n,cig,strutturaProponente:codiceFiscaleProp,strutturaProponente:denominazione,importoAggiudicazione,importoSommeLiquidate,oggetto,sceltaContraente,tempiCompletamento:dataInizio,tempiCompletamento:dataUltimazione,lottoID
19,7226582C1C,00124600685,CITTA' DI PESCARA,5992.38,0.0,MANUTENZIONE PISTA CICLABILE LUNGOFIUME SUD - APPROVAZIONE PERIZIA DI VARIANTE IN CORSO D'OPERA.,23-AFFIDAMENTO DIRETTO,,,idm273
20,71303853D8,00124600685,CITTA' DI PESCARA,615335.16,0.0,AFFIDAMENTO DEL SERVIZIO DI SUPPORTO NELLA GESTIONE DI UNNIDO D'INFANZIA COMUNALE  ALLA AMBRA COOP. SOC. ONLUS - CIG 71303853D8,07-SISTEMA DINAMICO DI ACQUISIZIONE,,,idm285
21,7182981F6C,00124600685,CITTA' DI PESCARA,13161.3,0.0,"COMPLETAMENTO STRADA PENDOLO - TRATTO VIA PANTINI. AFFIDAMENTO DELL'INCARICO DI REVISIONE DEL PROGETTO DEFINITIVO, PROGETTAZIONE ESECUTIVA E DI COORDINAMENTO DELLA SICUREZZA IN FASE DI PROGETTAZIONE ALL'ING. LUIGI CERASOLI",23-AFFIDAMENTO DIRETTO,,,idm297
22,Z4021BAE6F,00124600685,CITTA' DI PESCARA,26737.31,0.0,MANUTENZIONE STRAORDINARIA DI VIA DE CECCO  APPROVAZIONE 1ª VARIANTE IN CORSO D'OPERA,23-AFFIDAMENTO DIRETTO,,,idm309
23,6901220AE5,00124600685,CITTA' DI PESCARA,3400.0,0.0,RIQUALIFICAZIONE DEL QUARTIERE SAN GIUSEPPE INTEGRAZIONE LAVORI AFFIDATI CON DETERMINA BR/343/2017 - DITTA IL VERDE S.R.L. UNIPERSONALE,23-AFFIDAMENTO DIRETTO,,,idm321
24,Z7A220B9A8,00124600685,CITTA' DI PESCARA,1560.0,0.0,LAVORI DI STRAORD. MANUTENZIONE DI VIA DELLE FORNACI - 1 TRATTO PROGETTO COMPLEMENTARE - AFFIDAMENTO INCARICO PER FRAZIONAMENTI CATASTALI  GEOM. MARIO DI PIETRANTONIO,23-AFFIDAMENTO DIRETTO,,,idm333
25,ZE422B0937,00124600685,CITTA' DI PESCARA,980.0,1195.6,ABBONAMENTO BANCA DATI PLURIS UTET WKI GIURIDICA 2018.  AFFIDAMENTO DIRETTO E IMPEGNO DI SPESA.,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2018-03-23,,idm345
26,7413467A7E,00124600685,CITTA' DI PESCARA,0.0,0.0,ACQUISIZIONE TRAMITE MEPA MATERIALE BITUMINOSO ASFALTO A CALDO PER MANUTENZIONI. DETERMINA A CONTRARRE.,07-SISTEMA DINAMICO DI ACQUISIZIONE,,,idm364
27,0000000000,00124600685,CITTA' DI PESCARA,0.0,0.0,"APPALTO SPECIFICO SULLO SDAPA PER LA FORNITURA DEI SERVIZI DI PULIZIA ED IGIENE AMBIENTALE SUDDIVISO IN DUE LOTTI: REVOCA NEGOZIAZIONE ID N. 1845639, APPROVAZIONE CAPITOLATO D'ONERI E CAPITOLATO TECNICO, ATTIVAZIONE NUOVA NEGOZIAZIONE ID. 1876794",02-PROCEDURA RISTRETTA,,,idm376
28,0000000000,00124600685,CITTA' DI PESCARA,0.0,0.0,DETERMINA A CONTRARRE MEDIANTE SDAPA PER LA FORNITURADEI SERVIZI DI PULIZIA ED IGIENE AMBIENTALE PER GLI IMMOBILI AD USO UFFICIO - INTEGRAZIONI,02-PROCEDURA RISTRETTA,,,idm388
29,0000000000,00124600685,CITTA' DI PESCARA,0.0,0.0,APPALTO SPECIFICO DEL SISTEMA DINAMICO SERVIZI DI PULIZIA E IGIENE AMBIENTALE: APPROVAZIONE CAPITOLATOD'ONERI ADEGUATO AL BANDO TIPO N.2 ED IMPEGNO DI SPESA PER PUBBLICAZIONE AVVISO DI AGGIUDICAZIONE,02-PROCEDURA RISTRETTA,,,idm400
30,7420725FFA,00124600685,CITTA' DI PESCARA,20185.0,0.0,FORNITURA DI UN SERVIZIO STRAORDINARIO DI SCUOLABUS MEDIANTE RDO N. 1900246 SUL MEPA - AGGIUDICAZIONE DEFINITIVA E IMPEGNO DI SPESA.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm412
31,Z92230420B,00124600685,CITTA' DI PESCARA,4270.0,0.0,IMPEGNO DI SPESA PER ATTIVAZIONE SERVIZIO DI CONSULTAZIONE INI-PEC ISTITUITO PRESSO IL MINISTERO DELLO SVILUPPO ECONOMICO E REALIZZATO E GESTITO DALLA SOCIETA' INFOCAMERE S.C.P.A. - CIG: Z92230420B,23-AFFIDAMENTO DIRETTO,2018-04-09,,idm430
32,7373333ADE,00124600685,CITTA' DI PESCARA,20300.0,0.0,RIQUALIFICAZIONE EDIFICIO DELL'EX MATTATOIO (COD. 1817/2018)  INCARICO DI SUPPORTO AL RUP IN FASE DI PROGETTAZIONE ED ESECUZIONE DELL'INTERVENTO  - AFFIDAMENTO DOTT. UGO IOPPI.,23-AFFIDAMENTO DIRETTO,,,idm449
33,ZB022B3025,00124600685,CITTA' DI PESCARA,25500.0,0.0,AFFIDAMENTO PROGETTAZIONE ARTISTICA DI PIAZZA CADUTI DEL MARE (BANDO PERIFERIE - DPCM 25 MAGGIO 2016).,23-AFFIDAMENTO DIRETTO,,,idm461
34,0000000000,00124600685,CITTA' DI PESCARA,15000.0,0.0,PROGETTO SIA  AFFIDAMENTO INCARICO DI ESPERTO IN COMUNICAZIONE PER ATTIVITÀ DI INFORMAZIONE E SENSIBILIZZAZIONE,23-AFFIDAMENTO DIRETTO,,,idm473
35,6901220AE5,00124600685,CITTA' DI PESCARA,61046.29,0.0,RIQUALIFICAZIONE DEL QUARTIERE SAN GIUSEPPE APPROVAZIONE 1ª VARIANTE IN CORSO D'OPERA,23-AFFIDAMENTO DIRETTO,,,idm485
36,7353500C28,00124600685,CITTA' DI PESCARA,29600.0,0.0,RIQUALIFICAZIONE  SPAZI PUBBLICI E VIABILITÀ  QUARTIERE BORGO MARINO SUD (COD. 1819/2018)  INCARICO DI PROGETTAZIONE DEF./ESECUTIVA E COORD. SICUREZZA IN FASE DI PROGETTAZIONE  - AFFIDAMENTO R.T.P.  CIPRESSI ODOARDI.,23-AFFIDAMENTO DIRETTO,,,idm497
37,73659763B0,00124600685,CITTA' DI PESCARA,19000.0,0.0,RIQUALIFICAZIONE  SPAZI PUBBLICI E VIABILITÀ  QUARTIERE FONTANELLE (COD. 1821/2018)  INCARICO DI PROGETTAZIONE DEF./ESECUTIVA E COORD. SICUREZZA IN FASE DI PROGETTAZIONE  - AFFIDAMENTO ING. MICHELINO ROSSI.,23-AFFIDAMENTO DIRETTO,,,idm509
38,Z7422348F4,00124600685,CITTA' DI PESCARA,2300.0,0.0,COMPLETAMENTO RETE PERCORSI CICLABILI - TRATTO PONTE RISORGIMENTO DA VIA CONTE DI RUVO A VIA CADUTA DEL FORTE (COD. 1808/2018)  INCARICO DI PROGETTAZIONE DEF./ESECUTIVA  - AFFIDAMENTO ALL'ARCH. LEONELLO D'ARCANGELO.,23-AFFIDAMENTO DIRETTO,,,idm521
39,Z7C2310EEA,00124600685,CITTA' DI PESCARA,256.2,0.0,ATTIVITA' DI INFORMAZIONE ALLA CITTADINANZA DEL PROGETTO SCUOLE SICURE  AFFIDAMENTO E IMPEGNO DI SPESA.,23-AFFIDAMENTO DIRETTO,,,idm533
40,0000000000,00124600685,CITTA' DI PESCARA,4300.0,4300.0,SERVIZI DI ACCOGLIENZA PER RICHIEDENTI E BENEFICIARI DI PROTEZIONE INTERNAZIONALE E PER TITOLARI DI PERMESSO UMANITARIO - PROGETTO SPRAR - LIQUIDAZIONE IN FAVORE DEL REVISORE DI CONTI - BENEFICIARIO 74867,01-PROCEDURA APERTA,,,idm545
41,ZED216BD32,00124600685,CITTA' DI PESCARA,28835.6,520.6,"LIQUIDAZIONE IN FAVORE DELLA DITTA ""ONORANZE FUNEBRI RUGGIERI S.A.S. DI BERGHELLA I."" PER SERVIZIO DI RECUPERO SALMA",03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE,,,idm557
42,Z6722F26DD,00124600685,CITTA' DI PESCARA,158.0,0.0,"SPESA PER PARTECIPAZIONE DI N. 2 DIPENDENTI AL WEBINAR PROMO PA - ""LA PERFORMANCE:COME LA RIFORMA MADIA HA MODIFICATO IL D.LGS. 150/2009",23-AFFIDAMENTO DIRETTO,,,idm569
43,7391326B29,00124600685,CITTA' DI PESCARA,7148.07,0.0,MANUTENZIONE STRAORDINARIA COPERTURA DEL FABBRICATO EX PALAZZO DI GIUSTIZIA. INCARICO PROGETTAZIONE DEFINITIVA/ESECUTIVA E COORDINAMENTO DELLA SICUREZZA IN FASE DI PROGETTAZIONE. AFFIDAMENTO ALL'ARCH. LUIGI VALENT,23-AFFIDAMENTO DIRETTO,2018-05-04,,idm587
44,7391326B29,00124600685,CITTA' DI PESCARA,8277.2,0.0,MANUTENZIONE STRAORDINARIA COPERTURA DEL FABBRICATO EX PALAZZO DI GIUSTIZIA. INCARICO DIREZIONE LAVORI E COORDINAMENTO DELLA SICUREZZA IN FASE DI ESECUZIONE. AFFIDAMENTO ALL'ARCH. LUIGI VALENT,23-AFFIDAMENTO DIRETTO,2018-05-04,,idm600
45,0000000000,00124600685,CITTA' DI PESCARA,0.0,0.0,"APPALTO SPECIFICO INDETTO DAL COMUNE DI PESCARA PER L'AFFIDAMENTO DEL SERVIZIO DI PULIZIA ED IGIENE AMBIENTALE DEGLI EDIFICI DI COMPETENZA, A RIDOTTO IMPATTO AMBIENTALE, SUDDIVISO IN DUE LOTTI""ID NEGOZIAZIONE:     1876794PROVVEDIMENTO DI AMMISSIONE/E",02-PROCEDURA RISTRETTA,,,idm613
46,7465399225,00124600685,CITTA' DI PESCARA,0.0,0.0,FORNITURA DI  PRODOTTI FARMACEUTICI  E PER L'IGIENE E LA CURA DELLA PERSONA OCCORRENTI PER I NIDI D'INFANZIA COMUNALI  -  RDO SUL MEPA - DETERMINA A CONTRARRE.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm625
47,74653433EE,00124600685,CITTA' DI PESCARA,0.0,0.0,MATERIALE DI PULIZIA E MATERIALI DI CONSUMO PER LA SANIFICAZIONE E L'IGIENE DEGLI ASILI NIDO COMUNALI.INDIZIONE R.D.O. SU MEPA.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm637
48,Z74237DEF9,00124600685,CITTA' DI PESCARA,219.6,0.0,IMPEGNO DI SPESA A FAVORE DELLA DITTA CORNIMAR DI FIORILLO MARILENA PER ACQUISTO ESPOSITORE PER DISTINTIVI ED ACCESSORI POLIZIA MUNICIPALE   CIG: Z74237DEF9,23-AFFIDAMENTO DIRETTO,2018-06-18,,idm649
49,ZEB2350634,00124600685,CITTA' DI PESCARA,4000.0,0.0,RIQUALIFICAZIONE DEL LUNGOMARE SUD NEL TRATTO COMPRESO TRA IL TEATRO D'ANNUNZIO E VIALE FIGLIA DI IORIO - AFFIDAMENTO INCARICO DI ISPETTORE DI CANTIERE ALL'ARCH. STEFANO COCCARO.,23-AFFIDAMENTO DIRETTO,,,idm671
50,Z64238252D,00124600685,CITTA' DI PESCARA,350.0,0.0,SPESA PER LA PARTECIPAZIONE DELLA DIPENDENTE GILDA DI LUCA AL SEMINARIO  SUAP E ATTIVITA' ECONOMICHE - LE NOVITA' IN MATERIA DI ATTIVITA' PRODUTTIVE DOPO IL D.LGS. N. 222/2016...  A FAVORE DI DIRITTOITALIA.IT SRL.,23-AFFIDAMENTO DIRETTO,,,idm683
51,ZC4239829B,00124600685,CITTA' DI PESCARA,858.88,0.0,"FORNITURA DIVISA DI RAPPRESENTANZA  ESTIVA COMPLETA,  2 AUTISTI.  AFFIDAMENTO DITTA C.C.C.P SRL",23-AFFIDAMENTO DIRETTO,,,idm701
52,7480901ACA,00124600685,CITTA' DI PESCARA,2900.0,0.0,LAVORI DI COMPLETAMENTO E VALORIZZAZIONE URBANA TURISTICA LUNGOMARE NORD II LOTTO - I STRALCIO - ZONA PINETINA. APPROVAZIONE PRIMA PERIZIA DI VARIANTE SUPPLETIVA.,23-AFFIDAMENTO DIRETTO,,,idm713
53,ZC523A1CCF,00124600685,CITTA' DI PESCARA,2900.0,0.0,LAVORI DI RIQUALIFICAZIONE DEL LUNGOMARE SUD NEL TRATTO COMPRESO FRA IL TEATRO D'ANNUNZIO E VIALE FIGLIA DI IORIO - AFFIDAMENTO INCARICO DI COLLAUDATORE STATICO IN CORSO D'OPERA ALL'ING. CARLO GRANDE.,23-AFFIDAMENTO DIRETTO,,,idm725
54,Z2B237C279,00124600685,CITTA' DI PESCARA,2000.0,0.0,"INTERVENTI DENOMINATI ""RIQUALIFICAZIONE SPAZI PUBBLICI E VIABILITA' - QUARTIERE BORGO MARINO SUD"" E ""REALIZZAZIONE CENTRO SOCIALE VIA THAON DI REVEL"" - AFFIDAMENTO INCARICO DI REDAZIONE RELAZIONE GEOLOGICA ED INDAGINI GEOGNOSTICHE ALLA SOC. GEO-LAND",23-AFFIDAMENTO DIRETTO,,,idm737
55,Z9123B3CC7,00124600685,CITTA' DI PESCARA,4000.0,0.0,INTERVENTO DI REALIZZAZIONE DEL CENTRO SOCIALE IN VIA THAON DI REVEL - AFFIDAMENTO INCARICO DI PROGETTAZIONE STRUTTURALE E REDAZIONE RELAZIONE ENERGETICA EX L. 10/1991 ALL'ING. STEFANO ROMEO PASQUINI.,23-AFFIDAMENTO DIRETTO,,,idm749
56,0000000000,00124600685,CITTA' DI PESCARA,100000.0,0.0,INTEGRAZIONE IMPEGNI DI SPESA PER RISARCIMENTO DANNI SULLA POLIZZA RCT/O N. ILI0000577- AIG EUROPE LIMITED E SULLA POLIZZA RCT/O N. 370564948- GENERALI ITALIA SPA,23-AFFIDAMENTO DIRETTO,,,idm761
57,Z8623CA1A5,00124600685,CITTA' DI PESCARA,5460.0,0.0,"IMPEGNO DI SPESA PER RECUPERO/TRASPORTO/CUSTODIA DEI VEICOLI SOTTOPOSTI A SEQUESTRO-FERMO AMMINISTRATIVO-RIMOZIONE, DPR 189/01 A FAVORE DELLE DITTE D'ANNIBALE ANDREA",26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,,,idm773
58,ZB723CA120,00124600685,CITTA' DI PESCARA,6240.0,0.0,"IMPEGNO DI SPESA PER RECUPERO/TRASPORTO/CUSTODIA DEI VEICOLI SOTTOPOSTI A SEQUESTRO-FERMO AMMINISTRATIVO-RIMOZIONE, DPR 189/01 A FAVORE DELLA DITTA DI BLASIO GIUSEPPE",26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,,,idm785
59,Z7823824AF,00124600685,CITTA' DI PESCARA,4000.0,0.0,"SPESA A FAVORE DI CENACOLO GIURIDICO SRL - SEMINARIO DI FORMAZIONE E AGGIORNAMENTO PROFESSIONALE IN HOUSE SU ""IL PROCEDIMENTO DISCIPLINARE E LE RESPONSABILITA' DEL PERSONALE DEGLI ENTI LOCALI"" - 28 E 29 MAGGIO 2018",23-AFFIDAMENTO DIRETTO,,,idm797
60,72967447A1,00124600685,CITTA' DI PESCARA,153168.82,0.0,MANUTENZIONE STRAORDINARIA PARCHI URBANI -REALIZZAZIONE DEL PARCO PUBBLICO DI VIA RIGOPIANO EX MONOPOLIO DI STATO - AGGIUDICAZIONE DEFINITIVA ALLA DITTA 3C AEDIFICATORIA S.R.L.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm815
61,Z2023F9B6E,00124600685,CITTA' DI PESCARA,300.0,0.0,CONTROLLO ARCHEOLOGICO E REDAZ. DELLA RELATIVA DOCUMENT. SCIENTIFICA DI SCAVI EFFETTUATI DURANTE I LAVORI DI MANUT. DEL VERDE CON FORNIT. E POSA IN OPERA DI ARREDO URBANO E GIOCHI E MESSA A DIMORA DI NUOVI ALBERI ALL'INTERNO DEL PARCO COLLE DEL TELEG,23-AFFIDAMENTO DIRETTO,,,idm827
62,Z7D23218E4,00124600685,CITTA' DI PESCARA,1755.0,0.0,ANNULLAMENTO ATTO BR/28/2018 E AFFIDAMENTO SERVIZIO DI REALIZZAZIONE E RESTITUZIONE RILIEVI BATIMETRICI E TOPOGRAFICI RELATIVI A RIPASCIMENTO MORBIDO LITORALE SUD - GEOM. MARIO DI PIETRANTONIO.,23-AFFIDAMENTO DIRETTO,,,idm839
63,71079111B7,00124600685,CITTA' DI PESCARA,192111.78,0.0,LAVORI DI STRAORD. MANUTENZIONE DI VIA DELLE FORNACI - 1 TRATTO PROGETTO COMPLEMENTARE  APPROVAZIONE 1ª PERIZIA DI VARIANTE TECNICA E SUPPLETIVA.,23-AFFIDAMENTO DIRETTO,,,idm851
64,72455332FB,00124600685,CITTA' DI PESCARA,60361.59,0.0,"RIQUALIFICAZIONE E MANUTENZIONE DI VIA CHIARINI, DA VIA PEPE A VIA MAZZARINO  AGGIUDICAZIONE DEFINITIVA - DITTA AREA DELTA SOC. COOP. AGRICOLA-FORESTALE ACQUASANTA TERME (AP).",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm863
65,71079111B7,00124600685,CITTA' DI PESCARA,2080.0,0.0,LAVORI DI STRAORD. MANUTENZIONE DI VIA DELLE FORNACI - 1 TRATTO PROGETTO COMPLEMENTARE  APPROVAZIONE 1ª PERIZIA DI VARIANTE TECNICA E SUPPLETIVA.,23-AFFIDAMENTO DIRETTO,,,idm911
66,ZB3240AD62,00124600685,CITTA' DI PESCARA,15471.6,0.0,SERVIZIO DI GESTIONE DELLE STRUTTURE DI ACCOGLIENZA E DI EDUCAZIONE AMBIENTALE DELLA RISERVA NATURALE PINETA DANNUNZIANA - AFFIDAMENTO ALLA SOC. COOP. IL BOSSO.,23-AFFIDAMENTO DIRETTO,,,idm923
67,Z4923E504C,00124600685,CITTA' DI PESCARA,1170.0,0.0,FORNITURA DI  PRODOTTI FARMACEUTICI  E PER L'IGIENE E LA CURA DELLA PERSONA OCCORRENTI PER I NIDI D'INFANZIA COMUNALI  -  PRESA D'ATTO PROCEDURA INDETTA CON ATTO N. 49/AS DEL 23.4.2 RDO SUL MEPA ANDATA DESERTA - DETERMINA A CONTRARRE E AFFIDAMENTO DI,23-AFFIDAMENTO DIRETTO,,,idm935
68,Z372405027,00124600685,CITTA' DI PESCARA,3521.95,0.0,MATERIALE DI PULIZIA E MATERIALI DI CONSUMO PER LA SANIFICAZIONE E L'IGIENE DEGLI ASILI NIDO COMUNALI. PRESA D'ATTO PROCEDURA INDETTA CON ATTO N. 51/AS R.D.O. SU MEPA ANDATA DESERTA - AFFIDAMENTO MEDIANTE TRATTATIVA DIRETTA SUL MEPA ALLA DITTA INGROS,23-AFFIDAMENTO DIRETTO,,,idm953
69,ZE721EBBC7,00124600685,CITTA' DI PESCARA,15000.0,3299.92,"OGGETTO: FONDO ASILO, MIGRAZIONE E INTEGRAZIONE (FAMI)  PROGETTO L.I.S.T.E.N. . LIQUIDAZIONE IN FAVORE DELL'AMMINISTRATIVO CONTABILE  BENEFICIARIO 67979.",01-PROCEDURA APERTA,,,idm971
70,Z6F22493FC,00124600685,CITTA' DI PESCARA,10000.0,0.0,DITTA INFISSI PIU' -  FORNITURA E POSA IN OPERA DI N. 4 ESPOSITORI MERCATO COPERTO PIAZZA MUZII. IMPEGNO DI SPESA.,23-AFFIDAMENTO DIRETTO,,,idm983
71,ZA62340F28,00124600685,CITTA' DI PESCARA,1098.0,0.0,DITTA GRAFICHE E. GASPARI SRL - SERVIZIO ANNUALE ASSISTENZA SOFTWARE MERCURIO IN USO PRESSO SERVIZIO MERCATI,23-AFFIDAMENTO DIRETTO,,,idm995
72,ZB02341E99,00124600685,CITTA' DI PESCARA,7199.56,0.0,DITTA RESAL SOFTWARE SNC - SERVIZIO GESTIONE ASTA ELETTRONICA E CONNESSE ATTIVITA' AMMINISTRATIVO-CONTABILI C/O IL M.I.I. PROROGA TERMINI CONTRATTUALI DAL 01/05/2018 AL 31/05/2018,23-AFFIDAMENTO DIRETTO,,,idm1007
73,ZBB232DFF8,00124600685,CITTA' DI PESCARA,25000.0,0.0,SUPPORTO RUP APPALTI DI SERVIZI,23-AFFIDAMENTO DIRETTO,,,idm1019
74,Z342347D9E,00124600685,CITTA' DI PESCARA,195.2,0.0,DITTA COLAROSSI - SPESA PER PULIZIA IN OCCASIONE APERTURA STRAORDINARIA DEL 25 APRILE MERCATI ITTICI AL MINUTO E ALL'INGROSSO.,23-AFFIDAMENTO DIRETTO,,,idm1031
75,Z9023EAFE9,00124600685,CITTA' DI PESCARA,2047.99,0.0,SPESA PER ACQUISTO PRESIDI DI EMERGENZA E PRIMO SOCCORSO ATTRAVERSO ORDINE MEPA-SOCIETA' MEDICAL PARMA SRL- CIG. Z9023EAFE9,23-AFFIDAMENTO DIRETTO,2018-06-21,,idm1043
76,Z652410B13,00124600685,CITTA' DI PESCARA,342.97,0.0,IMPEGNO DI SPESA A FAVORE DELLA SOC. GERARDO FERRAMENTA SAS PER ACQUISTO ROTELLE METRICHE E GUANTI MONOUSO POLIZIA MUNICIPALE  AFFIDAMENTO DIRETTO  CIG N: Z652410B13,23-AFFIDAMENTO DIRETTO,,,idm1062
77,6859537CFE,00124600685,CITTA' DI PESCARA,29038.64,0.0,RIQUALIFICAZIONE URBANA E MESSA IN SICUREZZA DELLE VIE LIMITROFE ALLA RISERVA NATURALE DANNUNZIANA  APPROVAZIONE 1ª VARIANTE IN CORSO D'OPERA.,23-AFFIDAMENTO DIRETTO,,,idm1083
78,6859537CFE,00124600685,CITTA' DI PESCARA,2500.0,0.0,RIQUALIFICAZIONE URBANA E MESSA IN SICUREZZA DELLE VIE LIMITROFE ALLA RISERVA NATURALE DANNUNZIANA  APPROVAZIONE 1ª VARIANTE IN CORSO D'OPERA.,23-AFFIDAMENTO DIRETTO,,,idm1095
79,ZB9241C960,00124600685,CITTA' DI PESCARA,204.21,0.0,IMPEGNO DI SPESA A FAVORE DELLA SOC. INCISORIA MECCANICA ABRUZZESE SAS PER ACQUISTO TIMBRI PER LA POLIZIA MUNICIPALE  AFFIDAMENTO DIRETTO  CIG N: ZB9241C960,23-AFFIDAMENTO DIRETTO,,,idm1107
