n,cig,strutturaProponente:codiceFiscaleProp,strutturaProponente:denominazione,importoAggiudicazione,importoSommeLiquidate,oggetto,sceltaContraente,tempiCompletamento:dataInizio,tempiCompletamento:dataUltimazione,lottoID
12,Z792A13627,00097020598,COMUNE DI LATINA,17003.92,0.00,CONNESSIONI INTERNET SEDI COMUNALI DI PIAZZA DEL POPOLO E PIAZZA DEI MERCANTI,23-AFFIDAMENTO DIRETTO,,,idm220
13,80446249BA,00097020598,COMUNE DI LATINA,62232.31,0.00,ADESIONE IN CONVENZIONE CONSIP SPC2 - TRASMISSIONE DATI - COMUNE DI LATINA ANNO 2019,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,,,idm232
14,Z222AB8A8F,00097020598,COMUNE DI LATINA,21000.0,0.00,"POLO DISASTER RECOVERY - ACQUISIZIONE STORAGE E SERVIZI PER CONFIGURAZIONE E INSTALLAZIONE
COMPLETAMENTO CONFIGURAZIONE",23-AFFIDAMENTO DIRETTO,2019-11-20,,idm244
15,ZA82B19C71,00097020598,COMUNE DI LATINA,12485.0,0.00,SERVIZIO HOUSING DEL SITO ISTITUZIONALE E SERVIZI DI POSTA ELETTRONICA,23-AFFIDAMENTO DIRETTO,,,idm257
16,Z2B2B1D2FE,00097020598,COMUNE DI LATINA,1120.0,0.00,POLO DISASTER RECOVERY - ALLESTIMENTO DI DORSALE IN FIBRA OTTICA - SOCIETA’ DDCOM S.R.L.,23-AFFIDAMENTO DIRETTO,,,idm269
17,ZA12B1B020,00097020598,COMUNE DI LATINA,12395.0,0.00,ACQUISTO PERSONAL COMPUTER - SOSTITUZIONE OBSOLESCENZE 2019,23-AFFIDAMENTO DIRETTO,,,idm281
18,Z3C2AA491C,00097020598,COMUNE DI LATINA,24300.0,0.00,"PLUS MARINA DI LATINA -
INTERVENTO SMARTSEA - UTENZE CONNETTIVITA' DATI - ANNO 2019",23-AFFIDAMENTO DIRETTO,2019-11-21,,idm293
19,Z7B2A9129D,00097020598,COMUNE DI LATINA,467.6,570.47,"PROCEDURA APERTA – AFFIDAMENTO DEL SERVIZIO DI GESTIONE DEGLI ASILI NIDO DI VIA ANIENE, VIA BUDAPEST E VIA GRAN SASSO D’ITALIA – ANNO EDUCATIVO 2019/2020 – CIG 79269852F6 – APPROVAZIONE IMPEGNO DI SPESA PER PUBBLICAZIONE ESITO DI GARA QUOTIDIANI.",23-AFFIDAMENTO DIRETTO,2019-10-30,2019-11-06,idm312
20,Z9F2B305C5,00097020598,COMUNE DI LATINA,0.00,0.00,APPLICAZIONE  PER LA GESTIONE DEL WHISTLEBLOWING - DOTAZIONE OBBLIGATORIA - RINNOVO CANONE SAAS 2020-2021,23-AFFIDAMENTO DIRETTO,,,idm377
21,ZDB2AD9116,00097020598,COMUNE DI LATINA,810.97,0.0,ACQUISTO RACCOGLITORI PER IL SERVIZIO PROGRAMMAZIONE SISTEMA WELFARE.,23-AFFIDAMENTO DIRETTO,,,idm389
22,ZC9269F8D8,00097020598,COMUNE DI LATINA,21870.0,21870.0,PROSEGUIMENTO COLLOCAMENTO MINORE C.M. IN CASA FAMIGLIA MATER AMABILIS – PERIODO 01/01/2019- 31/08/2019. IMPEGNO DI SPESA,23-AFFIDAMENTO DIRETTO,,,idm407
23,6703270166,00097020598,COMUNE DI LATINA,16393.44,15894.0,ASSUNZIONE IMPEGNO DI SPESA SERVIZI POSTALI PRIMO TRIMESTRE 2019. DETERMINAZIONE A CONTRARRE NUOVO AFFIDAMENTO,23-AFFIDAMENTO DIRETTO,2019-02-19,2019-04-08,idm419
24,ZB42755FEC,00097020598,COMUNE DI LATINA,325.06,396.57,PROCEDURA APERTA PER L'AFFIDAMENTO DEL SERVIZIO SCUOLABUS BORGHI E ASSISTENZA AL TRASPORTO SCOLASTICO PER GLI ALUNNI DISABILI - APPROVAZIONE ATTI DI GARA E IMPEGNO DI SPESA PER PUBBLICAZIONE QUOTIDIANI,23-AFFIDAMENTO DIRETTO,2019-03-01,2019-03-01,idm433
25,Z282695EA8,00097020598,COMUNE DI LATINA,1560.0,1903.2,PROGETTO SPRAR. RIORGANIZZAZIONE SPAZI E UFFICI.PROVVEDIMENTI,23-AFFIDAMENTO DIRETTO,,,idm447
26,Z292760C47,00097020598,COMUNE DI LATINA,379.0,0.00,PROCEDURA APERTA PER L'AFFIDAMENTO DEL SERVIZIO SCUOLABUS BORGHI E ASSISTENZA AL TRASPORTO SCOLASTICO PER GLI ALUNNI DISABILI - APPROVAZIONE ATTI DI GARA E IMPEGNO DI SPESA PER PUBBLICAZIONE QUOTIDIANI,23-AFFIDAMENTO DIRETTO,2019-02-25,2019-03-01,idm465
27,7703015910,00097020598,COMUNE DI LATINA,225.0,225.0,PROGETTO ILMA. IO LAVORO PER LA MIA AUTONOMIA. IMPEGNO SPESA ONERI GARA.,23-AFFIDAMENTO DIRETTO,,,idm527
28,Z9727F5626,00097020598,COMUNE DI LATINA,3278.69,4000.0,"ASSUNZIONE IMPEGNO DI SPESA PER PUBBLICAZIONE SULLA GURI DI BANDI DI GARA, ESITI E RETTIFICHE PER L'ANNO 2019",23-AFFIDAMENTO DIRETTO,2019-04-09,2019-09-12,idm545
29,Z932B4F3A2,00097020598,COMUNE DI LATINA,20268.85,0.0,PROROGA SERVIZIO DI TESORERIA DAL 1/1/2020 AL 30/6/2020,23-AFFIDAMENTO DIRETTO,2020-01-01,,idm559
30,ZAF2810EF7,00097020598,COMUNE DI LATINA,433.55,528.93,PROCEDURA APERTA – PROGETTO LATINA ANCHE CITTA’ DI MARE VOLANO DI RIQUALIFICAZIONE URBANA – INTERVENTO SOGNI E BISOGNI – APPROVAZIONE IMPEGNO DI SPESA PER PUBBLICAZIONE ESITO GARA QUOTIDIANI.,23-AFFIDAMENTO DIRETTO,2019-04-08,2019-04-16,idm578
31,Z5426A1A05,00097020598,COMUNE DI LATINA,12424.0,0.0,PROSEGUIMENTO COLLOCAMENTO MINORE V.A. IN STRUTTURA “DOMUS BERNADETTE”– PERIODO 01/01/2019 - 18/05/2019. IMPEGNO DI SPESA.,23-AFFIDAMENTO DIRETTO,,,idm640
32,Z8D284FD91,00097020598,COMUNE DI LATINA,530.0,646.6,"PROCEDURA APERTA PER L’AFFIDAMENTO DELL’APPALTO PER LA FORNITURA DI FARMACI, PARAFARMACI ED ALTRI GENERI VENDIBILI PRESSO LA FARMACIA COMUNALE – APPROVAZIONE ATTI DI GARA E IMPEGNO DI SPESA PER PUBBLICAZIONE QUOTIDIANI.",23-AFFIDAMENTO DIRETTO,2019-04-09,2019-05-08,idm658
33,ZAC27D66CA,00097020598,COMUNE DI LATINA,12229.71,12841.2,EMERGENZA SOCIALE COLLOCAZIONE DONNA E MINORE IN CASA PROTETTA  PERIODO 25/01/2019-24/04/2019 – CIG: ZAC27D66CA.,23-AFFIDAMENTO DIRETTO,,,idm720
34,Z942686E23,00097020598,COMUNE DI LATINA,8600.0,7200.0,EMERGENZA SOCIALE PROROGA PERMANENZA IN CASA RIFUGIO DONNA VITTIMA DI VIOLENZA - CIG Z942686E23.,23-AFFIDAMENTO DIRETTO,,,idm738
35,Z6D2901D0C,00097020598,COMUNE DI LATINA,433.55,528.93,"PROCEDURA APERTA PER L’AFFIDAMENTO DEL SERVIZIO DI GESTIONE DEGLI ASILI NIDO DI VIA ANIENE, VIA BUDAPEST E VIA GRAN SASSO D’ITALIA – ANNO EDUCATIVO 2019/2020 - CIG 79269852F6– APPROVAZIONE ATTI DI GARA E IMPEGNO DI SPESA PER PUBBLICAZIONE QUOTIDIANI",23-AFFIDAMENTO DIRETTO,2019-06-25,2019-07-02,idm756
36,ZBA26A1914,00097020598,COMUNE DI LATINA,32584.0,32584.0,PROSEGUIMENTO COLLOCAMENTO MINORI P.A.L.  - P.S. IN CASA FAMIGLIA SILOE – PERIODO 01/01/2019 - 30/06/2019. IMPEGNO DI SPESA.,23-AFFIDAMENTO DIRETTO,,,idm818
37,Z1B2720208,00097020598,COMUNE DI LATINA,1330.0,1330.0,ABBONAMENTI A BANCA DATI E RIVISTA – CONSULTAZIONE ONLINE - “OMNIA CONTABILITÀ PUBBLICA” E “QUESITI 20”.,23-AFFIDAMENTO DIRETTO,2019-02-15,2019-10-01,idm836
38,ZAF2810EF7,00097020598,COMUNE DI LATINA,433.55,528.93,"AFFIDAMENTO DEL SERVIZIO DI DISINFESTAZIONE, DERATTIZZAZIONE E DISINFEZIONE IMMOBILI DI PROPRIETA' O DI PERTINENZA COMUNALE E DEL TERRITORIO COMUNALE - PERIODO 2018-2021 - CIG 7581724C8F - APPROVAZIONE IMPEGNO DI SPESA PER PUBBLICAZIONE ESITO GARA QU",23-AFFIDAMENTO DIRETTO,2019-05-08,2019-05-21,idm856
39,ZED26A5CC0,00097020598,COMUNE DI LATINA,34080.0,0.0,PROSEGUIMENTO COLLOCAMENTO MINORE P.L. IN CASA FAMIGLIA DOMUS BERNADETTE – PERIODO 01/01/2019 - 31/12/2019. IMPEGNO DI SPESA.,23-AFFIDAMENTO DIRETTO,,,idm918
40,Z5326B49B2,00097020598,COMUNE DI LATINA,32580.0,34209.0,PROSEGUIMENTO COLLOCAMENTO MINORI B.L. - P.M. IN STRUTTURA CASA FAMIGLIA LA CAMPANELLA  –  PERIODO 01/01/2019 - 30/06/2019. IMPEGNO DI SPESA - CIG Z5326B49B2.,23-AFFIDAMENTO DIRETTO,,,idm936
41,Z0126B7B2B,00097020598,COMUNE DI LATINA,23530.0,0.0,PROSEGUIMENTO COLLOCAMENTO MINORE R.S. IN COMUNITA’ ALLOGGIO I BRAVI – PERIODO 01/01/2019- 30/06/2019. IMPEGNO DI SPESA - CIG  Z0126B7B2B.,23-AFFIDAMENTO DIRETTO,,,idm954
42,Z9B271B2CC,00097020598,COMUNE DI LATINA,3400.0,3400.0,ACQUISTO SOFTWARE PER GESTIONE FATTURE POSTA ELETTRONICA INTEGRATA CON SIPAL,23-AFFIDAMENTO DIRETTO,2019-02-15,2019-10-01,idm972
43,Z3126B427E,00097020598,COMUNE DI LATINA,32580.0,34209.0,PROSEGUIMENTO COLLOCAMENTO MINORI S.N. - S.G. IN CASA FAMIGLIA LA CAMPANELLA – PERIODO 01/01/2019 - 30/06/2019. IMPEGNO DI SPESA - CIG Z3126B427E.,23-AFFIDAMENTO DIRETTO,,,idm992
44,Z5226C1C3A,00097020598,COMUNE DI LATINA,21870.0,22963.5,PROSEGUIMENTO COLLOCAMENTO MINORE M.L.G.O. IN CASA FAMIGLIA LA CAMPANELLA – PERIODO 01/01/2019- 31/08/2019. IMPEGNO DI SPESA - CIG Z5226C1C3A.,23-AFFIDAMENTO DIRETTO,,,idm1010
45,Z4E26C2DC7,00097020598,COMUNE DI LATINA,10866.0,1800.0,PROSEGUIMENTO COLLOCAMENTO MINORE G.M.M. IN CASA FAMIGLIA IL FANCIULLINO CON PROGETTO INDIVIDUALIZZATO DI TIPO SEMIRESIDENZIALE – PERIODO 01/01/2019- 30/06/2019. IMPEGNO DI SPESA - CIG Z4E26C2DC7.,23-AFFIDAMENTO DIRETTO,,,idm1028
46,Z6628B652F,00097020598,COMUNE DI LATINA,31500.0,33075.0,EMERGENZA SOCIALE IMPEGNO DI SPESA NUCLEO VITTIMA DI VIOLENZA T.C. INSERITO IN STRUTTURA PROTETTA.,23-AFFIDAMENTO DIRETTO,,,idm1046
47,Z9926C0F02,00097020598,COMUNE DI LATINA,32400.0,32400.0,PROSEGUIMENTO COLLOCAMENTO MINORI D.M.-G.A.-G.J. IN CASA FAMIGLIA – PERIODO 01/01/2019 - 30/04/2019. IMPEGNO DI SPESA - CIG Z9926C0F02.,23-AFFIDAMENTO DIRETTO,,,idm1064
48,Z4326DC0BA,00097020598,COMUNE DI LATINA,16290.0,4140.0,PROSEGUIMENTO COLLOCAMENTO MINORE M.G. IN GRUPPO APPARTAMENTO XENIA – PERIODO 01/01/2019 - 30/06/2019. IMPEGNO DI SPESA - CIG Z4326DC0BA.,23-AFFIDAMENTO DIRETTO,,,idm1082
49,Z3C28B7260,00097020598,COMUNE DI LATINA,1287.0,0.0,EMERGENZA SOCIALE IMPEGNO DI SPESA PER RETTA PERSONA VULNERABILE C.G.,23-AFFIDAMENTO DIRETTO,,,idm1100
50,Z6A27452F0,00097020598,COMUNE DI LATINA,8100.0,0.0,PROSEGUIMENTO COLLOCAMENTO MINORE COD. 1/A IN GRUPPO APPARTAMENTO “INEMA 2” – PERIODO 01/01/2019 - 31/03/2019. IMPEGNO DI SPESA - CIG Z6A27452F0.,23-AFFIDAMENTO DIRETTO,,,idm1112
51,Z0528B733D,00097020598,COMUNE DI LATINA,1221.0,0.0,EMERGENZA SOCIALE IMPEGNO DI SPESA PER RETTA PERSONA VULNERABILE M.C.,23-AFFIDAMENTO DIRETTO,,,idm1130
52,Z73292B380,00097020598,COMUNE DI LATINA,161.26,196.74,ACQUISTO CONSUMABILI PER IL SERVIZIO PROGRAMMAZIONE SISTEMA WELFARE.,23-AFFIDAMENTO DIRETTO,2019-07-16,2019-07-23,idm1142
53,Z5E292B3B9,00097020598,COMUNE DI LATINA,245.31,299.28,ACQUISTO CONSUMABILI PER IL SERVIZIO PROGRAMMAZIONE SISTEMA WELFARE.,23-AFFIDAMENTO DIRETTO,2019-07-16,2019-08-14,idm1162
54,Z3628B72B8,00097020598,COMUNE DI LATINA,3696.0,0.0,EMERGENZA SOCIALE IMPEGNO DI SPESA PER RETTA PERSONA VULNERABILE V.A.,23-AFFIDAMENTO DIRETTO,,,idm1182
55,ZC12943251,00097020598,COMUNE DI LATINA,10514.0,10510.0,INSERIMENTO IN STRUTTURA IN EMERGENZA IN STRUTTURA SIGNORA H.J.P. PERIODO 02/06/2019 - 31/12/2019. CIG ZC12943251.,23-AFFIDAMENTO DIRETTO,,,idm1200
56,Z282695EA8,00097020598,COMUNE DI LATINA,1560.0,1903.2,PROGETTO SPRAR. RIORGANIZZAZIONE SPAZI UFFICI. PROVVEDIMENTI.,23-AFFIDAMENTO DIRETTO,2019-02-04,2019-02-28,idm1212
57,ZA82946763,00097020598,COMUNE DI LATINA,5915.0,0.0,INSERIMENTO IN EMERGENZA IN STRUTTURA  SIGNORA E.B. PERIODO 17/04/2019 AL 16/07/2019. IMPEGNO DI SPESA. CIG ZA82946763.,23-AFFIDAMENTO DIRETTO,,,idm1232
59,Z6F29136FB,00097020598,COMUNE DI LATINA,15385.0,15385.0,IMPEGNO DI SPESA RETTA STRUTTURA MAMMA E MINORE IN SITUAZIONE DI EMERGENZA ABITATIVA E SOCIO ECONOMICA.,23-AFFIDAMENTO DIRETTO,,,idm1268
60,Z2429C54AD,00097020598,COMUNE DI LATINA,6750.0,0.0,IMPEGNO DI SPESA DONNA VITTIMA DI VIOLENZA. CIG Z2429C54AD.,23-AFFIDAMENTO DIRETTO,,,idm1280
61,ZCE29CD0EF,00097020598,COMUNE DI LATINA,100.0,0.0,IMPEGNO DI SPESA INSERIMENTO IN CASA RIFUGIO DONNA VITTIMA DI VIOLENZA. CIG ZCE29CD0EF.,23-AFFIDAMENTO DIRETTO,,,idm1298
62,ZA82A7C4A3,00097020598,COMUNE DI LATINA,29808.0,0.0,"IMPEGNO DI SPESA PER PROSECUZIONE PAGAMENTO RETTE GIORNALIERE PER RICOVERO IN STRUTTURA SOCIO-ASSISTENZIALE A FAVORE DEI DISABILI B.A.G., B.G., R.L.- PERIODO 01-10-2019/31-12-2019 - CIG: ZA82A7C4A3.",23-AFFIDAMENTO DIRETTO,,,idm1310
63,Z6426D143C,00097020598,COMUNE DI LATINA,13649.81,11225.81,IMPEGNO DI SPESA PER PAGAMENTO DELL'INTEGRAZIONE DELLA RETTA MENSILE PER IL RICOVERO IN STRUTTURA SOCIO-ASSISTENZIALE A FAVORE DELL'ANZIANO S.D. - PERIODO 21-01-2019/31-12-2019. CIG: Z6426D143C.,23-AFFIDAMENTO DIRETTO,2019-01-30,,idm1328
64,Z862A7C642,00097020598,COMUNE DI LATINA,28256.89,0.0,"IMPEGNO DI SPESA PER PROSECUZIONE PAGAMENTO DELLE RETTE GIORNALIERE PER IL RICOVERO IN STRUTTURA SOCIO - ASSISTENZIALE A FAVORE DEI DISABILI P.S., P.M., R.F. - PERIODO 01-10-2019/31-12-2019 - CIG: Z862A7C642.",23-AFFIDAMENTO DIRETTO,,,idm1347
65,Z172AA0740,00097020598,COMUNE DI LATINA,2900.0,0.0,"APPROVAZIONE RENDICONTAZIONI DEI CAF CONVENZIONATI CON IL COMUNE DI LATINA PER AGEVOLAZIONI BONUS GAS, BONUS ENERGIA, BONUS IDRICO. LIQUIDAZIONE ANNO 2018.",01-PROCEDURA APERTA,,,idm1365
66,Z6F29136FB,00097020598,COMUNE DI LATINA,4845.0,0.0,PROSEGUIMENTO INSERIMENTO IN CASA FAMIGLIA DONNA CON MINORE PERIODO 01/07/2019-26/08/2019. IMPEGNO DI SPESA-CIG Z6F29136FB.,23-AFFIDAMENTO DIRETTO,,,idm1377
67,Z962AD525E,00097020598,COMUNE DI LATINA,700.0,0.0,COLLOCAMENTO NUCLEO IN EMERGENZA – PERIODO 08/03/2019 - 10/03/2019. IMPEGNO DI SPESA - CIG Z962AD525E.,23-AFFIDAMENTO DIRETTO,,,idm1389
68,Z522ADE3C7,00097020598,COMUNE DI LATINA,130.0,130.0,INSERIMENTO IN STRUTTURA DONNA VITTIMA DI VIOLENZA. PROVVEDIMENTO.,23-AFFIDAMENTO DIRETTO,,,idm1407
69,Z912ADE512,00097020598,COMUNE DI LATINA,7542.45,0.0,INSERIMENTO IN STRUTTURA DONNA VITTIMA DI VIOLENZA. PROVVEDIMENTO.,23-AFFIDAMENTO DIRETTO,,,idm1425
70,Z5D26C32CD,00097020598,COMUNE DI LATINA,4824.0,0.0,IMPEGNO DI SPESA PER COMPARTECIPAZIONE ALLA RETTA MENSILE PER IL RICOVERO IN STRUTTURA SOCIO-ASSISTENZIALE A FAVORE DELL'ANZIANO D.M.G.  - PERIODO 01-01-2019/31-12-2019. CIG Z5D26C32CD.,23-AFFIDAMENTO DIRETTO,,,idm1437
71,Z0E26DCDE5,00097020598,COMUNE DI LATINA,5580.0,0.0,IMPEGNO DI SPESA PER COMPARTECIPAZIONE ALLA RETTA MENSILE PER IL RICOVERO IN STRUTTURA SOCIO-ASSISTENZIALE A FAVORE DELL'ANZIANA T.R. - PERIODO 01-01-2019/31-12-2019 - CIG: Z0E26DCDE5.,23-AFFIDAMENTO DIRETTO,,,idm1455
72,ZDD277AF69,00097020598,COMUNE DI LATINA,5608.0,0.0,IMPEGNO DI SPESA PER PROSECUZIONE PAGAMENTO DELLA RETTA MENSILE PER RICOVERO IN STRUTTURA SOCIO-ASSISTENZIALE A FAVORE DEL DISABILE P. Y. - PERIODO 01-03-2019/30-06-2019 - CIG: ZDD277AF69.,23-AFFIDAMENTO DIRETTO,,,idm1473
73,Z3E2AA5956,00097020598,COMUNE DI LATINA,4500.0,2600.0,INSERIMENTO DONNA VITTIMA DI VIOLENZA IN STRUTTURA PROTETTA. PROVVEDIMENTI CIG Z3E2AA5956.,23-AFFIDAMENTO DIRETTO,,,idm1491
74,Z1F2829C76,00097020598,COMUNE DI LATINA,29484.0,30958.2,"IMPEGNO DI SPESA PER PROSECUZIONE PAGAMENTO RETTE GIORNALIERE PER RICOVERO IN STRUTTURA SOCIO - ASSISTENZIALE A FAVORE DEI DISABILI: B.A.G., B.G. E R. L. - PERIODO 01-04-2019/30-06-2019. CIG: Z1F2829C76.",23-AFFIDAMENTO DIRETTO,,,idm1509
75,ZAE284B9FC,00097020598,COMUNE DI LATINA,1804.0,1802.0,IMPEGNO DI SPESA PER PAGAMENTO RETTA MENSILE PER IL RICOVERO IN STRUTTURA SOCIO - ASSISTENZIALE A FAVORE DEL DISABILE S. M. - PERIODO 01-03-2019/30-04-2019 - CIG: ZAE284B9FC.,23-AFFIDAMENTO DIRETTO,,,idm1527
76,ZD12828FA6,00097020598,COMUNE DI LATINA,27949.74,29347.23,"IMPEGNO DI SPESA PER PROSECUZIONE PAGAMENTO RETTE GIORNALIERE PER IL RICOVERO IN STRUTTURA SOCIO-ASSISTENZIALE A FAVORE DEI DISABILI: P.S., P.M. E R.F. - PERIODO 01-04-2019/30-06-2019 - CIG: ZD12828FA6.",23-AFFIDAMENTO DIRETTO,,,idm1545
77,ZE928BCC25,00097020598,COMUNE DI LATINA,5515.77,2644.59,IMPEGNO DI SPESA PER COMPARTECIPAZIONE ALLA RETTA MENSILE PER IL RICOVERO IN STRUTTURA SOCIO-ASSISTENZIALE A FAVORE DELL'ANZIANO L. G. - PERIODO 14-05-2019/31-12-2019 CIG: ZE928BCC25.,23-AFFIDAMENTO DIRETTO,,,idm1563
78,ZFA28D9A9B,00097020598,COMUNE DI LATINA,8052.02,5551.0,"IMPEGNO DI SPESA PER PROSECUZIONE PAGAMENTO DELLE RETTE MENSILI PER RICOVERO IN NUOVA STRUTTURA SOCIO-ASSISTENZIALE A FAVORE DI DUE CONIUGI ANZIANI M. M. E R. M. - PERIODO 17-06-2019/31-12-2019
CIG: ZFA28D9A9B",23-AFFIDAMENTO DIRETTO,,,idm1581
79,Z3728DEA69,00097020598,COMUNE DI LATINA,15557.94,8949.94,"IMPEGNO DI SPESA PER PAGAMENTO DELLE RETTE MENSILI PER RICOVERO IN STRUTTURA SOCIO-ASSISTENZIALE A FAVORE DI DUE CONIUGI DISABILI B. V. E N. S. - PERIODO 30-05-2019/31-12-2019
CIG: Z3728DEA69",23-AFFIDAMENTO DIRETTO,,,idm1599
80,Z3D28E9897,00097020598,COMUNE DI LATINA,4035.5,4035.5,IMPEGNO DI SPESA PER PROSECUZIONE PAGAMENTO DELLE RETTE MENSILI PER RICOVERO IN STRUTTURA SOCIO-ASSISTENZIALE A FAVORE DI DUE ANZIANI B. M. E L. G. - PERIODO 20-06-2019/31-12-2019 - CIG: Z3D28E9897.,23-AFFIDAMENTO DIRETTO,,,idm1617
81,ZBF291A9B0,00097020598,COMUNE DI LATINA,28256.89,23219.79,"IMPEGNO DI SPESA PER PROSECUZIONE PAGAMENTO DELLE RETTE GIORNALIERE PER RICOVERO IN STRUTTURA SOCIO-ASSISTENZIALE A FAVORE DEI DISABILI P.S., P.M., R.F. - PERIODO 01-07-2019/30-09-2019 - CIG: ZBF291A9B0.",23-AFFIDAMENTO DIRETTO,,,idm1635
82,Z6E293F5B5,00097020598,COMUNE DI LATINA,29808.0,31298.4,"IMPEGNO DI SPESA PER PROSECUZIONE PAGAMENTO RETTE GIORNALIERE PER RICOVERO IN STRUTTURA SOCIO-ASSISTENZIALE A FAVORE DEI DISABILI: B.A.G., B.G., R.L. - PERIODO 01-07-2019/30-09-2019 - CIG: Z6E293F5B5.",23-AFFIDAMENTO DIRETTO,,,idm1653
83,Z0528FFA27,00097020598,COMUNE DI LATINA,7216.0,7216.0,IMPEGNO DI SPESA PER PROSECUZIONE PAGAMENTO RETTA MENSILE PER RICOVERO IN STRUTTURA SOCIO-ASSISTENZIALE A FAVORE DEL DISABILE S. M. - PERIODO 01-05-2019/31-12-2019 - CIG: Z0528FFA27.,23-AFFIDAMENTO DIRETTO,,,idm1671
84,Z72296599E,00097020598,COMUNE DI LATINA,8412.0,0.0,"IMPEGNO DI SPESA PER PROSECUZIONE PAGAMENTO DELLA RETTA MENSILE PER RICOVERO IN STRUTTURA SOCIO-ASSISTENZIALE A FAVORE DEL DISABILE P. Y. - PERIODO 01-07-2019/31-12-2019
CIG: Z72296599E",23-AFFIDAMENTO DIRETTO,,,idm1689
85,ZE427A442C,00097020598,COMUNE DI LATINA,7447.32,5177.42,IMPEGNO DI SPESA PER COMPARTECIPAZIONE ALLA RETTA MENSILE PER IL RICOVERO IN STRUTTURA SOCIO-ASSISTENZIALE A FAVORE DELL'ANZIANA R. A. - PERIODO 04-03-2019/31-12-2019 - CIG: ZE427A442C.,23-AFFIDAMENTO DIRETTO,,,idm1707
86,Z5B2A1F51A,00097020598,COMUNE DI LATINA,7338.97,0.0,"INTEGRAZIONE DELLA DETERMINAZIONE DIRIGENZIALE N. 1344/2019 DELL'11/07/2019, PER IMPEGNO DI SPESA PER PROSECUZIONE PAGAMENTO DELLE RETTE MENSILI PER RICOVERO IN STRUTTURA SOCIO-ASSISTENZIALE A FAVORE DI DUE ANZIANI B. M. E L. G.
PERIODO 20-06-2019/3",23-AFFIDAMENTO DIRETTO,,,idm1725
