n,cig,strutturaProponente:codiceFiscaleProp,strutturaProponente:denominazione,importoAggiudicazione,importoSommeLiquidate,oggetto,sceltaContraente,tempiCompletamento:dataInizio,tempiCompletamento:dataUltimazione,lottoID
21,ZE32ADFC27,00856930102,Comune di Genova,2900.00,0.00,Servizio di installazione provvisoria di un impianto audiovisivo per evetno Palio Remiero del 22 dicembre 2019.,23-AFFIDAMENTO DIRETTO,2019-12-16,2020-01-10,idm338
22,0000000000,00856930102,Comune di Genova,44.00,0.00,"Rimborso spese sostenute in occasione della trasferta a Milano il 16 dicembre 2019 - Progetto UE ""Tourism Friendly Cities"".",23-AFFIDAMENTO DIRETTO,2019-12-16,2019-12-17,idm355
23,ZBA2A4D87D,00856930102,Comune di Genova,3589.86,0.00,Rimborso spese sostenute in occasione della partecipazione a Hong Kong al Convegno Belt and Roas Summit 2019,23-AFFIDAMENTO DIRETTO,2019-11-13,2020-01-10,idm372
24,0000000000,00856930102,Comune di Genova,96.00,0.00,"Rimborso spese sostenute in occasione della trasferta a Milano il 16 dicembre 2019 - Progetto UE ""Tourism Friendly Cities"".",23-AFFIDAMENTO DIRETTO,2019-12-16,2019-12-16,idm389
25,0000000000,00856930102,Comune di Genova,1.00,0.00,"Rimborso spese sostenute in occasione della trasferta a Milano il 16 dicembre 2019 - Progetto UE ""Tourism Friendly Cities"".",23-AFFIDAMENTO DIRETTO,2019-12-16,2019-12-17,idm406
26,0000000000,00856930102,Comune di Genova,4.00,0.00,"Rimborso spese sostenute in occasione della trasferta a Milano il 16 dicembre 2019 - Progetto UE ""Tourism Friendly Cities"".",23-AFFIDAMENTO DIRETTO,2019-12-17,2019-12-17,idm423
27,0000000000,00856930102,Comune di Genova,1.50,0.00,Duplicazione chiave ufficio Direzione Marketing Territoriale  - Palazzo Ducale - Minute spese.,23-AFFIDAMENTO DIRETTO,2020-01-10,2020-01-10,idm440
28,Z902853548,00856930102,Comune di Genova,150.00,0.00,Servizio di interpretazione consecutiva italiano-francese in data 03/05/2019,23-AFFIDAMENTO DIRETTO,2019-05-28,2020-01-10,idm457
29,Z142B1FFC7,00856930102,Comune di Genova,2680.00,0.00,Somministrazione apericena Capodanno 2020 per i n. 67 componenti dell'orchestra di Cinquefondi e dei loro accompagnatori.,23-AFFIDAMENTO DIRETTO,2019-12-20,2020-01-10,idm474
30,Z6A22F412A,00856930102,Comune di Genova,200.00,0.00,Servizio di montaggio/smontaggio gonfiabile protettivo e relativa assistenza durante il flash mob del 3 aprile 2018 - in Piazza de Ferrari,23-AFFIDAMENTO DIRETTO,2018-03-30,2020-01-10,idm491
31,Z8F2B57FBE,00856930102,Comune di Genova,1000.00,0.00,"Servizio di deposito, montaggio, e smontaggio striscioni stradali Capodanno 2020",23-AFFIDAMENTO DIRETTO,2019-12-24,2020-01-13,idm508
32,Z9D2B024E6,00856930102,Comune di Genova,6400.00,0.00,Servizio di apertura Musei di Strada Nuova nella notte di San Silvestro 2019-22,23-AFFIDAMENTO DIRETTO,2019-12-19,2020-01-15,idm525
33,Z3B2AF832E,00856930102,Comune di Genova,2000.00,0.00,Campagna pubblicitaria sulla rete televisiva dal 9 al 22 dicembre - Promozione Eventi,23-AFFIDAMENTO DIRETTO,2019-12-20,2020-01-15,idm542
34,Z522ABD253,00856930102,Comune di Genova,1950.44,0.00,"Servizio di catering riservato a partecipanti alla rassegna teatrale ""Intransito 2019""",23-AFFIDAMENTO DIRETTO,2019-12-12,2020-01-15,idm559
35,ZE32AF9502,00856930102,Comune di Genova,4500.00,0.00,Servizio di noleggio di un bus a due piani da Reggio Calabria a Genova e ritorno per evento Capodanno 2020,23-AFFIDAMENTO DIRETTO,2019-12-20,2020-01-15,idm576
36,Z182AFDCC6,00856930102,Comune di Genova,300.00,0.00,"Servizio di supporto tecnico e gestione fonica evento ""Murales a Certosa""",23-AFFIDAMENTO DIRETTO,2019-12-20,2020-01-16,idm593
37,ZDD2ABD18D,00856930102,Comune di Genova,1100.00,0.00,"Servizio di assistenza tecnica e relativo personale per rassegna teatro ""Intransito"" 2019 dal 12 al 15 dicembre 2019.",23-AFFIDAMENTO DIRETTO,2019-12-12,2020-01-16,idm610
38,Z3D2B02775,00856930102,Comune di Genova,1800.00,0.00,Realizzazione evento/concerto Capodanno 2020,23-AFFIDAMENTO DIRETTO,2019-12-19,2020-01-16,idm627
39,0000000000,00856930102,Comune di Genova,3.00,0.00,Rimborso n.2 biglietti ordinari AMT per servizio esterno - Minute spese Direzione Marketing Territoriale e Promozione della Citt''.,23-AFFIDAMENTO DIRETTO,2020-01-10,2020-01-10,idm644
40,Z1E29DF8A9,00856930102,Comune di Genova,728.00,0.00,"Servizio di addetto stampa nazionale premio teatro ""INTRANSITO 2019"".",23-AFFIDAMENTO DIRETTO,2019-10-10,2020-01-17,idm661
41,Z5C2B3B4DD,00856930102,Comune di Genova,339.20,0.00,Abbonamento taxi mese dicembre 2019 - Direzione Marketing Territoriale e Promozione della Citt''.,23-AFFIDAMENTO DIRETTO,2019-12-24,2020-01-17,idm678
42,Z792A4B166,00856930102,Comune di Genova,1629.09,0.00,Accoglienza giornalisti ospiti,23-AFFIDAMENTO DIRETTO,2019-11-22,2020-01-21,idm695
43,Z5B2AE5DD2,00856930102,Comune di Genova,39000.00,0.00,"Servizio monitoraggio delle performance alberghiere sul territorio della citt'' di Genova, attraverso l'utilizzo di una piattaforam benchmarketing",23-AFFIDAMENTO DIRETTO,2019-12-23,2020-01-22,idm712
44,0000000000,00856930102,Comune di Genova,9304.49,0.00,Servizio di acquisto voli dei membri del Board di ITT per partecipazione Educational a Genova aprile 2020.,23-AFFIDAMENTO DIRETTO,2019-12-18,2019-12-18,idm729
45,0000000000,00856930102,Comune di Genova,8085.44,0.00,"Servizio navetta a londra, affitto Sala Vip Lounge, materiale promozionale e servizi di supporto.",23-AFFIDAMENTO DIRETTO,2019-10-31,2019-10-31,idm746
46,0000000000,00856930102,Comune di Genova,4042.47,0.00,Servizio di traduzione per delegazione Comune di Genova a San Pietroburgo.,23-AFFIDAMENTO DIRETTO,2019-06-21,2019-06-21,idm763
47,0000000000,00856930102,Comune di Genova,5472.00,0.00,Servizio navetta a San Pietroburgo per delegazione del Comune di Genova.,23-AFFIDAMENTO DIRETTO,2019-06-06,2019-06-06,idm780
48,Z642867EA0,00856930102,Comune di Genova,9062.08,0.00,Servizi di affitto spazi di promozione della citt'' di Genova durante il convegno a Spalato del 10-12 giugno 2019.,23-AFFIDAMENTO DIRETTO,2019-05-23,2019-05-23,idm797
49,0000000000,00856930102,Comune di Genova,2460.52,0.00,Prestazioni di servizi resi in occasione della missione del Comune di Genova a Londra - Dicembre 2018,23-AFFIDAMENTO DIRETTO,2018-12-27,2019-01-31,idm814
50,0000000000,00856930102,Comune di Genova,1223.82,0.00,Servizio di transfer per la delegazione del Comune di Genova a Londra.,23-AFFIDAMENTO DIRETTO,2018-12-27,2019-01-31,idm831
51,Z1622DB10B,00856930102,Comune di Genova,180.00,0.00,FORNITURE GRAFICHE,23-AFFIDAMENTO DIRETTO,2019-01-08,2019-01-08,idm848
52,Z95244A3ED,00856930102,Comune di Genova,1050.00,0.00,ACQUISTO MATERIALE,23-AFFIDAMENTO DIRETTO,2019-01-14,2019-01-14,idm865
53,ZF0245866E,00856930102,Comune di Genova,1882.49,0.00,ACQUISTO MATERIALE,23-AFFIDAMENTO DIRETTO,2019-01-14,2019-01-14,idm882
54,Z4B244738C,00856930102,Comune di Genova,16390.00,0.00,SERVIZI INTELLETTUALI,23-AFFIDAMENTO DIRETTO,2019-01-14,2019-01-14,idm899
55,ZD82495A50,00856930102,Comune di Genova,11890.00,0.00,FORNITURA DISSUASORI,23-AFFIDAMENTO DIRETTO,2019-01-14,2019-01-14,idm916
56,ZA3249CB1B,00856930102,Comune di Genova,30400.00,0.00,SERVIZIO BONIFICA,23-AFFIDAMENTO DIRETTO,2019-01-14,2019-01-14,idm933
57,ZF624A49CA,00856930102,Comune di Genova,20800.00,0.00,SERVIZI INTELLETTUALI,23-AFFIDAMENTO DIRETTO,2019-01-14,2019-01-14,idm950
58,ZF9252E5B6,00856930102,Comune di Genova,610.00,0.00,FORNITURA MATERIALI,23-AFFIDAMENTO DIRETTO,2019-01-14,2019-01-14,idm967
59,Z8F252F543,00856930102,Comune di Genova,5000.00,0.00,SERVIZI AUDIOVISIVI,23-AFFIDAMENTO DIRETTO,2019-01-14,2019-01-14,idm984
60,Z5D2523361,00856930102,Comune di Genova,19460.00,0.00,SERVIZI ALLESTIMENTI,23-AFFIDAMENTO DIRETTO,2019-01-14,2019-01-14,idm1001
61,ZF52539A05,00856930102,Comune di Genova,3000.00,0.00,FORNITURA CATERING,23-AFFIDAMENTO DIRETTO,2019-01-14,2019-01-14,idm1018
62,Z242539A8E,00856930102,Comune di Genova,1800.00,0.00,FORNITURA CATERING,23-AFFIDAMENTO DIRETTO,2019-01-14,2019-01-14,idm1035
63,Z7D24D1546,00856930102,Comune di Genova,10000.00,0.00,SERVIZI INTELLETTUALI - UNIVERSITA',23-AFFIDAMENTO DIRETTO,2019-01-15,2019-01-15,idm1052
64,Z83251272B,00856930102,Comune di Genova,1708.00,0.00,SERVIZI MANUTENTIVI,23-AFFIDAMENTO DIRETTO,2019-01-15,2019-01-15,idm1069
65,Z912561AC4,00856930102,Comune di Genova,5000.00,0.00,FORNITURA LOCALI,23-AFFIDAMENTO DIRETTO,2019-01-15,2019-01-15,idm1086
66,Z4A253D0EB,00856930102,Comune di Genova,994.00,0.00,SERVIZI MANUTENTIVI,23-AFFIDAMENTO DIRETTO,2019-01-15,2019-01-15,idm1103
67,ZBE25BD2F8,00856930102,Comune di Genova,18000.00,0.00,SERVIZI INTELLETTUALI,23-AFFIDAMENTO DIRETTO,2019-01-15,2019-01-15,idm1120
68,ZA325C7455,00856930102,Comune di Genova,5737.70,0.00,SERVIZI INTELLETTUALI,23-AFFIDAMENTO DIRETTO,2019-01-15,2019-01-15,idm1137
69,Z0825C6FD0,00856930102,Comune di Genova,4098.36,0.00,Clone of SERVIZI INTELLETTUALI,23-AFFIDAMENTO DIRETTO,2019-01-15,2019-01-15,idm1154
70,ZD225B4936,00856930102,Comune di Genova,39500.00,0.00,SERVIZI MANUTENTIVI,23-AFFIDAMENTO DIRETTO,2019-01-15,2019-01-15,idm1171
71,ZD324930C4,00856930102,Comune di Genova,11742.74,0.00,SERVIZI INTELLETTUALI - UNALAB,23-AFFIDAMENTO DIRETTO,2019-01-15,2019-01-15,idm1188
72,Z3225FC751,00856930102,Comune di Genova,3150.00,0.00,SERVIZI MANUTENTIVI,23-AFFIDAMENTO DIRETTO,2019-01-15,2019-01-15,idm1205
73,Z80262A61F,00856930102,Comune di Genova,300.00,0.00,SERVIZI MANUTENTIVI,23-AFFIDAMENTO DIRETTO,2019-01-15,2019-01-15,idm1222
74,0000000000,00856930102,Comune di Genova,70.76,0.00,SERVIZI HOTELLERIE,23-AFFIDAMENTO DIRETTO,2019-01-15,2019-01-15,idm1239
75,0000000000,00856930102,Comune di Genova,70.76,0.00,SERVIZI HOTELLERIE,23-AFFIDAMENTO DIRETTO,2019-01-15,2019-01-15,idm1256
76,0000000000,00856930102,Comune di Genova,166.91,0.00,SERVIZI HOTELLERIE,23-AFFIDAMENTO DIRETTO,2019-01-15,2019-01-15,idm1273
77,0000000000,00856930102,Comune di Genova,275.45,0.00,SERVIZI HOTELLERIE,23-AFFIDAMENTO DIRETTO,2019-01-15,2019-01-15,idm1290
78,0000000000,00856930102,Comune di Genova,19.09,0.00,SERVIZI RISTORAZIONE,23-AFFIDAMENTO DIRETTO,2019-01-15,2019-01-15,idm1307
79,0000000000,00856930102,Comune di Genova,7.27,0.00,FORNITURA CATERING,23-AFFIDAMENTO DIRETTO,2019-01-16,2019-01-16,idm1324
80,0000000000,00856930102,Comune di Genova,7.73,0.00,FORNITURA CATERING,23-AFFIDAMENTO DIRETTO,2019-01-16,2019-01-16,idm1341
81,0000000000,00856930102,Comune di Genova,9.55,0.00,FORNITURA CATERING,23-AFFIDAMENTO DIRETTO,2019-01-16,2019-01-16,idm1358
82,0000000000,00856930102,Comune di Genova,3.00,0.00,FORNITURA CATERING,23-AFFIDAMENTO DIRETTO,2019-01-16,2019-01-16,idm1375
83,0000000000,00856930102,Comune di Genova,14.09,0.00,FORNITURA CATERING,23-AFFIDAMENTO DIRETTO,2019-01-16,2019-01-16,idm1392
84,0000000000,00856930102,Comune di Genova,4.55,0.00,FORNITURA CATERING,23-AFFIDAMENTO DIRETTO,2019-01-16,2019-01-16,idm1409
85,0000000000,00856930102,Comune di Genova,4.85,0.00,FORNITURA CATERING,23-AFFIDAMENTO DIRETTO,2019-01-16,2019-01-16,idm1426
86,0000000000,00856930102,Comune di Genova,3.64,0.00,FORNITURA CATERING,23-AFFIDAMENTO DIRETTO,2019-01-16,2019-01-16,idm1443
87,0000000000,00856930102,Comune di Genova,10.91,0.00,FORNITURA CATERING,23-AFFIDAMENTO DIRETTO,2019-01-16,2019-01-16,idm1460
88,0000000000,00856930102,Comune di Genova,20.27,0.00,FORNITURA CATERING,23-AFFIDAMENTO DIRETTO,2019-01-16,2019-01-16,idm1477
89,0000000000,00856930102,Comune di Genova,15.45,0.00,FORNITURA CATERING,23-AFFIDAMENTO DIRETTO,2019-01-16,2019-01-16,idm1494
90,0000000000,00856930102,Comune di Genova,1.64,0.00,FORNITURA CATERING,23-AFFIDAMENTO DIRETTO,2019-01-16,2019-01-16,idm1511
91,0000000000,00856930102,Comune di Genova,0.91,0.00,FORNITURA CATERING,23-AFFIDAMENTO DIRETTO,2019-01-16,2019-01-16,idm1528
92,0000000000,00856930102,Comune di Genova,6.36,0.00,FORNITURA CATERING,23-AFFIDAMENTO DIRETTO,2019-01-16,2019-01-16,idm1545
93,0000000000,00856930102,Comune di Genova,5.91,0.00,FORNITURA CATERING,23-AFFIDAMENTO DIRETTO,2019-01-16,2019-01-16,idm1562
94,0000000000,00856930102,Comune di Genova,9.09,0.00,FORNITURA CATERING,23-AFFIDAMENTO DIRETTO,2019-01-16,2019-01-16,idm1579
95,0000000000,00856930102,Comune di Genova,22.73,0.00,FORNITURA CATERING,23-AFFIDAMENTO DIRETTO,2019-01-16,2019-01-16,idm1596
96,0000000000,00856930102,Comune di Genova,72.72,0.00,FORNITURA CATERING,23-AFFIDAMENTO DIRETTO,2019-01-16,2019-01-16,idm1613
97,0000000000,00856930102,Comune di Genova,4.00,0.00,FORNITURA CATERING,23-AFFIDAMENTO DIRETTO,2019-01-16,2019-01-16,idm1630
98,0000000000,00856930102,Comune di Genova,11.82,0.00,FORNITURA CATERING,23-AFFIDAMENTO DIRETTO,2019-01-16,2019-01-16,idm1647
99,0000000000,00856930102,Comune di Genova,199.55,0.00,FORNITURA CATERING,23-AFFIDAMENTO DIRETTO,2019-01-16,2019-01-16,idm1664
100,0000000000,00856930102,Comune di Genova,218.18,0.00,FORNITURA CATERING,23-AFFIDAMENTO DIRETTO,2019-01-16,2019-01-16,idm1681
101,0000000000,00856930102,Comune di Genova,30.00,0.00,RISTORAZIONE,23-AFFIDAMENTO DIRETTO,2019-01-21,2019-01-21,idm1698
102,0000000000,00856930102,Comune di Genova,1330.10,0.00,TITOLI DI VIAGGIO,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm1715
103,0000000000,00856930102,Comune di Genova,110.45,0.00,TITOLI DI VIAGGIO,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm1732
104,0000000000,00856930102,Comune di Genova,12.36,0.00,TITOLI DI VIAGGIO,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm1749
105,0000000000,00856930102,Comune di Genova,13.64,0.00,TITOLI DI VIAGGIO,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm1766
106,0000000000,00856930102,Comune di Genova,51.00,0.00,TITOLI DI VIAGGIO,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm1783
107,0000000000,00856930102,Comune di Genova,731.64,0.00,TITOLI DI VIAGGIO,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm1800
108,0000000000,00856930102,Comune di Genova,3.54,0.00,TITOLI DI VIAGGIO,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm1817
109,0000000000,00856930102,Comune di Genova,15.00,0.00,TITOLI DI VIAGGIO,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm1834
110,0000000000,00856930102,Comune di Genova,49.18,0.00,TITOLI DI VIAGGIO,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm1851
111,0000000000,00856930102,Comune di Genova,20.49,0.00,TITOLI DI VIAGGIO,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm1868
112,0000000000,00856930102,Comune di Genova,10.00,0.00,TITOLI DI VIAGGIO,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm1885
113,0000000000,00856930102,Comune di Genova,13.52,0.00,ACQUISTO MATERIALE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm1902
114,0000000000,00856930102,Comune di Genova,139.55,0.00,ACQUISTO MATERIALE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm1919
115,0000000000,00856930102,Comune di Genova,69.67,0.00,ACQUISTO MATERIALE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm1936
116,0000000000,00856930102,Comune di Genova,68.49,0.00,ACQUISTO MATERIALE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm1953
117,0000000000,00856930102,Comune di Genova,45.49,0.00,ACQUISTO MATERIALE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm1970
118,0000000000,00856930102,Comune di Genova,400.16,0.00,ACQUISTO MATERIALE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm1987
119,0000000000,00856930102,Comune di Genova,127.62,0.00,ACQUISTO MATERIALE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2004
120,0000000000,00856930102,Comune di Genova,61.48,0.00,ACQUISTO MATERIALE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2021
121,0000000000,00856930102,Comune di Genova,7.38,0.00,ACQUISTO MATERIALE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2038
122,0000000000,00856930102,Comune di Genova,6.09,0.00,ACQUISTO MATERIALE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2055
123,0000000000,00856930102,Comune di Genova,27.85,0.00,ACQUISTO MATERIALE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2072
124,0000000000,00856930102,Comune di Genova,83.85,0.00,ACQUISTO MATERIALE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2089
125,0000000000,00856930102,Comune di Genova,5.90,0.00,ACQUISTO MATERIALE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2106
126,0000000000,00856930102,Comune di Genova,68.86,0.00,RISTORAZIONE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2123
127,0000000000,00856930102,Comune di Genova,13.27,0.00,RISTORAZIONE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2140
128,0000000000,00856930102,Comune di Genova,12.73,0.00,RISTORAZIONE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2157
129,0000000000,00856930102,Comune di Genova,24.91,0.00,RISTORAZIONE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2174
130,0000000000,00856930102,Comune di Genova,7.18,0.00,RISTORAZIONE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2191
131,0000000000,00856930102,Comune di Genova,27.75,0.00,RISTORAZIONE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2208
132,0000000000,00856930102,Comune di Genova,10.91,0.00,RISTORAZIONE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2225
133,0000000000,00856930102,Comune di Genova,5.45,0.00,RISTORAZIONE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2242
134,0000000000,00856930102,Comune di Genova,28.27,0.00,RISTORAZIONE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2259
135,0000000000,00856930102,Comune di Genova,5.91,0.00,RISTORAZIONE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2276
136,0000000000,00856930102,Comune di Genova,5.00,0.00,RISTORAZIONE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2293
137,0000000000,00856930102,Comune di Genova,1.82,0.00,RISTORAZIONE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2310
138,0000000000,00856930102,Comune di Genova,1.36,0.00,RISTORAZIONE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2327
139,0000000000,00856930102,Comune di Genova,36.36,0.00,RISTORAZIONE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2344
140,0000000000,00856930102,Comune di Genova,28.64,0.00,RISTORAZIONE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2361
141,0000000000,00856930102,Comune di Genova,7.18,0.00,RISTORAZIONE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2378
142,0000000000,00856930102,Comune di Genova,20.00,0.00,RISTORAZIONE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2395
143,0000000000,00856930102,Comune di Genova,17.82,0.00,RISTORAZIONE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2412
144,0000000000,00856930102,Comune di Genova,72.72,0.00,RISTORAZIONE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2429
145,0000000000,00856930102,Comune di Genova,7.64,0.00,RISTORAZIONE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2446
146,0000000000,00856930102,Comune di Genova,33.18,0.00,RISTORAZIONE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2463
147,0000000000,00856930102,Comune di Genova,35.45,0.00,RISTORAZIONE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2480
148,0000000000,00856930102,Comune di Genova,13.64,0.00,RISTORAZIONE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2497
149,0000000000,00856930102,Comune di Genova,19.55,0.00,RISTORAZIONE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2514
150,0000000000,00856930102,Comune di Genova,3.64,0.00,RISTORAZIONE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2531
151,0000000000,00856930102,Comune di Genova,23.18,0.00,RISTORAZIONE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2548
152,0000000000,00856930102,Comune di Genova,30.00,0.00,RISTORAZIONE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2565
153,0000000000,00856930102,Comune di Genova,35.45,0.00,RISTORAZIONE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2582
154,0000000000,00856930102,Comune di Genova,31.82,0.00,RISTORAZIONE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2599
