n,cig,strutturaProponente:codiceFiscaleProp,strutturaProponente:denominazione,importoAggiudicazione,importoSommeLiquidate,oggetto,sceltaContraente,tempiCompletamento:dataInizio,tempiCompletamento:dataUltimazione,lottoID
44,63974216D0,01307110484,COMUNE DI FIRENZE,282625.03,276187.12,"manutenzione ordinaria su ordinativo, pronto intervento,impianti di climatizzIONE Quartiere n. 1 DD 7865-15",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2015-11-13,2017-09-29,idm2824
45,6397475361,01307110484,COMUNE DI FIRENZE,432025.37,428008.79,"Conduzione e manutenzione ordinaria programmata, manutenzione ordinaria su ordinativo, pronto intervento, valutazione dei rischi igienico-sanitari Q 2 e 3",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2015-11-14,2017-12-30,idm2844
46,643611521E,01307110484,COMUNE DI FIRENZE,9126397.71,4142251.65,"Procedura aperta per la demolizione e ricostruzione per
adeguamento e ampliamento della scuola secondaria
di 1° grado Dino Compagni",01-PROCEDURA APERTA,,,idm2891
47,64505423A7,01307110484,COMUNE DI FIRENZE,149302.4,149302.4,"Q. 4- Affidamento  servizio per la gestione della ludoteca l'Albero di Alice e Spazio Gioco ""1,2,3 cresco"" nel Quartiere 4 - anni 2016 e 2017 - Assunzione e adeguamento impegni.
2015/DD/21736 assegnato il 04/12/2015",01-PROCEDURA APERTA,2015-12-28,2017-12-31,idm2976
48,64745106AB,01307110484,COMUNE DI FIRENZE,497040,497040,DETERMINAZIONE A CONTRATTARE PER L'AFFIDAMENTO IN APPALTO DELLA GESTIONE DEL SERVIZIO DI INFORMAZIONE E ORIENTAMENTO  INFORMAGIOVANI E PORTALEGIOVANI,01-PROCEDURA APERTA,2016-03-10,2019-03-09,idm2996
49,64959535FE,01307110484,COMUNE DI FIRENZE,845624.56,845624.56,Selezione pubblica per l'affidamento del servizio relativo allo Sportello Immigrazione del Comune di Firenze per il periodo  11marzo 2016 - 31 dicembre 2018. Aggiudicazione definitiva,01-PROCEDURA APERTA,2016-03-11,2018-12-31,idm3019
50,6504138877,01307110484,COMUNE DI FIRENZE,3755.6,3755.6,NOLEGGIO TRIENNALE MULTIFUNZIONE CONSIP 24 LOTTO 3,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2016-02-01,2019-01-31,idm3042
51,650417462D,01307110484,COMUNE DI FIRENZE,3641.04,3641.04,NOLEGGIO TRIENNALE MULTIFUNZIONE CONSIP 24 LOTTO 4,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2016-02-13,2019-02-12,idm3062
52,65053543F2,01307110484,COMUNE DI FIRENZE,710950.8,142190.16,RIQUALIFICAZIONE VIA CERRETANI E STRADE LIMITROFE - Q1 C.O. 120455 CUP H14E12000070004,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-09-16,,idm3082
53,651046098B,01307110484,COMUNE DI FIRENZE,299460,299459.99,NOLEGGIO DI SISTEMI DI STAMPA DIGITALE PER LA TIPOGRAFIA COMUNALE PER IL TRIENNIO 2016-2018 Inizio   1/11/2016   termine 31/10/2019,01-PROCEDURA APERTA,2016-11-01,2019-10-31,idm3200
54,6510577A18,01307110484,COMUNE DI FIRENZE,259683.94,234672.17,PROCEDURA APERTA PER AFFIDAMENTO SERVIZI DI INVENTARIAZIONE E CATALOGAZIONE DEI BENI CULTURALI MOBILI DEL COMUNE DI FIRENZE,01-PROCEDURA APERTA,2016-12-01,2019-11-30,idm3235
55,65143969A2,01307110484,COMUNE DI FIRENZE,223281.7,241509.7,SERVIZIO DI VIGILANZA ARMATA PRESSO E/O IN USO ALL'AMMINISTRAZIONE COMUNALE PER IL BIENNIO APRILE 2016 - MARZO 2018,01-PROCEDURA APERTA,2016-06-01,2018-05-31,idm3267
56,6516996B38,01307110484,COMUNE DI FIRENZE,763025.52,881205.03,LAVORI DI RIQUALIFICAZIONE VIA DELLA COLONNA E STRADE LIMITROFE DEL QUARTIERE 1,01-PROCEDURA APERTA,2018-02-19,2019-03-22,idm3312
57,65175872F0,01307110484,COMUNE DI FIRENZE,1017900,1392861.54,"Progetto di Accoglienza,Tutela ed Integrazione di Minori Stranieri non accompagnati richiedenti asilo e non, nell’ambito della Rete SPRAR – Accertamento ed impegno del finanziamento statale ed avvio del Progetto",01-PROCEDURA APERTA,2015-12-21,2016-12-31,idm3419
58,653746679A,01307110484,COMUNE DI FIRENZE,112432.83,140471.9,Prog. 287/12 – Intervento per abbattimento barriere architettoniche Scuola Primaria Rossini – Lavori per realizzare servizi igienici maschi e femmine. Cod. Op. 120539,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2016-06-20,2016-12-30,idm3467
59,6538205971,01307110484,COMUNE DI FIRENZE,126278.34,126278.34,Prog. 258/13 – NELSON MANDELA FORUM – Abbattimento barriere architettoniche. Cod. Op. 130357,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2016-07-27,2016-12-31,idm3568
60,6538280756,01307110484,COMUNE DI FIRENZE,59477.61,74718.52,Prog. 289/13 – Cimitero delle Porte Sante – Lavori ABA nei vialetti e nei camminamenti. Cod. Op. 130355,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2016-11-05,2017-04-07,idm3669
61,65392675D6,01307110484,COMUNE DI FIRENZE,81851.39,80537.04,Prog. 51/14 – Lavori di manutenzione straordinaria degli impianti idrico sanitari e antincendio a servizio degli immobili comunali. Cod. Op. 100469,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2016-07-13,2019-09-03,idm3776
62,6541942551,01307110484,COMUNE DI FIRENZE,214222.74,266198.75,PROG 31/13 – STADIO COMUNALE ARTEMIO FRANCHI – Impermeabilizzazione e messa in sicurezza settore ospiti e copertura palestra. Cod. Op. 110530,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2016-05-31,2017-05-03,idm3841
63,6543122316,01307110484,COMUNE DI FIRENZE,310984.7,249669.69,Progetto n. VM010/15 - 	NUOVO TEATRO DELL’OPERA – opere di completamento e accessibilità aree esterne - Cod. Op. 150385,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm3936
64,65444570C4,01307110484,COMUNE DI FIRENZE,74798.09,74738.26,Prog. 60/13 – Lavori di manutenzione straordinaria finalizzati al superamento delle barriere architettoniche – Are Parterre – LOTTO 2 (scala interna sinistra) – appalto integrato. Op. 130354,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2017-12-28,2019-01-18,idm3969
65,6553009219,01307110484,COMUNE DI FIRENZE,111940.03,128301.99,Prog. 54/15  – Messa in sicurezza superfici affrescate a seguito di eventi metereologici. Cod. Op. 150031.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2017-09-13,2019-07-10,idm4064
66,6602480AD9,01307110484,COMUNE DI FIRENZE,38000,38000,Manifestazione di interesse finalizzata all'affidamento del Servizio di supporto all'attività dell'Ufficio Servizio Civile del Comune di Firenze,01-PROCEDURA APERTA,2016-06-01,2018-01-31,idm4123
67,6612408BB1,01307110484,COMUNE DI FIRENZE,651848.73,649223.7,AFFIDAMENTO DEI SERVIZI ASSICURATIVI DEL COMUNE DI FIRENZE POLIZZA ALL RISK PROPERTY.,01-PROCEDURA APERTA,2016-03-31,2017-03-31,idm4158
68,6624376003,01307110484,COMUNE DI FIRENZE,109926.72,109926.72,"Determinazione a contrattare ai sensi dell'art.192 del D.lgs. 267/2000 per l'affidamento dei servizi presso i Centri giovani dei Quartieri 1, 2, 5 e del servizio Operatori di Strada presso i Quartieri 2, 4 e 5.",01-PROCEDURA APERTA,2016-07-04,2019-07-04,idm4181
69,6624426943,01307110484,COMUNE DI FIRENZE,89305.36,89305.36,"Determinazione a contrattare ai sensi dell'art.192 del D.lgs. 267/2000 per l'affidamento dei servizi presso i Centri giovani dei Quartieri 1, 2, 5 e del servizio Operatori di Strada presso i Quartieri 2, 4 e 5.	01-PROCEDURA APERTA",01-PROCEDURA APERTA,2016-07-04,2019-07-04,idm4207
70,6624433F08,01307110484,COMUNE DI FIRENZE,151424.93,151424.93,"Determinazione a contrattare ai sensi dell'art.192 del D.lgs. 267/2000 per l'affidamento dei servizi presso i Centri giovani dei Quartieri 1, 2, 5 e del servizio Operatori di Strada presso i Quartieri 2, 4 e 5.	01-PROCEDURA APERTA",01-PROCEDURA APERTA,2016-07-04,2019-07-04,idm4233
71,66244469C4,01307110484,COMUNE DI FIRENZE,255660.87,255660.87,"Determinazione a contrattare ai sensi dell'art.192 del D.lgs. 267/2000 per l'affidamento dei servizi presso i Centri giovani dei Quartieri 1, 2, 5 e del servizio Operatori di Strada presso i Quartieri 2, 4 e 5.	01-PROCEDURA APERTA",01-PROCEDURA APERTA,2016-07-04,2019-07-04,idm4256
72,6624453F89,01307110484,COMUNE DI FIRENZE,121389.75,121389.75,"Determinazione a contrattare ai sensi dell'art.192 del D.lgs. 267/2000 per l'affidamento dei servizi presso i Centri giovani dei Quartieri 1, 2, 5 e del servizio Operatori di Strada presso i Quartieri 2, 4 e 5.	01-PROCEDURA APERTA",01-PROCEDURA APERTA,2016-07-04,2019-07-04,idm4276
73,6649881765,01307110484,COMUNE DI FIRENZE,5403715.7,4787791.71,"Affidamento Servizio di Assistenza Educativa Scolastica rivolto ad alunni/e in situazione di disabilità, residenti nel Comune di Firenze, frequentanti gli asili nido e le scuole di ogni ordine e grado – a.s. 2016/17",01-PROCEDURA APERTA,2016-09-01,2017-08-31,idm4296
74,6667102A9C,01307110484,COMUNE DI FIRENZE,63613.94,58107.21,MANUTENZIONE STRAORDINARIA ACCORDO QUADRO SULLE STRUTTURE DELLA RETE VIARIA COM.LE,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2016-05-24,2018-02-01,idm4351
75,6667424457,01307110484,COMUNE DI FIRENZE,647578.63,467128.18,"Procedura aperta per l'appalto del servizio di noleggio, lavaggio ad acqua, asciugatura e stiratura di biancheria per Nidi d'Infanzia Comunali",01-PROCEDURA APERTA,2017-03-01,2019-12-31,idm4371
76,66796372D4,01307110484,COMUNE DI FIRENZE,44074.82,44074.82,– Progetto 279/13 – LOGGIA MERCATO NUOVO – Messa in sicurezza dei paramenti lapidei. Cod. Op. 150028,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,2019-03-04,idm4391
77,6707880DAD,01307110484,COMUNE DI FIRENZE,17280,17280,Q1 - Affidamento servizio NCC trasporto utenti Centri Estivi,33-PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,2016-06-20,2016-07-29,idm4422
78,67078840FE,01307110484,COMUNE DI FIRENZE,24055,24055,Q2-Affidamento seevizio NCC trasporto utenti Centri Estivi,33-PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,2016-06-20,2016-09-09,idm4442
79,6707901F01,01307110484,COMUNE DI FIRENZE,13620,13620,Q3-Servizio Trasporto NCC utenti Centri Estivi,33-PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,2016-06-20,2016-09-09,idm4462
80,670790959E,01307110484,COMUNE DI FIRENZE,18705.5,18705.5,Q4- Affidamento servizio NCC trasporto utenti Centri Estivi,33-PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,2016-06-20,2016-09-09,idm4482
81,6707915A90,01307110484,COMUNE DI FIRENZE,30660,30660,Q5-Affidamento servizio NCC trasporto utenti Centri Estivi,33-PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,2016-06-20,2016-09-09,idm4502
82,6730972DCC,01307110484,COMUNE DI FIRENZE,450747,416563,Affidamento dei Servizi Assicurativi - Lotto 2 - Infortuni,01-PROCEDURA APERTA,2016-07-31,2018-12-31,idm4522
83,673098260F,01307110484,COMUNE DI FIRENZE,1021583.33,992610.65,Affidamento dei Servizi Assicurativi - Lotto 3 - R.C.A. Libro Matricola e R.C. NATANTI,01-PROCEDURA APERTA,2016-07-31,2018-12-31,idm4542
84,6730991D7A,01307110484,COMUNE DI FIRENZE,18149.9,16921.15,Affidamento dei Servizi Assicurativi - Lotto 4 INCENDIO/FURTO/KASKOVEICOLI DI AMMINISTRATORI E DIPENDENTI,01-PROCEDURA APERTA,2016-07-31,2018-12-31,idm4571
85,6750046A2A,01307110484,COMUNE DI FIRENZE,102338.53,78224.44,"Servizio di gestione integrata della salute e sicurezza sui luoghi di lavoro negli immobili in uso, a qualsiasi titolo, alle Amministrazioni Pubbliche (D.Lgs. n. 81/08).",26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2016-07-13,2019-07-12,idm4591
86,6752263FAF,01307110484,COMUNE DI FIRENZE,149000,148462.36,ACCORDO QUADRO N. 1 MANUTENZIONE EDILE CAT. OG.1 LT3,03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE,2016-12-20,2017-01-27,idm4647
87,6755560079,01307110484,COMUNE DI FIRENZE,240000,150217.72,ACCORDO QUADRO N.8 MANUTENZIONE IMPIANTI RILEVAZIONE INCENDI CAT. OS30 LT1,03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE,2017-01-09,2019-12-31,idm4667
88,6755568711,01307110484,COMUNE DI FIRENZE,240000,61564.46,ACCORDO QUADRO N.8 MANUTENZIONE IMPIANTI RILEVAZIONE INCENDI CAT. OS30 LT.2,03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE,,,idm4687
89,6755578F4F,01307110484,COMUNE DI FIRENZE,196721.31,103753.49,"dd 2016/8095 Accordo quadro n. 9 relativo ai “Lavori di   manutenzione ordinaria impianti antintrusione in immobili dei quartieri 1, 3 e 4 – CAT. OS5” (progetto n. AQ009/2016-LT0040/2016)",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,2018-01-12,idm4705
90,6755585519,01307110484,COMUNE DI FIRENZE,172131.15,98825.79,dd 2016/8136 Lotto n. 2 dell’accordo quadro n. 9 relativo ai “Lavori di   manutenzione ordinaria impianti antintrusione in immobili dei quartieri 2 e 5 – CAT. OS5 (progetto n. AQ009/2016-LT0041/2016),04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm4724
91,6755590938,01307110484,COMUNE DI FIRENZE,195000,117713.54,ACCORDO QUADRO N. 10 MANUTENZIONE IMPIANTI AUTOMATISMI CAT. OS 30 LT1,03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE,,,idm4742
92,6755594C84,01307110484,COMUNE DI FIRENZE,285000,103247.26,Accordo quadro manutenzione ordinaria cabine mt/bt: impegno delle spese impresa Elettro Line snc dd 8100/2016,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm4760
93,67556033F4,01307110484,COMUNE DI FIRENZE,225000,77924.69,ACCORDO QUADRO N.13 MANUTENZIONE IMPIANTI TELEFONIA FISSA CAT. OS30 LT.1,03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE,,,idm4778
