n,cig,strutturaProponente:codiceFiscaleProp,strutturaProponente:denominazione,importoAggiudicazione,importoSommeLiquidate,oggetto,sceltaContraente,tempiCompletamento:dataInizio,tempiCompletamento:dataUltimazione,lottoID
33,ZC7297D85C,00221940364,Istruzione e Rapporti con l'Università,640.00,0,Servizi Itinerari Scuola Citta a.s.2019/2020 AFFIDAMENTI  FONDAZIONE CEIS Onlus -,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-09-25,2020-06-30,idm643
34,Z3D297D86C,00221940364,Istruzione e Rapporti con l'Università,806.00,0,Servizi Itinerari Scuola Citta a.s.2019/2020 AFFIDAMENTI  FONDAZIONE TEATRO COMUNALE DI MODENA -,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-09-25,2020-06-30,idm663
35,ZA1297F06F,00221940364,Istruzione e Rapporti con l'Università,4210.00,0,Servizi Itinerari Scuola Citta a.s.2019/2020 AFFIDAMENTI  FONDAZIONE EX CAMPO FOSSOLI -,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-09-25,2020-06-30,idm683
36,Z442A6A7D2,00221940364,Risorse Umane e Strumentali,9386.07,0,ACQUISTO PC PORTATILI PER ALUNNI DIVERSAMENTE ABILI - ADESIONE ALLA CONVENZIONE CONSIP PC PORTATILI E TABLET 3 - LOTTO 1 - CIG DERIVATO Z442A6A7D2 - CUP D95E19000340004 - AFFIDAMENTO ALL'IMPRESA BELLUCCI S.P.A. -,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2019-11-15,2019-12-31,idm703
37,Z59297F0A3,00221940364,Istruzione e Rapporti con l'Università,385.00,0,Servizi Itinerarri scuola citta a.s.2019/2020 Affidamenti Galleria Estense -,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-09-25,2020-06-30,idm723
38,Z03297FCC1,00221940364,Istruzione e Rapporti con l'Università,456.00,0,Servizi Itinerarri scuola citta a.s.2019/2020 Affidamenti GULLIVER Societa Cooperativa Sociale -,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-09-25,2020-06-30,idm743
39,ZDE297FCF4,00221940364,Istruzione e Rapporti con l'Università,1520.00,0,Servizi Itinerarri scuola citta a.s.2019/2020 Affidamenti ISTITUTO STORICO -,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-09-25,2020-06-30,idm763
40,Z92297FD0F,00221940364,Istruzione e Rapporti con l'Università,100.00,0,Servizi Itinerarri scuola citta a.s.2019/2020 Affidamenti ISTITUTO SUPERIORE D'AMPLOMB(I.S.A.) -,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-09-25,2020-06-30,idm783
41,Z30297FD1E,00221940364,Istruzione e Rapporti con l'Università,2243.00,0,Servizi Itinerarri scuola citta a.s.2019/2020 Affidamenti LIBRA 93-MUSEO DELLA BILANCIA -,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-09-25,2020-06-30,idm803
42,ZE6297FD26,00221940364,Istruzione e Rapporti con l'Università,370.00,0,Servizi Itinerarri scuola citta a.s.2019/2020 Affidamenti OFFICINA DEL RIUSO APS -,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-09-25,2020-06-30,idm823
43,ZD4297FD33,00221940364,Istruzione e Rapporti con l'Università,90.00,0,Servizi Itinerarri scuola citta a.s.2019/2020 Affidamenti OFFICINA Typo Slow Print Workshop -,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-09-25,2020-06-30,idm843
44,ZEA297FD3F,00221940364,Istruzione e Rapporti con l'Università,980.00,0,Servizi Itinerarri scuola citta a.s.2019/2020 Affidamenti ONYVA' Cooperativa Sociale -,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-09-25,2020-06-30,idm863
45,ZD1297FD5F,00221940364,Istruzione e Rapporti con l'Università,2734.50,0,Servizi Itinerarri scuola citta a.s.2019/2020 Affidamenti PANARO MODENA ASD-SGS -,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-09-25,2020-06-30,idm883
46,ZF1297EF72,00221940364,Istruzione e Rapporti con l'Università,1080.00,0,Servizi Itinerarri scuola citta a.s.2019/2020 Affidamenti POP BRAINS s.n.c.affiliato a PLEIADI -,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-09-25,2020-06-30,idm903
47,Z6B297B3CC,00221940364,"Cultura, Sport e Politiche Giovanili",9508.00,9508.00,Biblioteche - fornitura etichette RFId con RDO mepa n. 2369741 -,23-AFFIDAMENTO DIRETTO,,,idm923
48,75694435F7,00221940364,"Cultura, Sport e Politiche Giovanili",33600.00,0.00,BIBLIOTECHE - Fornitura a carattere continuativo di novita editoriali e pubblicazioni librarie in conto visione per il servizio biblioteche - integrazione del V d'obbligo -,23-AFFIDAMENTO DIRETTO,2019-09-06,2020-09-30,idm941
49,Z4A297EF89,00221940364,Istruzione e Rapporti con l'Università,300.00,0,Servizi Itinerarri scuola citta a.s.2019/2020 Affidamenti Puppet House -,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-09-25,2020-06-30,idm961
50,ZA82A5F2EA,00221940364,"Cultura, Sport e Politiche Giovanili",330.91,330.91,Fornitura materiali per pulizie PalaMolza -,23-AFFIDAMENTO DIRETTO,2019-11-15,2019-12-15,idm981
51,Z462A8FA86,00221940364,Risorse Umane e Strumentali,20049.00,0,SERVIZIO MANUTENZIONE HARDWARE PER STORAGE EMC2 E DI N. 4 SWITCH BROCADE DEL COMUNE DI MODENA -,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2020-01-01,2021-06-30,idm1001
52,Z492A85B84,00221940364,Risorse Umane e Strumentali,21631.50,0,EREDITA' ETTORE GANDINI - ACQUISTO DI ATTREZZATURE INFORMATICHE X BIBLIOTECA DELFINI ATTRAVERSO L'ADESIONE ALLE CONVENZIONI INTERCENTER PC DESKTOP 8- AFFIDAMENTO A SI COMPUTER SPA CIG Z492A85B84 -,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2019-11-18,2019-12-31,idm1021
53,Z982A85C38,00221940364,Risorse Umane e Strumentali,2970.00,0,"EREDITA' ETTORE GANDINI - ACQUISTO DI ATTREZZATURE INFORMATICHE x  BIBLIOTECA DELFINI ATTRAVERSO L'ADESIONE ALLA CONVENZIONE INTERCENTER PC NOTEBOOK 8 - AFFIDAMENTO A TEAM MEMORES COMPUTER SPA, CIG DERIVATO Z982A85C38 (L.296/2006). -",26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2019-11-15,2019-12-31,idm1041
54,74332396DE,00221940364,Istruzione e Rapporti con l'Università,5319.30,0.00,CONTRATTO RELATIVO AI SERVIZI DI ASSISTENZA SORVEGLIANZA E PULIZIA NEL NIDO D'INFANZIA E SCUOLA D'INFANZIA VILLAGGIO GIARDINO PER L'ANNO SCOLASTICO 2019/2020 CIG 74332396DE - MAGGIORE SPESA PER TERZO EDUCATORE NEL SERVIZIO DI PROLUNGAMENTO ORARIO -,23-AFFIDAMENTO DIRETTO,2019-10-17,2020-06-30,idm1061
55,ZE7297EFB1,00221940364,Istruzione e Rapporti con l'Università,1700.00,0,SERVIZI ITINERARI SCUOLA CITTA' a.s.2019/2020 Affidamenti Fondazione Collegio San Carlo -,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-09-25,2020-06-30,idm1081
56,ZE2729EFB1,00221940364,Istruzione e Rapporti con l'Università,4212.50,0,SERVIZI ITINERARI SCUOLA CITTA' a.s.2019/2020 AFFIDAMENTI UNIMORE Dipartimento Scienze DELLA VITA (Orto Botanico) -,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-09-25,2020-06-30,idm1101
57,E27297EFE8,00221940364,Istruzione e Rapporti con l'Università,5040.50,0,SERVIZI ITINERARI SCUOLA CITTA' a.s.2019/2020 AFFIDAMENTI UNIMORE POLO MUSEALE - Musei  Anatomici -,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-09-25,2020-06-30,idm1121
58,Z6D297F025,00221940364,Istruzione e Rapporti con l'Università,550.00,0,SERVIZI ITINERARI SCUOLA CITTA' a.s.2019/2020 AFFIDAMENTI UNIMORE : MUSEO UNIVERSITARIO GEMMA DIP.DI SCIENZE CHIMICHE E GEOLOGICHE -,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-09-25,2020-06-30,idm1141
59,Z6F297FD6E,00221940364,Istruzione e Rapporti con l'Università,2264.00,0,SERVIZI ITINERARI SCUOLA CITTA' a.s.2019/2020 AFFIDAMENTI ZERO IN CONDOTTA -,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-09-25,2020-06-30,idm1161
60,ZC52B2EAC1,00221940364,"Cultura, Sport e Politiche Giovanili",500.00,0,Collaborazione per progettazione e realizzazione di un percorso didattico rivolto alle scuole e formazione degli operatori. -,23-AFFIDAMENTO DIRETTO,2019-12-31,2019-12-31,idm1181
61,Z522B461AC,00221940364,"Cultura, Sport e Politiche Giovanili",300.00,0,Acquisto di n. 2 trasformatori per le vetrine dei musei civici. -,23-AFFIDAMENTO DIRETTO,2019-12-31,2019-12-31,idm1201
62,Z702B2DEA1,00221940364,"Cultura, Sport e Politiche Giovanili",875.00,0,Acquisto di n. 350 braccialetti di cuoio a corredo dei percorsi didattici del laboratorio DIDA. -,23-AFFIDAMENTO DIRETTO,,,idm1221
63,Z1A2B2E9C4,00221940364,"Cultura, Sport e Politiche Giovanili",650.00,0,Acquisto addolcitore automatico BWT Bestsoft per la lavastoviglie del bar del palazzo dei musei. -,23-AFFIDAMENTO DIRETTO,2019-12-31,2019-12-31,idm1239
64,Z632B04745,00221940364,"Politiche sociali, sanitarie e per l'integrazione",3809.52,0,ACCOGLIENZA URGENTE RIVOLTA AD ADULTI IN CONDIZIONI DI DISAGIO SOCIALE E POVERTA' ESTREMA. AFFIDAMENTO A COOP.CALEIDOS -,23-AFFIDAMENTO DIRETTO,2019-12-09,2019-12-31,idm1259
65,Z1F2B2EA22,00221940364,"Cultura, Sport e Politiche Giovanili",479.65,0,"Acquisto scala castello di sicurezza mod. Orsa Minore, per gli allestimenti del piano terra del Palazzo dei Musei e sale museali. -",23-AFFIDAMENTO DIRETTO,2019-12-31,2019-12-31,idm1279
66,7987176A23,00221940364,"Lavori Pubblici, Patrimonio e Manutenzione urbana",38559.90,0,Riqualificazione e manutenzione straordinaria del suolo pubblico in prossimita dei centri di vicinato -,23-AFFIDAMENTO DIRETTO,,,idm1299
67,Z222B2E8FB,00221940364,"Cultura, Sport e Politiche Giovanili",1920.00,0,Impaginazione e stampa di n. 200 copie del numero 12 della rivista  Taccuini d'Arte. -,23-AFFIDAMENTO DIRETTO,2019-12-31,2019-12-31,idm1323
68,Z2F2B48652,00221940364,Lavori pubblici e manutenzione della città,23245.50,0,RESTAURO FINALIZZATO ALLA REALIZZAZIONE DI LABORATORI APERTI - OPERE PER IL COMPLETAMENTO DELLA GALLERIA CENTRALE. LAVORI DI FORNITURA E POSA DI TESSUTI FONOASSORBENTI. -,23-AFFIDAMENTO DIRETTO,,,idm1343
69,Z482A6653F,00221940364,"Cultura, sport, giovani e promozione della città",884.00,884.00,Affitto spazi per convegno Storia Urbana in collaborazione con IBC -,23-AFFIDAMENTO DIRETTO,2019-11-15,2019-11-15,idm1367
70,Z2D2B2EBF2,00221940364,"Cultura, Sport e Politiche Giovanili",5500.00,0,Stampa di n. 300 copie del catalogo della mostra sulla raccolta Giuseppe Giusti. -,23-AFFIDAMENTO DIRETTO,2019-12-31,2019-12-31,idm1387
71,Z892A9270E,00221940364,Lavori pubblici e manutenzione della città,1667.04,0,Manutenzione straordinaria della viabilita anno 2018 - Rifacimento spire semaforiche -,23-AFFIDAMENTO DIRETTO,2019-11-14,,idm1407
72,Z132B2EEBE,00221940364,"Cultura, Sport e Politiche Giovanili",4888.00,0,Valutazione strutturale dei manufatti lignei presenti nel parco archeologico di Montale. -,23-AFFIDAMENTO DIRETTO,2019-12-30,2019-12-30,idm1426
73,Z0F2A819E1,00221940364,"Politiche sociali, sanitarie e per l'integrazione",19968.59,0,ACQUISTI PER INTERVENTI STRUTTURATI E INNOVATIVI PER CONTRASTARE LA GRAVE EMARGINAZIONE ADULTA E LA CONDIZIONE DI SENZA DIMORA (PROGETTO INSIDE REGIONE EMILIA ROMAGNA - CUP E49G17000860001) - CIG. Z0F2A819E1 -,23-AFFIDAMENTO DIRETTO,2019-11-26,2020-03-31,idm1446
74,ZA92967435,00221940364,"Lavori Pubblici, Patrimonio e Manutenzione urbana",2530.00,0,Progetto Un quartiere - una citta: Azioni integrate per la sicurezza urbana - Lavori di riqualificazione del parchetto di Viale Gramsci - orti di quartiere - affidamento ad Hera allacciamento alla rete idrica -,23-AFFIDAMENTO DIRETTO,2019-08-05,2019-08-31,idm1466
75,71896395CA,00221940364,Lavori pubblici e manutenzione della città,105246.70,0.00,CHIESA DEL VOTO - LAVORI DI RESTAURO E RIPRISTINO CON MIGLIORAMENTO SISMICO. PERIZIA SUPPLETTIVA E DI VARIANTE. -,31-AFFIDAMENTO DIRETTO PER VARIANTE SUPERIORE AL 20% DELL'IMPORTO CONTRATTUALE,2018-07-12,,idm1486
76,ZE229007A3,00221940364,"Lavori Pubblici, Patrimonio e Manutenzione urbana",2005.00,0,Nuovo allacciamento idrico alla fontana parco in strada Chiesa di Collegara -,23-AFFIDAMENTO DIRETTO,2019-08-02,2019-12-31,idm1505
77,Z782747034,00221940364,"Politiche sociali, sanitarie e per l'integrazione",2500.00,179.24,SISTEMA DI PROTEZIONE PER TITOLARI DI PROTEZIONE INTERNAZIONALE E MINORI STRANIERI NON ACCOMPAGNATI SIPROIMI (GIA' SPRAR) - AFFIDAMENTO A FARMACIE COMUNALI SPA E IMPEGNI DI SPESA . -,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-12-31,idm1525
78,711259396A,00221940364,"Lavori Pubblici, Patrimonio e Manutenzione urbana",98106.76,61825.42,Manutenzione ordinara degli impianti irrigui e delle centrali di pompaggio per la cura e la conservazione del verde pubblico e delle aree a verde di servizio di strutture comunali anni 2014-2017 - rinnovo per due anni - Estensione -,23-AFFIDAMENTO DIRETTO,2019-07-08,2019-12-31,idm1545
79,Z212B2ECA2,00221940364,"Cultura, Sport e Politiche Giovanili",2100.00,0,Preparazione e montaggio di un telaio a pesi presso un' abitazione preistorica del Parco Archeologico di Montale. -,23-AFFIDAMENTO DIRETTO,,,idm1577
80,Z752969446,00221940364,"Lavori Pubblici, Patrimonio e Manutenzione urbana",1630.30,1630.30,Nuovo allacciamento contatore elettrico per nuovo impianto luminoso attraversamento pedonale in via Nonantolana incrocio strada Fossamonda -,23-AFFIDAMENTO DIRETTO,2019-08-06,2019-10-28,idm1595
81,80122172A2,00221940364,"Lavori Pubblici, Patrimonio e Manutenzione urbana",50000.29,0,Servizi di manutenzione ordinaria di strutture gioco e di arrei in aree verdi pubbliche - contratto rinnovato per il periodo 01/11/2017 - 31/10/2019 - estensione anno 2019 -,23-AFFIDAMENTO DIRETTO,2019-08-29,2019-10-31,idm1615
82,ZE4293BC4A,00221940364,"Lavori Pubblici, Patrimonio e Manutenzione urbana",8369.60,0,"Accordo quadro manutenzione straordinaria ponti, cavalcavia stradali e ferroviari, sostituzione giunti di dilatazione, sottopassi e strade limitrofe anno 2018 - Affidamento incarico per il coordinamento della sicurezza in fase di esecuzione -",23-AFFIDAMENTO DIRETTO,2019-07-24,,idm1635
83,Z912B2ED68,00221940364,"Cultura, Sport e Politiche Giovanili",761.21,0,Acquisto di materiale occorrente al Parco Archeologico di Montale. -,23-AFFIDAMENTO DIRETTO,2019-12-30,2019-12-30,idm1660
84,ZC829897D2,00221940364,"Lavori Pubblici, Patrimonio e Manutenzione urbana",7800.00,0,Incarico di progettazione ed assistenza alla direzione lavori per l'ottenimento dei pareri favorevoli sulla segnlazione certificata di inizio attivita rilasciati dai competenti uffici del Corpo dei Vigili del Fuoco relativamente scuola Cittadella -,23-AFFIDAMENTO DIRETTO,2019-08-29,2020-10-31,idm1680
85,Z8B2B2EDC0,00221940364,"Cultura, Sport e Politiche Giovanili",1246.83,0,Acquisto di n. 92 capi di abbigliamento occorrenti come divise per il personale operatore del Parco Archeologico di Montale. -,23-AFFIDAMENTO DIRETTO,2019-12-30,2019-12-30,idm1706
86,6224947CC2,00221940364,Ambiente e Protezione Civile,231762.29,0.00,"Appalto Servizio Energia edifici comunali - Approvazione atto di sottomissione relativo al progetto esecutivo per l'efficientamento, il risparmio energetico e di ripristino della funzionalita del Centro Unificato di Protezione Civile di Marzaglia -",23-AFFIDAMENTO DIRETTO,2018-11-01,2026-01-31,idm1726
87,7463214705,00221940364,"Ambiente, edilizia privata e attività produttive",13002.46,12343.75,SERVIZIO DI SUPPORTO IN MATERIA DI RIDUZIONE DEL RISCHIO SISMICO SUL TERRITORIO - PROROGA TECNICA -,03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE,2020-01-01,2020-06-30,idm1746
88,Z3A271AB48,00221940364,"Ambiente, edilizia privata e attività produttive",2592.00,0,SERVIZIO DI SUPPORTO ALLO SVOLGIMENTO DI VALUTAZIONI AGRONOMICHE PER PRATICHE EDILIZIE - PROLUNGAMENTO AFFIDAMENTO FINO AL 30/06/2020 -,23-AFFIDAMENTO DIRETTO,2020-01-01,2020-06-30,idm1766
89,Z5E28F52F3,00221940364,Direzione Generale,49.18,49.18,Acquisto di dispositivo per la firma digitale con certificato di ruolo (sottoscrizione) e CNS (autenticazione) -,23-AFFIDAMENTO DIRETTO,2019-06-28,2019-08-31,idm1786
90,Z202AF325E,00221940364,Direttore Generale,49.18,0,Acquisto di dispositivo per la firma digitale con certificato di ruolo (sottoscrizione) e CNS (autenticazione) -,23-AFFIDAMENTO DIRETTO,2019-12-22,2020-01-31,idm1806
91,ZA52B60B04,00221940364,Direttore Generale,502.00,0,Assistenza prestata nel procedimento pendente avanti il tribunale di Modena r.g. 4961/2018 da medico ausiliario -,23-AFFIDAMENTO DIRETTO,2019-12-30,2020-12-31,idm1826
92,Z302ACF725,00221940364,Direzione Generale,10864.80,0,"Realizzazione di prodotti e gadget personalizzati per le iniziative di informazione e sensibilizzazione del Centro Europe Direct e dell'ufficio progetti europei, relazioni internazionali e coordinamento progetti complessi -",23-AFFIDAMENTO DIRETTO,2019-12-10,2019-12-31,idm1846
