n,cig,strutturaProponente:codiceFiscaleProp,strutturaProponente:denominazione,importoAggiudicazione,importoSommeLiquidate,oggetto,sceltaContraente,tempiCompletamento:dataInizio,tempiCompletamento:dataUltimazione,lottoID
58,0000000000,84006890481,Comune di Prato,70.00,70.00,Officina Giovani- corsi di formazione per alcuni dipendenti del Servizio PA: autorizzazione alla partecipazione per due dipendenti e assunzione impegno di spesa,23-AFFIDAMENTO DIRETTO,2019-02-26,2019-04-19,idm989
59,0000000000,84006890481,Comune di Prato,2500.00,877.53,Servizio Avvocatura - Anticipazioni economali - Primo Semestre 2019 - Assunzione impegno di spesa.,23-AFFIDAMENTO DIRETTO,2019-01-24,2019-07-23,idm1009
60,0000000000,84006890481,Comune di Prato,10492.00,0.00,Addobbi Natalizi 2019-festività 2019/2020-Impegno di spesa a favore di Consiag Servizi srl,24-AFFIDAMENTO DIRETTO A SOCIETA' IN HOUSE,2019-11-05,2020-01-12,idm1029
61,0000000000,84006890481,Comune di Prato,500.00,426.39,Protezione Civile - Anticipazione economale per spese in caso di eventi eccezionali e non prevedibili,23-AFFIDAMENTO DIRETTO,2019-01-28,2019-06-07,idm1049
62,0000000000,84006890481,Comune di Prato,529.09,529.09,Progetto europeo TCBL. Rimborso spese a favore del dott. Besnik Mehmeti per la trasferta effettuata a Berlino nei giorni dal 13 al 16 gennaio 2019,23-AFFIDAMENTO DIRETTO,2019-01-31,2019-01-31,idm1069
63,0000000000,84006890481,Comune di Prato,500.00,492.40,Anticipazione economale per rinnovo abbonamenti e acquisto on-line di pubblicazioni specialistiche - impegno di spesa,23-AFFIDAMENTO DIRETTO,2019-02-04,2019-05-21,idm1089
64,0000000000,84006890481,Comune di Prato,196.00,194.00,Anticipazione economale per acquisto marche da bollo per stipula contratto. Assunzione impegno di spesa.,23-AFFIDAMENTO DIRETTO,2019-02-11,2019-02-12,idm1109
65,0000000000,84006890481,Comune di Prato,528.39,528.39,"Progetto europeo TCBL. Autorizzazione alla trasferta ad Huddersfield nei giorni dal 13 al 16 febbraio 2019 del dott. Jesse Marsh, del dott. Paolo Guarnieri e del dott. Besnik Mehmeti per la partecipazione alla riunione del Comitato direttivo del prog",23-AFFIDAMENTO DIRETTO,2019-02-12,2019-02-12,idm1129
66,0000000000,84006890481,Comune di Prato,900.00,899.50,Officina giovani: anticipazione economale per attività promozionali,23-AFFIDAMENTO DIRETTO,2019-02-19,2019-06-28,idm1149
67,0000000000,84006890481,Comune di Prato,1085.74,744.02,"Progetto europeo CreativeWear. Autorizzazione alla trasferta a Bruxelles dal 26 al 28 febbraio 2019 dei collaboratori dott. Paolo Guarnieri, dr.ssa Lorena Vidas e dott. Besnik Mehmeti per la partecipazione al Regiotex Tematic Workshop",23-AFFIDAMENTO DIRETTO,2019-02-21,2019-03-13,idm1169
68,0000000000,84006890481,Comune di Prato,460.00,374.10,Trasferta di personale della Polizia Municipale a Santa Maria Capua Vetere (CE) presso il Tribunale locale. Anticipazione economale per spese di trasferta.,23-AFFIDAMENTO DIRETTO,2019-02-27,2019-03-13,idm1189
69,0000000000,84006890481,Comune di Prato,1582.15,1582.15,Trasferte del Sindaco Matteo Biffoni effettuate nei mesi di gennaio e febbraio  2019. Sub impegno di spesa.,23-AFFIDAMENTO DIRETTO,2019-03-19,2019-03-19,idm1209
70,0000000000,84006890481,Comune di Prato,211.90,211.90,Trasferte effettuate dall'Assessore Mangani nei mesi di gennaio e febbraio 2019 - Sub-impegno di spesa,23-AFFIDAMENTO DIRETTO,2019-03-21,2019-03-21,idm1229
71,0000000000,84006890481,Comune di Prato,210.00,210.00,Anticipazione economale per effettuazione lavaggi pastori tedeschi del Nucleo cinofili prima tranche 2019.,23-AFFIDAMENTO DIRETTO,2019-03-28,2019-06-28,idm1249
72,0000000000,84006890481,Comune di Prato,101.50,101.50,Trasferta Assessore Filippo Alessi nel mese di gennaio 2019 - Assunzione sub - impegno di spesa,23-AFFIDAMENTO DIRETTO,2019-03-26,2019-03-26,idm1269
73,0000000000,84006890481,Comune di Prato,51.60,51.60,Trasferta dell'Assessore Valerio Barberis nel mese di febbraio 2019. Assunzione sub-impegno di spesa.,23-AFFIDAMENTO DIRETTO,2019-03-26,2019-03-26,idm1289
74,0000000000,84006890481,Comune di Prato,825.00,764.41,Progetto europeo TCBL. Autorizzazione alla trasferta a Porto nei giorni dal 1 al 4 aprile 2019 del dott. Besnik Mehmeti e della dr.ssa Letizia Benigni per la partecipazione alla Conferenza internazionale iTechStyle,23-AFFIDAMENTO DIRETTO,2019-03-28,2019-03-28,idm1309
75,0000000000,84006890481,Comune di Prato,1221.30,1221.30,Trasferte dell'Assessore Daniela Toccafondi nel mese di gennaio 2019. Assunzione sub-impegno di spesa.,23-AFFIDAMENTO DIRETTO,2019-04-05,2019-04-05,idm1329
76,0000000000,84006890481,Comune di Prato,127.10,127.10,Trasferte dell'Assessore al Bilancio e Programmazione Finanziaria Monia Faltoni nel mese di febbraio 2019. Assunzione sub-impegno di spesa.,23-AFFIDAMENTO DIRETTO,2019-04-05,2019-04-05,idm1349
77,0000000000,84006890481,Comune di Prato,114.97,114.97,Progetto europeo TCBL. Trasferta a Huddersfield (UK) dal 13 al 16 febbraio 2019 del dott. Besnik Mehmeti per la partecipazione alla riunione del Consorzio di progetto. Reintegro impegno,23-AFFIDAMENTO DIRETTO,2019-05-20,2019-05-20,idm1369
78,0000000000,84006890481,Comune di Prato,1540.00,849.59,Rifornimento carburante mezzi comunali. Richiesta anticipazione economale,23-AFFIDAMENTO DIRETTO,2019-04-18,2019-05-20,idm1389
79,0000000000,84006890481,Comune di Prato,500.00,500.00,Spese pronta cassa per acquisto viacard. assunzione impegno di spesa.,23-AFFIDAMENTO DIRETTO,2019-05-02,2019-05-13,idm1409
80,0000000000,84006890481,Comune di Prato,500.00,298.21,Trasferta a Lagonegro (PZ) dell'ing. Alessandro Adilardi per testimonianza nella causa con impresa Impresim srl;,23-AFFIDAMENTO DIRETTO,2019-05-09,2019-05-16,idm1429
81,0000000000,84006890481,Comune di Prato,275.50,275.50,Progetto europeo RESET. Rimborsi spese a favore del dott. Paolo Guarnieri e della dr.ssa Lorena Vidas per la trasferta effettuata a Bruxelles nei giorni dal 9 al 10 aprile 2019 per la partecipazione all'Interregional Cooperation Forum del programma I,23-AFFIDAMENTO DIRETTO,2019-05-17,2019-05-17,idm1449
82,0000000000,84006890481,Comune di Prato,528.86,489.97,Progetto europeo CreativeWear. Autorizzazione alla trasferta a Salonicco dal 20 al 22 maggio 2019 dei collaboratori dott. Paolo Guarnieri e dr.ssa Lorena Vidas per la partecipazione alla riunione del Comitato direttivo,23-AFFIDAMENTO DIRETTO,2019-05-17,2019-06-24,idm1469
83,0000000000,84006890481,Comune di Prato,200.00,200.00,Interventi culturali: anticipazione per promozione a mezzo sociale network di Prato Estate 2019,23-AFFIDAMENTO DIRETTO,2019-05-23,2019-11-13,idm1489
84,0000000000,84006890481,Comune di Prato,2000.00,1092.87,Progetto europeo TCBL. Autorizzazione alla trasferta a Iacy (Romania) nei giorni dal 27 al 31 maggio 2019 degli incaricati e del personale dell'ufficio impegnato nella gestione del progetto per la partecipazione alla 4° Conferenza annuale TCBL,23-AFFIDAMENTO DIRETTO,2019-05-23,2019-06-24,idm1509
85,0000000000,84006890481,Comune di Prato,28.35,282.35,Oggetto: Trasferte effettuate dall'Assessore Mangani nei mesi di marzo e aprile 2019 - subimpegno di spesa,23-AFFIDAMENTO DIRETTO,2019-05-29,2019-05-29,idm1529
86,0000000000,84006890481,Comune di Prato,40.00,40.00,Trasferta effettuata dall'Assessore Valerio Barberis nel mese di Aprile 2019. Impegno di spesa.,23-AFFIDAMENTO DIRETTO,2019-05-27,2019-05-27,idm1549
87,0000000000,84006890481,Comune di Prato,514.00,446.45,Boscolo Paolo. Partecipazione alla Conferenza europea MCE che si terrà a Venezia dal 12 al 14 giugno 2019. Anticipo economale,23-AFFIDAMENTO DIRETTO,2019-06-07,2019-06-26,idm1569
88,0000000000,84006890481,Comune di Prato,354.84,354.84,Trasferta dell'Assessore Daniela Toccafondi nel mese di aprile 2019. Sub-impegno di spesa.,23-AFFIDAMENTO DIRETTO,2019-06-11,2019-06-11,idm1589
89,0000000000,84006890481,Comune di Prato,593.25,593.25,"Trasferte Assessore Mariagrazia Ciambellotti nel mese di dicembre 2018, gennaio, marzo, aprile e maggio 2019. Sub impegno.",23-AFFIDAMENTO DIRETTO,2019-06-21,2019-06-21,idm1609
90,0000000000,84006890481,Comune di Prato,111.04,111.04,Trasferte effettuate dall'Assessore Benedetta Squittieri  nei mesi di febbraio e marzo 2019. Sub impegno di spesa.,23-AFFIDAMENTO DIRETTO,2019-06-17,2019-06-17,idm1629
91,0000000000,84006890481,Comune di Prato,126.70,126.70,Trasferte effettuate dal Sindaco Matteo Biffoni e dall' Assessore Simone Mangani a chiusura della Legislatura 2014-2019.  Sub-impegno di spesa.,23-AFFIDAMENTO DIRETTO,2019-06-24,2019-06-24,idm1649
92,0000000000,84006890481,Comune di Prato,1000.00,75.04,Servizio Avvocatura - Spese per notifiche atti giudiziari per conto dell'Avvocatura Unica costituita tra il Comune di Prato e la Provincia di Prato.,23-AFFIDAMENTO DIRETTO,2019-06-21,2019-06-21,idm1669
93,0000000000,84006890481,Comune di Prato,300.00,276.00,Protezione Civile - Anticipazione economale per spese in caso di eventi eccezionali o imprevedibili,23-AFFIDAMENTO DIRETTO,2019-06-20,2019-06-28,idm1689
94,0000000000,84006890481,Comune di Prato,150.40,150.40,Trasferte effettuate dall'Assessore al Bilancio e Programmazione Finanziaria Monia Faltoni nei mesi di marzo e aprile 2019. Sub impegno di spesa. Fine legislatura 2014 -2019,23-AFFIDAMENTO DIRETTO,2019-06-27,2019-06-27,idm1709
95,0000000000,84006890481,Comune di Prato,2500.00,932.02,Servizio Avvocatura - Anticipazioni economali - Periodo di riferimento = 2° Semestre 2019.,23-AFFIDAMENTO DIRETTO,2019-07-11,2019-12-06,idm1729
96,0000000000,84006890481,Comune di Prato,600.00,60.00,Protezione Civile - Anticipazione economale per spese in caso di eventi eccezionali o imprevedibili,23-AFFIDAMENTO DIRETTO,2019-07-17,2019-12-20,idm1749
97,0000000000,84006890481,Comune di Prato,500.00,495.49,Anticipazione economale per rinnovo abbonamenti e acquisto online di pubblicazioni specialistiche - impegno di spesa,23-AFFIDAMENTO DIRETTO,2019-07-19,2019-12-19,idm1769
98,0000000000,84006890481,Comune di Prato,500.00,500.00,"Spese pronta cassa per acquisto viacard, per servizi della Polizia Municipale.",23-AFFIDAMENTO DIRETTO,2019-08-02,2019-08-22,idm1789
99,0000000000,84006890481,Comune di Prato,150.00,143.25,Anticipazione economale per iniziativa in occasione del 10° compleanno della Biblioteca Lazzerini nella fabbrica Campolmi.,23-AFFIDAMENTO DIRETTO,2019-11-14,2019-11-21,idm1809
100,0000000000,84006890481,Comune di Prato,320.00,138.80,Partecipazione al seminario ANUSCA a Castel San Pietro Terme 1 e 2 ottobre 2019 - Autorizzazione trasferta dipendenti e anticipo spese economali,23-AFFIDAMENTO DIRETTO,2019-09-30,2019-10-04,idm1829
101,0000000000,84006890481,Comune di Prato,350.00,350.00,Anticipazione economale per effettuazione lavaggi pastori tedeschi del Nucleo Cinofili seconda tranche 2019.,23-AFFIDAMENTO DIRETTO,2019-10-09,2019-12-19,idm1849
102,0000000000,84006890481,Comune di Prato,146.25,146.25,Alessandro Radaelli - Rimborso economale per acquisto servizio abbonamento annuale testi informatici,23-AFFIDAMENTO DIRETTO,2019-10-16,2019-10-16,idm1869
103,0000000000,84006890481,Comune di Prato,22.00,22.00,Spese di ospitalità della delegazione del Comune di Acquasanta Terme (AP) in occasione della Campagna informativa,23-AFFIDAMENTO DIRETTO,2019-10-29,2019-10-29,idm1889
104,0000000000,84006890481,Comune di Prato,599.19,494.19,Boscolo Paolo. Partecipazione al tavolo di lavoro a Larissa(Grecia) dal 18 al 21 ottobre 2019 per la prepazione alla Conferenza annuale MCE. Anticipo e rimborsi economali,23-AFFIDAMENTO DIRETTO,2019-10-16,2019-10-31,idm1909
105,0000000000,84006890481,Comune di Prato,320.00,235.90,Partecipazione al seminario ANUSCA a Castel San Pietro Terme 29 e 30 ottobre 2019 - Autorizzazione trasferta dipendenti e anticipo spese economali,23-AFFIDAMENTO DIRETTO,2019-10-25,2019-11-05,idm1929
106,0000000000,84006890481,Comune di Prato,110.40,110.40,Trasferte effettuate dall'Assessore Mangani nel mese di luglio 2019. Sub-impegno di spesa.,23-AFFIDAMENTO DIRETTO,2019-10-29,2019-10-29,idm1949
107,0000000000,84006890481,Comune di Prato,789.98,698.64,Boscolo Paolo. Partecipazione alla Smart City Expo,23-AFFIDAMENTO DIRETTO,2019-11-14,2019-11-28,idm1969
108,0000000000,84006890481,Comune di Prato,308.84,308.84,Boscolo Paolo. Rimborso economale per spese anticipate relative all'acquisizione del  servizio Dacast e del kit firma digitale Aruba.,23-AFFIDAMENTO DIRETTO,2019-11-14,2019-11-14,idm1989
109,0000000000,84006890481,Comune di Prato,994.02,994.02,Eventi culturali: PratoFestival 2019. Sponsorizzazioni su social network. Impegno di spesa per anticipazione economale,23-AFFIDAMENTO DIRETTO,2019-12-20,2019-12-20,idm2009
110,0000000000,84006890481,Comune di Prato,206.20,206.20,Trasferta del Presidente del Consiglio Comunale Gabriele Alberti a Napoli il giorno 11 Ottobre 2019. Rimborso spese.,23-AFFIDAMENTO DIRETTO,2019-11-26,2019-11-26,idm2029
