n,cig,strutturaProponente:codiceFiscaleProp,strutturaProponente:denominazione,importoAggiudicazione,importoSommeLiquidate,oggetto,sceltaContraente,tempiCompletamento:dataInizio,tempiCompletamento:dataUltimazione,lottoID
22,Z352A578BC,00239740905,Comune di Sassari,927.20,927.20,FORNITURA FOGLI DI STATO CIVILE,23-AFFIDAMENTO DIRETTO,2019-10-29,2019-11-30,idm574
23,ZF62B4B031,00239740905,Comune di Sassari,1102.62,.00,FORNITURA MATERIALE DI CANCELLERIA,33-PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,2019-01-19,,idm594
24,67957985EA,00239740905,Comune di Sassari,1000.00,.00,PROCEDURA NEGOZIATA PER L'AFFIDAMENTO IN CONCESSIONE D'USO A SOGGETTI PRIVATI DI IMPIANTI PUBBLICITARI PER AFFISSIONI DIRETTE LOTTI 1 E 3 PER LA DURATA DI UN ANNO (LOTTO 3),04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2016-11-24,,idm619
25,ZB41C6F560,00239740905,Comune di Sassari,4171.21,3822.95,ADESIONE CONVEZIONE CONSIP PER NOLEGGIO N° 2 FOTOCOPIATORI,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2017-03-01,2020-03-01,idm695
26,ZB42AB751F,00239740905,Comune di Sassari,1550.00,1550.00,SERVIZIO RILEGATURA FOGLI DI STATO CIVILE,23-AFFIDAMENTO DIRETTO,2019-11-25,2019-12-20,idm715
27,ZC228BFF67,00239740905,Comune di Sassari,13579.00,3212.22,"SERVIZIO DI RIPRESA, REGISTRAZIONE, ED ASSISTENZA GESTIONALE ALL'IMPIANTO DI RIPRESA TELEVISIVA DELL'AULA CONSILIARE - PROCEDURA RDO MEPA",33-PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,2019-07-10,2021-07-09,idm735
28,Z361F63CA3,00239740905,Comune di Sassari,8449.00,8449.00,DETERMINAZIONE A CONTRARRE PER IL SERVIZIO DI STREAMING E ON DEMAND DELLE RIPRESE DELLE SEDUTE DEL CONSIGLIO COMUNALE - AVVIO PROCEDURA RDO-MEPA,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2017-11-01,2019-11-01,idm758
29,Z640FAD070,00239740905,Comune di Sassari,3840.00,3840.00,OLIVETTI SPA - ADESIONE CONVENZIONE CONSIP PER IL NOLEGGIO (60 MESI) DI UN FOTOCOPIATORE MULTIFUNZIONE,23-AFFIDAMENTO DIRETTO,2014-09-04,2019-09-04,idm778
30,Z1322A5E2B,00239740905,Comune di Sassari,147.53,147.53,ABBONAMENTO ONLINE 2018 - QUOTIDIANO LA NUOVA SARDEGNA - SERVIZIO URP,23-AFFIDAMENTO DIRETTO,2018-03-07,2019-03-06,idm798
31,Z511C736DB,00239740905,Comune di Sassari,2400.00,2400.00,MANUTENZIONE FOTOCOPIATORE NRG635DSM IN DOTAZIONE UFFICIO URP,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2016-12-13,2019-12-31,idm812
32,72797732B9,00239740905,Comune di Sassari,.00,.00,"SERVIZIO DI PROGETTAZIONE PRELIMINARE, DEFINITIVA ED ESECUTIVA, DIREZIONE LAVORI, MISURA, CONTABILITÀ E SICUREZZA, EMISSIONE DEL CERTIFICATO DI REGOLARE ESECUZIONE""SISTEMAZIONE PARCO ROSELLO"" ITI SASSARI STORICA",01-PROCEDURA APERTA,,,idm832
33,Z0C0DA8CC8,00239740905,Comune di Sassari,3150.00,1440.00,RITIRO TRASPORTO E SMALTIMENTO CANI DECEDUTI PRESSO CANILE COMUNALE E CONVENZIONATI - DITTA KOT,23-AFFIDAMENTO DIRETTO,2014-02-04,2014-10-13,idm962
34,ZC80FB0DB5,00239740905,Comune di Sassari,3494.26,2674.45,Servizi di pulizia servizi igienici,23-AFFIDAMENTO DIRETTO,2014-07-01,,idm985
35,Z950E8E83A,00239740905,Comune di Sassari,5806.00,5806.00,Incarico di direzione lavori dei cantieri di igiene urbana e verde urbano nelle more dell'espletamento della gara di appalto,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2014-04-01,2014-05-31,idm1004
36,ZAD0D91E57,00239740905,Comune di Sassari,637.40,637.40,Fornitura di dispositivi di protezione individuale,23-AFFIDAMENTO DIRETTO,2014-02-21,2014-03-11,idm1024
37,Z9A198F1E1,00239740905,Comune di Sassari,15000.00,8993.75,"Conferimenti dei reflui della vasca sita in Loc. Argentiera, presso l'impianto di depurazione del CIPSS (Porto Torres)",23-AFFIDAMENTO DIRETTO,2016-01-01,2016-12-31,idm1044
38,Z111033BB0,00239740905,Comune di Sassari,3900.00,.00,INCARICO PROFESSIONALE PER L'ESPLETAMENTO DI FUNZIONI DI CONSULENTE TECNICO DI PARTE NELLA CAUSA PROMOSSA DAL COMUNE DI SASSARI CONTRO ABBANOA - causa R.G. 3659/12,23-AFFIDAMENTO DIRETTO,2014-07-18,,idm1064
39,Z2D28D014E,00239740905,Comune di Sassari,900.00,450.00,SERVIZIO DI MANUTENZIONE ORDINARIA IMPIANTO DI ALLARME E VIDEOSORVEGLIANZA CEAS LAGO DI BARATZ 2° SEMESTRE 2019 E 1° SEMESTRE 2020,23-AFFIDAMENTO DIRETTO,2019-07-01,2020-06-30,idm1083
40,Z8411D4293,00239740905,Comune di Sassari,536.87,495.81,NOLEGGIO FOTOCOPIATORE CANON PER 4 MESI,23-AFFIDAMENTO DIRETTO,2014-12-01,2015-03-31,idm1103
41,Z73178CD14,00239740905,Comune di Sassari,206.00,.00,FORNITURA ESTINTORI,23-AFFIDAMENTO DIRETTO,2015-12-11,,idm1123
42,ZAD2231991,00239740905,Comune di Sassari,15517.00,5929.44,"REGIONE AUTONOMA DELLA SARDEGNA, REALIZZAZIONE PROGETTI DI EDUCAZIONE ALL’AMBIENTE E ALLA SOSTENIBILITÀ DI CEAS ACCREDITATI. PROGETTO “I VENERDÌ DEL LAGO”",08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2018-01-01,,idm1142
43,Z84205F8D6,00239740905,Comune di Sassari,25400.00,.00,PROGETTO ADAPT. SERVIZIO ASSISTENZA TECNICA SPECIALISTICA,06-PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),2017-11-15,2020-12-31,idm1155
44,Z9527DF890,00239740905,Comune di Sassari,7374.82,2507.44,SERVIZI INGEGNERIA LAVORI INSTALLAZIONE DI UN SISTEMA DI ACCUMULO NELL'IMPIANTO FOTOVOLTAICO ESISTENTE NELLA SCUOLA PRIMARIA “ANTONIO CASTELLACCIO” DI VIA BALDEDDA A SASSARI,23-AFFIDAMENTO DIRETTO,2019-06-18,2019-07-31,idm1181
45,Z7C1A1B2FD,00239740905,Comune di Sassari,11475.40,4781.43,Incarico per la direzione dei lavori del cantiere per la cura e l'estensione del verde urbano,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2016-06-27,2017-06-26,idm1201
46,Z18176ED9D,00239740905,Comune di Sassari,5690.00,3527.03,"SERVIZIO DI MANUTENZIONE ANNUALE PER LE COLONNINE DI DISTRIBUZIONE DELL'ACQUA DI RETE PREVISTE NEL PROGETTO ""LA SCUOLA SI FA VERDE"".",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2016-01-01,2017-01-31,idm1221
47,Z6E2300A42,00239740905,Comune di Sassari,6186.00,6186.00,"TRASPORTO REFLUI, PULIZIA CANALETTE E TRASPORTO VAGLIO DAL CANILE COMUNALE E SMALTIMENTO IN DISCARICA.",23-AFFIDAMENTO DIRETTO,2018-03-30,,idm1247
48,Z7D0C5812B,00239740905,Comune di Sassari,180.00,154.60,ACQUISTO QUOTIDIANI AD USO DELL'UFFICIO DIRIGENZIALE DEL SETTORE PER IL PERIODO NOVEMBRE – DICEMBRE 2013,23-AFFIDAMENTO DIRETTO,2013-11-01,2013-12-31,idm1266
49,ZE01C9235B,00239740905,Comune di Sassari,5271.46,5271.46,Servizio di manutenzione e riparazione del muro di recinzione dell'ecocentro comunale sul lato sito in via Flumenargia – angolo via Montello,23-AFFIDAMENTO DIRETTO,2016-12-16,2016-12-31,idm1286
50,3752915B6B,00239740905,Comune di Sassari,81477.80,.00,Gestione pianificata delle alberature stradali,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2014-10-30,2015-04-28,idm1306
51,ZEC11B2EC2,00239740905,Comune di Sassari,5292.00,529.19,ADESIONE CONVENZIONE CONSIP PER IL NOLEGGIO QUINQUENNALE DI N.1 FOTOCOPIATORE MULTIFUNZIONE,23-AFFIDAMENTO DIRETTO,2014-11-12,2020-01-31,idm1350
52,Z301150D57,00239740905,Comune di Sassari,170.00,170.00,Servizio di disinfestazione presso scuola secondaria di via Cedrino,23-AFFIDAMENTO DIRETTO,2014-10-18,2014-12-10,idm1370
53,Z2C162F3FA,00239740905,Comune di Sassari,291.03,291.03,Manutenzione attrezzature cantiere,23-AFFIDAMENTO DIRETTO,2015-09-23,2015-09-23,idm1393
54,Z9E0CAC65D,00239740905,Comune di Sassari,234.17,234.17,FORNITURA MEDIANTE ODA SUL MERCATO ELETTRONICO PER CARTUCCE STAMPANTE EPSON ACULASER,23-AFFIDAMENTO DIRETTO,2013-11-02,2013-12-31,idm1413
55,ZFA11D5C7F,00239740905,Comune di Sassari,1644.00,1644.00,Fornitura di giubbotti alta visibilità e guanti da lavoro,23-AFFIDAMENTO DIRETTO,2014-11-20,2015-01-08,idm1433
56,Z5E287694D,00239740905,Comune di Sassari,23193.70,.00,ADEGUAMENTO NORMATIVO/RIPRISTINO DELL'IMPIANTO ELETTRICO DEGLI EDIFICI COSTITUENTI IL CEAS PRESO IL LAGO DI BARATZ AL FINE DEL RILASCIO DELLA DICHIARAZIONE DI AGIBILITÀ,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-12-01,,idm1453
57,ZB60CDC7A3,00239740905,Comune di Sassari,560.00,560.00,ACQUISTO QUOTIDIANI AD USO DELL'UFFICIO DIRIGENZIALE DEL SETTORE PER IL PERIODO GENNAIO – APRILE 2014,23-AFFIDAMENTO DIRETTO,2014-01-01,2014-04-30,idm1472
58,ZB9120DAD0,00239740905,Comune di Sassari,300.00,.00,manutenzione n. 4 motosegne e n. 1 tagliasiepi,23-AFFIDAMENTO DIRETTO,2014-12-02,2014-12-03,idm1492
59,Z80215DFA5,00239740905,Comune di Sassari,10360.00,5180.00,ATTIVITÀ DI RICOGNIZIONE E DI PROGETTO PER INTERVENTI DI EFFICIENTAMENTO ENERGETICO DEGLI IMPIANTI DI ILLUMINAZIONE DEGLI EDIFICI COMUNALI,23-AFFIDAMENTO DIRETTO,2018-02-23,,idm1512
60,Z850FD12FC,00239740905,Comune di Sassari,1448.34,1448.34,FORNITURA MEDIANTE ODA SUL MERCATO ELETTRONICO PA DI DESCESPUGLIATORI PER I LAVORATORI CHE GODONO DI SUSSIDIO REGIONALE,23-AFFIDAMENTO DIRETTO,2014-06-25,2014-07-24,idm1537
61,Z470DD6C59,00239740905,Comune di Sassari,140.00,140.00,"SOSTITUZIONE CUSCINETTI A SFERA E TENUTA MECCANICA, PULIZIA E VERNICIATURA ELETTROPOMPE DEL CANILE COMUNALE",23-AFFIDAMENTO DIRETTO,2014-02-13,2014-03-17,idm1557
62,Z110E87D13,00239740905,Comune di Sassari,467.00,467.00,Riparazione attrezzatura a motore per il cantiere per la cura ed estensione del verde urbano,23-AFFIDAMENTO DIRETTO,2014-03-28,2014-04-01,idm1577
63,ZBD117D4ED,00239740905,Comune di Sassari,3304.00,3304.00,Fornitura di indumenti ad alta visibilità,23-AFFIDAMENTO DIRETTO,2014-11-11,2014-12-19,idm1597
64,Z2D27E495D,00239740905,Comune di Sassari,2030.08,2030.08,MANUTENZIONE GRUPPO ELETROGENO CANILE COMUNALE,23-AFFIDAMENTO DIRETTO,2019-04-04,2019-12-12,idm1617
65,ZE815A9652,00239740905,Comune di Sassari,207.88,207.88,Fornitura materiale vario per il cantiere del verde urbano,23-AFFIDAMENTO DIRETTO,2015-08-06,2015-08-06,idm1637
66,Z20113ADF1,00239740905,Comune di Sassari,7350.00,.00,Affidamento incarico di progettazione e direzione lavori intervento di potatura su alcune alberate cittadine nei quartieri Porcellana e San Pietro,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2014-10-14,2015-01-31,idm1657
67,70697194AD,00239740905,Comune di Sassari,127288.00,37125.60,SERVIZIO AUSILIO PRESTAZIONI D'OPERA SERVIZIO IGIENE AMBIENTALE E GESTIONE ECOCENTRO,22-PROCEDURA NEGOZIATA CON PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),2017-06-01,,idm1677
68,Z4512E8B1E,00239740905,Comune di Sassari,504.00,504.00,Fornitura di guanti da lavoro in pelle,23-AFFIDAMENTO DIRETTO,2015-01-27,2015-03-19,idm1705
69,Z812A46A05,00239740905,Comune di Sassari,950.00,.00,PROGRAMMA EUROPEO DI COOPERAZIONE TRANSFRONTALIERA INTERREG ITALIA-FRANCIA MARITTIMO 2014-2020 – PROGETTO “ADAPT”– ASSISTENZA SPECIALISTICA PER WORKSHOP DI CAPITALIZZAZIONE REGIONALE DEI RISULTATI,23-AFFIDAMENTO DIRETTO,2019-10-25,2019-10-26,idm1725
70,ZEE183B254,00239740905,Comune di Sassari,18481.30,.00,Studio di impatto ambientale per l'incremento delle volumetrie del modulo 4 della discarica di Scala Erre,23-AFFIDAMENTO DIRETTO,2016-01-27,2017-06-30,idm1745
71,Z5C0F19164,00239740905,Comune di Sassari,4166.83,.00,"Incarico di progettazione e direzione lavori per la ""Realizzazione di orti urbani",08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2014-06-10,,idm1765
72,ZD915A77CE,00239740905,Comune di Sassari,286.89,286.89,Materiale di consumo per allestimenti Evento Candelieri 2015,23-AFFIDAMENTO DIRETTO,2015-08-10,2015-08-10,idm1784
73,Z700F996FB,00239740905,Comune di Sassari,8677.00,8677.00,Servizio di ristrutturazione degli elementi di arredo e utilità pubblica della Rotonda di Platamona,23-AFFIDAMENTO DIRETTO,2014-06-19,2014-07-30,idm1804
74,ZB7250E5C4,00239740905,Comune di Sassari,18662.30,18662.30,VALORIZZAZIONE DEL PATRIMONIO ARBOREO E REALIZZAZIONE PARCO UNO PER DIECI EDIZIONE GIORNATA DELL'ALBERO.,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-01-21,2019-03-21,idm1824
75,Z19120A4E7,00239740905,Comune di Sassari,11313.00,.00,Inarico di progettazione e direzione lavori per la realizzazione di opere a verde nelle circoscrizioni 2-5-6,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2008-11-11,2010-12-31,idm1844
76,Z8F0DC82CB,00239740905,Comune di Sassari,97.59,97.59,Fornitura DPI per il personale dei Cantieri,23-AFFIDAMENTO DIRETTO,2014-02-04,2014-02-06,idm1864
77,Z7A28A512E,00239740905,Comune di Sassari,4590.00,4590.00,MANUTENZIONE STRAORDINARIA DEL VERDE IN VIA PALMAERA PER IL CEDIMENTO DEL TERRAPIENO E DEL MURO DI CONTENIMENTO,23-AFFIDAMENTO DIRETTO,,,idm1884
78,Z10103BBDC,00239740905,Comune di Sassari,34000.00,34000.00,GESTIONE E CURA CANI RANDAGI DI PROPRIETA' COMUNALE CANILE QUA LA ZAMPA,23-AFFIDAMENTO DIRETTO,2014-07-22,2014-10-13,idm1896
79,Z320F191D6,00239740905,Comune di Sassari,1800.00,.00,"Incarico di coordinamento della sicurezza in fase di progettazione e di esecuzione per la ""Realizzazione di orti urbani""",08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2014-06-10,,idm1916
80,Z9A1607AD4,00239740905,Comune di Sassari,11400.00,8550.00,Servizio di Direzione dell'esecuzione del contratto relativo alla Gestione del Sistema di smaltimento in Loc. Scala Erre,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2016-03-01,2016-02-28,idm1935
81,Z890E5E549,00239740905,Comune di Sassari,244.30,244.30,FORNITURA MEDIANTE ODA SUL MERCATO ELETTRONICO DI CARTA PER FOTOCOPIE AD USO DEGLI UFFICI DEL SETTORE,23-AFFIDAMENTO DIRETTO,2014-03-19,2014-04-19,idm1958
82,Z461454A64,00239740905,Comune di Sassari,259.02,259.02,Materiale vario per motosechisti,23-AFFIDAMENTO DIRETTO,2015-08-10,2015-08-10,idm1978
83,Z010BF75E7,00239740905,Comune di Sassari,127.27,.00,"PROGETTO ""ECO...LOGICA - ESPERIENZE PENSIERI E STILI DI VITA SOSTENIBILI"". SPESE PER VITTO RAPPRESENTANTI CEAS REGIONALI",23-AFFIDAMENTO DIRETTO,2013-10-18,2013-10-18,idm1998
84,Z3E2A1D8B2,00239740905,Comune di Sassari,2000.00,2000.00,CEAS LAGO DI BARATZ - PROGETTO “AZIONI DI RETE PER IL SISTEMA REGIONALE IN.F.E.A.S.”,23-AFFIDAMENTO DIRETTO,2019-10-11,2020-05-31,idm2018
85,Z1517CA4A5,00239740905,Comune di Sassari,2300.00,.00,"Servizio di manutenzione ordinaria dell'alloggio contatore ENEL di Via Di Vittorio angolo Via Mons. Cassani, dei giardinetti di Via Sieni – Luna e Sole (Area Cani) e del giardino della Scuola di via Bottego",23-AFFIDAMENTO DIRETTO,,,idm2038
86,Z07206ACE7,00239740905,Comune di Sassari,900.16,.00,Servizio di imbustamento cartoncini e lettera invito_Giornata nazionale dell'albero 2017,23-AFFIDAMENTO DIRETTO,2017-11-09,2017-11-21,idm2056
87,Z2813D101A,00239740905,Comune di Sassari,547.08,537.58,Pulizia giornaliera dei bagni dell'Ecocentro - mese di Aprile 2015,23-AFFIDAMENTO DIRETTO,2015-04-01,2015-04-30,idm2076
88,3083807609,00239740905,Comune di Sassari,113327000.00,31096100.00,APPALTO PER LA GESTIONE DEL PROGETTO DEI SERVIZI DI IGIENE URBANA DENOMINATO SASSARI: LE POLITICHE DI GESTIONE INTEGRATA DEI RIFIUTI,21-PROCEDURA RISTRETTA DERIVANTE DA AVVISI CON CUI SI INDICE LA GARA,2012-10-11,2020-03-13,idm2096
89,Z90102FCDA,00239740905,Comune di Sassari,2100.00,2100.00,Fornitura e messa in opera di ringhiere in acciaio,23-AFFIDAMENTO DIRETTO,2014-07-22,2014-10-31,idm2146
90,ZE42AF3FFA,00239740905,Comune di Sassari,190.00,.00,SERVIZIO URGENTE DI MANUTENZIONE E RIPARAZIONE DI UN FOTOCOPIATORE RICOH AFICIO MP 2000 IN DOTAZIONE AGLI UFFICI DEL SETTORE AMBIENTE E VERDE PUBBLICO,23-AFFIDAMENTO DIRETTO,2019-12-03,,idm2166
91,Z6A11E0F59,00239740905,Comune di Sassari,8150.00,8150.00,"Fornitura, installazione, manutenzione e rimozione luminarie natalizie 2014",02-PROCEDURA RISTRETTA,2014-11-24,2015-01-07,idm2185
92,Z670E97F91,00239740905,Comune di Sassari,950.00,.00,MANUTENZIONE IMPIANTO DI VIDEOSORVEGLIANZA ALL'INTERNO DEL CANILE COMUNALE,23-AFFIDAMENTO DIRETTO,2014-04-01,2014-12-31,idm2205
93,3485034508,00239740905,Comune di Sassari,4850.00,4850.00,INCARICO PROFESSIONALE DI SUPPORTO E ASSISTENZA TECNICA ALLE ATTIVITA' DEL RESPONSABILE UNICO DEL PROCEDIMENTO DEI LAVORI DI ADEGUAMENTO DEL NUOVO CANILE RIFUGIO / SANITARIO IN LOCALITA' FUNTANA SA FIGU,23-AFFIDAMENTO DIRETTO,2011-02-02,2014-12-31,idm2225
95,7748216E1A,00239740905,Comune di Sassari,133436.00,33358.90,SERVIZIO DI VALORIZZAZIONE E AUMENTO DELLE AREE BOSCHIVE.PROGRAMMA REGIONALE INTEGRATO PLURIFONDO PER IL LAVOROLAVORAS - PROGETTO CANTIERE N. 3,03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE,2019-10-28,2020-06-27,idm2265
96,Z5B19EBDFF,00239740905,Comune di Sassari,4000.00,4000.00,Servizio di allestimento floreale del percorso in piazza d'Italia - Cavalcata sarda 2016,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2016-05-16,2016-05-22,idm2294
97,Z16134711E,00239740905,Comune di Sassari,547.08,537.58,Servizio di pulizia bagni Ecocentro marzo 2015,23-AFFIDAMENTO DIRETTO,2015-03-01,2015-03-31,idm2314
98,Z801DCAB5D,00239740905,Comune di Sassari,13405.90,1917.45,SERVIZIO DI MANUTENZIONE BIENNALE PER LE COLONNINE DI DISTRIBUZIONE DELL'ACQUA DI RETE,03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE,2017-07-04,,idm2334
99,Z740D08E56,00239740905,Comune di Sassari,113.93,113.93,SERVIZIO DI ABBONAMENTO QUOTIDIANO LA NUOVA SARDEGNA ON-LINE,23-AFFIDAMENTO DIRETTO,2014-01-05,2015-01-04,idm2881
