n,cig,strutturaProponente:codiceFiscaleProp,strutturaProponente:denominazione,importoAggiudicazione,importoSommeLiquidate,oggetto,sceltaContraente,tempiCompletamento:dataInizio,tempiCompletamento:dataUltimazione,lottoID
16,3895388FDA,00514490010,Città di Torino,108024.00,0.00,INTERVENTO DI RISTR. URBANISTICA IN TORINO P.ZZA DELLA REPUBBLICA 13 LOTTO 2 (C.O.2410)- REALIZZAZIONE EDILIZIA SOVV. ANZIANI. - AFFID. SERVIZIO ...,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2013-08-05,2014-12-05,idm344
17,Z380952CAA,00514490010,Città di Torino,73024.00,0.00,INTERVENTO DI R. U. PER LA REALIZZAZIONE DI ALLOGGI IN TORINO P.ZZA DELLA REPUBBLICA 13 E VIA VAGNONE 15 - AFFIDAM.TO INCARICO PER LA REDAZIONE DI ...,23-AFFIDAMENTO DIRETTO,2013-07-09,2014-12-30,idm391
18,3930479DDD,00514490010,Città di Torino,36624.00,35154.00,C. 3 - SERVIZIO DI PICCOLA MANUTENZIONE DEI FABBRICATI E DEGLI IMPIANTI SPORTIVI SITI SUL TERRITORIO DELLA CIRCOSCRIZIONE 3 PERIODO DAL 01/07/2012 AL ...,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2013-06-04,2013-06-30,idm414
19,51152727FC,00514490010,Città di Torino,54075.00,0.00,ACQUISTO DI UNA STRUTTURA PER IL RICOVERO DELLE APPARECCHIATURE RADIO TETRA,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2013-07-02,2013-12-31,idm431
20,348342553E,00514490010,Città di Torino,291718.00,270429.00,I. S. PAVIMENTAZIONI VIE STRADE E PIAZZE DELLA CITTA' BIL. 2011 - LOTTO N. 6- ULTERIORI OPERE,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2013-07-13,2014-01-22,idm451
21,5037604A52,00514490010,Città di Torino,56805.00,53624.00,C.5 - SERVIZIO DI PICCOLA MANUTENZIONE AGGIUNTIVA DELLE AREE VERDI SITE SUL TERRITORIO DELLA CIRCOSCRIZIONE 5 PER L'ANNO 2013. ESTENSIONE AFFIDAMENTO ...,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2013-07-19,2013-12-31,idm471
22,Z600ACC168,00514490010,Città di Torino,36471.00,34845.00,"OPERE DI M.S. ED. SCOL. CIRC. 7,8 E 1 CROCETTA - AREA EST. BIL. 2011- AFFID. IN ECONOMIA SERVIZIO TECNICO PROGETT. STRUTT. ULT. OPERE E DIR. OP. A ...",23-AFFIDAMENTO DIRETTO,2013-07-22,2014-08-03,idm488
23,Z0409F0FF2,00514490010,Città di Torino,16336.00,11664.00,AFFIDAMENTO IN ECONOMIA DELL'INCARICO PROF.LE PROGETTAZIONE E DIREZ. LAVORI PER COPERTURA IMPIANTI NELLO STABILE EX VENCHI UNICA A IPE PROGETTI SRL IN...,23-AFFIDAMENTO DIRETTO,2013-08-01,2013-12-31,idm514
24,3428407AF2,00514490010,Città di Torino,743014.00,562248.00,INTERV. DI M.S. PER LA SICUREZ. ED IGIENE LUOGHI LAVORO INTERV. INTEGR. CPI. ULTERIORI OPERE EX ART. 57 C. 5 LETT. A) A2) D.LGS 163/06. AFFID. DITTA ...,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2013-07-04,2015-02-23,idm531
25,5248945E6D,00514490010,Città di Torino,117074.00,117074.00,C.8. SERVIZI DI MANUTENZIONE ORDINARIA VERDE PUBBLICO CIRCOSCRIZIONALE ANNI 2014-2015-2016 LOTTO G. - N. GARA 5134792 - CIG 5248945E6D. IMPORTO EURO ...,01-PROCEDURA APERTA,2013-09-04,2013-12-31,idm551
26,4376955985,00514490010,Città di Torino,70648.00,64458.00,DETERMINAZIONE:ORDINARIA MANUTENZIONE SUOLO PUBBLICO - BIL. 2013 LOTTO 7 ULTEIORI OPERE,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2013-10-30,2014-04-22,idm568
27,5339139CDF,00514490010,Città di Torino,7000.00,0.00,FORNITURA IMMAGINE PER ATTREZZATURE INFORMATICHE,07-SISTEMA DINAMICO DI ACQUISIZIONE,2013-10-18,2013-12-31,idm588
28,53622203ED,00514490010,Città di Torino,131592.00,77775.00,ORDINARIA MANUTENZIONE SUOLO PUBBLICO - BIL. 2014 - LOTTO 7,01-PROCEDURA APERTA,2014-02-01,2015-01-31,idm608
29,Z600ACC168,00514490010,Città di Torino,12537.00,12372.00,"M.S.AREA EST.BIL2011 ESTENSIONE INCARICO PROF.LE PROG.ESEC.OPERE STRUTTURALI E INDAGINI STRUMENTALI STUDIO TECNICO CDP ING.DEL PIANO. IMPORTO E 6.073,...",23-AFFIDAMENTO DIRETTO,2013-12-23,2014-10-02,idm628
30,2402076FCE,00514490010,Città di Torino,9247.00,0.00,MANUTENZIONE ORDINARIA PER LAVORI URGENTI E DI PRONTO INTERVENTO SOSTITUTIVO AI PRIVATI E SU EVENTUALI STABILI MUNICIPALI,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2005-11-16,2006-05-15,idm648
31,2847275DA5,00514490010,Città di Torino,21631.00,18649.00,C.5 SERVIZIO DI PICCOLA MANUTENZIONE ORDINARIA SU FABBRICATI ED IMPIANTI SPORTIVI ESISTENTI SUL TERRITORIO DELLA CIRCOSCRIZIONE 5 PER IL TRIENNIO 2012...,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2013-11-29,2013-12-31,idm665
32,540458871A,00514490010,Città di Torino,5124.00,0.00,TARATURA DELLA BASCULA,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2013-11-21,2013-12-31,idm682
33,37447666A8,00514490010,Città di Torino,675.00,0.00,INTERVENTO DI E.A.P. SOVVENZ. PER ANZIANI IN TORINO -VIA CHAMBERY (C.O. 3869 - CUP C13F10053930002) - ADEGUAMENTO IVA AI SENSI DEL D.LGS. 76/2013 DAL ...,23-AFFIDAMENTO DIRETTO,2013-07-09,2014-04-09,idm702
34,1169709A64,00514490010,Città di Torino,1060.00,0.00,INTERVENTO DI R. U. IN TORINO P.ZZA DELLA REPUBBLICA 13 LOTTO 2 (C.O. 2410 - CUP C13F10043930002) - ADEGUAMENTO IVA AI SENSI DEL D.LGS. 76/2013 DAL 21...,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2003-12-20,2014-12-30,idm719
35,3895388FDA,00514490010,Città di Torino,892.00,0.00,INTERVENTO DI R. U. IN TORINO P.ZZA DELLA REPUBBLICA 13 LOTTO 2 (C.O. 2410 - CUP C13F10043930002) - ADEGUAMENTO IVA AI SENSI DEL D.LGS. 76/2013 DAL 21...,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2013-08-05,2014-12-05,idm739
36,3894626B09,00514490010,Città di Torino,1200.00,0.00,NTERVENTO DI R. U. IN TORINO P.ZZA DELLA REPUBBLICA 13 LOTTO 2 (C.O. 2410 - CUP C13F10043930002) - ADEGUAMENTO IVA AI SENSI DEL D.LGS. 76/2013 DAL 21...,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2013-06-14,2014-03-14,idm759
37,4319838B14,00514490010,Città di Torino,678.00,226.00,"NTERVENTI DI E.A.P. IN TORINO, P.ZZA DELLA REPUBBLICA 13 (C.O. 2410-CUP C13F10043930002) E V.VAGNONE 15 (C.O. 3868-CUP C13F10053920002). ADEGUAMENTO ...",23-AFFIDAMENTO DIRETTO,2013-06-21,2014-02-21,idm779
38,Z380952CAA,00514490010,Città di Torino,600.00,0.00,"INTERVENTI DI E.A.P. IN TORINO, P.ZZA DELLA REPUBBLICA 13 (C.O. 2410-CUP C13F10043930002) E V.VAGNONE 15 (C.O. 3868-CUP C13F10053920002). ADEGUAMENTO ...",23-AFFIDAMENTO DIRETTO,2013-07-09,2014-12-31,idm799
39,Z150B38063,00514490010,Città di Torino,53998.00,11211.00,"C. 3. - AFFIDAMENTO DIRETTO IN ECONOMIA AI SENSI DEL D.LGS. 163/06 ART. 125 COMMA 10 LETTERE C) E D) DI EURO 13.581,00 (IVA 22% COMPRESA) - PICCOLA ...",23-AFFIDAMENTO DIRETTO,2013-12-03,2013-12-31,idm819
40,5460813571,00514490010,Città di Torino,94538.00,49810.00,SERVIZIO DI CONSULTAZIONE BANCHE DATI.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2014-01-01,2014-12-31,idm839
41,54512788E8,00514490010,Città di Torino,38093.00,30890.00,UTILIZZO DI MARKETPLACE CONSIP PER IL NOLEGGIO QUINQUENNALE DI UN APPARATO COPY PRINTER SCANNER MULTIFUNZIONE A COLORI E BIANCO E NERO. AFFIDAMENTO ...,07-SISTEMA DINAMICO DI ACQUISIZIONE,2013-11-27,2015-12-27,idm859
42,54670017F0,00514490010,Città di Torino,1569543.00,255293.00,CAR SHARING ELETTRICO,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2013-11-29,2017-06-30,idm876
43,5660883F32,00514490010,Città di Torino,8480.00,8477.00,"COORDINAMENTO REGIONALE INFORMAGIOVANI DEL PIEMONTE. GESTIONE HOSTING, MANUTENZIONE E ASSISTENZA AI SITI DEL COORDINAMENTO REGIONALE.",23-AFFIDAMENTO DIRETTO,2014-01-01,2014-12-31,idm896
44,0524655EFC,00514490010,Città di Torino,59780.00,0.00,SERVIZIO DI ORDINARIA MANUTENZIONE VERDE PUBBLICO TRIENNIO 2011/2013,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2013-12-09,2013-12-31,idm913
45,03475138CA,00514490010,Città di Torino,45111.00,19109.00,SERVIZIO DI BIKE SHARING ALLA DITTA COMUNICARE S.R.L. (CIG 03475138CA). ADEGUAMENTO IVA,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2013-12-31,2022-12-31,idm930
46,0785679ACF,00514490010,Città di Torino,20730.00,4160.00,"LAVORI DI MANUTENZIONE STRAORDINARIA DI EDIFICI SCOLASTICI NELLE CIRC. 3,4 E 1 CENTRO - AREA OVEST - BIL. 2010 (C.O. 3834 - CUP C16E10000160004 - CIG ...",01-PROCEDURA APERTA,2011-12-19,2014-02-06,idm947
47,55246426CC,00514490010,Città di Torino,1183487.00,1158484.00,INDIZIONE GARA PER L'AFFIDAMENTO DELL'ORGANIZZAZIONE E DELLA GESTIONE DEI SERVIZI MUSEALI DI BIGLIETTERIA E PRESIDIO DEGLI SPAZI ESPOSITIVI. ...,02-PROCEDURA RISTRETTA,2013-12-05,2014-08-16,idm967
48,25375959A1,00514490010,Città di Torino,15872712.00,7637740.00,"IRIDE SERVIZI S.P.A. GESTIONE DEGLI IMPIANTI ELETTRICI E SPECIALI DEGLI UFFICI COMUNALI. IMPEGNO DI SPESA PER L'ANNO 2014. IMPORTO EURO 5.480.824,20 ...",26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2014-01-01,2014-12-31,idm984
49,5486981FF2,00514490010,Città di Torino,287488.00,248216.00,MANUTENZIONE STRUTTURE PER L'ASSISTENZA BENEFICENZA PUBBLICA E SERVIZI DIVERSI ALLA PERSONA - AFFIDAMENTO LAVORI MEDIANTE PROCEDURA APERTA IN ...,01-PROCEDURA APERTA,2015-11-03,2016-11-01,idm1001
50,4587078084,00514490010,Città di Torino,45176.00,16470.00,D.LGS. 81/2008 E S.M.I. INTERVENTI FORMATIVI IN MATERIA DI IGIENE E SICUREZZA SUL LAVORO DI CUI ALLA CONVENZIONE APPROVATA CON DELIBERAZIONE DELLA G.C...,23-AFFIDAMENTO DIRETTO,2013-12-31,2014-12-31,idm1018
51,5710378100,00514490010,Città di Torino,1134.00,0.00,"ACQUISTO DI ABBONAMENTI A QUOTIDIANI E RIVISTE SPECIALISTICHE PER IL CENTRO INFORMAGIOVANI DELLA CITTA' DI TORINO. IMPEGNO DI SPESA EURO 950,00 IVA ...",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2014-09-18,2015-09-18,idm1038
52,5712677A2F,00514490010,Città di Torino,200442.00,197580.00,"PROGETTI BSW, RENEP E HITEC NEI TERRITORI PALESTINESI. PROCEDURA DI AFFIDAMENTO DEL SERVIZIO DI ORGANIZZAZIONE TRASFERTE TRAMITE COTTIMO FIDUCIARIO. ...",08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2014-05-09,2014-12-31,idm1055
53,5757097ABA,00514490010,Città di Torino,24396.00,0.00,CONTRATTO DI OSPITALITA' A CONDIZIONE DI RECIPROCITA' DI UN SITO PER L'AMPLIAMENTO DEL SISTEMA RADIOMOBILE DIGITALE DELLA CITTA',08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2014-05-01,2018-12-31,idm1072
54,5425670C83,00514490010,Città di Torino,6134.00,6044.00,"ADESIONE CONVENZIONE CONSIP PER IL NOLEGGIO DI N. 13 FOTOCOPIATORI . ULTERIORE IMPEGNO DI SPESA LIMITATO DI EURO 3.037,45 IVA COMPRESA PER IL PERIODO ...",26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2014-01-15,2019-01-14,idm1089
55,53622203ED,00514490010,Città di Torino,37330.00,9789.00,ORDINARIA MANUTENZIONE SUOLO PUBBLICO - BIL. 2014 11 LOTTI - ESTENSIONE AFFIDAMENTO CONTRATTO - LOTTO 7,01-PROCEDURA APERTA,2014-06-13,2015-02-04,idm1106
56,54453404B8,00514490010,Città di Torino,4565243.00,4535332.00,"FORNITURA ENERGIA ELETTRICA IMMOBILI CITTA' DI TORINO-ADESIONE GARA S.C.R. - PIEMONTE S.P.A.""ENERGIA ELETTRICA 5 (GARA 14-2013)"" CIG 54453404B8 - DAL ...",26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2014-01-01,2014-12-31,idm1126
57,58571343E1,00514490010,Città di Torino,445043.00,438519.00,INDIZIONE PROCEDURA RISTRETTA DIVERSIFICAZIONE DEL SUPPORTO EDUCATIVO E INTERVENTI DOMICILIARI. APPROVAZIONE CAPITOLATO SPECIALE. SPESA COMPLESSIVA ...,02-PROCEDURA RISTRETTA,2014-09-01,2015-07-31,idm1143
58,58764339E9,00514490010,Città di Torino,135277.00,134902.00,ORDINARIA MANUTENZIONE SUOLO PUBBLICO - BIL. 2015 -LOTTO 7,01-PROCEDURA APERTA,2015-02-20,2015-12-31,idm1160
59,5876536EE7,00514490010,Città di Torino,114342.00,114268.00,ORDINARIA MANUTENZIONE SUOLO PUBBLICO - BIL. 2015 - LOTTO 8 -,01-PROCEDURA APERTA,2015-03-02,2015-12-31,idm1180
60,5876651DCE,00514490010,Città di Torino,68550.00,68159.00,ORDINARIA MANUTENZIONE SUOLO PUBBLICO - BIL. 2015 - LOTTO 9,01-PROCEDURA APERTA,2015-03-16,2015-12-31,idm1200
61,56939078B1,00514490010,Città di Torino,66110.00,65130.00,SERVIZIO DI PULIZIA ORDINARIA PRESSO IL MUSEO NAZIONALE DEL RISORGIMENTO PERIODO 15.04.2014/31.12.2014. ESTENSIONE DELL'AFFIDAMENTO E ULTERIORE ...,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2014-08-05,2014-08-19,idm1220
62,58985873FA,00514490010,Città di Torino,106538.00,93848.00,"AFFIDAMENTO SERVIZI ANALOGHI DI TRASPORTO DISABILI PRESSO CST PERIODO 29/9/2014_28/2/2015, CON FACOLTA_DI ESTENSIONE ALLA DURATA MASSIMA CONTRATTUALE...",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2014-09-23,2015-02-28,idm1237
63,5425670C83,00514490010,Città di Torino,6134.00,6044.00,"ADESIONE CONVENZIONE CONSIP PER IL NOLEGGIO DI N. 13 FOTOCOPIATORI . ULTERIORE IMPEGNO DI SPESA LIMITATO DI EURO 3.037,43 IVA COMPRESA PER IL PERIODO ...",26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2014-01-15,2019-01-14,idm1254
64,593284201A,00514490010,Città di Torino,46957.00,46456.00,05/106 - PROCEDURA RISTRETTA 70/2010 - LOTTO N. 2 - ULTERIORE AFFIDAMENTO FORNITURA ARREDI OPERATIVI - EX ART. 57 COMMA 3 LETTERA B) D. LGS 163/2006...,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2014-12-04,2015-12-31,idm1271
65,4886209339,00514490010,Città di Torino,176825.00,161437.00,"ACQUISTO DI PERIODICI ITALIANI E STRANIERI PER IL BIENNIO 2014-2015. SPESA PER L'ANNO 2015 EURO 227.050,00. ULTERIORE IMPEGNO DI SPESA LIMITATO DI ...",01-PROCEDURA APERTA,2015-01-01,2015-12-31,idm1291
66,5886313327,00514490010,Città di Torino,54538.00,54413.00,SERVIZIO DI MANUTENZIONE DEL PATRIMONIO ARBOREO PER L'ANNO 2014 LOTTO 2,07-SISTEMA DINAMICO DI ACQUISIZIONE,2014-10-24,2015-10-24,idm1308
67,55246426CC,00514490010,Città di Torino,451036.00,444322.00,AFFIDAMENTO DELL'ORGANIZZAZIONE E DELLA GESTIONE DEI SERVIZI DI BIGLIETTERIA E PRESIDIO DEGLI SPAZI ESPOSITIVI PRESSO I MUSEI IN CONVENZIONE CON LA ...,02-PROCEDURA RISTRETTA,2014-10-31,2014-12-31,idm1331
68,5964171D98,00514490010,Città di Torino,6317.00,6192.00,05/702 - AFFIDAMENTO MEDIANTE RICORSO AL M.E.P.A. DELLA FORNITURA DI «RACCOGLITORI CON MECCANISMI AD ANELLI E TIMBRI». AGGIUDICAZIONE E IMPEGNO DI ...,07-SISTEMA DINAMICO DI ACQUISIZIONE,2014-12-14,2015-12-31,idm1348
69,591895080D,00514490010,Città di Torino,16294.00,16236.00,"AFF. ECONOMIA SERVIZIO LAVANOLO BIANCHERIA IST. CIMAROSA, LAVATURA TELI BAGNO, COPERTE E CUSCINI C/O SERVIZI VARI CITTA' DI TORINO. PERIODO 01/01/2015...",08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2015-01-01,2016-12-31,idm1365
70,6103021440,00514490010,Città di Torino,148382.00,146418.00,ORDINARIA MANUTENZIONE MERCATI COPERTI - ANNO 2014,01-PROCEDURA APERTA,2016-03-25,2017-03-25,idm1382
71,59434989B3,00514490010,Città di Torino,72819.00,71833.00,FORNITURA PRODOTTI CHIMICI TRATTAMENTO ACQUE PISCINE COMUNALI,07-SISTEMA DINAMICO DI ACQUISIZIONE,2015-01-01,2015-12-31,idm1570
72,5425670C83,00514490010,Città di Torino,3097.00,3022.00,"CONVENZIONE CONSIP PER IL NOLEGGIO DI N. 13 FOTOCOPIATORI. IMPEGNO DI SPESA PER L'ANNO 2015 EURO 12.149,78 IVA 22% COMPRESA.ULTERIORE IMPEGNO LIMITATO...",26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2014-01-15,2019-01-14,idm1593
73,4891920C14,00514490010,Città di Torino,1948.00,1876.00,"ADESIONE CONVENZIONE CONSIP PER IL NOLEGGIO DI N. 14 FOTOCOPIATORI . ULTERIORE IMPEGNO DI SPESA LIMITATO DI EURO 950,74 IVA COMPRESA PER IL MESE DI ...",26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2013-03-22,2018-03-21,idm1610
74,5918357EAF,00514490010,Città di Torino,6308.00,6292.00,"MANUTENZIONE, RIPARAZIONE, FORNITURA PEZZI DI RICAMBIO ORGINALI DI ATREZZATURE CON MARCHIO ARJO PER ANNO 2014",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2014-11-28,2014-12-31,idm1627
75,Z7E10FBBE7,00514490010,Città di Torino,66968.00,66968.00,SERVIZIO DI FOTOCOPIE E RILEGATURA DISPENSE PER I CORSI SFEP.,07-SISTEMA DINAMICO DI ACQUISIZIONE,2014-11-28,2016-06-30,idm1644
76,5505490A10,00514490010,Città di Torino,6214489.00,5954586.00,"FORNITURA GAS METANO IMMOBILI DI PROPRIETA' DELLA CITTA' DI TORINO- INTEGRAZIONE IMPEGNO DI SPESA AD EURO 3.037.391,00 IVA INCLUSA.CIG DERIVATO ...",26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2014-01-01,2014-12-31,idm1679
77,59868118B8,00514490010,Città di Torino,383716.00,381934.00,05/111-AFFIDAMENTO IN ECONOMIA N.36/2014. FORNITURA ED INSTALLAZIONE ATTREZZATURE IND.LI PER LAVANDERIA PER ASILI NIDO E STRUT. SOCIO-ASS.LI. SPESA ...,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2015-01-31,2017-01-31,idm1696
78,5757097ABA,00514490010,Città di Torino,83368.00,0.00,CONTRATTO DI OSPITALITA` A CONDIZIONE DI RECIPROCITA` DI UN SITO PER LAMPLIAMENTO DEL SISTEMA RADIOMOBILE DIGITALE DELLA CITTA`,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2015-01-01,2018-12-31,idm1722
79,Z5811CD3B0,00514490010,Città di Torino,79824.00,78634.00,C.8. PROCEDURA NEGOZIATA MEDIANTE GARA UFFICIOSA PER AFFIDAMENTO IN ECONOMIA DEL SERVIZIO DI MANUTENZIONE ORDINARIA ORIZZONTALE DELLE AREE VERDI ...,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2014-12-12,2014-12-31,idm1739
80,54453404B8,00514490010,Città di Torino,1409676.00,1406560.00,"FORNITURA ENERGIA ELETTRICA IMMOBILI CITTA' DI TORINO-ADESIONE GARA S.C.R. - PIEMONTE S.P.A.""ENERGIA ELETTRICA 5 (GARA 14-2013)"" CIG 54453404B8 - DAL ...",26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2014-01-01,2014-12-31,idm1756
81,5989317CBB,00514490010,Città di Torino,99253.00,98337.00,"FORNITURA DI MATERIALE ANTINFORTUNISTICA, D.P.I. E CALZATURE DI SICUREZZA MEDIANTE RICORSO AL MEPA . UNICO LOTTO IMPEGNO EURO 51.369,69",07-SISTEMA DINAMICO DI ACQUISIZIONE,2014-12-15,2015-12-15,idm1773
82,5436409A9E,00514490010,Città di Torino,68471.00,12985.00,"SERVIZIO DI BONIFICA DA GUANO, DISINFESTAZIONI E DERATIZZAZIONI AFFIDATO ALLA DITTA «SWITCH 1988». ULTERIORE IMPEGNO DI SPESA LIMITATO PER L'ANNO 2015...",07-SISTEMA DINAMICO DI ACQUISIZIONE,2015-01-01,2016-06-30,idm1793
83,Z0D120D0BB,00514490010,Città di Torino,6000.00,0.00,AFFIDAMENTO IN ECONOMIA DEL SERVIZIO DI PROGRAMMAZIONE TESSERE E TELECOMANDI PER CANCELLO ELETTRICO DELLA SEDE DI VIA BAZZI. CONSEGNA ANTICIPATA. ...,23-AFFIDAMENTO DIRETTO,2014-12-19,2015-02-28,idm1810
