n,cig,strutturaProponente:codiceFiscaleProp,strutturaProponente:denominazione,importoAggiudicazione,importoSommeLiquidate,oggetto,sceltaContraente,tempiCompletamento:dataInizio,tempiCompletamento:dataUltimazione,lottoID
36,7892686288,80016350821,Comune di Palermo,55000.0,0,"Affidamento del servizio di organizzazione e gestione integrata degli eventi relativi al 395° Festino di Santa Rosalia, edizione 2019, per un importo a base dasta di 95.000,00, inclusa I.V.A. al 22%",03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE,,,idm1461
37,7908097018,80016350821,Comune di Palermo,0,0,"PON METRO - LUCI SUL MARE - RIQUALIFICAZIONE IMPIANTI DI PUBBLICA ILLUMINAZIONE - VALORIZZAZIONE DEL TRATTO ""PORTO FENICIO"" NEL COMUNE DI PALERMO.",01-PROCEDURA APERTA,,,idm1488
38,7914043AE0,80016350821,Comune di Palermo,221000.0,0,LOCULI CIMITERIALI,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-10-03+02:00,,idm1500
39,7914571E97,80016350821,Comune di Palermo,209360.0,0,ELETTRODOMESTICI,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-10-30+01:00,,idm1525
40,7917526525,80016350821,Comune di Palermo,42167.14,0,"Affidamento, mediante Richiesta di Offerta n. 2365197 sul ME.PA Consip s.p.a., della fornitura piante, fioritura e materiale di consumo per la cura del verde (CIG 7917526525) per un importo dell'appalto di Euro 42.167,14 oltre IVA 10%",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm1556
41,7918021D9F,80016350821,Comune di Palermo,95823.0,0,MACCHINE DA LAVORO,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-10-03+02:00,,idm1583
42,7926145DC2,80016350821,Comune di Palermo,0,0,"Servizio di progettazione e realizzazione di percorsi di autonomia e di accompagnamento alla casa delle comunità emarginate (Rom,Sinti, Caminanti) - Scheda intervento PA 3.2.1a., PON Metro Città di Palermo 2014 -2020 Asse 3",01-PROCEDURA APERTA,,,idm1602
43,7929301A2D,80016350821,Comune di Palermo,0,0,Servizio di copertura assicurativa biennale R.C.A. e A.R.D. per gli automezzi di proprietà del Comune di Palermo in forza all'Autoparco Comunale e all'Autoparco del Corpo della Polizia Municipale per il periodo 01/10/2019-30/09/2021.,01-PROCEDURA APERTA,,,idm1627
44,7935934BE6,80016350821,Comune di Palermo,35701.78,0,"Affidamento, mediante Richiesta di Offerta n. 2380228 sul ME.PA Consip s.p.a., del Servizio DI manutenzione e riparazione autovetture (CIG 7935934BE6) per un importo dellappalto di Euro 59.502,37 oltre IVA",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm1645
45,798131015F,80016350821,Comune di Palermo,0,0,"Servizio di verifica, ai sensi dell'art. 26 del D. Lgs. n. 50/2016 e ss.mm.ii., del Progetto definitivo ed esecutivo relativo all'intervento per la realizzazione delle nuove linee tramviarie della Città di Palermo - Tratte A, B, C.",01-PROCEDURA APERTA,,,idm1672
46,7991565011,80016350821,Comune di Palermo,59515.58,0,"Affidamento, mediante Richiesta di Offerta n. 2407735 sul ME.PA Consip s.p.a., del Servizio di eliminazione palme potature estirpazione delle ceppaie (CIG 7991565011) per un importo dell'appalto di Euro 81.967,22 oltre IVA",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm1715
47,7995939998,80016350821,Comune di Palermo,58647.54,0,"AFFIDAMENTO TRAMITE ME.PA. DELLA FORNITURA DI PANNOLINI, RICARICHE PER LO SMALTIMENTO DI PANNOLINI E SALVIETTINE UMIDIFICATE A MEZZO SOMMINISTRAZIONE PER IL FUNZIONAMENTO DEGLI ASILI NIDO COMUNALI (CIG. 7995939998)",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm1778
48,8000246BD7,80016350821,Comune di Palermo,0,0,"AFFIDAMENTO TRAMITE ME.PA. DELLA FORNITURA DI OMOGENEIZZATI, LIOFILIZZATI E DIETETICI CIG 8000246BD7",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm1799
49,80210793C9,80016350821,Comune di Palermo,0,0,"Affidamento, mediante Richiesta di Offerta n. 2395760 sul ME.PA Consip s.p.a., del Servizio DI BONIFICA E SMALTIMENTO DI RIFIUTI PERICOLOSI IN CEMENTO AMIANTO (CIG 80210793C9) per un importo dellappalto di Euro 81.967,22 oltre IVA",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm1811
50,8021090CDA,80016350821,Comune di Palermo,113545.08,0,"Affidamento, mediante Richiesta di Offerta n. 2386452 sul ME.PA Consip s.p.a., del Servizio DI raccolta, trasporto e conferimento rifiuti cantieri Coime (CIG 8021090CDA) per un importo dellappalto di Euro 122.950,82 oltre IVA",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm1823
51,8035044810,80016350821,Comune di Palermo,117663.93,0,"Affidamento, mediante Richiesta di Offerta n. 2392351sul ME.PA Consip s.p.a., DEI SERVIZI ORGANIZZATIVI E LOGISTICI PER LA REALIZZAZIONE DELLA MANIFESTAZIONE FESTIVAL BIENNALE ARCIPELAGO MEDITERRANEO  BAM - 2019 6 NOVEMBRE  8 DICEMBRE 2019 (CIG. 8035",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm1841
52,8035289240,80016350821,Comune di Palermo,92154.54,0,"Affidamento, mediante Richiesta di Offerta n. 2409973 sul ME.PA Consip s.p.a., della fornitura di prodotti alimentari (CIG 8035289240) per un importo dell'appalto di Euro 99.090,90 oltre IVA",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm1862
53,8035620366,80016350821,Comune di Palermo,67189.49,0,"Affidamento, mediante Richiesta di Offerta n. 2405740 sul ME.PA Consip s.p.a., del Servizio di riparazione meccanica ed elettromeccanica dei veicoli (CIG 8035620366) per un importo dell'appalto di Euro 90.674,07 oltre IVA",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm1883
54,803995900F,80016350821,Comune di Palermo,0,0,Fornitura di prodotti prefabbricati ed elementi per l'edilizia,01-PROCEDURA APERTA,,,idm1907
55,80401605EC,80016350821,Comune di Palermo,57377.05,0,"Affidamento, mediante Richiesta di Offerta n. 2417562 sul ME.PA Consip s.p.a., del Servizio DI RIPARAZIONE MECCANICA ED ELETTRICA DEI VEICOLI (CIG 80401605EC) per un importo dell'appalto di Euro 81.967,21 oltre IVA",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm1934
56,8040718267,80016350821,Comune di Palermo,0,0,"Servizio di progettazione di fattibilità tecnico economico, definitiva compreso il primo livello, esecutiva, direzione lavori e coordinamento della sicurezza in fase di progettazione ed esecuzione; progettazione, direzione ed esecuzione delle indagin",01-PROCEDURA APERTA,,,idm1952
57,804268599D,80016350821,Comune di Palermo,48686.55,0,"Affidamento, mediante Richiesta di Offerta n. 2404855 sul ME.PA Consip s.p.a., della Fornitura di omogeneizzati, liofilizzati e dietetici (CIG 804268599D) per un importo dell'appalto di Euro 58.181,82 oltre IVA",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm1964
58,8060701CE2,80016350821,Comune di Palermo,52664.0,0,"Affidamento, mediante Richiesta di Offerta n. 2421330 sul ME.PA Consip s.p.a., della FORNITURA DI ATTREZZATURE SPORTIVE E ARREDI (CIG 8060701CE2) per un importo dell'appalto di Euro 80.000,00 oltre IVA",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm1988
59,8061165BCA,80016350821,Comune di Palermo,178301.2,0,"Affidamento, mediante Richiesta di Offerta n. 2436044 sul ME.PA Consip s.p.a., della Fornitura vestiario per il Comando di Polizia Municipale (CIG 8061165BCA) per un importo a base d'asta di Euro 181.940,00 oltre IVA",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm2018
60,8061232317,80016350821,Comune di Palermo,139552.0,0,"Affidamento, mediante Richiesta di Offerta n. 2450353 sul ME.PA Consip s.p.a., della FORNITURA DI D.P.I. (CIG 8061232317) per un importo a base d'asta di Euro 142.400,00 oltre IVA",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm2036
61,8061255611,80016350821,Comune di Palermo,0,0,"Affidamento, mediante Richiesta di Offerta n. 2417213 sul ME.PA Consip s.p.a., del Servizio DI BONIFICA E SMALTIMENTO DI RIFIUTI PERICOLOSI IN CEMENTO AMIANTO (CIG 8061255611) per un importo dell'appalto di Euro 81.967,22 oltre IVA",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm2057
62,80712573FB,80016350821,Comune di Palermo,0,0,"Affidamento, mediante Richiesta di Offerta n. 2428113 sul ME.PA Consip s.p.a., del Servizio DI BONIFICA E SMALTIMENTO DI RIFIUTI PERICOLOSI IN CEMENTO AMIANTO (CIG 80712573FB) per un importo dell'appalto di Euro 81.967,22 oltre IVA",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm2069
63,80797883FC,80016350821,Comune di Palermo,80983.59,0,"Affidamento, mediante Richiesta di Offerta n. 2435583 sul ME.PA Consip s.p.a., della Fornitura di veicoli speciali per il coordinamento CO.I.ME (CIG 80797883FC) per un importo a base d'asta di Euro 81.967,20 oltre IVA",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm2081
64,8092676F7C,80016350821,Comune di Palermo,155155.05,0,"Affidamento, mediante Richiesta di Offerta n. 2445636 sul ME.PA Consip s.p.a., della Fornitura DI ARREDI SALA LETTURA DELLA CHIESA DI S.MICHELE ARCANGELO E SALA NUMISMATICA CHIESA SS.CRISPINO E CRISPINIANO (CIG. 8092676F7C) per un importo a base d'as",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm2099
65,8100939258,80016350821,Comune di Palermo,0,0,"Affidamento, mediante Richiesta di Offerta n. 2449024 sul ME.PA Consip s.p.a., della FORNITURA CON COLLOCAZIONE DI ERBA SINTETICA (CIG 8100939258) per un importo dell'appalto di Euro 72.131,15 oltre IVA",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm2123
66,8131173839,80016350821,Comune di Palermo,79991.8,0,"Affidamento, mediante Richiesta di Offerta n. 2469163 sul ME.PA Consip s.p.a., del SERVIZIO DI APPARATI ILLUMINOTECNICI IN OCCASIONE DELLE FESTIVITA NATALIZIE 2019 (CIG 8131173839) per un importo a base d'asta di Euro 81.967,21 oltre IVA",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm2135
67,81326467C8,80016350821,Comune di Palermo,5573.78,0,fornitura buoni gasolio per autoparco comunale,23-AFFIDAMENTO DIRETTO,,,idm2156
68,Z00296BB55,80016350821,Comune di Palermo,671.1,0,SERVIZIO VERIFICA QUINQUENNALE DELL'IMPIANTO DI MESSA A TERRA DI PALAZZO BURGIO (VIA GARIBALDI N. 44) (CIG. Z00296BB55) -revoca D.D. 8989 DEL 29/7/2019,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm2174
69,Z042A62EA4,80016350821,Comune di Palermo,19000.0,0,"Realizzazione del progetto ""Oltre i margini: urban walking per le vie di Brancaccio, un museo a cielo aperto tra arte, gioco e cultura.""",23-AFFIDAMENTO DIRETTO,,,idm2213
70,Z042A8A41A,80016350821,Comune di Palermo,20486.56,0,"Affidamento, mediante Richiesta di Offerta n. 2443258 sul ME.PA Consip s.p.a., del Servizio DI RIPARAZIONE DELLE ATTREZZATURE MECCANICHE PER LA CURA DEL VERDE (CIG Z042A8A41A) per un importo dell'appalto di Euro 20.693,50 oltre IVA",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm2231
71,Z0829FE5CA,80016350821,Comune di Palermo,2380.0,0,Servizio di trasloco degli arredi presenti nei locali dello Stadio Comunale Renzo Barbera con trasporto degli stessi ai locali di via Regione Siciliana 4275,23-AFFIDAMENTO DIRETTO,,,idm2249
72,Z0F265DCAC,80016350821,Comune di Palermo,4998.18,4998.18,Acquisto biglietti spettacoli teatrali - Oratorio ANSPI Don Orione,23-AFFIDAMENTO DIRETTO,2019-01-17+01:00,2019-03-24+01:00,idm2267
73,Z0F2A98F70,80016350821,Comune di Palermo,15387.0,0,TRASPORTO E CREMAZIONE DI N. 7 SALME A MESSINA,23-AFFIDAMENTO DIRETTO,,,idm2287
74,Z1227DA827,80016350821,Comune di Palermo,24590.16,0,CASSETTE OSSARIO E ALTRI BENI CIMITERIALI,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-06-14+02:00,,idm2305
75,Z13273EA1C,80016350821,Comune di Palermo,33000.0,33000.0,Realizzazione Progetto La Domenica Favorita 2019- ASD GS Mediterraneo,23-AFFIDAMENTO DIRETTO,2019-03-17+01:00,2019-05-12+02:00,idm2327
76,Z1529D5A57,80016350821,Comune di Palermo,5000.0,0,"Affidamento diretto della fornitura di pannolini, ricarica per lo smaltimento di pannolini e salviettine umidificate per gli asili nido comunali. Importo euro 5.000 IVA esclusa.",23-AFFIDAMENTO DIRETTO,,,idm2347
77,Z17296FB61,80016350821,Comune di Palermo,1677.4,0,"AFFIDAMENTO, TRAMITE ME.PA., DELLA FORNITURA DI N.88 ESTINTORI A POLVERE PER I LOCALI DEL COMANDO DI POLIZIA MUNICIPALE. (CIG Z17296FB61).",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-11-27+01:00,,idm2365
78,Z182AC88BF,80016350821,Comune di Palermo,10252.0,0,Acquisto Donativi,23-AFFIDAMENTO DIRETTO,,,idm2414
79,Z182B25E00,80016350821,Comune di Palermo,6100.0,6100.0,"Realizzazione del progetto editoriale Scopri la
bellezza che ti appartiene su Palermo - Impegno di spesa in favore della
Fondazione Le Vie dei Tesori",23-AFFIDAMENTO DIRETTO,2019-12-12+01:00,,idm2432
80,Z1929AB4EF,80016350821,Comune di Palermo,2100.0,0,AFFIDAMENTO ALLA EG SOLUTION PER LA RIPARAZIONE DEL FORNO CREMATORIO,23-AFFIDAMENTO DIRETTO,2019-09-11+02:00,2019-12-31+01:00,idm2451
81,Z1A265DCB2,80016350821,Comune di Palermo,4909.09,4450.91,Acquisto biglietti spettacoli teatrali - Teatro Europa Soc. Coop.,23-AFFIDAMENTO DIRETTO,2019-01-17+01:00,2019-04-06+02:00,idm2471
82,Z1A277C55E,80016350821,Comune di Palermo,15588.0,0,BOX DA CANTIERE,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-10-10+02:00,,idm2491
83,Z1C296AC54,80016350821,Comune di Palermo,0,0,AFFIDAMENTO TRAMITE ME.PA. DELLA FORNITURA DI CARNE E POLLAME CIG Z1C296AC54,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm2510
84,Z1C2994FDF,80016350821,Comune di Palermo,0,0,"Affidamento, mediante Richiesta di Offerta n. 2410810 sul ME.PA Consip s.p.a., della fornitura pneumatici (CIG Z1C2994FDF) per un importo dellappalto di Euro 36.885,25 oltre IVA",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm2522
85,Z1E2A5A876,80016350821,Comune di Palermo,450.0,0,pubblicazione avviso deposito delibera commissario ad acta 525 del 10/10/19,23-AFFIDAMENTO DIRETTO,,,idm2534
86,Z1F281D181,80016350821,Comune di Palermo,600.0,0,"AFFIDAMENTO DIRETTO IN FAVORE DELLA GDS MEDIA & COMMUNICATION P. IVA. 6263430826 PER L'IMPORTO DI  600,00 OLTRE I.V.A., PER LA PUBBLICAZIONE DELL'AVVISO DI DEPOSITO DELLA DELIBERAZIONE DEL CONSIGLIO COMUNALE N.113 DEL 26.30.19 AVENTE AD OGGETTO.  SEN",23-AFFIDAMENTO DIRETTO,,,idm2552
87,Z1F2A01917,80016350821,Comune di Palermo,8400.0,0,"Affidamento diretto per il servizio copertura assicurativa infortuni Amministratori
del Comune di Palermo, in favore della Ditta UnipolSai Assicurazioni S.p.A - C.F.
00818570012 e P.IVA 03740811207, e impegno spesa. (CIG.Z1F2A01917)",23-AFFIDAMENTO DIRETTO,,,idm2570
88,Z222A3E686,80016350821,Comune di Palermo,0,0,"Affidamento, mediante Richiesta di Offerta n. 2422208 sul ME.PA Consip s.p.a., del Servizio DI RIPARAZIONE DELLE ATTREZZATURE MECCANICHE PER LA CURA DEL VERDE (CIG Z222A3E686) per un importo dell'appalto di Euro 20.693,50 oltre IVA",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm2588
89,Z23295C3E2,80016350821,Comune di Palermo,18784.72,0,CANCELLERIA,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm2600
90,Z27276F612,80016350821,Comune di Palermo,210.0,0,"Affidamento Diretto in favore della Ditta EDISERVICE S.R.L. P. I.V.A. 01153210875 per l'importo di Euro 210,00 oltre i.v.a., per la pubblicazione dell'avviso di gara relativo all'affidamento del servizio di revisione della progettazione esecutiva dir",23-AFFIDAMENTO DIRETTO,,,idm2618
91,Z28276E5AC,80016350821,Comune di Palermo,24400.0,24400.0,"Organizzazione della XXI edizione di Travelexpo, Salone Internazionale del Turismo affidamento in favore della Società Logos s.r.l. Comunicazione & Immagine",23-AFFIDAMENTO DIRETTO,2019-04-05+02:00,2019-04-07+02:00,idm2636
92,Z2927621D9,80016350821,Comune di Palermo,180.0,199.0,Abbonamento on line testata GDS,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-03-01+01:00,2019-12-31+01:00,idm2656
93,Z29282239E,80016350821,Comune di Palermo,220.0,0,"Affidamento Diretto in favore dell EDISERVICE S.R.L. P. I.V.A. 01153210875 per l'importo di  220,00 oltre i.v.a., per la pubblicazione dell'avviso di rettifica cig gara relativo ai lavori di costruzione dei ponti laterali sul fiume Oreto sulla Circon",23-AFFIDAMENTO DIRETTO,,,idm2676
