n,cig,strutturaProponente:codiceFiscaleProp,strutturaProponente:denominazione,importoAggiudicazione,importoSommeLiquidate,oggetto,sceltaContraente,tempiCompletamento:dataInizio,tempiCompletamento:dataUltimazione,lottoID
42,5821777A5A,80000330656,Comune di Salerno,140340.82,16892.89,"Affidamento del servizio di manutenzione trienale degli impianti elettrici, elettronici e di diffusione sonora dello stadio Arechi di Salerno.",01-PROCEDURA APERTA,,,idm1458
43,586411117C,80000330656,Comune di Salerno,7246.0,0,Acquisto Gest-code Touch 2,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,,,idm1497
44,588193457C,80000330656,Comune di Salerno,1175731.89,0,UOPI - Programma di intervento per il sostegno e il rilancio delle attività economiche da attuarsi nel periodo novembre 2014 / gennaio 2015 -  Opera principale,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2014-09-26+02:00,,idm1515
45,5882050536,80000330656,Comune di Salerno,342727.07,0,UOPI - Programma di intervento per il sostegno e il rilancio delle attività economiche da attuarsi nel periodo novembre 2014 / gennaio 2015,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2014-09-30+02:00,,idm1534
46,5886800509,80000330656,Comune di Salerno,0,0,UFFICIO PROGETTAZIONE - llavori di manutenzione straordinaria fognaria  della zona Occidentale - I Lotto  - CUP 157H14000230001,22-PROCEDURA NEGOZIATA DERIVANTE DA AVVISI CON CUI SI INDICE LA GARA,,,idm1553
47,58868183E4,80000330656,Comune di Salerno,515184.54,492067.46,UFFICIO PROGETTAZIONE - Lavori di manutenzione straordinaria fognaria  delle frazioni e zone collinari della città  - II Lotto  - CUP I57H14000490001,22-PROCEDURA NEGOZIATA DERIVANTE DA AVVISI CON CUI SI INDICE LA GARA,,,idm1565
48,5886834119,80000330656,Comune di Salerno,505961.51,0,UFFICIO PROGETTAZIONE - Lavori di manutenzione straordinaria fognaria  della zona Orientale  - III Lotto  - CUP I57H14000250001,22-PROCEDURA NEGOZIATA DERIVANTE DA AVVISI CON CUI SI INDICE LA GARA,,,idm1640
49,592777175F,80000330656,Comune di Salerno,34223.68,0,CIMITERO URBANO -  Lavori strutturali urgenti per la messa in sicurezza di alcuni edifici all'interno del Cimitero Urbano,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,,,idm1715
50,5935889290,80000330656,Comune di Salerno,444000.0,0,UOPI - Programma di intervento per il sostegno e il rilancio delle attività economiche da attuarsi nel periodo novembre 2014 / gennaio 2015 - Opere luminose Giardino Incantato etc,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2014-10-10+02:00,,idm1790
51,5947341D0A,80000330656,Comune di Salerno,0,0,"Procedura aperta per l'affidamento di: Auditorium Umberto I - lavori di completamento dell'edificio ""La Villetta""",01-PROCEDURA APERTA,,,idm1809
52,59486071CA,80000330656,Comune di Salerno,110000.0,0,"UFFICIO STRADE E FOGNE - Interventi di espurghi e disostruzione dei pozzetti, caditoie stradali, cunette e zanelle ricadenti sull'intero territorio cittadino - anno 2014",08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,,,idm1821
53,59735601A8,80000330656,Comune di Salerno,7700000.0,0,"Affidamento in concessione del  servizio di riscossione coattiva delle entrate tributarie, delle entrate patrimoniali e delle entrate comunali diverse.",01-PROCEDURA APERTA,,,idm1854
54,59754980F2,80000330656,Comune di Salerno,27276.18,0,IMPIANTI ELETTRICI - Lavori di realizzazione di un impianto di videosorveglianza all'interno dei tornelli dei varchi di accesso Curva Sud e Nord dello stadio - Arechi.,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,,,idm1872
55,5988114BFC,80000330656,Comune di Salerno,20000.0,0,Acquisto dispositivo antifurto,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,,,idm1917
56,5992856537,80000330656,Comune di Salerno,177184.0,0,Lavori di completamento della manutenzione straordinaria stradale e fognaria della zona occidentale della città - Lotto A,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2014-12-16+01:00,,idm1935
57,59928700C6,80000330656,Comune di Salerno,170472.05,0,Lavori di completamento della manutenzione straordinaria stradale e fognaria della zona orientale della città - Lotto B,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2014-12-16+01:00,,idm1954
58,600101416A,80000330656,Comune di Salerno,56061.52,0,CIMITERO URBANO - Lavori di manutenzione straordinaria per  rifacimento del tappetino bituminoso zona orientale - Ampliamento - e vialetti,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,,,idm1973
59,6001444442,80000330656,Comune di Salerno,84000.0,0,UOPI - Programma di intervento per il sostegno e il rilancio delle attività economiche da attuarsi nel periodo novembre 2014 / gennaio 2015,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2014-11-18+01:00,,idm2048
60,6029273978,80000330656,Comune di Salerno,72153.51,0,UFFICIO STRADE E FOGNE - Interventi di manutenzioni stradali  e fognari  sul territorio comunale. -  III LOTTO,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,,,idm2067
61,6065905F25,80000330656,Comune di Salerno,121752.47,0,Cimitero Urbano - Realizzazione di opere infrastrutturali  per la  messa in sicurezza di alcune strutture all'interno del Pio Luogo.,22-PROCEDURA NEGOZIATA DERIVANTE DA AVVISI CON CUI SI INDICE LA GARA,,,idm2142
62,606620029A,80000330656,Comune di Salerno,47349.12,0,"Adesione convenzione CONSIP - auto occorrenti al Cerimoniale, Tutelea e Pubblica Incolumità, Staff Sindaco",27-CONFRONTO COMPETITIVO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2016-09-26+02:00,2020-08-25+02:00,idm2217
63,60664229CB,80000330656,Comune di Salerno,42173.28,1464.35,Adesione convenzione CONSIP autovetture Verde Pubblico e Pubblica Affissione,27-CONFRONTO COMPETITIVO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2016-02-01+01:00,2020-01-31+01:00,idm2237
64,6066475589,80000330656,Comune di Salerno,116929.44,0,"Adesione convenzione CONSIP - autovetture occorrenti al Settore II.MM - Servizio Manutenzione Alloggi, Servizio Traffico e Segnaletica, Verde Pubblico, Servizio Ambiente, Manutenzione Edilizia Giudiziaria, Ambiente e Mobilità.",27-CONFRONTO COMPETITIVO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2016-09-30+02:00,2020-08-29+02:00,idm2257
65,6067644a38,80000330656,Comune di Salerno,1800.0,1800.0,Attività di manutenzione CMS e sito web del Comune di Salerno,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,2015-01-07+01:00,,idm2277
66,6082691B65,80000330656,Comune di Salerno,230009.4,0,LAVORI DI AMPLIAMENTO DEL CIMITERO CITTADINO IN LOCALITA' BRIGNANO - 3 LOTTO - 2 STRALCIO - OPERE DI URBANIZZAZIONE,22-PROCEDURA NEGOZIATA DERIVANTE DA AVVISI CON CUI SI INDICE LA GARA,,,idm2296
67,6087518AC3,80000330656,Comune di Salerno,181072.14,0,"UOC VERDE PUBBLICO - Manutenzione, custodia e guardiania parco Irno 'Ex Salid'",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2014-12-05+01:00,,idm2371
68,61202237C9,80000330656,Comune di Salerno,28552.32,0,Noleggio nr.1 autoveicolo al Comando di Polizia Locale,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2015-12-18+01:00,2019-11-17+01:00,idm2390
69,6126406629,80000330656,Comune di Salerno,406070.84,215802.61,Lavori di completamento di Piazza della Libertà - lotto 2°,22-PROCEDURA NEGOZIATA DERIVANTE DA AVVISI CON CUI SI INDICE LA GARA,2015-07-01+02:00,,idm2410
70,6154374E13,80000330656,Comune di Salerno,0,0,RISTRUTTURAZIONE EX CINEMA DIANA 3 LOTTO FUNZIONALE COMPLETAMENTO FACCIATE,22-PROCEDURA NEGOZIATA DERIVANTE DA AVVISI CON CUI SI INDICE LA GARA,,,idm2468
71,6187933BD7,80000330656,Comune di Salerno,136427.1,0,"UOC VERDE PUBBLICO Servizio di vigilanza, custodia, manutenzione del Parco del Mercatello anno 2015 - Rinnovo- Lotto CIG [6187933BD7]",17-AFFIDAMENTO DIRETTO EX ART. 5 DELLA LEGGE N.381/91,,,idm2480
72,6187989A0E,80000330656,Comune di Salerno,104085.87,0,"UOC VERDE PUBBLICO - Rinnovo del servizio di manutenzione, custodia e guardiania Parco del Seminario. - Lotto CIG [6187989A0E]",17-AFFIDAMENTO DIRETTO EX ART. 5 DELLA LEGGE N.381/91,,,idm2498
74,6203407D63,80000330656,Comune di Salerno,110811.79,0,"Mobilità urbana - Manutenzione ordinaria e straordinaria - Lotto 3 - degli impianti elevatori, scale mobili tra via Indipendenza e via Madonna del Monte, impianto audio - video sorveglianza scale mobili e porte automatizzate scale mobili mediante l'u",08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,,,idm2591
75,62168009A5,80000330656,Comune di Salerno,0,0,Installazione di tabelloni per la propaganda elettorale - elezioni regionali Maggio 2015,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,,,idm2618
76,6233296694,80000330656,Comune di Salerno,40530.2,40530.2,FORNITURA DI ARREDI E COMPLEMENTI DI ARREDO OCCORRENTI PER LE ELEZIONI REGIONALI DEL 31/05/2015. - PROCEDURA M.E.P.A.,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,,,idm2630
77,62360929E8,80000330656,Comune di Salerno,68852.0,0,IMPIANTI ELETTRICI - Manutenzione ordinaria di impianti di pubbblica illuminazione sul territorio cittadino Soc. ENEL So.L.E. CIG N. 62360929E8,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,,,idm2678
78,62398929C4,80000330656,Comune di Salerno,124652.78,0,"UFFICIO TRAFFICO E SEGNALETICA -  Interventi di manutenzione della segnaletica orizzontale occorrente per l'ammodernamento, potenziamento e messa a norma della segnaletica delle strade cittadine. - Lotto CIG n. 62398929C4",08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,,,idm2696
79,62759104C4,80000330656,Comune di Salerno,59077.5,0,SERVIZIO STRADE E FOGNE. - Interventi di manutenzione straordinaria di espurghi e disostruzione delle fogne comunali per l'anno 2015. -  Lotto CIG [62759104C4],08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,,,idm2717
80,62966174B9,80000330656,Comune di Salerno - Settore Ambiente e Protezione Civile,197400.0,360900.13,"Procedura aperta, riservata alle Cooperative Sociali ex art. 1, comma 1, lett. B, della Legge n. 381 del 08/11/1991, per l¿affidamento dei servizi di manutenzione ordinaria e conservativa del PATRIMONIO PUBBLICO, suddiviso in n. 4 lotti omogenei.",01-PROCEDURA APERTA,2016-12-01+01:00,2018-09-30+02:00,idm2747
81,6296642959,80000330656,Comune di Salerno - Settore Ambiente e Protezione Civile,197000.0,360784.0,"Procedura aperta, riservata alle Cooperative Sociali ex art. 1, comma 1, lett. B, della Legge n. 381 del 08/11/1991, per l¿affidamento dei servizi di manutenzione ordinaria e conservativa del PATRIMONIO PUBBLICO, suddiviso in n. 4 lotti omogenei.",01-PROCEDURA APERTA,2016-12-01+01:00,2018-09-30+02:00,idm2779
82,6296659761,80000330656,Comune di Salerno - Settore Ambiente e Protezione Civile,197000.0,361276.67,"Procedura aperta, riservata alle Cooperative Sociali ex art. 1, comma 1, lett. B, della Legge n. 381 del 08/11/1991, per l¿affidamento dei servizi di manutenzione ordinaria e conservativa del PATRIMONIO PUBBLICO, suddiviso in n. 4 lotti omogenei.",01-PROCEDURA APERTA,2016-12-01+01:00,2018-09-30+02:00,idm2811
83,629667221D,80000330656,Comune di Salerno - Settore Ambiente e Protezione Civile,199000.0,363332.58,"Procedura aperta, riservata alle Cooperative Sociali ex art. 1, comma 1, lett. B, della Legge n. 381 del 08/11/1991, per l¿affidamento dei servizi di manutenzione ordinaria e conservativa del PATRIMONIO PUBBLICO, suddiviso in n. 4 lotti omogenei.",01-PROCEDURA APERTA,2016-12-01+01:00,2018-09-30+02:00,idm2843
84,6296687E7A,80000330656,Comune di Salerno - Settore Ambiente e Protezione Civile,197200.0,0,"Procedura aperta, riservata alle Cooperative Sociali ex art. 1, comma 1, lett. B, della Legge n. 381 del 08/11/1991, per l¿affidamento dei servizi di manutenzione ordinaria e conservativa del PATRIMONIO CITTADINO, suddiviso in n. 8 lotti omogenei.",01-PROCEDURA APERTA,,,idm2875
85,6296705D55,80000330656,Comune di Salerno - Settore Ambiente e Protezione Civile,198000.0,0,"Procedura aperta, riservata alle Cooperative Sociali ex art. 1, comma 1, lett. B, della Legge n. 381 del 08/11/1991, per l¿affidamento dei servizi di manutenzione ordinaria e conservativa del PATRIMONIO CITTADINO, suddiviso in n. 8 lotti omogenei.",01-PROCEDURA APERTA,,,idm2917
86,6296715598,80000330656,Comune di Salerno - Settore Ambiente e Protezione Civile,197400.0,0,"Procedura aperta, riservata alle Cooperative Sociali ex art. 1, comma 1, lett. B, della Legge n. 381 del 08/11/1991, per l¿affidamento dei servizi di manutenzione ordinaria e conservativa del PATRIMONIO CITTADINO, suddiviso in n. 8 lotti omogenei.",01-PROCEDURA APERTA,,,idm2959
87,6296729127,80000330656,Comune di Salerno - Settore Ambiente e Protezione Civile,197000.0,0,"Procedura aperta, riservata alle Cooperative Sociali ex art. 1, comma 1, lett. B, della Legge n. 381 del 08/11/1991, per l¿affidamento dei servizi di manutenzione ordinaria e conservativa del PATRIMONIO CITTADINO, suddiviso in n. 8 lotti omogenei.",01-PROCEDURA APERTA,,,idm3001
88,6296738892,80000330656,Comune di Salerno - Settore Ambiente e Protezione Civile,199000.0,0,"Procedura aperta, riservata alle Cooperative Sociali ex art. 1, comma 1, lett. B, della Legge n. 381 del 08/11/1991, per l¿affidamento dei servizi di manutenzione ordinaria e conservativa del PATRIMONIO CITTADINO, suddiviso in n. 8 lotti omogenei.",01-PROCEDURA APERTA,,,idm3043
89,6296744D84,80000330656,Comune di Salerno - Settore Ambiente e Protezione Civile,197000.0,360526.87,"Procedura aperta, riservata alle Cooperative Sociali ex art. 1, comma 1, lett. B, della Legge n. 381 del 08/11/1991, per l¿affidamento dei servizi di manutenzione ordinaria e conservativa del PATRIMONIO CITTADINO, suddiviso in n. 8 lotti omogenei.",01-PROCEDURA APERTA,2016-12-01+01:00,2018-09-30+02:00,idm3085
90,62967480D5,80000330656,Comune di Salerno - Settore Ambiente e Protezione Civile,199000.0,0,"Procedura aperta, riservata alle Cooperative Sociali ex art. 1, comma 1, lett. B, della Legge n. 381 del 08/11/1991, per l¿affidamento dei servizi di manutenzione ordinaria e conservativa del PATRIMONIO CITTADINO, suddiviso in n. 8 lotti omogenei.",01-PROCEDURA APERTA,,,idm3129
91,629675569A,80000330656,Comune di Salerno - Settore Ambiente e Protezione Civile,185000.0,338224.48,"Procedura aperta, riservata alle Cooperative Sociali ex art. 1, comma 1, lett. B, della Legge n. 381 del 08/11/1991, per l¿affidamento dei servizi di manutenzione ordinaria e conservativa del PATRIMONIO CITTADINO, suddiviso in n. 8 lotti omogenei.",01-PROCEDURA APERTA,2016-12-01+01:00,2018-09-30+02:00,idm3171
92,6297031A5C,80000330656,Comune di Salerno,105861.81,0,"EDILIZIA GIUDIZIARIA - Servizio di guardiania  presso la sede della  ""Cittadella Giudiziaria di Salerno"" da effettuarsi a mezzo di guardie fornite di apposita divisa per mesi sei.",08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,,,idm3215
93,63089706BD,80000330656,Comune di Salerno,0,0,Lavori di manutenzione di Villa Bracciante,01-PROCEDURA APERTA,,,idm3266
94,6308979E28,80000330656,Comune di Salerno,0,0,Manutenzione del Parco del Mercatello,01-PROCEDURA APERTA,,,idm3278
95,6308994A8A,80000330656,Comune di Salerno,0,0,Lavori di manutenzione del Parco del Seminario,01-PROCEDURA APERTA,,,idm3290
96,6309008619,80000330656,Comune di Salerno,0,0,Lavori di manutenzione Parco Irno (ex Salid),01-PROCEDURA APERTA,,,idm3302
