n,cig,strutturaProponente:codiceFiscaleProp,strutturaProponente:denominazione,importoAggiudicazione,importoSommeLiquidate,oggetto,sceltaContraente,tempiCompletamento:dataInizio,tempiCompletamento:dataUltimazione,lottoID
12,0000000000,80015010723,Comune di Bari - Ufficio Gabinetto del Sindaco,0,0,SERVIZIO RISTORAZIONE,23-AFFIDAMENTO DIRETTO,,,idm219
13,0000000000,80015010723,Comune di Bari - Ripartizione Corpo Municipale e Protezione Civile,22500.0,0,FORNITURA DI GAS METANO PER AUTOTRAZIONE PER LE ESIGENZE DEL CORPO DI POLIZIA MUNICIPALE PER LA DURATA MASSIMA DI TRE ANNI,24-AFFIDAMENTO DIRETTO A SOCIETA' IN HOUSE,2017-11-09+01:00,,idm231
14,0000000000,80015010723,Comune di Bari - Ripartizione Ragioneria Generale,385.0,385.0,"VIDEOSEMINARIO ONLINE DEL 12 MARZO 2018 ORGANIZZATO DALLA TREVI FORMAZIONE SRL ""IMPOSTAZIONE DELLA NUOVA CONTABILITA' ECONOMICO-PATRIMONIALE E LE PIU' COMPLESSE REGISTRAZIONI CONTABILI"". AUTORIZZAZIONE ALLA PARTECIPAZIONE ED IMPEGNO DELLA SPESA",23-AFFIDAMENTO DIRETTO,2018-03-12+01:00,2018-03-12+01:00,idm250
15,0000000000,80015010723,"Comune di Bari - Ripartizione Servizi Demografici, Statistici, Elettorali",241.82,0,COMIZI PER LE ELEZIONI DELLA CAMERA DEI DEPUTATI E DEL SENATO DELLA REPUBBLICA PER IL GIORNO DI DOMENICA 4 MARZO 2018. SERVIZIO AGGIUNTIVO DI APERTURA E DI CHIUSURA DEGLI UFFICI DEMOGRAFICI PERIFERICI (DELEGAZIONI) DI CARRASSI-SAN PASQUALE E DI PALES,24-AFFIDAMENTO DIRETTO A SOCIETA' IN HOUSE,,,idm270
16,0000000000,80015010723,Comune di Bari - Ripartizione Sviluppo Economico,1065.0,1065.0,Abbonamento per la partecipazione a n. 3 giornate di formazione organizzate da Opera s.r.l.,23-AFFIDAMENTO DIRETTO,,,idm288
17,0000000000,80015010723,Comune di Bari - Staff Direzione Generale,1751.86,1751.86,"ABBONAMENTO ALLA BANCA DATI ON LINE ""IL FORO ITALIANO ALFA"" PER LA CIVICA Avvocatura, Anno 2018.",23-AFFIDAMENTO DIRETTO,2018-04-10+02:00,2019-03-30+01:00,idm306
18,0000000000,80015010723,Comune di Bari - Staff Direzione Generale,963.8,963.8,"Abbonamento alle banche dati on line ""AppaltieContratti"", ""Public Utilities"" e ""Il Personale"" di Maggioli S.p.a.",23-AFFIDAMENTO DIRETTO,2018-04-23+02:00,2019-03-30+01:00,idm326
19,0000000000,80015010723,Comune di Bari - Staff Direzione Generale,2063.4,2063.4,Abbonamento riservato alla Civica Avvocatura al Sistema Leggi d'Italia della Wolters Kluver Italia S.r.l.,23-AFFIDAMENTO DIRETTO,2018-05-09+02:00,2019-04-30+02:00,idm346
20,0000000000,80015010723,Comune di Bari - Staff Direzione Generale,676.0,676.0,Abbonamento alla Rivista Telematica Lexitalia.it Premium di Giuriconsult Srl,23-AFFIDAMENTO DIRETTO,2018-05-23+02:00,2019-05-22+02:00,idm366
21,0000000000,80015010723,"Comune di Bari - Ripartizione Stazione Unica Appaltante, Contratti e Gestione Lavori Pubblici - Settore Urbanizzazioni Primarie",15200.0,0,"Prolungamento del tronco di fogna in via Francesco Speranza, tra lincrocio con via Fratelli Mannarino e il civico 19/21 nellabitato di S.Spirito",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-11-14+01:00,,idm386
22,0000000000,80015010723,"Comune di Bari - Ripartizione Stazione Unica Appaltante, Contratti e Gestione Lavori Pubblici - Settore Urbanizzazioni Primarie",11500.0,0,prolungamento del tronco di idrico  nella 1° traversa di corso Mazzini abitato di Torre a Mare,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm405
23,0000000000,80015010723,Comune di Bari - Ripartizione Sviluppo Economico,4800.0,4800.0,"Partecipazione del personale al corso di formazione intitolato Le Concessioni del Demanio Marittimo organizzato da ITA S.p.A.  Roma 4,5 e 6 dicembre 2018",23-AFFIDAMENTO DIRETTO,2018-12-04+01:00,2018-12-06+01:00,idm423
24,0000000000,80015010723,"Comune di Bari - Ripartizione Infrastrutture, Viabilità e Opere Pubbliche",17699.76,0,"AFFIDAMENTO ALLA SOCIETA' AMTAB S.P.A. DEI LAVORI DI RIMOZIONE DELLA RETE FILOVIARIA SU VIA PICCINNI DA VIA MARCHESE DI MONTRONE A TUTTO IL PERIMETRO DI PIAZZA GARIBALDI E DI N. 3 PALI SCAC, DI CUI DUE SU VIA MARIA CRISTINA DI SAVOIA E UNO IN C.SO MA",24-AFFIDAMENTO DIRETTO A SOCIETA' IN HOUSE,2018-11-14+01:00,,idm443
25,0000000000,80015010723,"Comune di Bari - Ripartizione Infrastrutture, Viabilità e Opere Pubbliche. Settore Mobilità Urbana",4800.0,4800.0,AFFIDAMENTO AD AMTAB S.P.A. DEI LAVORI DI SMONTAGGIO DI N. 20 POSTAZIONI A CHIAMATA TAXI - BUS UBICATE IN DIVERSE ZONE DELLA CITTA',24-AFFIDAMENTO DIRETTO A SOCIETA' IN HOUSE,2018-03-19+01:00,2019-05-17+02:00,idm462
26,0000000000,80015010723,Comune di Bari - Ripartizione Segreteria Generale,8196.72,0,SERVIZIO AGGIUNTIVO DI PULIZIA E RACCOLTA PER I GIORNI 30 E 31 DICEMBRE 2018,24-AFFIDAMENTO DIRETTO A SOCIETA' IN HOUSE,,,idm482
27,0000000000,80015010723,Comune di Bari - Ripartizione Segreteria Generale,2010.0,0,D.M. 261/96. ADEMPIMENTI SERVIZIO DI VIGILANZA ANTINCENDIO.,23-AFFIDAMENTO DIRETTO,,,idm500
28,0000000000,80015010723,"Comune di Bari - Ripartizione Tutela dell'Ambiente, Igiene e Sanità",630.0,630.0,"Corso organizzato da Isform & Consulting Srl su Il nuovo portale Mepa: funzionalità e corretto utilizzo delle procedure di acquisto. Corso base   Autorizzazione alla partecipazione di due dipendenti della Ripartizione Tutela dellAmbiente, Sanità e Ig",23-AFFIDAMENTO DIRETTO,2018-12-06+01:00,2018-12-06+01:00,idm518
29,0000000000,80015010723,"Comune di Bari - Ripartizione Infrastrutture, Viabilità e Opere Pubbliche. Settore Mobilità Urbana",390.0,390.0,"Privacy-trasparenza. Anticorruzione e analisi operativa del Mepa alla luce del codice dei contratti pubblici, delle linee guida Anac e della recente giurisprudenza amministrativa.",23-AFFIDAMENTO DIRETTO,2019-01-31+01:00,2019-02-26+01:00,idm538
30,0000000000,80015010723,"Comune di Bari - Ripartizione Servizi alla Persona, POS Immigrazione",152760.0,0,"servizi di integrazione ed inclusione scolastica e sociale a favore di rom, sinti e caminanti (R.S.C.)  in co-progettazione",23-AFFIDAMENTO DIRETTO,2018-07-01+02:00,,idm558
31,0000000000,80015010723,"Comune di Bari - Ripartizione Stazione Unica Appaltante, Contratti e Gestione Lavori Pubblici",1750000.0,71180.23,"Procedura aperta L18026 -   ACCORDO QUADRO PER LAVORI DI ADEGUAMENTO, RIQUALIFICAZIONE E SISTEMAZIONE DELLE STRADE E MARCIAPIEDI - MUNICIPIO 5 - ANNUALITA' 2017-2018",01-PROCEDURA APERTA,2018-06-07+02:00,,idm589
32,0000000000,80015010723,Comune di Bari - Ripartizione Ragioneria Generale,2310.0,2310.0,"ISCRIZIONE AL CORSO ""LA LEGGE DI BILANCIO 2019, IL NUOVO VINCOLO DI FINANZA PUBBLICA, L'ADEGUAMENTO DEI PRINCIPI CONTABILI DI CUI AL D.LGS. 118/2011 E S.M.I."" ISFORM & CONSULTING SRL",23-AFFIDAMENTO DIRETTO,2019-02-05+01:00,2019-02-05+01:00,idm1094
33,0000000000,80015010723,Comune di Bari - Ripartizione Ragioneria Generale,780.0,780.0,"ISCRIZIONE AL CORSO DA SIOPE A SIOPE+ E L'INTERAZIONE CON LA PIATTAFORMA DEI CREDITI COMMERCIALI - NORMATIVA DI RIFERIMENTO, PROCESSI E PROCEDURE GESTIONALI 02/04/2019  OPERA S.R.L.",23-AFFIDAMENTO DIRETTO,2019-04-02+02:00,2019-04-02+02:00,idm1114
34,0000000000,80015010723,Comune di Bari - Ripartizione Urbanistica ed Edilizia Privata,40.98,40.98,timbro protocollo autoinchiostrante e timbro normale,23-AFFIDAMENTO DIRETTO,2019-02-11+01:00,2019-02-11+01:00,idm1134
35,0000000000,80015010723,Comune di Bari - Ripartizione Urbanistica ed Edilizia Privata,24.59,24.59,duplicazione chiavi urban center,23-AFFIDAMENTO DIRETTO,2019-01-31+01:00,2019-01-31+01:00,idm1154
36,0000000000,80015010723,Comune di Bari - Ripartizione Urbanistica ed Edilizia Privata,0.82,0.82,duplicazione chiavi armadietto cancelleria 4° piano,23-AFFIDAMENTO DIRETTO,2019-01-22+01:00,2019-01-22+01:00,idm1174
37,0000000000,80015010723,Comune di Bari - Ripartizione Urbanistica ed Edilizia Privata,119.0,119.0,testo codice dell'edilizia,23-AFFIDAMENTO DIRETTO,2019-02-20+01:00,2019-02-20+01:00,idm1194
38,0000000000,80015010723,Comune di Bari - Ripartizione Ragioneria Generale,240.0,240.0,RIF. BE PROT. N. 68136 DEL 07/03/2019 - SERVIZIO DI INCORNICIATURA N. 2 DIPINTI - SERVIZIO DI PULIZIA E ANTITARLO N. 1 DIPINTO - RIP. RAGIONERIA GENERALE,23-AFFIDAMENTO DIRETTO,2019-03-25+01:00,2019-03-25+01:00,idm1214
39,0000000000,80015010723,Comune di Bari - Ripartizione Ragioneria Generale,85.0,85.0,RIF. BE PROT. N. 63710 DEL 04/03/2019 - ACQUISTO DI N. 8 TIMBRI PER MUNICIPIO N. 2,23-AFFIDAMENTO DIRETTO,2019-03-27+01:00,2019-03-27+01:00,idm1234
40,0000000000,80015010723,Comune di Bari - Ripartizione Ragioneria Generale,36.0,36.0,RIF. BE PROT. N. 73397 DEL 13/03/2019 - ACQUISTO DI N. 4 TIMBRI PER MUNICIPIO N. 3,23-AFFIDAMENTO DIRETTO,2019-04-04+02:00,2019-04-04+02:00,idm1260
41,0000000000,80015010723,Comune di Bari - Ripartizione Tributi,200.0,200.0,"RIFACIMENTO N. 4 POLTRONE DA UFFICIO, IN ECOPELLE, SEDUTA, SPALLE E BRACCIOLI - CON BUONO ECONOMALE N. 85",23-AFFIDAMENTO DIRETTO,2019-02-12+01:00,2019-03-23+01:00,idm1280
42,0000000000,80015010723,"Ripartizione Infrastrutture, Viabilità e OOPP Settori Traffico e Strade",1080.0,1080.0,"Seminario formativo sulle funzioni, compiti e incombenze del responsabile unico del procedimento (RUP). Partecipazione di cinque dipendenti della ripartizione IVOP",23-AFFIDAMENTO DIRETTO,2019-03-21+01:00,2019-04-08+02:00,idm1300
43,0000000000,80015010723,Comune di Bari - Ripartizione Ragioneria Generale,250.0,250.0,"BE PROT. N. 71597 DEL 12/03/2019 - ACQUISTO N. 2 SET DA 3 BANDIERE PER ESTERNO 150x255 CON CORDA PER ATTACCO ALL'ASTA TESSUTO NAUTICO ITALIA, EUROPA E BARI - GABINETTO SINDACO - FONDO 1 MINUTE SPESE",23-AFFIDAMENTO DIRETTO,2019-03-29+01:00,2019-03-29+01:00,idm1320
44,0000000000,80015010723,Comune di Bari - Ripartizione Ragioneria Generale,140.0,140.0,BE PROT. N. 95008 DEL 02/04/2019 - ACQUISTO DI N. 2 BANDIERE DELLA PACE DA ESTERNO IN TESSUTO POLIESTERE NAUTICO CM 150x225 CON CORDA PER ATTACCO ALL'ASTA - GABINETTO SINDACO - FONDO 1 MINUTE SPESE ECONOMALI,23-AFFIDAMENTO DIRETTO,2019-04-17+02:00,2019-04-17+02:00,idm1346
45,0000000000,80015010723,Comune di Bari - Ripartizione Sviluppo Economico,1065.0,0,Abbonamento per la partecipazione a n. 3 giornate di formazione organizzate da Opera s.r.l.,23-AFFIDAMENTO DIRETTO,,,idm1366
46,0000000000,80015010723,Comune di Bari - Ripartizione Ragioneria Generale,1560.0,1950.0,"PARTECIPAZIONE DI N. 5 DIPENDENTI AL CORSO ""IL PAGAMENTO DELLE FATTURE NEGLI ENTI PUBBLICI. ASPETTI GIURIDICI E TRIBUTARI SU CONTABILIZZAZIONE: SPLIT PAYMENT, REVERSE CHARGE, PIATTAFORMA CERTIFICATIVA DEI CREDITI E FATTURA ELETTRONICA, ESTENSIONE DEL",23-AFFIDAMENTO DIRETTO,2019-05-23+02:00,2019-05-23+02:00,idm1384
47,0000000000,80015010723,Comune di Bari - Ripartizione Ragioneria Generale,147.54,147.54,ACQUISTO SINTETIZZATORE VOCALIZZATO PER MAGIC VERS 14 PER IPOVEDENTI A SEGUITO DI NUOVA ASSUNZIONE - RIP. RAGIONERIA GENERALE,23-AFFIDAMENTO DIRETTO,2019-05-29+02:00,2019-05-29+02:00,idm1404
48,0000000000,80015010723,"Comune di Bari - Ripartizione Infrastrutture, Viabilità e Opere Pubbliche. Settore Mobilità Urbana",1320.0,1170.0,PARTECIPAZIONE DI TRE DIRETTORI DI SETTORE E DI UN FUNZIONARIO DELLA RIPARTIZIONE INFRASTRUTTURE AL SEMINARIO ORGANIZZATO DA OPERA S.R.L. DAL TITOLO: LE NOVIT IN MATERIA DI APPALTI PUBBLICI NEL 2019 DOPO LENTRATA IN VIGORE DELLA LEGGE DI BILANCIO 201,23-AFFIDAMENTO DIRETTO,2019-03-15+01:00,2019-04-05+02:00,idm1424
49,0000000000,80015010723,"Comune di Bari - Ripartizione Infrastrutture, Viabilità e Opere Pubbliche. Settore Mobilità Urbana",300.0,0,PARTECIPAZIONE DI DUE DIPENDENTI DELLA RIPARTIZIONE INFRASTRUTTURE AL CORSO DI AGGIORNAMENTO ORGANIZZATO DA SUDFORMAZIONE S.R.L. DAL TITOLO: COORDINATORE SICUREZZA CANTIERI,23-AFFIDAMENTO DIRETTO,2019-04-09+02:00,,idm1444
50,0000000000,80015010723,"Comune di Bari - Ripartizione Infrastrutture, Viabilità e Opere Pubbliche. Settore Mobilità Urbana",794.0,794.0,"AUTORIZZAZIONE DI N.3 DIPENDENTI DELLA RIPARTIZIONE INFRASTRUTTURE A PARTECIPARE AL SEMINARIO RESPONSABILITA PENALI, CIVILI ED AMMINISTRATIVE DEL RUP ORGANIZZATO DA MEDIACONSULT SRL",23-AFFIDAMENTO DIRETTO,2019-05-02+02:00,2019-05-16+02:00,idm1463
51,0000000000,80015010723,"Comune di Bari - Ripartizione Infrastrutture, Viabilità e Opere Pubbliche. Settore Mobilità Urbana",1280.0,1280.0,AUTORIZZAZIONE DI N.8 DIPENDENTI DELLA RIPARTIZIONE INFRASTRUTTURE A PARTECIPARE AL CORSO DI FORMAZIONE LE NTC 2018 E LA CIRCOLARE ESPLICATIVA  NUOVI STRUMENTI E STRATEGIE PER IL PROGETTISTA ORGANIZZATO DA AITEF,23-AFFIDAMENTO DIRETTO,2019-05-14+02:00,2019-06-01+02:00,idm1483
52,0000000000,80015010723,"Comune di Bari - Ripartizione Infrastrutture, Viabilità e Opere Pubbliche. Settore Mobilità Urbana",490.0,0,AUTORIZZAZIONE DI UN DIPENDENTE DELLA RIPARTIZIONE INFRASTRUTTURE A PARTECIPARE AL CORSO DI FORMAZIONE COORDINATORI PER LA PROGETTAZIONE E PER LESECUZIONE DEI LAVORI NEI CANTIERI TEMPORANEI O MOBILI 120 ORE ORGANIZZATO DA SUDFORMAZIONE S.R.L.,23-AFFIDAMENTO DIRETTO,2019-05-30+02:00,,idm1503
53,0000000000,80015010723,Comune di Bari - Ripartizione Urbanistica ed Edilizia Privata,4.92,4.92,fornitura cavo hdmi dvi,23-AFFIDAMENTO DIRETTO,2019-02-26+01:00,2019-02-26+01:00,idm1522
54,0000000000,80015010723,Comune di Bari - Ripartizione Urbanistica ed Edilizia Privata,40.49,40.49,CARTUCCIA HP COLOR ORIGINALE,23-AFFIDAMENTO DIRETTO,2019-02-07+01:00,2019-02-07+01:00,idm1542
55,0000000000,80015010723,Comune di Bari - Ripartizione Urbanistica ed Edilizia Privata,12.29,12.29,duplicazioni chiavi locali urban center,23-AFFIDAMENTO DIRETTO,2019-05-06+02:00,2019-05-06+02:00,idm1562
56,0000000000,80015010723,Comune di Bari - Ripartizione Urbanistica ed Edilizia Privata,4.92,4.92,buono economale - PLASTIFICAZIONE DI 2 FOGLI A3,23-AFFIDAMENTO DIRETTO,2019-05-29+02:00,2019-05-29+02:00,idm1582
57,0000000000,80015010723,Comune di Bari - Ripartizione Urbanistica ed Edilizia Privata,40.82,40.82,"buono economale - SERVIZIO DI FOTOCOPIE A4 A COLORI, PLASTIFICAZIONI A3 E RILEGATURA A SPIRALE",23-AFFIDAMENTO DIRETTO,2019-06-14+02:00,2019-06-14+02:00,idm1602
58,0000000000,80015010723,Comune di Bari - Ripartizione Urbanistica ed Edilizia Privata,300.0,300.0,"Partecipazione due dipendenti della Ripartizione Urbanistica ed Edilizia Privata al corso on line QGIS ""Software per sistemi informativi territoriali GIS""",23-AFFIDAMENTO DIRETTO,2019-06-24+02:00,2019-06-27+02:00,idm1622
59,0000000000,80015010723,Comune di Bari - Staff Direzione Generale,1560.0,0,"APPELLO - AUTORIZZARE L'AVV. AURELIA MANCO - CHE HA CURATO GIUDIZIO DI I GRADO - A PROPORRE APPELLO PER IL COMUNE DI BARI, DINANZI AL TRIBUNALE DI BARI AVVERSO LA SENTENZA DEL GIUDICE DI PACE DI BARI N. 2092/2018 DEPOSITATA IL 19.10.2018",23-AFFIDAMENTO DIRETTO,,,idm1642
60,0000000000,80015010723,"Comune di Bari - Ripartizione Servizi Demografici, Statistici, Elettorali",2694.2,2694.2,"TORNATA ELETTORALE 2019. SERVIZIO AGGIUNTIVO DI CUSTODIA POLIFUNZIONALE DELLE SEDI DEGLI UFFICI DELLA RIP. SERVIZI DEMOGRAFICI, ELETTORALI E STATISTICI ESPLETATO DALLA SOCIET BARI MULTISERVIZI S.P.A.",24-AFFIDAMENTO DIRETTO A SOCIETA' IN HOUSE,2019-04-13+02:00,2019-05-28+02:00,idm1660
61,0000000000,80015010723,Comune di Bari - Ripartizione Urbanistica ed Edilizia Privata,4.92,4.92,nastro biadesivo per pannelli ufficio,23-AFFIDAMENTO DIRETTO,2019-07-08+02:00,2019-07-08+02:00,idm1680
62,0000000000,80015010723,Comune di Bari - Ripartizione Ragioneria Generale,87.0,87.0,FORNITURA DI  N. 1 POLTRONCINA OPERATIVA PER LA RIPARTIZIONE CULTURE,23-AFFIDAMENTO DIRETTO,2019-07-29+02:00,2019-07-29+02:00,idm1700
63,0000000000,80015010723,Comune di Bari - Ripartizione Urbanistica ed Edilizia Privata,248.0,248.0,"PARTECIPAZIONE CORSI ON LINE ""CORSO AUTOCAD 2017 + AGG. AUTOCAD 2019"" E CORSO DI PROJECT MANAGEMENT E PROGRAMMAZIONE",23-AFFIDAMENTO DIRETTO,2019-08-28+02:00,2019-08-29+02:00,idm1726
64,0000000000,80015010723,"Comune di Bari - Ripartizione Stazione Unica Appaltante, Contratti e Gestione Lavori Pubblici",2000.0,2000.0,"GIORNATA FORMATIVA PRESSO LA SALA CONSILIARE DELLA CITTA' METROPOLITANA DI BARI CON IL CONSIGLIERE DI STATO DOTT. CLAUDIO CONTESSA, PER IL 30/07/2019, ORGANIZZATA DALLA SOCIET PUBBLIFORMEZ S.R.L..",23-AFFIDAMENTO DIRETTO,2019-07-30+02:00,2019-07-30+02:00,idm1746
65,0000000000,80015010723,Comune di Bari - Ripartizione Ragioneria Generale,63.0,63.0,"RIF. BE PROT. N. 198739 DEL 12/07/2019 - ACQUISTO N. 2 TIMBRI PER PRESIDENTE
MUNICIPIO 2",23-AFFIDAMENTO DIRETTO,2019-07-31+02:00,2019-08-07+02:00,idm1766
66,0000000000,80015010723,Comune di Bari - Ripartizione Ragioneria Generale,305.0,305.0,"RIF BE PROT. N. 206880 DEL 22/07/2019 - FORNITURA DI 3 BANDIERE DA INTERNO
COMPLETE DI ASTE E BASE DA INTERNO - RIP. SUA",23-AFFIDAMENTO DIRETTO,2019-08-06+02:00,2019-08-29+02:00,idm1786
67,0000000000,80015010723,Comune di Bari - Ripartizione Ragioneria Generale,170.0,170.0,"FORNITURA DI N. 425 CARTELLINE ""STATO DEI SERVIZI PRESTATI""  - RIPARTIZIONE PERSONALE",23-AFFIDAMENTO DIRETTO,2019-09-25+02:00,2019-10-01+02:00,idm1812
68,0000000000,80015010723,Comune di Bari - Ripartizione Ragioneria Generale,50.0,50.0,FORNITURA N. HARD DISK ESTERNO DA 1 TB - RIP. IVOP SETTORE GIARDINI,23-AFFIDAMENTO DIRETTO,2019-09-30+02:00,2019-10-01+02:00,idm1832
69,0000000000,80015010723,Comune di Bari - Ripartizione Ragioneria Generale,1850.0,2310.0,PARTECIPAZIONE DI N. 7 DIPENDENTI AL CORSO L'EVOLUZIONE DELLA CONTABILITA' PUBBLICA DOPO LE SENTENZE DELLA CORTE COSTITUZIONALE: IL DM 1 AGOSTO 2019 E LA SUA APPLICAZIONE; LA CONTABILITA' ECONOMICO PATRIMONIALE A REGIME E NEI COMUNI CON POPOLAZIONE F,23-AFFIDAMENTO DIRETTO,2019-10-23+02:00,2019-10-23+02:00,idm1855
70,0000000000,80015010723,Comune di Bari - Ripartizione Stazione Unica Appaltante Settore Forniture,1200.0,1200.0,"CORSO DI FORMAZIONE ORGANIZZATO DALLA SOCIETA MAGGIOLI S.P.A. PER LA GIORNATA DEL 29/10/2019, SU LE PROCEDURE TELEMATICHE DI GARA PER FORNITURE, SERVIZI E LAVORI PUBBLICI - LE NOVIT INTRODOTTE DAL DECRETO SBLOCCA-CANTIERI (D.L. N. 32/2019), DAL DECRE",23-AFFIDAMENTO DIRETTO,2019-10-29+01:00,2019-10-29+01:00,idm1875
71,0000000000,80015010723,Comune di Bari - Ripartizione Ragioneria Generale,150.0,150.0,RIF BE PROT. N. 250164 DEL 13/09/2019 - FORNITURA DUE SCAFFALI DA UFFICIO ZINCATO  - RIP. CULTURA,23-AFFIDAMENTO DIRETTO,2019-10-16+02:00,2019-10-26+02:00,idm1895
72,0000000000,80015010723,Comune di Bari - Ripartizione Ragioneria Generale,110.0,110.0,RIF BE PROT. N. 280188 DEL 11/10/2019 - 2 BANDIERE ONU PER ESTERNO - RIP. SEGRETERIA GABINETTO SINDACO,23-AFFIDAMENTO DIRETTO,2019-10-16+02:00,2019-10-23+02:00,idm1918
73,0000000000,80015010723,Comune di Bari - Ripartizione Ragioneria Generale,216.0,216.0,RIF BE PROT. N. 262147 DEL 25/09/2019 - LIBRI MASTRO PER UFFICIO CASSA - RIP. RAGIONERIA GENERALE,23-AFFIDAMENTO DIRETTO,2019-10-08+02:00,2019-11-08+01:00,idm1944
74,0000000000,80015010723,Comune di Bari - Ripartizione Ragioneria Generale,130.0,130.0,RIF BE PROT. N. 276475 DEL 09/10/2019 - FORNITURA 1 FASCIA DA SINDACO - GABINETTO SINDACO,23-AFFIDAMENTO DIRETTO,2019-10-16+02:00,2019-10-21+02:00,idm1970
75,0000000000,80015010723,Comune di Bari - Ripartizione Ragioneria Generale,163.93,0,"PARTECIPAZIONE DEL DOTT. PIETRO LUCIANNATELLI AL CORSO DI FORMAZIONE BASE ""REVISORI ENTI LOCALI"" PROMOSSO DALL'ORDINE DEI DOTTORI COMMERCIALISTI E DEGLI ESPERTI CONTABILI DI BARI - 14 E 15 NOVEMBRE 2019",23-AFFIDAMENTO DIRETTO,2019-11-14+01:00,2019-11-15+01:00,idm1996
76,0000000000,80015010723,Comune di Bari - Ripartizione Ragioneria Generale,660.0,660.0,ISCRIZIONE SEMINARIO ENTI LOCALI: LA PROGRAMMAZIONE E IL BILANCIO 2020-2022. IL DDL DI BILANCIO E GLI ULTIMI PROVVEDIMENTI NORMATIVI E AMMINISTRATIVI ORGANIZZATO DA ARETE' DI GIUSEPPE TROPEA,23-AFFIDAMENTO DIRETTO,2019-11-28+01:00,2019-11-28+01:00,idm2016
77,0000000000,80015010723,Comune di Bari - Ripartizione Ragioneria Generale,560.0,560.0,"PARTECIPAZIONE AL CORSO DEL 28/11/2019 ""L'APPLICAZIONE DELL'IMPOSTA DI BOLLO NELLA PUBBLICA AMMINISTRAZIONE"" DI N. 3 DIPENDENTI. - MAGGIOLI SPA",23-AFFIDAMENTO DIRETTO,2019-11-28+01:00,2019-11-28+01:00,idm2036
