n,cig,strutturaProponente:codiceFiscaleProp,strutturaProponente:denominazione,importoAggiudicazione,importoSommeLiquidate,oggetto,sceltaContraente,tempiCompletamento:dataInizio,tempiCompletamento:dataUltimazione,lottoID
30,Z9A262076E,00339370272,Comune di Venezia,500.00,500.00,"UFF.GEDI.186 Determinazione a contrattare ai sensi dell'art. 192 T.U.E.L. per l'acquisto di piccole attrezzature e materiale vario di consumo per il personale e gli uffici, le attività d'istituto ed il funzionamento del Corpo della Polizia Locale -",23-AFFIDAMENTO DIRETTO,2018-12-04,2018-12-31,idm1288
31,ZEA261F9B2,00339370272,Comune di Venezia,4611.82,4611.82,"Determinazione a contrattare ai sensi dell'art. 192 T.U.E.L. per l'acquisto di cancelleria specifica, piccole attrezzature e materiale accessorio e di consumo per il funzionamento degli uffici della Polizia Locale",23-AFFIDAMENTO DIRETTO,2018-12-04,2018-12-31,idm1308
32,Z0626071D3,00339370272,Comune di Venezia,440.00,440.00,Acquisto di targhe e medaglie,23-AFFIDAMENTO DIRETTO,2018-12-04,2018-12-31,idm1328
33,Z1A262083A,00339370272,Comune di Venezia,239.34,239.34,"UFF.GEDI.186 Determinazione a contrattare ai sensi dell'art. 192 T.U.E.L. per l'acquisto di piccole attrezzature e materiale vario di consumo per il personale e gli uffici, le attività d'istituto ed il funzionamento del Corpo della Polizia Locale -",23-AFFIDAMENTO DIRETTO,2018-12-04,2018-12-31,idm1348
34,Z6E25E3BB1,00339370272,Comune di Venezia,250.00,250.00,fornitura di n. 1 panca a 4 posti per la nuova sede di Mestre del Servizio Comunicazione al Cittadino,23-AFFIDAMENTO DIRETTO,2018-12-05,2019-01-25,idm1368
35,ZE325B86A9,00339370272,Comune di Venezia,3812.50,3812.50,"Itinerari Educativi - Progetto ""Soultrotters""",23-AFFIDAMENTO DIRETTO,2018-12-05,2019-01-14,idm1388
36,Z8525E3A0C,00339370272,Comune di Venezia,1404.60,1404.60,fornitura di n. 3 distruggi documenti e timbri datari per gli Uffici del Servizio Comunicazione al Cittadino e Anagrafe Terraferma,23-AFFIDAMENTO DIRETTO,2018-12-05,2019-03-07,idm1408
37,Z4725E3BF7,00339370272,Comune di Venezia,138.50,138.50,acquisto materiale vario (cornici a giorno e sedie pieghevoli) per la nuova sede di Mestre del Servizio Comunicazione al Cittadino e Protocollo Generale,23-AFFIDAMENTO DIRETTO,2018-12-05,2019-01-16,idm1428
38,Z3F25E1B6A,00339370272,Comune di Venezia,432.00,432.00,"EVEN.GEDI.067- Organizzazione attività culturali varie. Determinazione a contrarre ex art. 192 d.lgs. 267/2000 e art. 32, comma 2, d.lgs. 50/2016 e affidamento diretto ex art. 36, comma 2, lettera a) d.lgs. 50/2016 del servizio di traduzione in lingu",23-AFFIDAMENTO DIRETTO,2018-12-05,2019-04-30,idm1448
39,Z2125FA93E,00339370272,Comune di Venezia,5574.60,0.00,Noleggio quinquennale di una fotocopiatrice a colori Convenzione 29 lotto 3 a colori,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2019-01-29,2019-12-31,idm1474
40,ZA425C167A,00339370272,Comune di Venezia,271.92,271.92,"Itinerari Educativi - Progetto ""La chimica degli alimenti -  PRESENTAZIONE""",23-AFFIDAMENTO DIRETTO,2018-12-05,2019-02-13,idm1494
41,Z6025C14D1,00339370272,Comune di Venezia,1200.00,1200.00,"Itinerari Educativi -Progetto ""Siamo opere d'arte""",23-AFFIDAMENTO DIRETTO,2018-12-05,2019-01-10,idm1514
42,Z4E25C13E3,00339370272,Comune di Venezia,2500.00,2500.00,"Itinerari Educativi - Progetto ""Move play in jump into english""",23-AFFIDAMENTO DIRETTO,2018-12-05,2019-01-04,idm1534
43,ZF625C1316,00339370272,Comune di Venezia,2000.00,2000.00,"Itinerari Educativi - Progetto ""Il cuoco pasticcione""",23-AFFIDAMENTO DIRETTO,2018-12-05,2019-01-10,idm1554
44,ZF625C1316,00339370272,Comune di Venezia,12000.00,12000.00,"Itinerari educativi - Progetto ""A scuola di sonorizzazione""",23-AFFIDAMENTO DIRETTO,2018-12-05,2019-01-10,idm1574
45,Z6C25ED807,00339370272,Comune di Venezia,2023.47,2023.47,"determinazione contrarre ex art. 192 D.Lgs 267/2000 contestuale affidamento tramite trattativa diretta MePA a SME S.p.a. della fornitura attrezzature e accessori per funzionamento Case Rifugio DEL Centro Antiviolenza, a diretto beneficio donne vittim",23-AFFIDAMENTO DIRETTO,2018-12-05,2019-02-25,idm1594
46,ZD5258EF08,00339370272,Comune di Venezia,3977.27,0.00,CENTRALINE PER ALLACCIAMENTI ELETTRICI DIFFUSI,23-AFFIDAMENTO DIRETTO,2018-12-05,2019-12-31,idm1614
47,Z3F258E9E6,00339370272,Comune di Venezia,11994.33,11994.33,Completamento dell'installazione nuovi quadri didistribuzione di energia elettrica ed allacciamento contatori per attività istituzionalied all'aperto.,23-AFFIDAMENTO DIRETTO,2018-12-05,2019-02-18,idm1634
48,Z8225A5EE3,00339370272,Comune di Venezia,4500.00,4500.00,"CONVENZIONE TRA COMUNE DI VENEZIA E ASSOCIAZIONE CULTURALE mpg.cultura PER Affidamento del servizio di programmazione del LABORATORIO TEATRALE ""NATI STANCHI"" Al teatro groggia a GENNAIO - MARZO 2019.",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-12-05,2018-12-30,idm1654
49,Z0125B8689,00339370272,Comune di Venezia,1080.00,1080.00,Itinerari Educativi,23-AFFIDAMENTO DIRETTO,2018-12-05,2019-01-04,idm1674
50,Z9D25B866C,00339370272,Comune di Venezia,1065.57,1065.57,"Itinerari Educativi - Progetto ""Città in fumetto""",23-AFFIDAMENTO DIRETTO,2018-12-05,2018-12-20,idm1694
51,Z2A25A1239,00339370272,Comune di Venezia,7809.39,6247.51,"C.I. 14469 ""2.8.3 - Ambiente e Territorio - Aree verdi, Parco San Giuliano: Realizzazione di strutture a servizio delle grandi manifestazioni"". Incarico di progettazione definitiva ed esecutiva opere strutturali passerella carrabile zona ""Tamburello""",23-AFFIDAMENTO DIRETTO,2018-12-05,2019-12-31,idm1714
52,Z9425B2DB7,00339370272,Comune di Venezia,586.67,586.67,Sport in cartella,23-AFFIDAMENTO DIRETTO,2018-12-05,2019-05-28,idm1734
53,ZE625B2D44,00339370272,Comune di Venezia,600.00,600.00,Sport in cartella,23-AFFIDAMENTO DIRETTO,2018-12-05,2019-08-22,idm1754
54,ZB025B2C70,00339370272,Comune di Venezia,600.00,600.00,Sport in cartella,23-AFFIDAMENTO DIRETTO,2018-12-05,2019-06-26,idm1774
55,ZC425B2BF2,00339370272,Comune di Venezia,400.00,400.00,Sport in cartella,23-AFFIDAMENTO DIRETTO,2018-12-05,2019-05-28,idm1794
56,ZE725B2B93,00339370272,Comune di Venezia,2400.00,2400.00,Sport in cartella,23-AFFIDAMENTO DIRETTO,2018-12-05,2019-06-17,idm1814
57,ZA025B2B11,00339370272,Comune di Venezia,1000.00,1000.00,Sport in cartella,23-AFFIDAMENTO DIRETTO,2018-12-05,2019-08-08,idm1834
58,Z8525B2AA7,00339370272,Comune di Venezia,600.00,600.00,Sport in cartella,23-AFFIDAMENTO DIRETTO,2018-12-05,2019-06-26,idm1854
59,Z9D25B2A42,00339370272,Comune di Venezia,1000.00,1000.00,Sport in cartella,23-AFFIDAMENTO DIRETTO,2018-12-05,2019-06-11,idm1874
60,ZE825B29E2,00339370272,Comune di Venezia,2200.00,2200.00,Sport in cartella,23-AFFIDAMENTO DIRETTO,2018-12-05,2019-07-01,idm1894
61,Z9E25B298C,00339370272,Comune di Venezia,800.00,800.00,Sport in cartella,23-AFFIDAMENTO DIRETTO,2018-12-05,2019-06-26,idm1914
62,Z6D25B2916,00339370272,Comune di Venezia,2400.00,2400.00,Sport in cartella,23-AFFIDAMENTO DIRETTO,2018-12-05,2019-07-03,idm1934
63,Z9425B28D0,00339370272,Comune di Venezia,1906.67,1906.67,Sport in cartella,23-AFFIDAMENTO DIRETTO,2018-12-05,2019-07-04,idm1954
64,Z2F25B2810,00339370272,Comune di Venezia,1626.67,1626.67,Sport in cartella,23-AFFIDAMENTO DIRETTO,2018-12-05,2019-07-04,idm1974
65,Z3625B890E,00339370272,Comune di Venezia,1098.00,1098.00,"Itinerari Educativi - Progetto ""Ti racconto Venezia""",23-AFFIDAMENTO DIRETTO,2018-12-05,2019-06-05,idm1994
66,Z9025B88CD,00339370272,Comune di Venezia,800.00,800.00,"Itinerari Educativi - Progetto ""Dall'emozione al movimento dalla comunicazione alla reazione""",23-AFFIDAMENTO DIRETTO,2018-12-05,2019-03-20,idm2014
67,ZDC25B87B7,00339370272,Comune di Venezia,1853.10,1853.10,"Itinerari Educativi - Progetto ""La laguna di Venezia""",23-AFFIDAMENTO DIRETTO,2018-12-05,2019-06-17,idm2034
68,Z3725B875D,00339370272,Comune di Venezia,1257.12,1257.12,"Itinerari Educativi - Progetto ""Conoscere giocando la Mestre antica""",23-AFFIDAMENTO DIRETTO,2018-12-05,2019-06-11,idm2054
69,Z8D25B8703,00339370272,Comune di Venezia,4800.00,4800.00,"Itinerari Educativi - Progetto ""Lettere dal fronte""",23-AFFIDAMENTO DIRETTO,2018-12-05,2019-03-20,idm2074
70,Z7425CCF98,00339370272,Comune di Venezia,5100.00,5100.00,"Fornitura remi da prua per ""bissona""",23-AFFIDAMENTO DIRETTO,2018-12-15,2019-02-28,idm2094
71,Z7925C47AD,00339370272,Comune di Venezia,8072.00,8072.00,"Fornitura forcole e remi da poppa per ""bissona""",23-AFFIDAMENTO DIRETTO,2018-12-15,2019-02-28,idm2123
72,Z7525CCDE7,00339370272,Comune di Venezia,12720.00,12572.00,"Fornitura forcole da lai per ""bissona"" e remi per galeone",23-AFFIDAMENTO DIRETTO,2018-12-15,2019-02-28,idm2152
73,Z4A25CCF0F,00339370272,Comune di Venezia,7750.00,7750.00,"Fornitura forcole da prua e remi da lai per ""bissona""",23-AFFIDAMENTO DIRETTO,2018-12-15,2019-02-28,idm2181
74,ZDC25C3251,00339370272,Comune di Venezia,8195.00,8195.00,"Itinerari Educativi - Progetti ""Lo slendore di Torcello""e ""Filoso-fare ad arte""",23-AFFIDAMENTO DIRETTO,2018-12-05,2019-06-12,idm2210
75,ZF025C31D3,00339370272,Comune di Venezia,9790.00,9790.00,"Itinerari Educativi - Progetto ""La memoria di uno zingaro""",23-AFFIDAMENTO DIRETTO,2018-12-05,2019-03-26,idm2230
76,ZA425C167A,00339370272,Comune di Venezia,3528.08,3528.08,"Itinerari Educativi - Progetto ""La chimica degli alimenti"" (4 LABORATORI",23-AFFIDAMENTO DIRETTO,2018-12-05,2019-06-11,idm2250
77,ZCB25E3B44,00339370272,Comune di Venezia,407.00,407.00,fornitura di portaombrelli per le nuove sedi di Mestre del Servizio Comunicazione al Cittadino e Anagrafe Terraferma,23-AFFIDAMENTO DIRETTO,2018-12-05,2019-01-16,idm2270
78,Z3A25F102A,00339370272,Comune di Venezia,2562.00,2562.00,"Itinerari Educativi - Progetto ""Itinerari veneziani""",23-AFFIDAMENTO DIRETTO,2018-12-06,2019-06-05,idm2290
79,Z1E25CC915,00339370272,Comune di Venezia,1210.00,1210.00,"Fornitura di una coppia di porte da calcio regolamentari per il campo da calcio ""Bacini"" c/o Arsenale (Venezia).",23-AFFIDAMENTO DIRETTO,2018-12-06,2019-05-30,idm2310
80,Z3325B883F,00339370272,Comune di Venezia,5520.00,5520.00,"Itinerari Educativi - Progetto ""Spettacoli di luce - Dal teatro delle ombre alla nascita del cinema""",23-AFFIDAMENTO DIRETTO,2018-12-06,2019-04-10,idm2330
81,ZC725B87F0,00339370272,Comune di Venezia,216.00,216.00,"Itinerari Educativi - Progetto ""Isola di Lazzaretto nuovo""",23-AFFIDAMENTO DIRETTO,2018-12-06,2019-08-08,idm2350
82,Z8A25B872F,00339370272,Comune di Venezia,2600.00,2600.00,"Itinerari Educativi - Progetto ""Dai monti alla laguna""",23-AFFIDAMENTO DIRETTO,2018-12-06,2019-06-17,idm2370
83,Z1825B86DA,00339370272,Comune di Venezia,5600.00,5600.00,"Itinerari Educativi - Progetto ""La Venezia prima di Venezia""",23-AFFIDAMENTO DIRETTO,2018-12-06,2019-07-29,idm2390
84,ZCA25C3454,00339370272,Comune di Venezia,4200.00,4200.00,"Itinerari Educativi - Progetto ""Digital Storytelling""",23-AFFIDAMENTO DIRETTO,2018-12-06,2019-05-28,idm2410
85,ZCA25C3454,00339370272,Comune di Venezia,7250.00,7250.00,"Itinerari Educativi - Progetto ""Il coding per i bambini """,23-AFFIDAMENTO DIRETTO,2018-12-06,2019-05-09,idm2430
86,Z0025F0F3D,00339370272,Comune di Venezia,3800.00,3800.00,"Itinerari Educativi - Progetto ""La chimica degli alimenti"" (4 LABORATORI)",23-AFFIDAMENTO DIRETTO,2018-12-06,2019-06-11,idm2450
87,Z1425F0EBF,00339370272,Comune di Venezia,4400.00,4400.00,"Itinerari Educativi - Progetto ""Siamo opere d'arte""",23-AFFIDAMENTO DIRETTO,2018-12-06,2019-06-26,idm2470
88,Z8E25F0E4B,00339370272,Comune di Venezia,951.60,951.60,"Itinerari Educativi - Progetto ""Move play in jump into english""",23-AFFIDAMENTO DIRETTO,2018-12-06,2019-03-11,idm2490
89,Z4625F0D84,00339370272,Comune di Venezia,1000.00,1000.00,"Iinerari educativi - Progetto "" Il cuoco pasticcione""",23-AFFIDAMENTO DIRETTO,2018-12-06,2019-03-20,idm2510
90,Z3F25B9644,00339370272,Comune di Venezia,714.36,714.36,"l'acquisto di materiale di consumo richiesto ad uso degli uffici del Comune di Venezia mediante ordine diretto nel MEPA. Impegno di spesa di di € 900,00.-o.f.i. bilancio 2018, al cap. 3303 art 102 ""Carta, Cancelleria e Stampati"" a favore della ditta",23-AFFIDAMENTO DIRETTO,2018-12-06,2019-02-19,idm2530
91,ZC42628C54,00339370272,Comune di Venezia,270.68,270.68,smaltimento materiali edili e fornitura calcestruzzo,23-AFFIDAMENTO DIRETTO,2018-12-06,2019-01-11,idm2550
92,Z8425B8787,00339370272,Comune di Venezia,580.00,580.00,"Progetto/laboratorio ""Prima di Venezia Torcello"" periodo gennaio - giugno 2019",23-AFFIDAMENTO DIRETTO,2018-12-06,2019-08-08,idm2570
93,ZA9256D69F,00339370272,Comune di Venezia,2614.00,2614.00,"Fornitura di ricambi pannelli per panche allenatori/riserve gioco calcio in uso al centro sportivo ""J. Reggio"" del Lido di Venezia e delle imbottiture e protezioni dei sottocanestri perl'impianto di pallacanestro in uso alla Palestra ""Olivi"" del Li",23-AFFIDAMENTO DIRETTO,2018-12-06,2019-05-30,idm2590
94,Z8125CC850,00339370272,Comune di Venezia,1480.00,1480.00,"Fornitura di due coppie di protezioni delle porte dell'impianto da rugby comunale denominato ""4 Fontane"" del Lido di Venezia.",23-AFFIDAMENTO DIRETTO,2018-12-06,2019-05-30,idm2610
95,Z7925B887C,00339370272,Comune di Venezia,975.00,975.00,"Itinerari Educativi - Progetto ""La mia identità virtuale""",23-AFFIDAMENTO DIRETTO,2018-12-06,2019-05-22,idm2630
96,Z4925FD26B,00339370272,Comune di Venezia,8000.00,8000.00,"ATIS.GEDI.038 - Determinazione a contrarre e affidamento diretto, mediante Trattativa Diretta sul MePA alla ditta Kaleidos Multimedia del servizio di implementazione del software Vedemo in uso al Consiglio Comunale. Impegno della spesa di € 9.760,00",23-AFFIDAMENTO DIRETTO,2018-12-07,2018-12-31,idm2650
97,ZE525E59CE,00339370272,Comune di Venezia,1600.00,1594.90,CONTROLLI SANITARI PER VOLONTARI,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-12-31,idm2670
98,ZF3257CD0E,00339370272,Comune di Venezia,2650.00,2650.00,fornitura di tretavolette Smartstation per sistema RFID per la Biblioteca VEZ.,23-AFFIDAMENTO DIRETTO,2018-12-17,2018-12-31,idm2690
99,0000000000,00339370272,Comune di Venezia,10575.00,2049.31,"determinazione a contrarre con Venis SpA per il servizio di fornitura di Firma massiva, del software applicativo, nonchè l'adeguamento del canone annuale di manutenzione e assistenza a seguito di incremento delle sanzioni, ai sensi dell'art. 192 d.lg",24-AFFIDAMENTO DIRETTO A SOCIETA' IN HOUSE,2018-12-07,2019-12-31,idm2710
100,ZC525E5FE3,00339370272,Comune di Venezia,3376.00,3376.00,"PERS.GEDI.029 Determinazione a contrattare ai sensi dell'art. 192 T.U.E.L. per l'acquisto di 10 Sciabole, 20 Pendagli e 25 Dragone per gli Ufficiali della Polizia Locale - Impegno di spesa anno 2018- Atto soggetto a pubblicazione ai sensi dell'art. 2",23-AFFIDAMENTO DIRETTO,2018-12-07,2019-01-09,idm2730
101,ZAB25E56EB,00339370272,Comune di Venezia,720.00,720.00,ABBONAMENTO PER TRAFFICO SATELLITARE,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-12-31,idm2750
102,Z7425F2E81,00339370272,Comune di Venezia,39223.24,0.00,FORNITURA DI UNA VETTURA  SUBARU TRASPORTO CINOFILO POLIZIA LOCALE. MEDIANTE CONVENZIONE CONSIP.,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2019-01-01,2019-03-31,idm2770
103,ZBC25C84E0,00339370272,Comune di Venezia,17568.00,1923.57,Noleggio due CLIO LIFE ENERGY TCE 90 CV GPL. per 72 mesi.mediante Convenzione Consip.,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2019-04-01,2019-12-31,idm2790
104,Z4A260DA6F,00339370272,Comune di Venezia,1095.00,0.00,TOTEM DA ESTERNI PER COMUNICAZIONE EVENTI,23-AFFIDAMENTO DIRETTO,2018-12-10,2019-03-31,idm2810
105,Z5525FEF25,00339370272,Comune di Venezia,1515.00,1515.00,"Determinazione a contrarre ai sensi dell'art. 192 T.U.E.L. per l'affidamento del servizio di taratura, manutenzione e certificazione di conformità di un misuratore di velocità in dotazione alla Direzione Polizia Locale. Impegno di spesa. Atto soggett",23-AFFIDAMENTO DIRETTO,2018-12-10,2019-12-31,idm2830
106,0000000000,00339370272,Comune di Venezia,2220.00,1110.00,UFF.GEDI.175 - Determinazione a contrattare ex art 192 dlgs. 267/2000 e affidamento diretto ex art 36 comma 2 lettera a) d.lgs.50/2016  del servizio di erogazione servizi elaborati di accesso di dati del Registro Imprese e del Registro protesti. Impe,23-AFFIDAMENTO DIRETTO,2018-12-10,2019-12-31,idm2850
107,Z7B25EFB72,00339370272,Comune di Venezia,330.00,330.00,Affidamentofornitura documenti serialiper il Servizio VEZ Rete Biblioteche,23-AFFIDAMENTO DIRETTO,2018-12-14,2019-03-18,idm2870
