n,cig,strutturaProponente:codiceFiscaleProp,strutturaProponente:denominazione,importoAggiudicazione,importoSommeLiquidate,oggetto,sceltaContraente,tempiCompletamento:dataInizio,tempiCompletamento:dataUltimazione,lottoID
11,Z141BE594C,00175660554,COMUNE DI TERNI - Direzione Attività economiche - Innovazione,21136.50,21136.50,ACQUISTO APPLIANCE UTM PROXY,23-AFFIDAMENTO DIRETTO,2016-10-21,2016-11-15,idm197
12,ZD52526A46,00175660554,COMUNE DI TERNI - Dipartimento Lavori Pubblici - Gestione del Territorio,24465.43,0.00,Gruppo A. Affidamento incarico professionale per le Verifiche di Vulnerabilità Sismica degli Edifici Scolastici:,01-PROCEDURA APERTA,2019-03-06,,idm217
13,76327898BC,00175660554,COMUNE DI TERNI -  Direzione Personale - Organizzazione,187950.00,70169.88,Acquisto buoni per servizio sostitutivo mensa,01-PROCEDURA APERTA,2018-11-16,,idm553
14,ZC22526CFF,00175660554,COMUNE DI TERNI - Dipartimento Lavori Pubblici - Gestione del Territorio,24110.73,0.00,Gruppo B. Affidamento incarico professionale per le Verifiche di Vulnerabilità Sismica degli Edifici Scolastici:,01-PROCEDURA APERTA,2019-03-06,,idm566
15,Z3F2526DF7,00175660554,COMUNE DI TERNI - Dipartimento Lavori Pubblici - Gestione del Territorio,23012.12,0.00,Gruppo D. Affidamento incarico professionale per le Verifiche di Vulnerabilità Sismica degli Edifici Scolastici:,01-PROCEDURA APERTA,2019-03-06,,idm901
16,ZCD25CC544,00175660554,COMUNE DI TERNI - Dipartimento Lavori Pubblici - Gestione del Territorio,39400.63,48563.87,Programma comunale di riqualificazione ambientale 2014  2019. Riqualificazione Via dellArgine. Affidamento lavori stradali nellarea compresa tra il parco e la carreggiata di Via dellArgine.,23-AFFIDAMENTO DIRETTO,2019-01-21,2019-04-15,idm1239
17,Z7F2526E8C,00175660554,COMUNE DI TERNI - Dipartimento Lavori Pubblici - Gestione del Territorio,23347.78,0.00,Gruppo E. Affidamento incarico professionale per le Verifiche di Vulnerabilità Sismica degli Edifici Scolastici:,01-PROCEDURA APERTA,,,idm1271
18,Z5A26A6A13,00175660554,COMUNE DI TERNI - Direzione Affari Istituzionali,370.90,370.90,"Fornitura di n. 6 corone di alloro per cerimonie istituzionali fino al 30 aprile 2018-€ 408,00 iva inclusa.",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-01-01,2019-04-30,idm1608
19,ZEF2526F52,00175660554,COMUNE DI TERNI - Dipartimento Lavori Pubblici - Gestione del Territorio,21955.89,0.00,"Gruppo G. Affidamento incarico professionale per le Verifiche di Vulnerabilità Sismica degli Edifici Scolastici: “Elementare - Media De Amicis ala vecchia”, “Elementare - Media De Amicis ala nuova” e “Materna Valenza”.",01-PROCEDURA APERTA,2019-03-06,,idm1622
20,Z0C2526EED,00175660554,COMUNE DI TERNI - Dipartimento Lavori Pubblici - Gestione del Territorio,22909.15,0.00,Gruppo F. Affidamento incarico profess. per Verifiche Vulnerabilità Sismica Edif. Scolastici:,01-PROCEDURA APERTA,2019-03-06,,idm1926
21,Z332526FA2,00175660554,COMUNE DI TERNI - Dipartimento Lavori Pubblici - Gestione del Territorio,22452.38,0.00,"Gruppo H. Affidamento incarico professionale per Verifiche di Vulnerabilità Sismica Edifici Scolastici: “Media e Palestra O. Nucula”, “Elem. Campitello”, “Elem. Gabelletta”.",01-PROCEDURA APERTA,2019-03-06,,idm2239
22,Z9A2526FF1,00175660554,COMUNE DI TERNI - Dipartimento Lavori Pubblici - Gestione del Territorio,21419.50,0.00,Gruppo I. Affidamento incarico professionale per le Verifiche di Vulnerabilità Sismica degli Edifici Scolastici:,01-PROCEDURA APERTA,2019-03-06,,idm2540
23,ZCE252703B,00175660554,COMUNE DI TERNI - Dipartimento Lavori Pubblici - Gestione del Territorio,19781.42,0.00,Gruppo L. Affidamento incarico professionale per le Verifiche di Vulnerabilità Sismica degli Edifici Scolastici: “Materna Nobili” ed “Elementare Cianferini”.,01-PROCEDURA APERTA,2019-03-06,,idm2870
24,Z6D252708F,00175660554,COMUNE DI TERNI - Dipartimento Lavori Pubblici - Gestione del Territorio,20990.15,0.00,"Gruppo M. Affidamento incarico professionale per Verifiche di Vulnerabilità Sismica Edifici scolastici: ""Mat. Nobili"", ""Elem. S. Giovanni"".",01-PROCEDURA APERTA,,,idm3196
25,Z72240B751,00175660554,COMUNE DI TERNI -  Direzione Attività Finanziarie,7519.13,0.00,Rinnovo contratto bimestrale pulizia mercati coperti,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2018-06-18,2018-12-31,idm3529
26,0000000000,00175660554,COMUNE DI TERNI - Direzione Servizi educativi e scolastici,48.53,48.53,FORNITURA LIBRI DI TESTO SCUOLA PRIMARIA A.S. 2018-2019 (57),23-AFFIDAMENTO DIRETTO,2018-09-12,2018-12-31,idm3543
27,Z65265B41F,00175660554,COMUNE DI TERNI - Direzione Attività economiche - Innovazione,4776.00,726.39,INTERVENTI ALL''''INFRASTRUTTURA DELLA FIBRA OTTICA COMUNALE,23-AFFIDAMENTO DIRETTO,2019-03-25,,idm3563
28,Z7F219770E,00175660554,COMUNE DI TERNI - Direzione Manutenzioni - Patrimonio,1532.35,1532.53,Lavori di sostituzione porta in legno con infisso in alluminio e vetro presso lo Sportello del Cittadino,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm3582
29,ZE5264816B,00175660554,COMUNE DI TERNI - Direzione Manutenzioni - Patrimonio,6475.40,6473.33,Appalto relativo alla manutenzione degli impianti elettrici del patrimonio comunale affidato alla Ditta Scardabozzi Gianfranco - Affidamento di ulteriori lavori entro il limite di cui all''Art. 106 C. 12 del D.Lgs 50/2016,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm3609
30,67480234BD,00175660554,COMUNE DI TERNI - Direzione Urbanistica - Edilizia privata - Ambiente,226555.34,0.00,Lavori di completamento parcheggio istema di attestamento via P. Divi. Aggiudicazione ai sensi del D.Lgs 50/2016.Agggiudicazione revocata con DD n. 1991/2019.,22-PROCEDURA NEGOZIATA CON PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),,,idm3627
31,Z4C2526D8C,00175660554,COMUNE DI TERNI - Dipartimento Lavori Pubblici - Gestione del Territorio,24638.79,0.00,"Affidamento incarico professionale per le Verifiche di Vulnerabilità Sismica degli Edifici Materna Elementare V. Veneto ala vecchia, Materna Elementare V. Veneto ala nuova e Materna San Michele.",01-PROCEDURA APERTA,,,idm3672
32,6244502610,00175660554,COMUNE DI TERNI - Direzione Manutenzioni - Patrimonio,44922.78,0.00,Contratto di appalto per il servizio energia integrato 2015 / 2018. Impegno di spesa per il rimborso alla SIRAM spa del valore delle giacenze di combustibile degli impianti termici,01-PROCEDURA APERTA,,,idm3997
33,6902325ac5,00175660554,COMUNE DI TERNI - Direzione Urbanistica - Edilizia privata - Ambiente,44069.12,0.00,"Palazzo Carrara - Lavori impianti connessi al restauro artistico della sala Apollo e Dafnae. Aggiudicazione ai sensi dell''''art.94 D.Lgs 18/04/16 n.50 e smi, conseguente alla DGC n.140 del 7/11/18. Approvazione Q.E a seguito di gara",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm4015
34,0000000000,00175660554,COMUNE DI TERNI - Direzione Servizi educativi e scolastici,29.07,29.07,FORNITURA LIBRI DI TESTO SCUOLA PRIMARIA A.S. 2018-2019 (58),23-AFFIDAMENTO DIRETTO,2018-09-12,2019-01-25,idm4039
35,0000000000,00175660554,COMUNE DI TERNI - Direzione Servizi educativi e scolastici,48.53,48.53,FORNITURA LIBRI DI TESTO SCUOLA PRIMARIA A.S. 2018-2019 (59),23-AFFIDAMENTO DIRETTO,2018-09-12,2019-01-31,idm4059
36,Z2B268D924,00175660554,COMUNE DI TERNI - Direzione Manutenzioni - Patrimonio,400.00,400.00,Intervento urgente per ripristino della funzionalità dei servizi igienici presso il Cimitero Urbano,23-AFFIDAMENTO DIRETTO,,,idm4079
37,Z55268244A,00175660554,COMUNE DI TERNI -  Direzione Polizia locale - Mobilità,2967.31,0.00,RP-Procedura negoziata per adeguamento tecnologico e strutturale della centrale operativa del Corpo di Polizia Locale: affidamento dei lavori e delle forniture-Impegno di spesa per Opere edili.,01-PROCEDURA APERTA,,,idm4097
38,Z4F26823A7,00175660554,COMUNE DI TERNI -  Direzione Polizia locale - Mobilità,3622.72,0.00,RP-Procedura negoziata per adeguamento tecnologico e strutturale della centrale operativa del Corpo di Polizia Locale: affidamento dei lavori e delle forniture-Impegno di spesa per modifiche impianto elettrico esistente.,01-PROCEDURA APERTA,,,idm4115
39,77595306B8,00175660554,COMUNE DI TERNI -  Direzione Polizia locale - Mobilità,582.85,0.00,RP-Procedura negoziata per adeguamento tecnologico e strutturale della centrale operativa del Corpo di Polizia Locale: affidamento dei lavori e delle forniture-Impegno di spesa per acquisto di Personal Computer.,01-PROCEDURA APERTA,,,idm4133
40,Z3B26F79BE,00175660554,COMUNE DI TERNI - Direzione Attività economiche - Innovazione,2750.00,2750.00,FIERA DI SAN VALENTINO 2019 - SERVIZIO DI MOVIMENTAZIONE BARRIERE ANTINTRUSIONE - PROCEDURA MEPA,23-AFFIDAMENTO DIRETTO,2019-02-14,2019-02-14,idm4151
41,Z8726F7A9E,00175660554,COMUNE DI TERNI - Direzione Attività economiche - Innovazione,693.00,693.00,FIERA DI SAN VALENTINO 2019 - SERVIZIO DI VIGILANZA ANTINCENDIO RISCHIO ALTO,23-AFFIDAMENTO DIRETTO,2019-02-14,2019-02-14,idm4171
42,Z0526FE2CE,00175660554,COMUNE DI TERNI - Direzione Attività economiche - Innovazione,400.00,400.00,FIERA DI SAN VALENTINO 2019 - SERVIZIO DI PRESENZA AMBULANZE CON PERSONALE SOCCORRITORE QUALIFICATO,23-AFFIDAMENTO DIRETTO,2019-02-14,2019-02-14,idm4191
43,Z79269EF0C,00175660554,COMUNE DI TERNI - Direzione Urbanistica - Edilizia privata - Ambiente,5974.00,0.00,PIT. Impianto ascensore del,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm4211
44,Z8526779E1,00175660554,COMUNE DI TERNI - Direzione Servizi culturali - Alta formazione,1525.00,1525.00,Valentine Fest - servizi di progettazione grafica,23-AFFIDAMENTO DIRETTO,2019-01-11,2019-01-30,idm4229
45,Z6C26B5D2E,00175660554,COMUNE DI TERNI - Direzione Servizi culturali - Alta formazione,2189.90,2189.90,Valentine Fest - servizi di stampa,23-AFFIDAMENTO DIRETTO,2019-01-22,2019-02-04,idm4255
46,ZD826DBACE,00175660554,COMUNE DI TERNI - Direzione Servizi culturali - Alta formazione,2623.00,2235.98,Pubblicazione Sulle tracce di Valentino - servizio di stampa tipografica,23-AFFIDAMENTO DIRETTO,1970-01-01,2019-02-13,idm4278
47,Z8A267E51E,00175660554,COMUNE DI TERNI -  Direzione Polizia locale - Mobilità,23615.00,0.00,RP-Adeguamento tecnologico e strutturale della Centrale Operativa del Corpo di Polizia Locale: Fornitura e posa in opera di dotazioni informatiche e tecnologiche.,01-PROCEDURA APERTA,,,idm4307
48,z31272dfaa,00175660554,COMUNE DI TERNI - Direzione Manutenzioni - Patrimonio,4500.00,4500.00,RDO Mepa 2058939/2018 relativa all’acquisto e sostituzione di n. 183 estintori scaduti di omologazione e fornitura di n. 25 registri antincendio. Comunicazione.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-03-25,2019-03-28,idm4325
49,0000000000,00175660554,COMUNE DI TERNI - Direzione Servizi educativi e scolastici,271.11,271.11,FORNITURA LIBRI DI TESTO SCUOLA PRIMARIA A.S. 2018-2019 (60),23-AFFIDAMENTO DIRETTO,2018-09-12,2019-02-02,idm4378
50,Z1325E0E93,00175660554,COMUNE DI TERNI - Direzione Manutenzioni - Patrimonio,39900.00,39498.97,"Procedura aperta per l''appalto dei servizi cimiteriali dei Cimiteri della Città di Terni, per la durata di Tre Mesi.",01-PROCEDURA APERTA,,,idm4398
51,ZD227054E3,00175660554,COMUNE DI TERNI -  Direzione Polizia locale - Mobilità,159.72,159.72,Acquisto gesso strdale per rilievo incidenti,23-AFFIDAMENTO DIRETTO,2019-02-13,,idm4436
52,6942150B66,00175660554,COMUNE DI TERNI - Servizi Educativi e Scolastici,7211538.46,1406119.10,AFFIDAMENTO IN CONCESSIONE DEL SERVIZIO DI RISTORAZIONE SCOLASTICA DEL COMUNE DI TERNI A RIDOTTO IMPATTO AMBIENTALE.  FINANZIAMENTO SPESA CIG 6942150B66.,03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE,2017-09-01,2024-07-31,idm4449
53,ZCC23BD4F7,00175660554,COMUNE DI TERNI - Servizi Educativi e Scolastici,4656.50,4656.50,A.S.TRASCRIZIONE IN BRAILLE DI LIBRI DI TESTO SCUOLA PRIMARIA.,23-AFFIDAMENTO DIRETTO,2018-08-27,2019-02-06,idm4469
54,Z2623BD553,00175660554,COMUNE DI TERNI - Servizi Educativi e Scolastici,1808.87,1808.87,A.S. 2018/2019 INGRANDIMENTO TESTI PER IPOVEDENTI SCUOLA PRIMARIA,23-AFFIDAMENTO DIRETTO,2018-08-27,2019-02-06,idm4483
55,ZC527618E9,00175660554,COMUNE DI TERNI - Direzione Manutenzioni - Patrimonio,1500.00,1499.37,Fornitura di ponteggio mobile ed apparecchiature di ricambio per intervento di ripristino funzionamento corpi illuminanti della palestra della Scuola media Marconi.,23-AFFIDAMENTO DIRETTO,,,idm4497
56,Z932785F8F,00175660554,COMUNE DI TERNI - Direzione Manutenzioni - Patrimonio,3640.36,3640.36,Lavori di somma urgenza presso la Scuola F. Fatati per intervento di realizzazione tratto di fognatura per collegamento al collettore delle acque nere di una parte di rete fognaria acque bianche.,23-AFFIDAMENTO DIRETTO,,,idm4515
57,ZD42735231,00175660554,COMUNE DI TERNI -  Direzione Attività Finanziarie,815.60,0.00,Servizio di facchinaggio per conto dell''ente mese di febbraio 2019,"14-PROCEDURA SELETTIVA EX ART 238 C.7, D.LGS. 163/2006",2019-02-18,2019-03-18,idm4533
58,Z9A26F6544,00175660554,COMUNE DI TERNI - Direzione Attività economiche - Innovazione,17080.00,8540.00,Estensione dei Servizi Demografici on line per cittadini ed imprese - agenda Urbana Azione 6.1.1,23-AFFIDAMENTO DIRETTO,2019-04-05,,idm4553
59,Z4025E41EC,00175660554,COMUNE DI TERNI - Direzione Servizi educativi e scolastici,8170.00,8170.00,FORNITURA DI CANCELLERIA PER I SERVIZI EDUCATIV COMUNALI,07-SISTEMA DINAMICO DI ACQUISIZIONE,2019-03-19,2019-06-15,idm4572
60,Z0A25E401D,00175660554,COMUNE DI TERNI - Direzione Servizi educativi e scolastici,8620.00,0.00,PROGETTO CINEMA E SCUOLA: PERCORSI DI EDUCAZIONE ALL’IMMAGINE CINEMATOGRAFICA ANNO 2019.,07-SISTEMA DINAMICO DI ACQUISIZIONE,2018-12-31,2019-12-31,idm4604
61,Z0F27001EF,00175660554,COMUNE DI TERNI - Direzione Servizi educativi e scolastici,35727.36,25003.94,"CINEMA E SCUOLA: : ITINERARI E LABORATORI DIDATTICI, RASSEGNE E FESTIVAL”.",07-SISTEMA DINAMICO DI ACQUISIZIONE,2019-03-20,,idm4624
62,Z2527A75AE,00175660554,COMUNE DI TERNI - Direzione Affari Generali,200.00,0.00,"Affidamento servizio di pubblicazione bando ""Servizio accertamento e riscossione tributi minori""",23-AFFIDAMENTO DIRETTO,,,idm4643
63,Z7927A76C0,00175660554,COMUNE DI TERNI - Direzione Affari Generali,550.00,0.00,"Affidamento servizio di pubblicazione Bando ""Servizio accertamento e riscossione tributi minori""",23-AFFIDAMENTO DIRETTO,,,idm4661
64,Z1726DC87A,00175660554,COMUNE DI TERNI - Direzione Manutenzioni - Patrimonio,4150.00,4150.00,"Lavori di somma urgenza per la riparazione del tetto relativamente all''''immobile Palazzo Spada, Piazza Ridolfi, 1",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm4679
65,Z65268D81B,00175660554,COMUNE DI TERNI - Direzione Manutenzioni - Patrimonio,1750.00,1750.00,Sostituzione canestro da basket danneggiato presso la Scuola elementare Gabelletta,23-AFFIDAMENTO DIRETTO,,,idm4703
66,ZD02197656,00175660554,COMUNE DI TERNI - Direzione Manutenzioni - Patrimonio,8050.89,8050.89,Lavori di realizzazione nuovo giardino presso l''''Asilo nido Cucciolo.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm4721
67,0000000000,00175660554,COMUNE DI TERNI - Direzione Servizi educativi e scolastici,49.46,49.46,FORNITURA LIBRI DI TESTO SCUOLA PRIMARIA A.S. 2018-2019 (61),23-AFFIDAMENTO DIRETTO,2018-09-12,2019-03-04,idm4751
68,0000000000,00175660554,COMUNE DI TERNI - Direzione Servizi educativi e scolastici,21.84,21.84,FORNITURA LIBRI DI TESTO SCUOLA PRIMARIA A.S. 2018-2019 (62),23-AFFIDAMENTO DIRETTO,2019-09-12,2019-03-30,idm4771
69,Z0327E663E,00175660554,COMUNE DI TERNI - Direzione Manutenzioni - Patrimonio,2265.00,2264.75,FORNITURA E INSTALLAZIONE DI N.36 PACCHETTI DI MEDICAZIONE N.6 CASSETTE DI PRIMO SOCCORSO (DM.388/2003),01-PROCEDURA APERTA,,,idm4791
70,ZCA2785EB2,00175660554,COMUNE DI TERNI - Direzione Lavori pubblici,3800.00,3800.00,Lavori di somma urgenza inerenti lo smontaggio della passerella Telfer presso l’ex stabilimento di Papigno – Smaltimento rifiuti inquinati,23-AFFIDAMENTO DIRETTO,2019-03-27,2019-03-28,idm4821
71,ZE42802E04,00175660554,COMUNE DI TERNI - Direzione Affari Istituzionali,2000.00,0.00,Ampliamento del sito istituzionale del Comune di Terni con creazione di un sub dominio per il progetto Terni Verde 2018-2023,23-AFFIDAMENTO DIRETTO,,,idm4847
72,Z932807845,00175660554,COMUNE DI TERNI - Direzione Affari Generali,450.00,0.00,Affidamento servizi di pubblicazione su quotidiani nazionali e locali bando di gara per gestione Cascata delle Marmore,23-AFFIDAMENTO DIRETTO,,,idm4859
73,ZDF2807A20,00175660554,COMUNE DI TERNI - Direzione Affari Generali,460.00,0.00,Affidamento servizi di pubblicazione su quotidiani nazionali e locali bando di gara per gestione Cascata delle Marmore,23-AFFIDAMENTO DIRETTO,,,idm4877
74,ZB4282E013,00175660554,COMUNE DI TERNI - Direzione Manutenzioni - Patrimonio,17219.33,17219.32,Proroga tecnica dell''''Appalto per la gestione dei servizi cimiteriali dei Cimiteri della Città di Terni sino al 30.04.2019,23-AFFIDAMENTO DIRETTO,,,idm4895
75,Z80275E304,00175660554,COMUNE DI TERNI - Direzione Manutenzioni - Patrimonio,25340.00,15007.50,INCARICO DI MEDICO COMPETENTE PER LO SVOLGIMENTO DEL SERVIZIO DI SORVEGLIANZA SANITARIA FINO AL 31/12/2019,01-PROCEDURA APERTA,,,idm4933
76,ZF127BC60F,00175660554,COMUNE DI TERNI - Direzione Servizi turistici,1468.00,1468.00,PROGETTAZIONE GRAFICA E STAMPA MATERIALE PROMOZIONALE DELLA MANIFESTAZIONE CANTAMAGGIO TERNANO FESTA DI PRIMAVERA,01-PROCEDURA APERTA,2019-04-15,2019-04-26,idm4963
77,Z31275E250,00175660554,COMUNE DI TERNI - Direzione Lavori pubblici,9260.00,9260.00,INCARICO DI RESPONSABILE DEL SERVIZIO DI PREVENZIONE E PROTEZIONE REDAZIONE  DEL D.V.R. FINO AL 31/12/2019,01-PROCEDURA APERTA,,,idm4983
78,Z8627AD66B,00175660554,COMUNE DI TERNI - Direzione Affari Generali,4465.20,4465.20,MANUTENZIONE ASSISTENZA TECNICA AL SISTEMA DI CONFERENZA,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-12-31,idm5124
79,7749128EB5,00175660554,COMUNE DI TERNI - Direzione Lavori pubblici,94310.07,87265.28,“Lavori di ampliamento del cimitero di Terni per la fornitura e realizzazione di n. 2 padiglioni loculi prefabbricati in vetroresina nella VI sezione.”,22-PROCEDURA NEGOZIATA CON PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),2019-07-08,2019-10-14,idm5144
80,Z612837258,00175660554,COMUNE DI TERNI - Direzione Affari Istituzionali,54.55,54.55,Acquisto n. 1 corona di alloro per cerimonia istituzionale: Anniversario,23-AFFIDAMENTO DIRETTO,2019-06-02,2019-06-02,idm5191
81,Z5F288B8E4,00175660554,COMUNE DI TERNI - Direzione Affari Istituzionali,454.55,500.00,Utilizzo locali per svolgimento consultazioni elettorali europee 2019-dal 25 al 27.05.2019-seggio Piediluco (TR),23-AFFIDAMENTO DIRETTO,2019-05-25,2019-05-27,idm5205
82,ZA728560BD,00175660554,COMUNE DI TERNI - Direzione Manutenzioni - Patrimonio,2049.18,2049.18,Elezioni parlamento europeo 2019 - acquisto materiale per lavori urgenti di allestimento sezioni elettorali,23-AFFIDAMENTO DIRETTO,,,idm5219
83,Z27284B4F9,00175660554,COMUNE DI TERNI - Direzione Affari Generali,157.00,0.00,pubblicazione  legale su quotidiani estratto bando di gara servizi pulizia,23-AFFIDAMENTO DIRETTO,2019-05-20,2019-05-20,idm5237
84,Z3E284B645,00175660554,COMUNE DI TERNI - Direzione Affari Generali,435.00,0.00,pubblicazione  legale su quotidiani estratto bando di gara servizi pulizia,23-AFFIDAMENTO DIRETTO,2019-05-20,2019-05-20,idm5257
85,Z7B280499A,00175660554,COMUNE DI TERNI - Direzione Servizi educativi e scolastici,655.74,497.01,Scuola dell’infanzia “Aula Verde” e attività specifiche laboratoriali dei SEC.,23-AFFIDAMENTO DIRETTO,2019-06-17,,idm5277
86,ZEA2804A1B,00175660554,COMUNE DI TERNI - Direzione Servizi educativi e scolastici,9164.00,0.00,“Servizio Interistituzionale di Adozioni Nazionali ed Internazionali”. Incontri formativi,23-AFFIDAMENTO DIRETTO,2019-02-04,,idm5296
87,ZEC277E189,00175660554,COMUNE DI TERNI - Direzione Urbanistica - Edilizia privata - Ambiente,0.00,0.00,FORNITURA SEGNALI STRADALI - TOPONOMASTICI,01-PROCEDURA APERTA,,,idm5315
88,ZEC277E189,00175660554,COMUNE DI TERNI - Direzione Urbanistica - Edilizia privata - Ambiente,1388.24,1388.24,ACQUISTO SEGNALETICA STRADALE /TOPONOMASTICA. Determina di affidamento n. 2221/2019. Determina di subentro 2° classificata SIS.TG SEGNALETICA  per rinuncia della 1°. DD 3544/2019,02-PROCEDURA RISTRETTA,,,idm5369
89,ZAB28BF73E,00175660554,COMUNE DI TERNI - Direzione Lavori pubblici,27352.09,0.00,Cimitero Urbano di Terni. Lavori di recupero loculi provvisori decennali 1 Sezione,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-11-11,,idm5390
90,76706948EE,00175660554,COMUNE DI TERNI - Direzione Lavori pubblici,601796.92,0.00,SESTA FASE DELL’OPERA DI RECUPERO DELLA FONTANA MONUMENTALE DELLO ZODIACO DI PIAZZA C. TACITO. STACCO DELL’OPERA MUSIVA E SUO RIFACIMENTO NEL RISPETTO DEI CARTONI ORIGINALI DELL’ARTISTA CORRADO CAGLI,01-PROCEDURA APERTA,,,idm5454
91,79292521C0,00175660554,COMUNE DI TERNI - Direzione Manutenzioni - Patrimonio,1771827.36,0.00,Affidamento in appalto dei servizi di supporto ed assistenza turistico . logistica nell''area della cascata delle Marmore e del comprensorio integrato di pregio.,01-PROCEDURA APERTA,,,idm5498
92,Z872862FD1,00175660554,COMUNE DI TERNI - Direzione Manutenzioni - Patrimonio,720.44,720.44,Manutenzione straordinaria con opere interne presso la sezione elettorale 116,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm5510
93,Z8028B5E77,00175660554,COMUNE DI TERNI - Direzione Affari Istituzionali,109.09,109.09,Acquisto di n. 2 corone di alloro per cerimonia istituzionale del 13 giugno 2019-Liberazione città di Terni,23-AFFIDAMENTO DIRETTO,,,idm5537
94,ZAE28EBCEE,00175660554,COMUNE DI TERNI - Direzione Affari Generali,32000.00,0.00,Pubblicazione legale su quotidiani estratto bando Cascata delle Marmore,23-AFFIDAMENTO DIRETTO,,,idm5549
95,ZEF28EBBD2,00175660554,COMUNE DI TERNI - Direzione Affari Generali,277.00,0.00,Pubblicazione legale su quotidiani estratto bando Cascata delle Marmore,23-AFFIDAMENTO DIRETTO,,,idm5567
96,Z2D28EBC7A,00175660554,COMUNE DI TERNI - Direzione Affari Generali,470.00,0.00,Pubblicazione legale su quotidiani estratto bando Cascata delle Marmore,23-AFFIDAMENTO DIRETTO,,,idm5585
