n,cig,strutturaProponente:codiceFiscaleProp,strutturaProponente:denominazione,importoAggiudicazione,importoSommeLiquidate,oggetto,sceltaContraente,tempiCompletamento:dataInizio,tempiCompletamento:dataUltimazione,lottoID
11,Z75264858C,00297110389,Comune di Ferrara,3279.00,2998.23,SOMMINISTRAZIONE METANO PER AUTOTRAZIONE - ANNO 2019,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-12-31,idm241
12,76091293E4,00297110389,Comune di Ferrara,1026000.00,192000.00,assicurazione r.c.t./o.,01-PROCEDURA APERTA,2018-12-31,2021-12-31,idm261
13,Z10264074C,00297110389,Comune di Ferrara,460.00,460.00,Assistenza software Proveco anno 2019,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-01-01,2019-12-31,idm281
14,ZF52640645,00297110389,Comune di Ferrara,5875.00,5875.00,manutenzione classificatori rotativi automatici anno 2019 - Sorge,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-01-01,2019-12-31,idm301
15,Z23264087F,00297110389,Comune di Ferrara,830.00,830.00,manutenzione classificatori c/o BCA - anno 2019 - Tecnosistem,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-01-01,2019-12-31,idm321
16,ZC826C548B,00297110389,Comune di Ferrara,7440.00,7440.00,"Procedura di acquisto e fornitura di 930 q.li di salgemma sfuso da disgelo stradale, con utilizzo del MEPA, attraverso ODA.",23-AFFIDAMENTO DIRETTO,2019-01-21,2019-11-30,idm341
17,ZCC25E91D1,00297110389,Comune di Ferrara,29000.00,13933.33,"Servizi di manutenzione, assistenza ed implementazione nuove funzionalità sul sistema informatico di bigliettazione elettronica dei musei civici di Ferrara",03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE,2019-01-22,2021-12-31,idm361
18,Z4026D098D,00297110389,Comune di Ferrara,301.64,301.64,ACQUISTO FRIGORIFERO PER LA SCUOLA D'INFANZIA STATALE G.B. GUARINI,23-AFFIDAMENTO DIRETTO,2019-01-28,2019-02-28,idm381
19,Z4926C5988,00297110389,Comune di Ferrara,2520.20,2424.20,"ATTIVAZIONE ABBONAMENTI (ANNO 2019) CON LA SPA ""PRESS DI ABBONAMENTI""  GRUPPO ARNOLDO MONDADORI EDITORE DI MILANO, A PUBBLICAZIONI PERIODICHE D'INFORMAZIONE E DI CULTURA  PER UN TOTALE DI EURO 2.520,20.",23-AFFIDAMENTO DIRETTO,2019-01-23,2019-06-18,idm401
20,ZF826B987C,00297110389,Comune di Ferrara,81.97,81.97,"IMPEGNO DI SPESA DI Euro 100,00 IVA INCLUSA A FAVORE DELL'UFFICIO POSTALE DI FERRARA, VIA GIUOCO DEL PALLONE 7/8, PER LA GESTIONE  DELLA CASELLA POSTALE UTILIZZATA DALLA BIBLIOTECA ARIOSTEA. ANNO 2019.",23-AFFIDAMENTO DIRETTO,2019-01-23,2019-02-07,idm421
21,ZD426B754A,00297110389,Comune di Ferrara,961.01,961.01,"ACQUISTO DI  MATERIALE BIBLIOGRAFICO  DALLA LIBRERIA ARCA S.AS. DI CRIVELLARI SERENELLA E C.  SOGNALIBRO DI FERRARA PER  LA BIBLIOTECA BASSANI PER l'ANNO 2019. IMPORTO DI SPESA EURO 961,01.",23-AFFIDAMENTO DIRETTO,2019-01-23,2019-01-29,idm441
22,ZC12693684,00297110389,Comune di Ferrara,2550.00,2550.00,Rinnovo abbonamenti editi da Maggioli spa anno 2019 per uffici vari,23-AFFIDAMENTO DIRETTO,2019-02-01,2019-12-31,idm461
23,Z04263C069,00297110389,Comune di Ferrara,1390.00,1390.00,ACQUISTO BATTERIE PER N. 10 FEFIBRILLATORI,23-AFFIDAMENTO DIRETTO,2018-12-14,2019-01-24,idm487
24,76052388EE,00297110389,Comune di Ferrara,115335.09,0.00,LAVORI DI MANUTENZIONE ORDINARIA DA ESEGUIRSI SU PONTI E VIADOTTI. MO-I-05-18,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm507
25,ZAE26B9FFE,00297110389,Comune di Ferrara,6430.00,0.00,Incarico DL lavori manutenzione e pronto intervento immobili artistici - settore opere edili 2018. CIA MO-E-10-18,23-AFFIDAMENTO DIRETTO,2019-01-22,,idm552
26,Z2726B3CDB,00297110389,Comune di Ferrara,11182.01,0.00,Incarico direzione lavori e contabilità lavori post sisma Chiesa e Canonica della Madonnina. CIA 95-14 e 79-15,23-AFFIDAMENTO DIRETTO,2019-01-22,,idm571
27,Z0926CDE4B,00297110389,Comune di Ferrara,1592.50,1592.50,"ACQUISTO DALLA DITTA COLIBRI' SYSTEM DI MILANO,  DI  MATERIALE PER LA  COPERTINATURA PLASTIFICATA DEI LIBRI PER LE BIBLIOTECHE COMUNALI DEL SERVIZIO BIBLIOTECHE E ARCHIVI. IMPORTO EURO 1.942,85 (IVA COMPRESA).",23-AFFIDAMENTO DIRETTO,2019-01-25,2019-02-28,idm590
28,ZA726E1E5A,00297110389,Comune di Ferrara,485.00,485.00,ACQUISTO SISTEMA RADIOMICROFONO + DIFFUSORE + CAVO MICROFONO + MONTAGGIO PER SALA CONSILIARE,23-AFFIDAMENTO DIRETTO,2019-01-28,2019-03-01,idm610
29,Z8321439DF,00297110389,Comune di Ferrara,1145.60,1145.48,RILEGATURA MATERIALE BIBLIOGRAFICO DELLA BIBLIOTECA COMUNALE ARIOSTEA,23-AFFIDAMENTO DIRETTO,2018-01-02,2019-02-18,idm630
30,ZC1219F999,00297110389,Comune di Ferrara,38969.20,38969.20,intervento protezione apparati decorativi parietali delle sale al piano nobile di palazzo schifanoia. cia 79 2014,23-AFFIDAMENTO DIRETTO,2016-01-15,2016-04-30,idm650
31,Z8B21A9B87,00297110389,Comune di Ferrara,1950.85,1950.85,"Servizio di pulizia generale scuole R. Benzi di San Martino, INA Barco e ""E. Mosti"" di Ferrara.",23-AFFIDAMENTO DIRETTO,2018-02-28,2018-03-31,idm670
32,Z2921C007A,00297110389,Comune di Ferrara,3688.66,0.00,Incarico per restauro superfici decorate relativamente ai lavori riparazione e miglioramento strutturale post sisma di Palazzo Schifanoia (n. ord RER 2795). CIA 79-2014,23-AFFIDAMENTO DIRETTO,2018-01-22,,idm690
33,Z7E21B468C,00297110389,Comune di Ferrara,5800.00,5800.00,LAVORI IMPERMEABILIZZAZIONE TRIBUNA MOTOVELODROMO,23-AFFIDAMENTO DIRETTO,2018-01-16,2018-03-31,idm709
34,Z761C95925,00297110389,Comune di Ferrara,38400.00,37700.00,"Servizio di hosting Suite Plus++ per la gestione della IUC, moduli IMU++, TARI++, TASI++ e manutenzione sportello del contribuente (Linkmate) - Det. SSIS n.2632/2016",23-AFFIDAMENTO DIRETTO,2017-01-01,2017-12-31,idm729
35,Z991CE72C2,00297110389,Comune di Ferrara,38192.48,38192.48,Integrazione incarico conferito con atto DD-2014-767 P.G. 33310/14 del 17/04/14 alla ARK ENGINEERING S.r.l. per rimodulazione importo di progetto relativo ad interventi ripristino post sisma ippodromo Comunale (CIA 83-14),23-AFFIDAMENTO DIRETTO,2017-01-16,2018-11-30,idm749
36,Z1B1C96AC7,00297110389,Comune di Ferrara,17557.48,0.00,"incarico x progettazione strutt ed impiantistica, coord progett e dir op coord esec dei lavori post sisma di CAPPELLA REVEDIN - CIA 58-2016",23-AFFIDAMENTO DIRETTO,2017-01-16,,idm769
37,6483307230,00297110389,Comune di Ferrara,157170.00,151785.70,copertura assicurativa r.c. veicoli e natanti di proprietà comunale,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2015-12-31,2018-12-31,idm788
38,656016536A,00297110389,Comune di Ferrara,1825200.00,2137135.76,RINNOVO SERVIZIO DI TRASPORTO SCOLASTICO PER GLI ALUNNI DELLE SCUOLE PRIMARIE E SECONDARIE DI I° GRADO DEL COMUNE DI FERRARA PER IL PERIODO DAL 1/01/2016 AL 31/12/2018,22-PROCEDURA NEGOZIATA CON PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),2016-01-01,2019-06-10,idm811
39,639594766E,00297110389,Comune di Ferrara,111000.00,74000.00,affidamento copertura assicurativa tutela legale e giudiziaria amministratori e dipendenti del Comune di Ferrara per il periodo 31/12/2015-31/12/2018,01-PROCEDURA APERTA,2015-12-31,2018-12-31,idm831
40,6395787266,00297110389,Comune di Ferrara,17400.00,17071.03,AFFIDAMENTO COPERTURA ASSICURATIVA KASKO IN MISSIONE PERIODO 31/12/2015-31/12/2018,01-PROCEDURA APERTA,2015-12-31,2018-12-31,idm854
41,6395805141,00297110389,Comune di Ferrara,109000.00,126953.32,COPERTURA ASSICURATIVA GLOBALE INFORTUNI PERIODO 31/12/2015-31/12/2018,01-PROCEDURA APERTA,2015-12-31,2018-12-31,idm877
42,6504880CC7,00297110389,Comune di Ferrara,277868.85,277868.85,AFFIDAMENTO DEL SERVIZIO DI INFORMAZIONE E ACCOGLIENZA TURISTICA (IAT) E DEL SERVIZIO DI PRENOTAZIONE DEI SERVIZI TURISTICI E DEI PERNOTTAMENTI NELLA REGIONE EMILIA ROMAGNA E NELLA CITTA' DI FERRARA PER IL PERIODO DAL 1/03/2016 AL 28/02/2019,01-PROCEDURA APERTA,2016-03-01,2019-02-28,idm903
43,3759972B0A,00297110389,Comune di Ferrara,54000.00,9000.00,integrazione al servizio di consulenza supporto assistenza gestione attività tecniche e amministrative progetto europeo life10/env/it/373 lowaste market,23-AFFIDAMENTO DIRETTO,2011-09-09,,idm943
44,ZE10B4CBDD,00297110389,Comune di Ferrara,1446.00,1446.00,Servizio traduzione e interpretariato nell'ambito del progetto Europeo Life+10 Lowaste - Ditta Jincy Zappaterra,23-AFFIDAMENTO DIRETTO,2013-10-01,,idm962
45,51091858D5,00297110389,Comune di Ferrara,3225480.00,2911074.72,Affidamento della copertura assicurativa responsabilità civile terzi e operatori per 3 anni a decorrere dal 30.06.2013,01-PROCEDURA APERTA,2013-06-30,2016-06-30,idm981
46,5095092AEB,00297110389,Comune di Ferrara,681104.90,681104.90,"Affidamento della gestione delle attività socio educative, informative e formative del Centro Srvizi Integrati per l'Immigrazione",01-PROCEDURA APERTA,2013-09-01,2016-08-31,idm1001
47,5114784547,00297110389,Comune di Ferrara,48756.10,48756.10,LAVORI DI MANUTENZIONE E PRONTO INTERVENTO DA ESEGUIRSI NELLE SCUOLE DI PROPRIETA’ COMUNALE NEL SETTORE – OPERE DA IDRAULICO E CLIMATIZZAZIONE – MO_E_2_2012,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2013-12-30,2014-12-31,idm1024
48,Z680AE682F,00297110389,Comune di Ferrara,11900.00,0.00,"Servizio triennale di pronto intervento, manutenzione programmata e correttiva degli apparati relativi al sistema di allertamento acustico del Comune di Ferrara",23-AFFIDAMENTO DIRETTO,2013-08-08,,idm1056
49,5135967E08,00297110389,Comune di Ferrara,59047.50,38380.88,"AFFIDAMENTO DEL SERVIZIO DI CONSULENZA, SUPPORTO E ASSISTENZA PER LA GESTIONE DELLE ATTIVITA' TECNICHE, CONTABILI, AMMINISTRATIVE E TEMATICHE PREVISTE DAL PROGETTO FINANZIATO DALLA COMMISSIONE EUROPEA SUL PROGRAMMA SOUTH EAST EUROPE ""PAIRS""",01-PROCEDURA APERTA,2013-11-05,2014-12-31,idm1075
50,Z6F0C52CFF,00297110389,Comune di Ferrara,245.86,0.00,Acquisto di attrezzature tecniche necessarie al funzionamento del Servizio Amm.vo OO.PP. ed Espropri,23-AFFIDAMENTO DIRETTO,,,idm1132
51,Z120C34EF4,00297110389,Comune di Ferrara,600.00,0.00,Fornitura articoli di supporto per ufficio Sicurezza,23-AFFIDAMENTO DIRETTO,2013-11-12,,idm1150
52,Z1F0CF242F,00297110389,Comune di Ferrara,1820.00,0.00,Fornitura di articoli necessari per lo svolgimento delle attività dell'Ufficio Sicurezza sul Lavoro,23-AFFIDAMENTO DIRETTO,2013-12-22,,idm1169
53,Z230BAADA3,00297110389,Comune di Ferrara,1725.00,1150.00,attivazione 25 caselle di PEC con certificato di validità triennale,23-AFFIDAMENTO DIRETTO,2013-10-01,2016-09-30,idm1188
54,ZE50B86D72,00297110389,Comune di Ferrara,429.79,0.00,acquisto di n. 1 scheda per centralino telefonico Servizio Sport e n. 10 telefoni BCA,23-AFFIDAMENTO DIRETTO,,,idm1208
55,ZC40C6D1FA,00297110389,Comune di Ferrara,37000.00,34600.00,acquisto nuova procedura di contabilità,23-AFFIDAMENTO DIRETTO,,,idm1226
56,ZC70AAD48A,00297110389,Comune di Ferrara,8264.46,6406.00,commissioni,23-AFFIDAMENTO DIRETTO,2013-09-10,2014-01-22,idm1244
57,Z0BOB4D1EA,00297110389,Comune di Ferrara,400.00,239.00,acquisto testi,23-AFFIDAMENTO DIRETTO,2013-08-29,2013-12-02,idm1264
58,ZA307A90C6,00297110389,Comune di Ferrara,35907.08,0.00,In carico per progettazione definitiva ed esecutiva Giardino delle Duchesse: Restauro e valorizzazione 2° lotto -2° stralcio.,23-AFFIDAMENTO DIRETTO,,,idm1284
59,Z1C0878692,00297110389,Comune di Ferrara,35425.00,0.00,"Progettazione impiantistica definitiva e esecutaiva impianti elettrici e speciali, idrico antincendio, CSP- DO con funzione CSE Palazzo Schifanoia: restauri a seguito del sisma e di miglioramento sismico",23-AFFIDAMENTO DIRETTO,,,idm1302
60,Z9F0825EDF,00297110389,Comune di Ferrara,1625.06,1625.06,Incarico CSP-DO con funzione CSE Sisma 2012-Scuola Primaria Guarini Interventi strutturali aggiuntivi non prevedibili in sede di perizia tecnica estimativa effettuata al fine di eseguire i lavori di ripristino eventi sismici e rafforzamento locale,23-AFFIDAMENTO DIRETTO,2013-04-04,2013-10-21,idm1320
61,47223720A8,00297110389,Comune di Ferrara,42660.61,42660.61,Incarico PP-PD-PE-DL interventi strutturali di miglioramento sismico alla scuola primaria Mosti.,23-AFFIDAMENTO DIRETTO,2013-11-13,2014-10-09,idm1340
62,Z4C0927600,00297110389,Comune di Ferrara,8264.46,6629.00,stampati,23-AFFIDAMENTO DIRETTO,2013-08-02,,idm1360
63,4788693A77,00297110389,Comune di Ferrara,66923.30,66922.00,canone annuale radiocomunicazione digitale,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2012-10-30,,idm1379
64,48410619E8,00297110389,Comune di Ferrara,223140.50,236487.58,Noleggio Fotocopiatori,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2013-03-01,2018-05-31,idm1395
65,Z180C1B4C6,00297110389,Comune di Ferrara,31969.86,0.00,Progettazione strutturale e vul. sismica giardino delle Duchesse: reatauro e valorizzazione 3° lotto.,23-AFFIDAMENTO DIRETTO,,,idm1415
66,Z86072E100,00297110389,Comune di Ferrara,2112.00,1500.00,SUPPORTO ATTIVITA COORDINAMENTO GESTIONE RETE PARTNER PROGETTO EUROPEO LIFE+10 LOWASTE,23-AFFIDAMENTO DIRETTO,2012-12-19,,idm1433
67,ZB50CCBAB8,00297110389,Comune di Ferrara,2700.00,0.00,Convenzione tra Comune di Ferrara e Consorzio Ferrara Ricerche per realizzazione materiale informativo relativo a rischio sismico e all'ubicazione aree di attesa della popolazione,23-AFFIDAMENTO DIRETTO,,,idm1452
68,ZE50D8C872,00297110389,Comune di Ferrara,850.00,0.00,Organizzazione Energy Day,23-AFFIDAMENTO DIRETTO,2013-12-27,,idm1470
69,Z5B0D89586,00297110389,Comune di Ferrara,909.10,836.78,"PRESTAZIONI DI SERVIZIO PER ACCENSIONE,MODIFICA,INTEGRAZIONE NUOVI CONTATTI CON ENTI DI EROGAZIONE:HERA E GALA",23-AFFIDAMENTO DIRETTO,2013-03-12,,idm1489
70,Z260D8D3B7,00297110389,Comune di Ferrara,330.57,0.00,PRESTAZIONE DI SERVIZI -PER ACCENSIONE MODIFICA INTEGRAZIONE DI NUOVI CONTRATTI CON ENTI DI EROGAZIONE(HERA SPA),23-AFFIDAMENTO DIRETTO,2013-03-12,,idm1508
71,Z300D8C58E,00297110389,Comune di Ferrara,819.68,0.00,Stampa/tipografia,23-AFFIDAMENTO DIRETTO,2013-11-06,,idm1527
72,Z6E0D894C3,00297110389,Comune di Ferrara,4958.67,4565.59,PRESTAZIONI DI SERVIZI PER VERIFICHE PERIODICHE( AZIENDA USL-IMPIANTISTICA),23-AFFIDAMENTO DIRETTO,2013-03-12,,idm1546
73,4466710DAF,00297110389,Comune di Ferrara,721153.84,402782.48,"Affidamento del servizio sostitutivo di mensa, a mezzo di buoni pasti elettronici, tramite ""card""",01-PROCEDURA APERTA,2012-12-01,2014-11-30,idm1565
74,Z780B91EF2,00297110389,Comune di Ferrara,13461.15,4038.35,"Gestione ed assistenza tecnica per il Progetto ""Adriatic Model Forest""",08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2013-05-23,,idm1591
75,Z200D917B6,00297110389,Comune di Ferrara,10500.00,0.00,Fornitura e posa in opera staccionata in legno stagno nell'ARE Schiaccianoci,23-AFFIDAMENTO DIRETTO,2013-12-11,,idm1616
76,505590699C,00297110389,Comune di Ferrara,83016.40,13079.84,gas metano periodo 1-10-2013 al 30-9-1014 tramite convenzione intercenter ER.,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2013-09-11,,idm1635
77,521519965B,00297110389,Comune di Ferrara,1270901.27,296677.11,acquisto energia elettrica per il periodo 1-1-2014 al 31-12-2014 tramite convenzione Intercenter ER.,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2013-11-12,,idm1654
78,ZBD0DA934F,00297110389,Comune di Ferrara,4918.03,2039.00,"PRESTAZIONI DI SERVIZIO - PAGAMENTI BOLLETTINI ALL'AZIENDA USL, QUALE ENTE DI CONTROLLO",23-AFFIDAMENTO DIRETTO,2014-01-30,,idm1673
79,Z1D0DA944E,00297110389,Comune di Ferrara,1147.50,0.00,prestazioni di servizio per accensione modificaintegrazione nuovi contratti con GALA spa,23-AFFIDAMENTO DIRETTO,2014-01-29,,idm1692
80,Z6B0DA94BD,00297110389,Comune di Ferrara,81.96,0.00,"prestazioni di servizio per accensione, modifica, integrazione nuovi contratti con HERA spa",23-AFFIDAMENTO DIRETTO,2014-01-29,,idm1711
81,Z130DB3A40,00297110389,Comune di Ferrara,26212.67,0.00,"Eventi sismici 2012. Progettazione impiantistica preliminare, definitiva ed esecutiva, direzione operativa, relativamente ai lavori di riparazione e rafforzamento locale della Chiesa di S. Cristoforo e del Cimitero della Certosa",23-AFFIDAMENTO DIRETTO,,,idm1730
82,Z0B0B4D1EA,00297110389,Comune di Ferrara,38.00,0.00,testi professionali,23-AFFIDAMENTO DIRETTO,2013-12-27,,idm1748
83,ZE80D915BB,00297110389,Comune di Ferrara,16139.54,0.00,"INCARICO ING TRAPELLA PER PROG  E D O CON FUNZ ASSISTENZA DL
POST SISMA S. M CONSOLAZIONE",23-AFFIDAMENTO DIRETTO,,,idm1767
84,Z1C0D8F742,00297110389,Comune di Ferrara,24216.39,24216.39,INCARICO ARCH MENEGATTI COORD SICUR PROG ESECUZ PORTA PAOLA POST SISMA,23-AFFIDAMENTO DIRETTO,2017-06-07,2018-12-30,idm1785
85,ZEC0D70B3D,00297110389,Comune di Ferrara,8196.00,6873.00,commissioni,23-AFFIDAMENTO DIRETTO,2014-01-21,,idm1805
86,Z100DB3C62,00297110389,Comune di Ferrara,22173.07,0.00,"Eventi sismici 2012. Progettazione architettonica preliminare definitiva ed esecutiva, direzione lavori e contabilità, relativamente ai lavori di riparazione e rafforzamento locale della Chiesa e Canonica della Madonnina",23-AFFIDAMENTO DIRETTO,,,idm1824
87,5606007F4F,00297110389,Comune di Ferrara,49427.89,0.00,Sisma 2012 - Inc. Arch. Renata Fochesato Studio Aeditecne S.S. di Vicenza proget.strutt.prel.def.esec. D.L. e contabilità lavori riparaz.miglior.strutt.post sisma Palazzo Diamanti - Pinacoteca Nazionale Museo Antonioni - Museo del Risorgimento,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm1842
88,56134036B1,00297110389,Comune di Ferrara,44679.91,0.00,Eventi sismici 2012 - Inc. Ing. Paolo Arveda x proget. arch. prel. def. esec. D.L. e contabilità x lavori miglioram.sismico Ex Monastero S.Paolo - Ex carceri S.Paolo e uff. com.li 1° stralcio (CIA 81-2014),03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE,,,idm1884
89,ZA80DFC9F3,00297110389,Comune di Ferrara,25566.35,25566.35,"lavori di miglioramento strutturale post sisma di Casa Nicolini- incarico di progettazione strutturale p,d,e, e di direzione operativa con funzioni di assistenza alla direzione lavori",23-AFFIDAMENTO DIRETTO,2016-07-11,2019-12-07,idm1917
90,Z520E08A79,00297110389,Comune di Ferrara,30972.92,0.00,"LAVORI DI MIGLIORAMNETO STRUTTURALE POST SISMA EX MONASTERO SAN PAOLO- INCARICO DI PROGETTAZIONE IMPIANTISTICA P,D,E E DI DIREZIONE OPERATIVA CON FUNZIONI DI ASSISTENZA ALLA DL",23-AFFIDAMENTO DIRETTO,,,idm1937
91,Z4F0DDC2D3,00297110389,Comune di Ferrara,12781.68,12781.68,eventi sismici 2012- lavori di miglioramento strutturale teatro comunale- incarico per progettazione impiantistica pde e do con assistenza alla dl,23-AFFIDAMENTO DIRETTO,2018-12-03,2019-02-15,idm1955
92,Z730E1A004,00297110389,Comune di Ferrara,23758.11,0.00,Eventi sismici 2012 - Inc. P.I. Andrea maresti x proget.impiant.prelim.def. esec. DO impiant.x lavori miglioram. strutt. Ex MOF (CIA 82-2014) e Palazzo Podestà (CIA 84-2014),23-AFFIDAMENTO DIRETTO,,,idm1975
93,Z3D0E20528,00297110389,Comune di Ferrara,25566.35,25566.35,Eventi sismici 2012 - Inc. Ing. Lorenzo Travagli x progett. strutt. prelim.def. esec. e DO lavori x lavori miglioram. strutt. ex MOF (CIA 82-2014),23-AFFIDAMENTO DIRETTO,2016-07-01,2018-03-10,idm1993
94,565769097A,00297110389,Comune di Ferrara,45678.01,0.00,"Eventi sismici 2012. Incarico per progettaz strutt, prel def ed esec, direzione operativa, lavori di riparazione e miglioramento strutt post sisma Cimitero Certosa",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm2013
95,Z7B0E0AF04,00297110389,Comune di Ferrara,23663.82,0.00,Eventi sismici 2012 - Inc. Tecnicoop Soc. Coop.va (Arch. Luigi Rachiele) x coord sicurez. fase proget. ed esec. lavori riparaz.miglioram.sismico Teatro Comunale 1° stralcio (CIA 81-2014),04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm2058
96,Z040E5AAE3,00297110389,Comune di Ferrara,29763.32,0.00,"Eventi sismici 2012. Incarico per progettaz strutt, prelim, def ed esec, DO, lavori di riparaz e miglioram strutt post sisma Chiesa S. Cristoforo e Campanile - 1° stralcio.",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm2088
97,56369763C0,00297110389,Comune di Ferrara,43636.06,0.00,"incarico per coordinatore sicurezza in fase di progettazione ed in fase di esecuzione relativamente ai lavori di miglioramento sismico dell'immobile ""san Paolo""",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm2133
98,5660992E5E,00297110389,Comune di Ferrara,40939.19,0.00,INCARICO DI COORDINAMENTO PER LA SICUREZZA IN FASE DI PROGETTAZIONE ED IN FASE DI ESECUZIONE RELATIVAMENTE AI LAVORI DI MIGLIORAMENTO SISMICO DELL'IMMOBILE PALAZZO MUNICIPALE,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm2163
99,Z5F0E7612C,00297110389,Comune di Ferrara,2954.20,0.00,"lAVORI D'URGENZA PER IL RIPRISTINO DELLA FUNZIONALITà DELL'IMPIANTO DI ALLERTAMENTO ACUSTICO ALLA POPOLAZIONE, AI SENSI DELL'ART. 175 DEL d.p.r. 207/10.",23-AFFIDAMENTO DIRETTO,2014-04-01,,idm2196
100,5665639933,00297110389,Comune di Ferrara,51311.58,0.00,Sisma 2012 - Inc. Ing. Alessandro Strozzi x progett.strutt.prelim.def. esec. DO cantiere x lavori riparaz. miglioram. sismico ex Monastero S.Paolo - Ex Carceri S. Paolo e uff. com.li - 1° stralcio (CIA81-2014),03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE,,,idm2215
101,ZA90E1AAA6,00297110389,Comune di Ferrara,24033.28,24033.28,INCARICO P.I. R. PAPOLA X PROGETTAZIONE IMPIANTISTICA E DIREZIONE OP ASSISTENZA DL DEI LAVORI DI MIGLIORAMENTO STRUTTURALE POST-SISMA DI PALAZZO MUNICIPALE - 1° STRALCIO,23-AFFIDAMENTO DIRETTO,2013-04-15,2014-02-12,idm2260
