n,cig,strutturaProponente:codiceFiscaleProp,strutturaProponente:denominazione,importoAggiudicazione,importoSommeLiquidate,oggetto,sceltaContraente,tempiCompletamento:dataInizio,tempiCompletamento:dataUltimazione,lottoID
13,Z3F2A03458,00162210348,Comune di Parma,12732.48,0,"Ades. Conv. Consip Appar. Multif. 30 Lotti: 2, 4 e 5 per il noleggio di 38 fotocopiatori multifunzione monocromatici e a colori per uffici e servizi comunali. Impegno di spesa per gli anni  2019, 2020, 2021, 2022 e 2023. CUI ... DD 2647 del 14.10.19.",26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2019-11-01,2023-10-31,idm231
14,Z0B290EB01,00162210348,Comune di Parma,3636.36,3636.36,ACQUISTO ABBONAMENTI E BIGLIETTI DI TRASPORTO PUBBLICO URBANO  ANNO 2019,23-AFFIDAMENTO DIRETTO,2019-07-16,2019-12-05,idm251
15,ZB72AA15F1,00162210348,Comune di Parma,2775.00,2775.00,"Affidamento ai sensi dell'art. 36 comma 2 lett. A) del d.lgs 50/2016 alla società
Mediagroup98 soc.coop. per l'esecuzione dell'attività rientrante nel progetto
finanziato nell'ambito della L.R. 41/97 annualità 2017, con delibera di Giunta
Regionale n",23-AFFIDAMENTO DIRETTO,2019-11-15,2019-11-30,idm271
16,Z7A28D1BF1,00162210348,Comune di Parma,540.00,0,"AFFIDAMENTO FORNITURA DI 1000 SHOPPING BAGS
PERSONALIZZATE CON MANICI IN CARTA E LOGO DI PARMA CITY
OF GASTRONOMY AI SENSI DELL'ART. 36 COMMA 2 LETTERA A)
DEL D.LGS. 50/2016",23-AFFIDAMENTO DIRETTO,2019-06-19,2019-12-31,idm291
17,Z6D26855E6,00162210348,Comune di Parma,12600.00,12399.96,ABBONAMENTO TELEMATICO LEGGI D'ITALIA,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-01-08,2019-02-08,idm311
18,Z852890BB0,00162210348,Comune di Parma,20490.00,20490.00,"Affidamento ai sensi dell'art. 36 comma 2 lett. a) del d.lgs 50/2016 per la
realizzazione del programma di Reputation Membership dedicato alla città di
Parma.",23-AFFIDAMENTO DIRETTO,2019-06-03,2019-11-30,idm331
19,Z7D268DE93,00162210348,Comune di Parma,755.00,755.00,ABBONAMENTO  ANNUALE ALLA RIVISTA QUOTIDIANO INFORMATICO PAWEB,03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE,2019-01-08,2019-02-21,idm351
20,Z60268CBF9,00162210348,Comune di Parma,1199.00,1199.00,ABBONAMENTO ANNUALE AI SER. INF. TELEMATICI DI BASE ANCITEL,03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE,2019-01-16,2019-02-21,idm371
21,Z6E280C399,00162210348,Comune di Parma,1307.00,1292.12,ABBONAMENTI CARTACEI E ON LINE AL QUOTIDIANO LA GAZZETTA DI PARMA,23-AFFIDAMENTO DIRETTO,2019-04-16,2019-05-09,idm391
22,ZA6286935B,00162210348,Comune di Parma,4138.99,4138.99,ACQUISTO PRONTUARI DELLE VIOLAZIONI ALLA CIRCOLAZIONE STRADALE E RELATIVE APP PER SUPPORTI TELEMATICI,23-AFFIDAMENTO DIRETTO,2019-06-28,2019-08-05,idm411
23,Z632A51461,00162210348,Comune di Parma,1400.00,1400.00,Realizzazione delle iniziative culturali legate al progetto Erasmus+ Youth in action for a creative and sustainable development. Copertura delle spese sostenute per la realizzazione di illustrazioni grafiche,23-AFFIDAMENTO DIRETTO,2019-12-19,2019-12-31,idm431
24,ZA9299E897,00162210348,Comune di Parma,150.00,0,una visita guidata presso lAzienda Stuard - NON AGGIUDICATA,23-AFFIDAMENTO DIRETTO,,,idm445
25,ZCB2AD1041,00162210348,Comune di Parma,1500.00,0,spese di viaggio e alloggio a  membro del Gruppo Locale del Progetto Welcoming International Talent;,23-AFFIDAMENTO DIRETTO,2019-12-10,2019-12-11,idm457
26,ZDE299570F,00162210348,Comune di Parma,1600.00,1600.00,"Progetto europeo Welcoming International Talent Bando Transfer Network, Programma URBACT III  spese di viaggio relative alla partecipazione allincontro transnazionale a Magdeburgo nellambito Progetto Welcoming International Talent di membri ULG",23-AFFIDAMENTO DIRETTO,2019-09-18,2019-09-19,idm477
27,ZCA2781DFC,00162210348,Comune di Parma,688.84,688.84,ACQUISTO TESTINE E TONER   DET. 332 19/02/2019,23-AFFIDAMENTO DIRETTO,2019-03-11,2019-03-26,idm497
28,ZF427A196C,00162210348,Comune di Parma,566.84,566.84,FORNITURA TESTINE HP   DET. 332 19/02/2019,23-AFFIDAMENTO DIRETTO,2019-03-19,2019-03-26,idm517
29,Z79276DE17,00162210348,Comune di Parma,224.00,224.00,ELETTRODI MONOUSO  DET. 332 19/02/2019,23-AFFIDAMENTO DIRETTO,2019-03-05,2019-04-04,idm537
30,Z7F27BBFD8,00162210348,Comune di Parma,795.00,795.00,FORNITURA ELETTROEMANATORI   DET. 332 19/02/2019,23-AFFIDAMENTO DIRETTO,2019-03-25,2019-04-10,idm557
31,ZE227BC00E,00162210348,Comune di Parma,325.00,325.00,FORCHETTE INOX   DET. 332 19/02/2019,23-AFFIDAMENTO DIRETTO,2019-03-26,2019-05-03,idm577
32,ZAE27C2D94,00162210348,Comune di Parma,741.86,741.86,ARTICOLI VARI   DET. 332 19/02/2019,23-AFFIDAMENTO DIRETTO,2019-03-27,2019-04-04,idm597
33,Z6C28E103A,00162210348,Comune di Parma,288.00,288.00,ARTICOLI VARI,23-AFFIDAMENTO DIRETTO,2019-06-18,2019-07-01,idm617
34,Z3928F50D2,00162210348,Comune di Parma,176.00,176.00,FOTOCOPIE X CONCORSO  DET. 332 19/02/2019,23-AFFIDAMENTO DIRETTO,2019-06-25,2019-07-09,idm637
35,Z342888AFC,00162210348,Comune di Parma,310.84,310.84,ARTICOLI VARI,23-AFFIDAMENTO DIRETTO,2019-05-23,2019-07-01,idm657
36,ZA62878B6A,00162210348,Comune di Parma,460.80,460.80,BATTERIE PER DEFIBRILLATORE DET. 332 19/02/2019,23-AFFIDAMENTO DIRETTO,2019-05-20,2019-05-29,idm677
37,Z5529263D7,00162210348,Comune di Parma,742.57,742.17,ARTICOLI VARI  DET. 332 19/02/2019,23-AFFIDAMENTO DIRETTO,2019-07-10,2019-08-02,idm697
38,ZB628D525A,00162210348,Comune di Parma,457.78,457.78,ARTICOLI VARI,23-AFFIDAMENTO DIRETTO,2019-06-14,2019-07-12,idm717
39,Z3229D4E8C,00162210348,Comune di Parma,796.30,796.30,ARTICOLI VARI,23-AFFIDAMENTO DIRETTO,2019-09-19,2019-10-01,idm737
40,ZCA29AF163,00162210348,Comune di Parma,510.21,510.21,ARTICOLI VARI,23-AFFIDAMENTO DIRETTO,2019-09-09,2019-10-03,idm757
41,ZC32888B4A,00162210348,Comune di Parma,910.29,910.29,ARTICOLI VARI DI CANCELLERIA,23-AFFIDAMENTO DIRETTO,2019-05-23,2019-07-01,idm777
42,ZDF2A6EB17,00162210348,Comune di Parma,405.99,405.99,MATERIALE VARIO,23-AFFIDAMENTO DIRETTO,2019-10-31,2019-12-05,idm797
43,ZC32888B4A,00162210348,Comune di Parma,622.46,622.46,ARTICOLI VARI,23-AFFIDAMENTO DIRETTO,2019-09-09,2019-10-03,idm817
44,ZB62A6B9CD,00162210348,Comune di Parma,998.91,998.91,ARTICOLI VARI DET. 332 19/02/2019,23-AFFIDAMENTO DIRETTO,2019-10-29,2019-12-17,idm837
45,ZF22A2956B,00162210348,Comune di Parma,467.52,467.52,ARTICOLI VARI DET. 332 19/02/2019,23-AFFIDAMENTO DIRETTO,2019-10-14,2020-01-08,idm857
46,ZB029DEB11,00162210348,Comune di Parma,1200.00,1200.00,Progettazione grafica e stampa cartoline progetto OPEN2,23-AFFIDAMENTO DIRETTO,2019-12-09,2019-12-09,idm877
47,Z642AF9FE1,00162210348,Comune di Parma,865.73,865.73,ARTICOLI VARI DET. 332 19/02/2019,23-AFFIDAMENTO DIRETTO,2019-12-04,2020-01-08,idm891
48,ZE12AC4A3F,00162210348,Comune di Parma,22200.00,0.00,"Realizzazione sistema videosorveglianza progetto ""Scuole Sicure""",23-AFFIDAMENTO DIRETTO,2019-12-16,2019-12-31,idm911
49,78655801F4,00162210348,Comune di Parma,92777.65,0.00,Fornitura e posa in opera di impianti di videosorveglianza da installare nel Comune di Parma,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-09-17,2019-12-30,idm931
50,7976326072,00162210348,Comune di Parma,48000.00,0.00,"Noleggio sperimentale per mesi quattro di apparecchiatura denominata ""Safertraffic Mobile"": soluzione integrata per la rilevazione di violazioni al codice della strada e condizioni di sicurezza stradale e urbana in genere",06-PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),2019-11-19,2020-03-19,idm975
51,0000000000,00162210348,Comune di Parma,912.00,0.00,Partecipazione di due dipendenti al corso di formazione per Responsabile del Servizio di Prevenzione e Protezione (RSPP),23-AFFIDAMENTO DIRETTO,2020-01-15,2020-02-05,idm995
52,Z012B44BD7,00162210348,Comune di Parma,3000.00,3000.00,ADDOBBO ALBERO NATALIZIO DAVANTI A PALAZZO DUCALE,23-AFFIDAMENTO DIRETTO,2019-12-01,2019-12-31,idm1015
53,Z9328FE2A8,00162210348,Comune di Parma,13640.00,13640.00,"Affidamento ai sensi dell'art. 36 comma 2 lett. A) del d.lgs 50/2016 alla società
Mediagroup98 soc.coop. per lesecuzione delle attività rientranti nel progetto
della L.R. 41/97 annualità 2017. Tali attività rientrano nellambito del progetto
finanzi",23-AFFIDAMENTO DIRETTO,2019-07-10,2019-08-31,idm1035
54,Z9227C8DF6,00162210348,Comune di Parma,3250.00,3250.00,"Affidamento ai sensi dell'art. 36 comma 2 lett. A) del d.lgs 50/2016 per la
creazione di n. 4 landing page sul sito Parma City of Gastronomy e
svolgimento di servizi aggiuntivi nellambito del progetto finanziato con
delibera di Giunta Regionale n. 1",23-AFFIDAMENTO DIRETTO,2020-04-03,2020-04-30,idm1055
55,ZCC2A943E6,00162210348,Comune di Parma,7890.00,0,"Progettazione didattica, ideazione, gestione ed esecuzione di percorso formativo sulla comunicazione in termini di digital strategy, digital content e management. Ninja Marketing srl €7.890,00",23-AFFIDAMENTO DIRETTO,2019-11-20,,idm1075
56,81087987CA,00162210348,Comune di Parma,141723.66,0,AFFIDAMENTO LAVORI PER IL PROGETTO 1 ZONA 30 QUARTIERE CITTADELLA,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-11-21,2020-12-31,idm1100
57,Z4927D096F,00162210348,Comune di Parma,18145.00,10000.00,Interventi di mobilità sostenibile anno 2018 : zona 30 - Affidamento incarico professionale per la direzione lavori e coordinamento alla sicurezza,23-AFFIDAMENTO DIRETTO,2019-04-19,2019-12-31,idm1126
58,Z8F271AAA9,00162210348,Comune di Parma,37265.32,36970.83,"Programma sperimentale nazionale di mobilità sostenibile - asse ciclabile nord ricucitura via san Leonardo con via Europa attraverso via Prampolini e via Ravenna, lavori di riqualificazione",23-AFFIDAMENTO DIRETTO,2019-03-23,2019-12-31,idm1146
59,0000000000,00162210348,Comune di Parma,6650.00,6650.00,Rassegna cinematografica  I Giardini della Paura 2019 -  XX^ edizione - Affidamento a Fondazione Teatro Regio per  service tecnico e organizzativo in occasione della serata inaugurale,24-AFFIDAMENTO DIRETTO A SOCIETA' IN HOUSE,2019-07-11,2020-01-12,idm1166
60,Z592B61006,00162210348,Comune di Parma,4900.00,0,"Affidamento ai sensi dell'art. 36, c. 2, lett. a) D.Lgs. n. 50/2016 per
servizio di supporto logistico amministrativo in occasione
dellinaugurazione di Parma Capitale Italiana della Cultura 2020",23-AFFIDAMENTO DIRETTO,2020-01-11,2020-01-14,idm1186
61,Z852B0CDEF,00162210348,Comune di Parma,4825.00,0.00,"L. R. 14/2008 Norme in materia di politiche per le giovani generazioni.
Realizzazione del progetto Giovani e competenti. Accertamento dell'entrata e
conseguente impegno di spesa - Anno 2019.",23-AFFIDAMENTO DIRETTO,2019-12-09,2019-12-16,idm1206
62,Z8C29A7F9C,00162210348,Comune di Parma,14000.00,14000.00,Realizzazione del progetto Processo partecipativo per la revisione del Regolamento di Cittadinanza Attiva del Comune di Parma. - Affidamento fornitura di servizi di formazione.Accertamento di entrata per il finanziamento regionale e impegno di spesa.,23-AFFIDAMENTO DIRETTO,2019-09-12,2019-12-31,idm1226
63,Z4B2AA078A,00162210348,Comune di Parma,3000.00,3000.00,Progetto denominato Processo partecipativo per la revisione del Regolamento di Cittadinanza attiva del Comune di Parma (CUP  192I19000060006)- Realizzazione di attività di comunicazione e fornitura di materiale informativo.Impegno di spesa .,23-AFFIDAMENTO DIRETTO,2019-11-28,2019-12-31,idm1240
64,78040623B1,00162210348,Comune di Parma,6967.21,6967.21,"variante ai contratti n. 40366 del 01/12/2015 e n. 40418 del 18/12/2017 ex art. 311 del D.lgs.163/2006 per l'affidamento a Mediagroup98 Soc. Coop. della gestione di Reception presso il Palazzo del Governatore, presso il Palazzo della Provincia in P.l",23-AFFIDAMENTO DIRETTO,2019-03-18,2019-07-13,idm1254
65,ZE02B041BE,00162210348,Comune di Parma,27619.00,0,"Progetto ""A casa con  sostegno"" - Anno 2020",23-AFFIDAMENTO DIRETTO,2020-01-01,2020-12-31,idm1268
66,Z8B2B49550,00162210348,Comune di Parma,2550.00,850.00,"Servizio assicurativo all risks beni archeologici Sottopasso Ponte Romano (spazio culturale AEMILIA 187 a.C.). Affidamento diretto ex art. 36, comma 2, lett. a) D.lgs. n. 50/2016.  DD n. 3616 del 23/12/2019.",23-AFFIDAMENTO DIRETTO,2020-01-01,2022-12-31,idm1288
67,ZE72A4C734,00162210348,Comune di Parma,35000.00,0,"Servizio di inserimento bandi e avvisi aggiudicaz. su GURI e coordinam. informazioni sui quotidiani. Affidamento diretto ex art. 36,comma2,lett.a) del D.lgs. n. 50/2016.  DD 2019/3170 del 3/12/2019",23-AFFIDAMENTO DIRETTO,2019-12-03,2020-06-30,idm1308
68,ZBD273723B,00162210348,Comune di Parma,38000.00,32288.54,"Servizio di inserimento bandi e avvisi aggiudicaz. sulla GURI e coordinam. informazioni sui quotidiani. Affidamento diretto ex art. 36,comma2,lett.a),D.lgs. 50/2016. DD 910 del 9/04/2019 con modifiche con DD 1382 del 29/05/2019 - 2048 del 6/08/2019",23-AFFIDAMENTO DIRETTO,2019-04-09,2019-12-31,idm1328
69,ZE32ABFD54,00162210348,Comune di Parma,18300.00,0,Servizio di trasporto libri destinati al Prestito Intersistemico territoriale della provincia di Parma - Anno 2020 - Affidamento ai sensi art. 36 c. 2 lett. a) del D.Lgs 50/2016.,37-PROCEDURA COMPETITIVA CON NEGOZIAZIONE,2020-01-07,2020-12-31,idm1348
70,ZAD28B5BE3,00162210348,Comune di Parma,2000.00,0,"Servizio di gestione amministrativa dello stabile di proprietà comunale sito in
Parma, via Testi Laudadeo n. 4. Affidamento e impegno di spesa anno
2019.CIG. n. ZAD28B5BE3.",23-AFFIDAMENTO DIRETTO,2019-01-01,2019-12-31,idm1368
71,Z182AD9C42,00162210348,Comune di Parma,8635.50,0,Affidamento della fornitura di elettrodi e batterie per defibrillatori Philips HeartStart FRX  Comune di Parma,23-AFFIDAMENTO DIRETTO,2019-12-18,2020-01-31,idm1388
72,Z5E2A2EFEE,00162210348,Comune di Parma,1347.57,1347.57,Adesione alla Convenzione Intercenter Arredi per uffici 4 - Lotto 2: Arredi in metallo  - Fornitura per scuole del primo ciclo distruzione del Comune di Parma,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2019-11-15,2019-12-31,idm1408
73,ZE12A2F0EC,00162210348,Comune di Parma,2264.30,2264.30,"Adesione alla Convenzione Intercenter Arredi per strutture scolastiche 3 Lotto 2: Arredi per scuole elementari, medie inferiori e medie superiori per le Amministrazioni dellArea Ovest (province di Piacenza, Parma, Reggio Emilia e Modena)",26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2019-11-18,2019-12-31,idm1428
74,ZBE2A12283,00162210348,Comune di Parma,2000.00,0,Affidamento delladeguamento del sistema gestionale bibliotecario SebinaNext nellambito dellautomazione/gestione prestito con tecnologia R-FID presso la Biblioteca Pavese.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-11-12,2019-12-31,idm1448
75,ZB92A73EF9,00162210348,Comune di Parma,28644.70,0,Affidamento della fornitura e posa in opera di attrezzature sportive per la Scuola per lEuropa ed altri Impianti - Comune di Parma,23-AFFIDAMENTO DIRETTO,2019-11-19,2019-12-31,idm1468
76,ZE02AF0FD6,00162210348,Comune di Parma,11770.00,0,Affidamento della fornitura di contenitori in PEAD per archivi della S.O. Archivi  Comune di Parma,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-12-06,2019-12-31,idm1488
77,Z9C2A4B3F8,00162210348,Comune di Parma,7726.02,7726.02,Fornitura e posa in opera di scaffalature per la Biblioteca Civica Comune di Parma,23-AFFIDAMENTO DIRETTO,2019-11-19,2019-12-31,idm1508
78,Z4A2B49F3F,00162210348,Comune di Parma,8444.97,8444.96,"Fornitura di articoli per la pulizia delle Scuole Materne e Nidi d'Infanzia
Comune di Parma - Anno scolastico 2019/2020",23-AFFIDAMENTO DIRETTO,2019-12-30,2020-06-30,idm1528
79,Z372AD5728,00162210348,Comune di Parma,3781.10,0,Affidamento della fornitura di supporti espositivi per il Sistema Bibliotecario del Comune di Parma.,23-AFFIDAMENTO DIRETTO,2019-12-20,2019-12-31,idm1548
80,Z442ADCC65,00162210348,Comune di Parma,570.00,0,Affidamento della fornitura di altoparlanti professionali PA a batterie con due microfoni  in dotazione del Settore Cultura del Comune di Parma,23-AFFIDAMENTO DIRETTO,2019-12-20,2019-12-31,idm1568
81,ZAA2B17E96,00162210348,Comune di Parma,15770.00,0,Affidamento della fornitura di una teca di sicurezza e tutela conservativa per la Pinacoteca Stuard  Comune di Parma,23-AFFIDAMENTO DIRETTO,2019-12-20,2019-12-31,idm1588
82,Z262B0ED32,00162210348,Comune di Parma,26593.83,0,Affidamento della fornitura di cancelleria per le strutture dellinfanzia del Comune di Parma  AS 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-20,2019-12-31,idm1608
83,Z122B0937C,00162210348,Comune di Parma,34500.00,0,Affidamento servizio Promuovere il sistema integrato di educazione e di istruzione 0/6 sul territorio provinciale di Parma - anno scolastico 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-24,2020-06-30,idm1628
84,Z792AEF704,00162210348,Comune di Parma,22000.00,0,"Affidamento servizio di formazione personale educatore e insegnante di nidi, scuole dinfanzia e servizi sperimentali 0/6 - anno scolastico 2019/2020",23-AFFIDAMENTO DIRETTO,2019-12-24,2020-06-30,idm1648
85,Z022AFCD0A,00162210348,Comune di Parma,14990.00,0,"Affidamento servizio di laboratori formativi per personale educatore e insegnante di Nidi, Scuole d'Infanzia e Servizi sperimentali 0/6 - anno scolastico 2019/2020",23-AFFIDAMENTO DIRETTO,2019-12-24,2020-06-30,idm1668
86,ZB32B096AE,00162210348,Comune di Parma,30313.11,0,Affidamento servizio Il coordinamento pedagogico territoriale e il mondo dell'infanzia per promuovere cultura sul territorio per servizi per l'infanzia 0/6 - anno scolastico 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-24,2020-06-30,idm1688
87,Z052AA6668,00162210348,Comune di Parma,13960.00,0,Affidamento servizio di grafica e stampa documentazione per scuole d'infanzia comunali - anno scolastico 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-17,2020-06-30,idm1708
88,Z662AC805B,00162210348,Comune di Parma,8998.26,0,Affidamento servizio di piccoli lavori di riparazioni e/o rifacimento di arredi e accessori tessili nelle strutture di Nidi d'Infanzia - anno scolastico 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-09,2020-06-30,idm1728
89,ZA72AA65F3,00162210348,Comune di Parma,33596.00,0,Affidamento servizio di laboratori in lingua inglese per Nidi e servizi 0/6 - anno scolastico 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-12,2020-06-30,idm1748
90,Z062B30D8E,00162210348,Comune di Parma,22130.00,0,"Realizzazione di Seminari Laboratoriali nell'ambito del Progetto: RESPIRA CON IL CUORE: SCUOLE SENZA FUMO, UNA SCELTA CHE PARTE DAI GIOVANI DD 3638-2019",23-AFFIDAMENTO DIRETTO,2019-12-24,2020-12-31,idm1768
91,Z792AC9625,00162210348,Comune di Parma,4915.20,0,Affidamento servizio di stampe da file digitali e rilegature per servizi Nidi d'Infanzia - anno scolastico 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-18,2020-06-30,idm1788
92,ZC02AE0363,00162210348,Comune di Parma,6225.00,0,"Progetto ""CittadinanzAttiva: legalità, diritti, memoria"" anno scolastico 2019-
2020 - 3^ edizione DD-2019-3415",23-AFFIDAMENTO DIRETTO,2019-12-16,2020-06-30,idm1808
93,Z9D2AE01CC,00162210348,Comune di Parma,6445.50,0,"Progetto ""CittadinanzAttiva: legalità, diritti, memoria"" anno scolastico 2019-
2020 - 3^ edizione. DD-2019-3415",23-AFFIDAMENTO DIRETTO,2019-12-16,2020-06-30,idm1828
94,Z072B0D040,00162210348,Comune di Parma,5505.00,0,"Progetto ""CittadinanzAttiva: legalità, diritti, memoria"" anno scolastico 2019-
2020 - 3^ edizione DD 3415-2019",23-AFFIDAMENTO DIRETTO,2019-12-16,2020-06-30,idm1848
95,ZF02B24BBE,00162210348,Comune di Parma,15983.61,0.00,"Nuova scuola secondaria Quartiere Lubiana - Cittadella c.d. Scuola nel Parco (CUP I98E18000430004). Concorso di progettazione ex art. 152 del Dlgs 50/2016 a procedura aperta in due gradi. Nomina commissione, impegno di spesa per commissari esterni",23-AFFIDAMENTO DIRETTO,2019-12-20,2020-06-30,idm1868
96,0000000000,00162210348,Comune di Parma,3.00,3.00,"AFFIDAMENTO PROGETTI INSERITI NEL ""QUADRO GENERALE DI
SVILUPPO DELLA CITTA' SOSTENIBILE"". Ingegnerizzazione della
modulistica relativa alla Denuncia Opere Cemento Armato finalizzata alla
realizzazione dei servizi on line.",24-AFFIDAMENTO DIRETTO A SOCIETA' IN HOUSE,2019-12-01,2019-12-31,idm1900
97,ZCB2AFEBAF,00162210348,Comune di Parma,24450.00,24450.00,"Allestimento tecnologico degli spazi di show cooking all'interno della sede
provvisoria del Gastronomy Hub. Acquisto dispositivi per videoriprese e
trasmissione eventi in streaming.",26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2019-12-01,2019-12-31,idm1920
98,Z502B20916,00162210348,Comune di Parma,942.08,942.08,"Allestimento tecnologico degli spazi di show cooking all'interno della sede
provvisoria del Gastronomy Hub. Acquisto dispositivi per videoriprese e
trasmissione eventi in streaming.",26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2019-12-01,2019-12-31,idm1940
