n,cig,strutturaProponente:codiceFiscaleProp,strutturaProponente:denominazione,importoAggiudicazione,importoSommeLiquidate,oggetto,sceltaContraente,tempiCompletamento:dataInizio,tempiCompletamento:dataUltimazione,lottoID
15,Z13275D553,00080270838,DIPARTIMENTO POLITICHE CULTURALI ED EDUCATIVE SVILUPPO ECONOMICO,2400.00,2400.00,IMPEGNO SOMMA ? 9822.00 PER MANIFESTAZIONI CARNEVALE 2019,23-AFFIDAMENTO DIRETTO,2019-03-05,2019-03-05,idm460
16,Z462B56825,00080270838,DIPARTIMENTO SERVIZI INFORMATIVI,28124.00,0.00,acquisto di n.2 server mediante adesione alla Convenzione Consip Tecnologia server 2 lotto 3,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2019-12-23,,idm477
17,ZAA29466F2,00080270838,DIPARTIMENTO MOBILITÀ URBANA - VIABILITÀ,4098.36,2257.82,"Affidamento diretto per un servizio di riparazione e manutenzione delle parti meccaniche, elettriche ed elettroniche e di gommista degli automezzi pesanti (massa a pieno carico > 3,5 t) in dotazione all?Autoparco Municipale.","14-PROCEDURA SELETTIVA EX ART 238 C.7, D.LGS. 163/2006",2019-08-08,,idm496
18,Z32297C8B6,00080270838,DIPARTIMENTO RISORSE UMANE,36600.00,0.00,AFFIDAMENTO DI RETTO SERVIZIO DI PRE-SELEZIONE CONCORSO PUBBLICO A TEMPO DETERMINATO N° 46 POSTI AGENTE DI P.M.,23-AFFIDAMENTO DIRETTO,2019-08-13,2019-11-22,idm515
19,ZEE26FE2DB,00080270838,DIPARTIMENTO PROTEZIONE CIVILE E DIFESA DEL SUOLO,4800.00,4800.00,"Determina a contrarre, accertamento, impegno di spesa e affidamento servizio di trasporto simulatori sismici nell'ambito della",23-AFFIDAMENTO DIRETTO,2019-02-04,2019-03-08,idm532
20,7678745CD2,00080270838,DIPARTIMENTO POLIZIA MUNICIPALE,6395.00,6395.00,FORNITURA DI UN ANALIZZATORE DRUG TEST CON RELATIVI ACCESSORI,23-AFFIDAMENTO DIRETTO,,,idm552
21,770683596D,00080270838,DIPARTIMENTO CIMITERI E VERDE PUBBLICO,81987.02,0.00,MANUTENZIONE DELLE FONTANE NEL CENTRO STORICO DELLA CITTA',01-PROCEDURA APERTA,,,idm570
22,7686741357,00080270838,DIPARTIMENTO POLIZIA MUNICIPALE,1804.80,1804.80,FORNITURA DI GASOLIO PER AUTOTRAZIONE PER IL NATANTE IN DOTAZIONE AL CORPO DI POLIZIA MUNICIPALE,23-AFFIDAMENTO DIRETTO,,,idm621
23,Z1525EADF3,00080270838,DIPARTIMENTO POLIZIA MUNICIPALE,749.00,749.00,FORNITURA DI N°02 MONITOR PROFESSIONALI A LED PER LA SEZIONE INFORTUNISTICA DEL CORPO DI POLIZIA MUNICIPALE,23-AFFIDAMENTO DIRETTO,,,idm639
24,7706803F03,00080270838,DIPARTIMENTO POLIZIA MUNICIPALE,1043.64,1043.64,ACQUISIZIONE LICENZA D'USO DEL SOFTWARE ADOBE PHOTOSHOP CC - GOV PER LA DURATA DI 36 MESI PER LA SEZIONE INFORTUNISTICA DEL CORPO DI POLIZIA MUNICIPALE,23-AFFIDAMENTO DIRETTO,,,idm657
25,7785403DC9,00080270838,DIPARTIMENTO POLIZIA MUNICIPALE,22800.00,22800.00,FORNITURA VEICOLO ALLESTITO PER CONTROLLO TERRITORIO,23-AFFIDAMENTO DIRETTO,,,idm675
26,77247319AC,00080270838,DIPARTIMENTO MANUTENZIONI IMMOBILI COMUNALI,47289.41,0.00,"Lavori di manutenzione degli impianti elettrici,termici e di climatizzazione dell'immobile comunale Palacultura",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm693
27,0000000000,00080270838,DIPARTIMENTO SERVIZI FINANZIARI,102.58,102.58,FORNITURA MATERIALE VARIO DI PULIZIA - ORDINE ME.PA N. 5153217 DEL 14/10/2019,23-AFFIDAMENTO DIRETTO,2019-10-14,2019-11-04,idm735
28,7718494EBB,00080270838,DIPARTIMENTO MANUTENZIONI IMMOBILI COMUNALI,45963.02,0.00,Piano di monitoraggio edifici scolastici:esecuzione indagini diagnostiche strutturali in situ,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm755
29,7718525852,00080270838,DIPARTIMENTO MANUTENZIONI IMMOBILI COMUNALI,78508.77,0.00,"Piano di monitoraggio edifici scolastici: esecuzione indagini geognostiche,geofisiche e prove di laboratorio",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm812
30,7682404854,00080270838,DIPARTIMENTO POLIZIA MUNICIPALE,1676.00,0.00,SERVIZIO DI AUTOLAVAGGIO PER I VEICOLI IN DOTAZIONE AL CORPO DI POLIZIA MUNICIPALE,23-AFFIDAMENTO DIRETTO,,,idm866
31,Z1B268C910,00080270838,DIPARTIMENTO MANUTENZIONI IMMOBILI COMUNALI,15729.21,0.00,LAVORI DI MANUTENZIONE STRAORDINARIA DELLO STADIO F.SCOGLIO IN LOCALITA' S.FILIPPO-SIGILLATURA PROSPETTI PALAZZINA ANNESSA-,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm884
32,7733050ABA,00080270838,DIPARTIMENTO MANUTENZIONI IMMOBILI COMUNALI,12296.29,0.00,INCARICO DI COORDINATORE SICUREZZA IN FASE DI ESECUZIONE PER I&quot; LAVORI DI ADEGUAMENTO ALLA NORMATIVA VIGENTE DELL'IMPIANTO SPORTIVO POLIVALENTE PALATRACUZZI&quot;,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm932
33,Z9C255D81E,00080270838,DIPARTIMENTO MANUTENZIONI IMMOBILI COMUNALI,12098.84,0.00,LAVORI DI MANUTENZIONE VDI UNA PARTE DEI LOCALI DELL'IMMOBILE SITO IN LOCALITA' VILLA LINA VIA TORRENTE S.NICOLA,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm983
34,Z32297C8B6,00080270838,DIPARTIMENTO RISORSE UMANE,36600.00,0.00,PROCEDURA PER L'AFFIDAMENTO DIRETTO DEL SERVIZIO DI PRE-SELEZIONE CONCORSO TEMPO DETERMINATO N° 49 POSTI AGENTE P.M.,23-AFFIDAMENTO DIRETTO,2019-11-22,2019-11-22,idm1019
35,7679015BA2,00080270838,DIPARTIMENTO POLIZIA MUNICIPALE,1812.20,1812.20,FORNITURA MATERIALE DI CANCELLERIA SPECIFICO E DI CONSUMABILI PER IL RILIEVO DEGLI INCIDENTI STRADALI PER IL CORPO DI POLIZIA MUNICIPALE,23-AFFIDAMENTO DIRETTO,,,idm1036
36,7793445A42,00080270838,DIPARTIMENTO POLIZIA MUNICIPALE,1370.00,1370.00,ACQUISTO BODY CAM PROFESSIONALE PER IL CORPO DI POLIZIA MUNICIPALE,23-AFFIDAMENTO DIRETTO,,,idm1054
37,7733367056,00080270838,DIPARTIMENTO LAVORI PUBBLICI,53536.98,39349.00,ACCORDO QUADRO PER GLI INTERVENTI PER LA MESSA IN SICUREZZA CON LA COLLOCAZIONE DI BARRIERE GUARD-RAIL IN ALCUNE STRADE DEL TERRITORIO COMUNALE,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2019-10-16,,idm1072
38,Z7328C510F,00080270838,DIPARTIMENTO POLITICHE CULTURALI ED EDUCATIVE SVILUPPO ECONOMICO,0.00,0.00,"ACCORDO QUADRO CON UN OPERATORE PER L'EROGAZIONE DI SERVIZI DI ORGANIZZAZIONE VIAGGI RELATIVI A MISSIONI ISTITUZIONALI PER PROGETTI GESTITI DAL SERVIZIO SVILUPPO ECONOMICO NELL'AMBITO DI PROGRAMMI PON, POR E PROGETTI EUROPEI.",26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2019-09-30,,idm1121
39,7811661296,00080270838,DIPARTIMENTO MOBILITÀ URBANA - VIABILITÀ,99707.87,99707.87,"Fornitura di carburante per autotrazione mediante buoni acquisto in adesione alla convenzione stipulata tra la Consip SPA, ENI SPA e IP SPA destinata all'esercizio dei veicoli della mob. urb. serv. autoparco della poliz. municipale e altri dip. comu",26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2019-03-13,2019-03-26,idm1164
40,781174798C,00080270838,DIPARTIMENTO MOBILITÀ URBANA - VIABILITÀ,123700.00,118237.69,"Fornitura di carburante per autotrazione mediante buoni acquisto in adesione alla Convenzione stipulata tra la Consip S.p.A. , l'ENI S.p.A. e I.P. S.p.A., destinata all'esercizio dei veicoli della Mobilità Urbana Servizio Autoparco della Polizia Muni",26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2019-03-21,2019-03-28,idm1184
41,7814764343,00080270838,VICE SEGRETERIA GENERALE,117715.41,0.00,Riqualificazione pertinenze e alcuni ambienti aperti al pubblico del Forte Petrazza  Camaro - Messina.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm1204
42,77072976AF,00080270838,DIPARTIMENTO POLIZIA MUNICIPALE,927.88,927.88,"SERVIZIO DI REVISIONE, INCLUSA RICARICA, E CONTROLLO SEMESTRALE PER DUE SEMESTRI DEGLI ESTINTORI A POLVERE INSTALLATI SUI VEICOLI IN DOTAZIONE AL CORPO DI POLIZIA MUNICIPALE",23-AFFIDAMENTO DIRETTO,,,idm1255
43,7685346426,00080270838,VICE SEGRETERIA GENERALE,212960.15,0.00,Ristrutturazione dell?ex stazione ferroviaria di Camaro ed unità immobiliari annesse e sistemazione delle aree esterne per la realizzazione del Parco urbano delle arti,22-PROCEDURA NEGOZIATA CON PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),,,idm1273
44,8029904667,00080270838,DIPARTIMENTO LAVORI PUBBLICI,46746.10,0.00,ACCORDO QUADRO PER LA RIMOZIONE ALCUNI IMPIANTI PUBBLICITARI COLLOCATI NEL TERRITORIO DEL COMUNE DI MESSINA,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm1330
45,780373128B,00080270838,DIPARTIMENTO LAVORI PUBBLICI,585797.58,192756.00,INTERVENTI PER LA RIQUALIFICAZIONE DELLA PAVIMENTAZIONE STRADALE DI ALCUNE VIE AD ELEVATO FLUSSO VEICOLARE NEL TERRITORIO DEL COMUNE DI MESSINA,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-09-04,,idm1384
46,Z2427515D0,00080270838,DIPARTIMENTO MANUTENZIONI IMMOBILI COMUNALI,4597.96,0.00,LAVORI PER IL CONSEGUIMENTO DEL CPI DELLA SCUOLA LEOPARDI -AFFIDAMENTO SERVIZI DI INGEGNERIA/ARCHITETTURA PER ATTIVIT&agrave; DI PREVENZIONE INCENDI ( PROGETTO DEFINITIVO),04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm1430
47,7703105357,00080270838,DIPARTIMENTO MANUTENZIONI IMMOBILI COMUNALI,251379.45,0.00,Lavori di manutenzione straordinaria alloggi comunali,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm1454
48,ZA7264E853,00080270838,DIPARTIMENTO CIMITERI E VERDE PUBBLICO,35407.18,0.00,GRANCAMPOSANTO DI MESSINA. ZONA G &ndash; NUOVO PALAZZO FUNERARIO A RIDOSSO &ldquo;PIRAMIDE&rdquo;  LAVORI IN CONCESSIONE LL.PP.,23-AFFIDAMENTO DIRETTO,,,idm1502
49,7705287BF9,00080270838,DIPARTIMENTO MANUTENZIONI IMMOBILI COMUNALI,175532.94,0.00,Lavori di manutenzione straordinaria terrazze case arcobaleno -primo lotto-,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm1514
50,Z6325F02B4,00080270838,DIPARTIMENTO MANUTENZIONI IMMOBILI COMUNALI,18804.06,0.00,INTERVENTI URGENTI PER LA MANUTENZIIONE STRAORDINARIA DELLA COPERTURA A TETTO DELLA PALAZZINA AD UFFICI SEDE DEL DIPARTIMENTO cIMITERII.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm1571
51,77338617FD,00080270838,DIPARTIMENTO LAVORI PUBBLICI,43766.64,0.00,LAVORI DI RICOSTRUZIONE DI UN MURO DI SOTTOSCARPA IN GABBIONI IN C.DA CACARÀ VILLAGGIO SALICE,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,,,idm1610
52,0000000000,00080270838,DIPARTIMENTO SERVIZI FINANZIARI,469.70,469.70,FORNITURA COLLA PER AFFISSIONI VEGETALE K 020 LHV - ORDINE ME.PA N. 5135241 DELL ' 1/10/2019,23-AFFIDAMENTO DIRETTO,2019-10-01,2019-11-07,idm1658
53,81038157B0,00080270838,DIPARTIMENTO LAVORI PUBBLICI,96348.88,0.00,ACCORDO QUADRO INTERVENTI MANUTENZIONE PAVIMENTAZIONE E SEGNALETICA STRADALE PER GARANTIRE LA SICUREZZA DELLA CIRCOLAZIONE VEICOLARE E PEDONALE ZONA CENTRO NORD,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm1678
54,Z92275D638,00080270838,DIPARTIMENTO POLITICHE CULTURALI ED EDUCATIVE SVILUPPO ECONOMICO,1409.00,1409.00,"IMPEGNO SOMMA E 9822,00 PER MANIFESTAZIONI CARNEVALE 2019",23-AFFIDAMENTO DIRETTO,2019-03-05,2019-03-05,idm1726
55,7694369A28,00080270838,DIPARTIMENTO POLIZIA MUNICIPALE,2900.00,2900.00,SERVIZIO DI MOTORIPARAZIONE DA EFFETTUARSI SUI MOTOVEICOLI DI MARCHIO BMW IN DOTAZIONE AL CORPO DI POLIZIA MUNICIPALE,23-AFFIDAMENTO DIRETTO,,,idm1746
56,Z9A282AEE8,00080270838,DIPARTIMENTO CIMITERI E VERDE PUBBLICO,4937.34,0.00,AGGIUDICAZIONE:FORNITURA N&deg;3 POMPE CENTRIFUGHE CALPEDA mod. BNM 32/20 C/A complete di motore elettrico 3Kw (4Hp) 380V 50Hz 2900 giri IE 3 corpo in bronzo per acqua di mare   - Impresa : EREDI CASTELLI ELIO   (societ&agrave; di fatto),23-AFFIDAMENTO DIRETTO,,,idm1764
57,Z32297C8B6,00080270838,DIPARTIMENTO RISORSE UMANE,36600.00,0.00,PROCEDURA PER L'AFFIDAMENTO DIRETTO DEL SERVIZIO DI PRE-SELEZIONE CONCORSO TEMPO DETERMINATO N&deg; 46 POSTI AGENTE P.M.,23-AFFIDAMENTO DIRETTO,,,idm1782
58,77628434B2,00080270838,DIPARTIMENTO MANUTENZIONI IMMOBILI COMUNALI,85127.82,0.00,Lavori di manutenzione degli impianti antincendio negli edifici scolastici,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm1797
59,Z3E286B518,00080270838,DIPARTIMENTO POLIZIA MUNICIPALE,1515.00,1515.00,"SERVIZIO DI MANUTENZIONE ORDINARIA, VERIFICA PERIODICA E TARATURA AUTOVELOX MOD.105 SE SERIE N.929383 IN DOTAZIONE AL CORPO DI POLIZIA MUNICIPALE",23-AFFIDAMENTO DIRETTO,,,idm1845
60,7812660AFA,00080270838,DIPARTIMENTO MANUTENZIONI IMMOBILI COMUNALI,0.00,0.00,Accordo quadro per i lavori di manutenzione edile dei plessi scolastici comunali.Appalto A,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm1863
61,7638846F1F,00080270838,DIPARTIMENTO MANUTENZIONI IMMOBILI COMUNALI,511383.24,0.00,Sistemazione del campo di gioco in erba sintetica del campo di rugby di Sperone-fornitura e posa in opera,02-PROCEDURA RISTRETTA,,,idm1917
62,Z6F2785CB8,00080270838,DIPARTIMENTO MANUTENZIONI IMMOBILI COMUNALI,12544.81,0.00,Accordo quadro per il servizio di piccole riparazioni di impianti igienico-sanitari e infissi di plessi scolastici comunali.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm1941
63,7744899CD4,00080270838,DIPARTIMENTO POLIZIA MUNICIPALE,871.48,871.48,AFFIDAMENTO DI UN SERVIZIO DI CONSULENZA E BROKERAGGIO ASSICURATIVO PROFESSIONALE A FAVORE DEL CORPO DI POLIZIA MUNICIPALE DELLA CITTA' DI MESSINA PER UN PERIODO DI QUATTRO (4) ANNI,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,,,idm1968
64,6335550540,00080270838,DIPARTIMENTO PROTEZIONE CIVILE E DIFESA DEL SUOLO,181425.91,178154.92,D.R.S. n. 285 del 19/04/2019 - Lavori urgenti di manutenzione di opere marittime poste a difesa degli abitati insistenti lungo la fascia costiera del Comune di Messina - zona compresa tra i torrenti Giampilieri e Briga. - CUP: F49D14000450005,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2017-05-29,2017-12-07,idm1995
65,78624868B2,00080270838,DIPARTIMENTO MOBILITÀ URBANA - VIABILITÀ,14197.18,0.00,Fornitura di autoveicoli per l'amministrazione comunale in accordo alla convenzione consip spa denominata autoveicoli in acquisto 9 e veicoli per la tutela del territorio 2,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2019-04-05,,idm2030
66,Z32297C8B6,00080270838,DIPARTIMENTO RISORSE UMANE,36600.00,0.00,PROCEDURA PER L'AFFIDAMENTO DIRETTO DEL SERVIZIO DI PRE-SELEZIONE CONCORSO TEMPO DETERMINATO N&deg; 49 POSTI AGENTE P.M.,23-AFFIDAMENTO DIRETTO,,,idm2061
67,ZBB2967A0A,00080270838,DIPARTIMENTO LAVORI PUBBLICI,12015.00,3577.37,"Fornitura di materiale edile ed attrezzature, necessari per l?espletamento dei cantieri di servizi LOTTO 2",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-09-13,,idm2073
68,ZF72958C45,00080270838,DIPARTIMENTO LAVORI PUBBLICI,8628.81,0.00,"Appalto per nolo a caldo di autocarro, necessario per l?espletamento dei cantieri di servizi, Lotto 1- zona nord del territorio comunale",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-09-13,,idm2098
69,ZF42961C92,00080270838,DIPARTIMENTO LAVORI PUBBLICI,8650.00,0.00,"Appalto per nolo a caldo di autocarro, necessario per l?espletamento dei cantieri di servizi  Lotto 2- zona CENTRO",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-09-13,,idm2126
70,Z272962025,00080270838,DIPARTIMENTO LAVORI PUBBLICI,9300.00,0.00,"Appalto per nolo a caldo di autocarro, necessario per l?espletamento dei cantieri di servizi: Lotto 3",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-09-13,,idm2154
71,Z22284DBD3,00080270838,DIPARTIMENTO POLIZIA MUNICIPALE,3008.00,0.00,MANUTENZIONE E RIPARAZIONE DEL REGISTRATORE DIGITALE RADIO-TELEFONICO IN DOTAZIONE ALLA CENTRALE OPERATIVA DEL CORPO DI POLIZIA MUNICIPALE,23-AFFIDAMENTO DIRETTO,,,idm2182
72,Z51282D70A,00080270838,DIPARTIMENTO POLIZIA MUNICIPALE,980.00,980.00,MANUTENZIONE ORDINARIA DEL COMPRESSORE DI ARIA RESPIRABILE HP DI MARCHIO COLTRI IN DOTAZIONE ALLA SEZIONE MARITTIMA DEL CORPO DI POLIZIA MUNICIPALE,23-AFFIDAMENTO DIRETTO,,,idm2200
73,Z7527D24FB,00080270838,DIPARTIMENTO POLIZIA MUNICIPALE,532.50,532.50,MANUTENZIONE E RIPARAZIONE MECCANICA  FIAT PUNTO IN DOTAZIONE AL CORPO DI POLIZIA MUNICIPALE,23-AFFIDAMENTO DIRETTO,,,idm2218
74,Z6627D24DC,00080270838,DIPARTIMENTO POLIZIA MUNICIPALE,458.14,458.14,MANUTENZIONE E RIPARAZIONE MECCANICA  ALFA ROMEO 159 IN DOTAZIONE AL CORPO DI POLIZIA MUNICIPALE,23-AFFIDAMENTO DIRETTO,,,idm2236
75,Z5D273E0A4,00080270838,DIPARTIMENTO POLIZIA MUNICIPALE,1032.91,1032.91,CANONE ANNUO 2019 PER VISURE SERVIZI VEICOLI RUBATI ANCITEL,23-AFFIDAMENTO DIRETTO,,,idm2254
76,ZD7273989D,00080270838,DIPARTIMENTO POLIZIA MUNICIPALE,1199.00,1199.00,CANONE ANNUO 2019 PER I SERVIZI DI BASE ANCITEL,23-AFFIDAMENTO DIRETTO,,,idm2272
77,Z9527386D3,00080270838,DIPARTIMENTO POLIZIA MUNICIPALE,410.00,410.00,PEDAGGI AUTOSTRADALI PER LE AUTOVETTURE DI SERVIZIO DEL CORPO DI POLIZIA MUNICIPALE - ANNO 2019,23-AFFIDAMENTO DIRETTO,,,idm2290
78,z482733643,00080270838,DIPARTIMENTO POLIZIA MUNICIPALE,3768.64,3768.64,CANONE DI ABBONAMENTO ANNO 2019 ALLA BANCA DATI ACI/PRA,23-AFFIDAMENTO DIRETTO,,,idm2308
79,Z89270AF06,00080270838,DIPARTIMENTO POLIZIA MUNICIPALE,664.36,457.40,ACQUISTO PNEUMATICI PER AUTOVETTURE ALFA ROMEO GIULIETTA IN USO AL CORPO DI POLIZIA MUNICIPALE,23-AFFIDAMENTO DIRETTO,,,idm2326
80,Z32297C8B6,00080270838,DIPARTIMENTO RISORSE UMANE,36600.00,0.00,PROCEDURA PER L'AFFIDAMENTO DIRETTO DEL SERVIZIO DI PRE-SELEZIONE CONCORSO TEMPO DETERMINATO N&deg; 46 POSTI AGENTE P.M.,23-AFFIDAMENTO DIRETTO,,,idm2344
81,Z78269D353,00080270838,DIPARTIMENTO PROTEZIONE CIVILE E DIFESA DEL SUOLO,830.00,830.00,FORNITURA BATTERIE PER RADIO-TRASMITTENTI MARCA MOTOROLA.,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-04-10,idm2359
82,7942024D86,00080270838,DIPARTIMENTO POLIZIA MUNICIPALE,71547.84,0.00,ACQUISIZIONE AUTOVEICOLI IN NOLEGGIO A LUNGO TERMINE IN ADESIONE ALLA CONVENZIONE CONSIP DENOMINATA AUTOVEICOLI IN NOLEGGIO 13 - LOTTO 6,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,,,idm2379
83,783409755b,00080270838,DIPARTIMENTO LAVORI PUBBLICI,48233.00,0.00,Accordo quadro per il ripristino di alcuni tratti di marciapiedi ricadenti nel territorio del comune di messina,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-10-21,,idm2397
84,Z0328E0F61,00080270838,DIPARTIMENTO PROTEZIONE CIVILE E DIFESA DEL SUOLO,737.71,737.71,"DETERMINA A CONTRARRE AI SENSI DELL'ART. 32, COMMA 2, DEL D.LGS. N. 50/2016 E SS.MM.II., SOSTITUZIONE BATTERIE UPS.- IMPEGNO DI SPESA ED AFFIDAMENTO DIRETTO - CIG N° Z0328E0F61.",23-AFFIDAMENTO DIRETTO,2019-07-02,2019-09-13,idm2437
