n,cig,strutturaProponente:codiceFiscaleProp,strutturaProponente:denominazione,importoAggiudicazione,importoSommeLiquidate,oggetto,sceltaContraente,tempiCompletamento:dataInizio,tempiCompletamento:dataUltimazione,lottoID
12,475182520A,00606620409,COMUNE DI FORLI',462000.00,1636108.93,"AFFIDAMENTO PROROGA TECNICA DEL CONTRATTO REP.GEN.30777/2013 PER LA GESTIONE DEI SERVIZI DI INFORMAZIONE/COMUNICAZIONE E DI RICERCA/TRATTAMENTO PER URP, IAT E INFORMAGIOVANI - CIG 475182520A",PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2018-07-01,,idm209
13,4821028628,00606620409,COMUNE DI FORLI',1239980.00,1045027.97,CONTRATTO DI APPALTO SERVIZIO DI ASSISTENZA PRE E POST SCOLASTICA NELLE SCUOLE PRIMARIE,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,2013-09-01,,idm228
14,5018775824,00606620409,COMUNE DI FORLI',1214876.04,1328059.95,"COMPLESSO SAN DOMENICO E TEATRO DIEGO FABBRI - ADESIONE ALLA CONVENZIONE CONSIP ""SERVIZIO INTEGRATO ENERGIA""",AFFIDAMENTO DIRETTO,2013-07-01,,idm247
15,5027293D69,00606620409,COMUNE DI FORLI',1551917.43,1047397.04,"CONTRATTO DI CONCESSIONE DELLA GESTIONE DEL PARCO URBANO ""FRANCO AGOSTO""",PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2014-01-01,,idm284
16,5127975AD4,00606620409,COMUNE DI FORLI',3357648.00,2604261.05,"CONTRATTO DI APPALTO SERVIZIO PER L'ASSISTENZA SCOLASTICA E SCOLASTICO EDUCATIVA PER STUDENTI CON DEFICIT GRAVI/GRAVISSIMI FREQUENTANTI SCUOLE PRIMARIE E SECONDARIE DI PRIMO E SECONDO GRADO PRESSO IL COMUNE DI FORLI' E DI FORLIMPOPOLI E, PE",PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,2013-09-11,,idm303
17,5268057A27,00606620409,COMUNE DI FORLI',2115261.38,0.00,POLIZZE N.000255.11.300036 E 000255.11.300037,PROCEDURA APERTA,2014-02-15,,idm322
18,529387108D,00606620409,COMUNE DI FORLI',945075.83,825939.47,"COMPLESSO SAN DOMENICO, TEATRO D. FABBRI E PALAZZO ROMAGNOLI-CONVENZIONE CONSIP SERVIZI DI FACILITY MANAGEMENT PER IMMOBILI ADIBITI PREVALENTEMENTE AD USO UFFICIO, IN USO A QUALSIASI TITOLO ALLE PUBBLICHE AMMINISTRAZIONI",AFFIDAMENTO DIRETTO,2013-08-01,,idm341
19,5304685C88,00606620409,COMUNE DI FORLI',22500.00,188217.00,"GESTIONE IMPIANTO SPORTIVO COMUNALE ANTISTADIO 2 E 3- AFFIDAMENTO FINO AL 30-6-2029 PER REALIZZAZIONE LAVORI URGENTI, MANUTENZIONE STRAORDINARIA E MIGLIORIE",AFFIDAMENTO DIRETTO,2013-10-22,,idm408
20,53130714E3,00606620409,COMUNE DI FORLI',9600.00,72312.48,PROGETTAZIONE DEFINITIVA ESECUTIVA ARCHITETTONICA IMPIANTISTICA STRUTTURALE COORD SICUREZZA PROGETTAZIONE ED ESECUZIONE RIQUALIFICAZIONE EX PALESTRA CAMPOSTRINO-MAGGIORI SPESE PROGETTAZ ESECUTIVA E DL,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-10-25,,idm427
21,53250366B7,00606620409,COMUNE DI FORLI',986211.65,934836.09,APPALTO GESTIONE DEL CENTRO SERVIZI  PER L'INTEGRAZIONE E DELLA MEDIAZIONE INTERCULTURALE E LINGUISTICA NEL COMPRENSORIO FORLIVESE,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,2014-07-01,2019-06-30,idm446
22,553270763F,00606620409,COMUNE DI FORLI',13121.64,355860.25,LETTERA-CONTRATTO PER AMPLIAMENTO AL CONTRATTO DI APPALTO REP. GEN. N. 31024 DELL'11/12/2014 DI GESTIONE DEI CENTRI DI AGGREGAZIONE GIOVANILE E DEL SERVIZIO DI EDUCATIVA DI STRADA,AFFIDAMENTO DIRETTO,2019-09-13,,idm466
23,5555552017,00606620409,COMUNE DI FORLI',39238.10,0.00,CONVENZIONE TRA COMUNE DI FORLI E GESTORI PRIVATI PER ASSEGNAZIONE POSTI NIDO PRESSO SERVZI EDUCATIVI 0/3 ACCREDITATI  A.S. 2017/2018 - 2018/2019,PROCEDURA RISTRETTA,2017-09-01,2019-06-30,idm485
24,5693777D68,00606620409,COMUNE DI FORLI',80500.00,6588.00,CONCESSIONE IN GESTIONE DELL'IMPIANTO SPORTIVO COMUNALE DENOMINATO NEVIO TREOSSI DI VECCHIAZZANO,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,2014-07-01,,idm541
25,5777416A7F,00606620409,COMUNE DI FORLI',60255.87,60897.50,MANUTENZIONE ORDINARIA E STRAORDINARIA DI N. 3 BAGNI AUTOPULENTI DI PROPRIETA' COMUNALE,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2014-08-28,2019-08-27,idm560
26,5825114C21,00606620409,COMUNE DI FORLI',0.00,2777368.36,AFFIDAMENTO IN ECONOMIA DEL SERVIZIO DI BROKER DEL COMUNE DI FORLI',PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,2015-01-17,,idm580
27,5917387E37,00606620409,COMUNE DI FORLI',45901.63,56231.95,"MANUTENZIONE DI IMPIANTI IDRICI, TERMICI E SANITARI NEGLI EDIFICI COMUNALI NON SCOLASTICI",08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2015-03-04,2019-03-04,idm599
28,611411032F,00606620409,COMUNE DI FORLI',6858.11,0.00,POLIZZA INFORTUNI CUMULATIVA,PROCEDURA APERTA,2015-06-30,,idm622
29,6114127137,00606620409,COMUNE DI FORLI',27782.65,34323.05,POLIZZA DI RESPONSABILITA' CIVILE AUTO,PROCEDURA APERTA,2015-06-30,,idm641
30,6114144F3A,00606620409,COMUNE DI FORLI',11002.04,0.00,POLIZZA DI RESPONSABILITA' CIVILE PATRIMONIALE,PROCEDURA APERTA,2015-06-30,,idm660
31,61377539FF,00606620409,COMUNE DI FORLI',66907.59,515372.03,COMPLESSO EDILIZIO DEL MERCATO COPERTO DI PIAZZA CAVOUR - 2^ PERIZIA SUPPLETIVA E DI VARIANTE,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-01-08,2019-03-09,idm679
32,62448358DC,00606620409,COMUNE DI FORLI',2306184.35,1714790.29,AFFIDAMENTO IN APPALTO DELLA GESTIONE DEI SERVIZI OPERATIVI NEI CIMITERI COMUNALI E DELLE ATTIVITA' FUNEBRI ISTITUZIONALI E AFFIDAMENTO IN CONCESSIONE DEL SERVIZIO DI ILLUMINAZIONE VOTIVA - CODICE CIG 62448358DC - CODICE UNIVOCO DI DESTINAZIONE,PROCEDURA APERTA,2015-12-31,,idm717
33,6250909D47,00606620409,COMUNE DI FORLI',50000.00,61000.00,MANUTENZIONE DI IMPIANTI IDRICI TERMICI E SANITARI NEGLI EDIFICI SCOLASTICI COMUNALI,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2015-08-03,2019-08-03,idm745
34,625970799F,00606620409,COMUNE DI FORLI',40000.00,48800.00,TINTEGGIATURA NEGLI EDIFICI SCOLASTICI COMUNALI,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2015-08-25,2019-08-25,idm768
35,63886207FF,00606620409,COMUNE DI FORLI',107971.65,350160.64,"CONCESSIONE IN GESTIONE DELL'IMPIANTO SPORTIVO COMUNALE DENOMINATO ""COMPLESSO MORGAGNI"" CON INTERVENTI DI VALORIZZAZIONE",PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,2015-05-01,,idm797
36,6469207E7C,00606620409,COMUNE DI FORLI',104918.00,61998.78,INTERVENTI DI MANUTENZIONE SUGLI IMPIANTI ELETTRICI E SPECIALI IN EDIFICI COMUNALI,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2015-12-29,2019-12-29,idm836
37,64933799DB,00606620409,COMUNE DI FORLI',13524.59,88089.74,FORNITURA DI CARBURANTE TRAMITE CONVENZIONE CONSIP DENOMINATA CARBURANTI RETE-FUEL CARD 6 - LOTTO 3. PROROGA TECNICA DELLA FORNITURA AFFIDATA ALLA SOCIETA' KUWAIT PETROLEUM ITALIA SPA CON CONTRATTO RACC. N. 343 DEL 30/11/2015,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2018-11-02,2019-04-30,idm862
38,65410705B8,00606620409,COMUNE DI FORLI',2954845.00,1318807.48,CONCESSIONE IN GESTIONE DEI NIDI D'INFANZIA COMUNALI - ESTENSIONE ENTRO IL QUINTO D'OBBLIGO DEL CONTRATTO REP. GEN. 31385 DEL 04708/2016,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2016-09-01,,idm882
39,6541083074,00606620409,COMUNE DI FORLI',70139.50,378952.50,SERVIZIO DI PROLUNGAMENTO POMERIDIANO ED ESTIVO DELLE ATTIVITA' NEI NIDI D'INFANZIA COMUNALI - MODIFICA ED ESTENSIONE DEL CONTRATTO REP. GEN. N. 31457 PER AFFIDAMENTO DELLA GESTIONE DI PARTE DEI SERVIZI AUSILIARI,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2017-09-01,2019-08-31,idm899
40,65410873C0,00606620409,COMUNE DI FORLI',191810.25,1207468.07,SERVIZI INTEGRATIVI NEI NIDI E NELLE SCUOLE DELL'INFANZIA COMUNALI - LOTTO 2 : SERVIZIO DI PROLUNGAMENTO POMERIDIANO ED ESTIVI DELLE ATTIVITA' NELLE SCUOLE DELL'INFANZIA COMUNALI - ESTENSIONE DEL CONTRATTO REP. GEN. 31458/2016 MODIFICA,AFFIDAMENTO DIRETTO,2018-09-03,2019-08-31,idm919
41,6593232B28,00606620409,COMUNE DI FORLI',100000.00,61149.42,MANUTENZIONI VERIFICHE LAVORI ED IMPLEMENTAZIONE IMPIANTI DI SICUREZZA IN EDIFICI COMUNALI,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2016-07-05,,idm939
42,663137716B,00606620409,COMUNE DI FORLI',182477.41,169972.96,CONVENZIONE PER IL SERVIZIO DI GESTIONE DELLE BIBLIOTECHE DECENTRATE E DELLE ATTIVITA' DI AGGREGAZIONE E CULTURALI AD ESSE COLLEGATE,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,2016-09-01,,idm964
43,6645956064,00606620409,COMUNE DI FORLI',140000.00,114462.00,"CONVENZIONE PER SERVIZIO DI ACCOGLIENZA DISABILI IN STRUTTURE RESIDENZIALI DI LIVELLO MEDIO - GRUPPO APPARTAMENTO DENOMINATO ""MAURO MALTONI""",PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,2016-04-01,2019-03-31,idm983
44,6646015114,00606620409,COMUNE DI FORLI',600000.00,18805.25,"CONVENZIONE PER SERVIZIO DI ACCOGLIENZA DI DISABILI IN LABORATORI PROTETTI, CON ASSEGNAZIONE LOCALI DI PROPRIETA' COMUNALE",PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,2016-04-01,2019-03-31,idm1013
45,6646071F46,00606620409,COMUNE DI FORLI',3000000.00,1542898.23,CONVENZIONE PER SERVIZIO DI ACCOGLIENZA DISABILI IN STRUTTURE RESIDENZIALI E SEMIRESIDENZIALI DI LIVELLO MEDIO E LABORATORI PROTETTI,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,2016-04-01,2019-03-31,idm1033
46,6646108DCF,00606620409,COMUNE DI FORLI',120000.00,90676.91,CONVENZIONE PER SERVIZIO DI ACCOGLIENZA DI DISABILI IN STRUTTURE RESIDENZIALI E SEMIRESIDENZIALI DI LIVELLO MEDIO - GRUPPI APPARTAMENTO E LABORATORIO PROTETTO,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,2016-04-01,2019-03-31,idm1053
47,6646129F23,00606620409,COMUNE DI FORLI',900000.00,441978.43,CONVENZIONE PER SERVIZIO DI ACCOGLIENZA DISABILI IN LABORATORI PROTETTI,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,2016-04-01,2019-03-31,idm1073
48,6661365C49,00606620409,COMUNE DI FORLI',20467.21,39567.73,FORNITURA AL BANCO DI MATERIALE ELETTRICO ANNI 2016/2020 - ACCORDO QUADRO E PRIMO COTTIMO SPECIFICO,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2016-06-24,,idm1093
49,6666662017,00606620409,COMUNE DI FORLI',27989.46,0.00,LETTERA CONTRATTO PER L'AFFIDAMENTO DEL SERVIZIO DI FACCHINAGGIO CON CONCESSIONE DI LOCALI NEL MERCATO AGROALIMENTARE ALL'INGROSSO.,AFFIDAMENTO DIRETTO,2017-07-01,,idm1115
50,6683887609,00606620409,COMUNE DI FORLI',49072.55,19629.04,ACQUISTINRETEPA - ORDINE DIRETTO PER NOLEGGIO FOTOCOPIATRICI XEROX,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2017-01-01,,idm1134
52,6712121977,00606620409,COMUNE DI FORLI',360000.00,99071.84,"CONVENZIONE PER SERVIZIO DI ACCOGLIENZA DISABILI IN STRUTTURE RESIDENZIALI DI LIVELLO MEDIO: CENTRO RESIDENZIALE DENOMINATO ""OPERA SAN CAMILLO"" DI PREDAPPIO",PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,2016-06-01,2019-05-31,idm1172
53,6717207E8F,00606620409,COMUNE DI FORLI',0.00,1771037.23,CONVENZIONE TRA IL COMUNE DI FORLI' E GESTORI PRIVATI PER L'ASSEGNAZIONE DI POSTI NIDO PRESSO SERVIZI EDUCATIVI 0/3 ACCREDITATI - CIG 6717207E8F - CODICE UNIVOCO 1HR6LC,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2016-09-01,2019-08-31,idm1192
54,6731032F4F,00606620409,COMUNE DI FORLI',250000.00,0.00,CONVENZIONE PER CONCESSIONE CONTRIBUTI PER PREVENZIONE RISCHIO SISMICO FINALIZZATI ALL'ADEGUAMENTO STRUTTURE DI PROTEZIONE CIVILE E LORO UTILIZZO IN CASO DI EMERGENZA,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2016-06-28,,idm1248
55,6745069F02,00606620409,COMUNE DI FORLI',36070.89,21702.27,SERVIZIO DI COORDINAMENTO DELLA SICUREZZA E DI SUPPORTO AL COMMITTENTE E RESPONSABILE DEI LAVORI DURANTE L'ESECUZIONE DEI LAVORI DI MANUTENZIONE DELLE INFRASTRUTTURE STRADALI E SERVIZI CONNESSI,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2016-10-20,,idm1267
56,6749770668,00606620409,COMUNE DI FORLI',49180.32,26999.99,AFFIDAMENTO SERVIZIO ATTIVITA' DI SUPPORTO AL PROJECT MANAGEMENT PER RENDICONTAZIONE E MONITORAGGIO ECONOMICO FINANZIARIO PROGETTO EUROPEO LIFE15 ENV/IT/000225 SOSLIFE- APPROVAZIONE GRADUATORIA E AGGIUDICAZIONE.,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2017-01-13,,idm1293
57,678416453C,00606620409,COMUNE DI FORLI',14381348.60,7326594.54,CAMST ARL - FORNITURA SERVIZIO RISTORAZIONE SCOLASTICA NELLE MENSE DEL COMUNE DI FORLI',AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2016-09-01,,idm1312
58,679374795F,00606620409,COMUNE DI FORLI',651773.73,724664.83,"CNS CONSORZIO NAZIONALE SERVIZI SOCIETA COOPERATIVA - SERVIZIO DI PULIZIA NELLE SCUOLE DELL'INFANZIA, PRIMARIE E SERVIZI AUSILIARI COMPLEMENTARI",AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2016-09-01,2019-08-31,idm1331
59,6808838EDA,00606620409,COMUNE DI FORLI',105000.00,274500.00,CONTRATTO DI SPONSORIZZAZIONE PER FORNITURA CON INSTALLAZIONE DI UN TABELLONE ELETTRONICO MULTIMEDIALE SEGNAPUNTI PER IMPIANTO COMUNALE PALAGALASSI,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,2016-09-27,,idm1351
60,6817808923,00606620409,COMUNE DI FORLI',670496.40,585563.42,"VERBALE DI FORNITURA - CONVENZIONE PER L'AFFIDAMENTO DEI SERVIZI - DEI SERVIZI INTEGRATI DI VIGILANZA ARMATA, PORTIERATO E ALTRI SERVIZI PER TUTTE LE AMMINISTRAZIONI DELLA REGIONE EMILIA-ROMAGNA E TRASPORTO VALORI E CONTAZIONE DENARO PER LE AZIE",AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2016-10-01,,idm1370
61,6830981FD5,00606620409,COMUNE DI FORLI',77084.13,291065.75,"CAMST SOC. COOP ARL - GESTIONE DEL SERVIZIO DI FORNITURA DERRATE ALIMENTARI ""PASTI A CRUDO"" PER I NIDI D'INFANZIA COMUNALI - PROROGA TECNICA NELLE MORE DEL PERFEZIONAMENTO DI NUOVA PROCEDURA NEGOZIATA",PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2019-01-01,2019-08-31,idm1389
62,6850251DF1,00606620409,COMUNE DI FORLI',2635545.76,2275791.29,"ORDINATIVO DI FORNITURA - CONVENZIONE PULIZIA, SANIFICAZIONE E SERVIZI AUSILIARI 4 - NR.REG.PI054155-16 - CIG 6850251DF1",AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2017-01-01,,idm1409
63,6855469FF8,00606620409,COMUNE DI FORLI',0.00,34038.00,CONCESSIONE SERVIZIO DI GESTIONE IMPIANTO SPORTIVO COMUNALE N. TREOSSI - PROLUNGAMENTO PER REALIZZAZIONE OPERE DI MIGLIORIA E MANUTENZIONE STRAORDINARIA,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2016-12-15,,idm1428
64,6909686544,00606620409,COMUNE DI FORLI',80520.00,24249.96,SERVIZIO DI FORNITURA E POSA IN OPERA DELLA NUMERAZIONE CIVICA INTERNA ED ESTERNA DA COLLOCARE NEL TERRITORIO COMUNALE PER UN PERIODO DI 6 ANNI,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,2017-01-01,,idm1447
65,69536361F5,00606620409,COMUNE DI FORLI',67875.00,0.00,FORNITURA DI SISTEMA DI STORAGE FIBER CHANNEL E RELATIVI SERVIZI PER RINNOVO SAN (STORAGE AREA NETWORK) PER COMUNE DI FORLI' E COMUNI DELL'U.C.R.F.STIPULA RDO MEPA N.1358048 - CIG 69536361F5,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2017-01-01,,idm1464
66,69666662A7,00606620409,COMUNE DI FORLI',80452.06,61548.68,"MANUTENZIONE DEI SISTEMI DI PREVENZIONE INCENDI (ESTINTORI, IMPIANTI IDRICI E A GAS INERTE, MONITORAGGIO) PER IL TRIENNIO 2017/2019",PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2017-05-17,,idm1495
67,701432541A,00606620409,COMUNE DI FORLI',200000.00,0.00,"CONVENZIONE PER SERVIZIO DI ACCOGLIENZA DISABILI IN STRUTTURA RESIDENZIALE DI LIVELLO MEDIO - COMUNITA' RESIDENZIALE DENOMINATA ""PICCOLO PRINCIPE"" DI SANTA SOFIA",PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,2017-06-27,,idm1526
68,7026644A0E,00606620409,COMUNE DI FORLI',600000.00,381731.68,CONVENZIONE PER L'INSERIMENTO DI MINORI STRANIERI NON ACCOMPAGNATI REP. GEN. N. 31026/2014 - INTEGRAZIONI E MODIFICHE PROGETTO SPRAR MINORI,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2017-01-01,,idm1557
69,70344904C9,00606620409,COMUNE DI FORLI',142171.98,30215.37,APPALTO GESTIONE CENTRO SERVIZI PER L'INTEGRAZIONE E MEDIAZIONE INTERCULTURALE E LINGUISTICA NEL COMPRENSORIO FORLIVESE REP. GEN. 30958/2014 - ESTENSIONE PRESTAZIONI ANNI 2017/2018/2019 PER PROGETTO SPRAR,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,2017-01-01,,idm1576
70,70558374E3,00606620409,COMUNE DI FORLI',83264.30,57360.17,CONTRATTO DI APPALTO REP. GEN. N. 30958/14 - VARIAZIONE IN AUMENTO PER PROGETTO SPRAR MINORI,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2017-01-01,2019-06-30,idm1595
71,705768169A,00606620409,COMUNE DI FORLI',74730.00,41853.18,"SERVIZIO IN ECONOMIA DI ASSISTENZA E MANUTENZIONE DEGLI IMPIANTI ELEVATORI SITI NEGLI IMMOBILI COMUNALI - RINNOVO DEL CONTRATTO RACC. N. 48/R6 DEL 14/02/2014 PER ULTERIORE PERIODO DI ANNI TRE, CON DECORRENZA DAL 15/02/2017",08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2017-02-15,,idm1615
72,7079042243,00606620409,COMUNE DI FORLI',50000.00,60999.99,"MANUTENZIONI ORDINARIE DI NATURA EDILE SUGLI EDIFICI SCOLASTICI COMUNALI CON PRONTA REPERIBILITA'  ANNI 2017 E 2018 CONFORMI AL DECRETO DEL MINISTRO DELL'     AMBIENTE DEL 11/01/2017, PUBBLICATO SULLA G.U. N. 23 DEL 28/01/2017 - ACCORDO QUADRO E PRIM",PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2017-10-03,2019-10-03,idm1634
73,7105940730,00606620409,COMUNE DI FORLI',48594.00,11513.60,REALIZZAZIONE DI STAGE FORMATIVI RIVOLTI A MINORI E/O NEOMAGGIORENNI INSERITI NEL PROGETTO SPRAR MINORI,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,2017-07-24,,idm1673
74,7112808AD6,00606620409,COMUNE DI FORLI',347226.30,252198.14,ADESIONE CONVENZIONE PULIZIA SANIFICAZIONE E SERVIZI AUSILIARI 4 - INTERCENTER,AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2017-06-29,,idm1692
75,7127179E28,00606620409,COMUNE DI FORLI',394333.33,51240.00,"INTEGRAZIONE DELLA CONCESSIONE SERVIZIO DI GESTIONE IMPIANTO SPORTIVO ""MORGAGNI""",PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO,2016-04-01,,idm1711
