n,cig,strutturaProponente:codiceFiscaleProp,strutturaProponente:denominazione,importoAggiudicazione,importoSommeLiquidate,oggetto,sceltaContraente,tempiCompletamento:dataInizio,tempiCompletamento:dataUltimazione,lottoID
16,ZD327E045F,80025760820,Comune di San Giuseppe Jato,1645.00,1645.00,AVVISO TRAMITE POSTE ITALIANE ELETTORI EXTRA UE ELEZIONI MAGGIO 2019,23-AFFIDAMENTO DIRETTO,2019-04-04,2019-04-17,idm303
17,ZE226B4519,80025760820,Comune di San Giuseppe Jato,28571.00,22376.00,Rette ricovero Disabili,23-AFFIDAMENTO DIRETTO,2018-01-01,2018-12-31,idm323
18,Z2B28A6DE4,80025760820,Comune di San Giuseppe Jato,7500.00,6354.00,PROSECUZIONE RICOVERO Disabile Omissis,23-AFFIDAMENTO DIRETTO,2019-04-05,2019-06-30,idm343
19,Z40294E645,80025760820,Comune di San Giuseppe Jato,15900.00,0.00,Ricovero disabile periodo 01/07/2019 al 31/12/2019,23-AFFIDAMENTO DIRETTO,2019-07-01,2019-12-31,idm363
20,Z402B49D88,80025760820,Comune di San Giuseppe Jato,4761.00,0.00,IMPEGNO SPESA RETTA DI RICOVERO Disabile V.A,23-AFFIDAMENTO DIRETTO,2019-11-01,2019-12-31,idm383
21,Z8A21A730F,80025760820,Comune di San Giuseppe Jato,30335.00,7462.12,Ricovero minore  OMISSIS presso Associazione Comunità Papa Giovanni XXIII (RM),23-AFFIDAMENTO DIRETTO,2018-01-01,2018-12-31,idm403
22,Z72269ACD1,80025760820,Comune di San Giuseppe Jato,30689.00,24952.00,Ricovero minori comunità Papa Giovanni.,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-12-31,idm423
23,Z5C244EEC4,80025760820,Comune di San Giuseppe Jato,16331.00,19252.00,Ricovero minore Istituto Walden,23-AFFIDAMENTO DIRETTO,2018-07-01,2018-12-31,idm443
24,Z4A269AC74,80025760820,Comune di San Giuseppe Jato,39820.00,13077.00,Ricovero minore e mamma omissis  Comunità Walden,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-12-31,idm463
25,Z131E75215,80025760820,Comune di San Giuseppe Jato,4528.00,0.00,Prosecuzione ricovero n.2 minori OMISSIS E OMISSIS presso Comunità Alloggio Panta Rei di Palermo.,23-AFFIDAMENTO DIRETTO,2017-05-01,2017-05-30,idm483
26,Z9826CAE8E,80025760820,Comune di San Giuseppe Jato,2083.00,1832.00,Ricovero omissis  Opera Pia Riccobono,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-12-31,idm503
27,Z1D2739686,80025760820,Comune di San Giuseppe Jato,24890.00,4425.00,Ricovero omissis Opera Pia Riccobono,23-AFFIDAMENTO DIRETTO,2019-02-01,2019-12-31,idm523
28,ZA925180D4,80025760820,Comune di San Giuseppe Jato,1971.00,1897.00,Ricovero minore  OMISSIS ASS. Federico II di Svevia.,23-AFFIDAMENTO DIRETTO,2018-08-31,2018-09-23,idm543
29,Z592670A03,80025760820,Comune di San Giuseppe Jato,24500.00,19333.00,Ricovero OMISSIS e 2 figli Casa accoglienza Rita Atria,23-AFFIDAMENTO DIRETTO,2018-12-22,2019-07-31,idm563
30,Z022764E3E,80025760820,Comune di San Giuseppe Jato,25049.00,5053.00,Ricovero omisss Istituto Aquilone,23-AFFIDAMENTO DIRETTO,2018-03-01,2019-04-30,idm583
31,Z0E26DC9F9,80025760820,Comune di San Giuseppe Jato,3282.00,3044.00,Ricovero minore omissis comunità Aquilone,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-02-28,idm603
32,Z662816047,80025760820,Comune di San Giuseppe Jato,20247.00,14096.00,Ricovero omissis maggio – dicembre 2019 Comunità Aquilone,23-AFFIDAMENTO DIRETTO,2019-05-01,2019-12-31,idm623
33,ZB92A70EEE,80025760820,Comune di San Giuseppe Jato,14250.00,0.00,Ricovero minoro minore e madre comunità Quadrifoglio,23-AFFIDAMENTO DIRETTO,2019-11-11,2019-12-31,idm643
34,Z4D2800F1F,80025760820,Comune di San Giuseppe Jato,1200.00,1200.00,Servizio eventi luttuosi Ales,23-AFFIDAMENTO DIRETTO,2019-05-01,,idm663
35,Z2128B45D7,80025760820,Comune di San Giuseppe Jato,550.00,550.00,Contributo associazione A.V.U.L.S. affidamento in economia,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-12-31,idm682
36,Z69251803F,80025760820,Comune di San Giuseppe Jato,1625.00,1050.00,Assicurazione n. 19 soggetti servizio civico comunale,23-AFFIDAMENTO DIRETTO,2018-10-15,2019-10-14,idm702
37,Z22266D3F8,80025760820,Comune di San Giuseppe Jato,220.00,0.00,Contributo eventi luttuosi,23-AFFIDAMENTO DIRETTO,2018-12-20,,idm722
38,Z8D2AF16E1,80025760820,Comune di San Giuseppe Jato,2128.00,0.00,Servizio assistenza domiciliare anziani ultra 75° coop.,23-AFFIDAMENTO DIRETTO,2019-12-02,2019-12-19,idm741
39,Z3F2AF1672,80025760820,Comune di San Giuseppe Jato,2128.00,0.00,Servizio assistenza domiciliare anziani ultra 75° coop,23-AFFIDAMENTO DIRETTO,2019-12-02,2019-12-19,idm761
40,Z1D2AF1811,80025760820,Comune di San Giuseppe Jato,2128.00,0.00,Servizio assistenza domiciliare anziani ultra 75° coop,23-AFFIDAMENTO DIRETTO,2019-12-02,2019-12-19,idm781
41,Z252AEDB79,80025760820,Comune di San Giuseppe Jato,2128.00,0.00,Servizio assistenza domiciliare anziani ultra 75° coop,23-AFFIDAMENTO DIRETTO,2019-12-02,2019-12-19,idm801
42,ZD028015FF,80025760820,Comune di San Giuseppe Jato,1129.00,1129.00,Adattamento sistema posturale ausilio scolastico p.h.,23-AFFIDAMENTO DIRETTO,2019-04-10,2019-06-04,idm821
43,Z6D28B47B2,80025760820,Comune di San Giuseppe Jato,200.00,200.00,Patrocinio oneroso Ass. LiberaMente,23-AFFIDAMENTO DIRETTO,2019-06-10,2019-06-10,idm841
44,ZE328EDCDD,80025760820,Comune di San Giuseppe Jato,1400.00,1400.00,Assicurazione minori Tempo d’Estate,23-AFFIDAMENTO DIRETTO,2019-06-21,,idm861
45,Z4528F6E87,80025760820,Comune di San Giuseppe Jato,409.00,409.00,Noleggio services per il 28 giugno 2019,23-AFFIDAMENTO DIRETTO,2019-06-28,2019-06-28,idm880
46,Z3B291737B,80025760820,Comune di San Giuseppe Jato,2000.00,2000.00,Impegno di spesa per concessione contributo Associazione Balliamo Insieme,23-AFFIDAMENTO DIRETTO,2019-07-13,2019-08-03,idm900
47,Z4329175A3,80025760820,Comune di San Giuseppe Jato,3182.00,3182.00,Affidamento impegno spesa spettacolo musicale de 12 Agosto 2019,23-AFFIDAMENTO DIRETTO,2019-08-12,2019-08-12,idm920
48,Z1D2937501,80025760820,Comune di San Giuseppe Jato,70.00,70.00,Allestimento teca commemorazione Borsellino,23-AFFIDAMENTO DIRETTO,2019-07-16,2019-09-18,idm940
49,ZDE2AC0DA1,80025760820,Comune di San Giuseppe Jato,3279.00,0.00,Affidamento ed impegno di spesa per la fornitura e collocazione di luminarie natalizie 2019,23-AFFIDAMENTO DIRETTO,2019-12-01,2020-01-07,idm960
50,Z4E2B1B149,80025760820,Comune di San Giuseppe Jato,300.00,0.00,Acquisto giocattoli per Ospedale Civico Reparto Pediatrico Oncologico,23-AFFIDAMENTO DIRETTO,2019-12-10,2019-12-10,idm980
51,ZE62B43A25,80025760820,Comune di San Giuseppe Jato,300.00,0.00,Concessione contributo Associazione Culturale Decor Carmeli dello Jato,23-AFFIDAMENTO DIRETTO,2019-12-16,2019-12-23,idm1000
52,ZE92B43FDB,80025760820,Comune di San Giuseppe Jato,400.00,0.00,Concessione contributo Ass. Pro Jato Pro Loco San Giuseppe Jato San Cipirello,23-AFFIDAMENTO DIRETTO,2019-12-22,2020-01-20,idm1020
53,ZEA2B4411B,80025760820,Comune di San Giuseppe Jato,200.00,0.00,Concessione contributo Associazione AVULSS S.G.Jato,23-AFFIDAMENTO DIRETTO,2019-12-16,2019-12-16,idm1040
54,Z302B443EB,80025760820,Comune di San Giuseppe Jato,400.00,0.00,Concessione contributo Associazione Parole e Musica,23-AFFIDAMENTO DIRETTO,2019-12-15,2019-12-19,idm1060
55,Z922B6525F,80025760820,Comune di San Giuseppe Jato,300.00,0.00,Concessione contributo Ass. Happy Days,23-AFFIDAMENTO DIRETTO,2020-01-05,2020-01-05,idm1080
56,6402411CAF,80025760820,Comune di San Giuseppe Jato,560661.00,540308.00,Lavori di Manutenzione straordinaria scuola Primaria Piersanti Mattarella,01-PROCEDURA APERTA,2015-09-21,2018-09-25,idm1100
57,ZDE295A3ED,80025760820,Comune di San Giuseppe Jato,300.00,300.00,INCARICHI PROFESSIONALI,02-PROCEDURA RISTRETTA,2019-07-30,2019-12-23,idm1603
58,Z662953B07,80025760820,Comune di San Giuseppe Jato,7000.00,7000.00,239° MOSTRA ANIMALI – CONCESSIONE CONTRIBUTO,23-AFFIDAMENTO DIRETTO,2019-07-30,2019-10-25,idm1623
59,ZD2267D635,80025760820,Comune di San Giuseppe Jato,3500.00,3500.00,LA NOTTE DEI SAPORI CONTRIBUTO ASS.NE YATOY,23-AFFIDAMENTO DIRETTO,2018-12-27,2019-01-21,idm1643
60,ZE92626C24,80025760820,Comune di San Giuseppe Jato,700.00,0.00,PORTALE IMPRESA IN UN GIORNO,23-AFFIDAMENTO DIRETTO,2018-12-07,2019-12-31,idm1663
61,Z4F290BODB,80025760820,Comune di San Giuseppe Jato,480.00,480.00,FORNITURA IN ACQUISTO PERSONAL COMPUTER COMPLETO DI MONITOR PER SERVIZIO AFFARI SOCIALI,06-PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),2019-07-31,2019-07-31,idm1683
62,Z3D2981922,80025760820,Comune di San Giuseppe Jato,445.00,445.00,FORNITURA IN ACQUISTO PERSONAL COMPUTER COMPLETO DI MONITOR PER SERVIZIO PERSONALE,06-PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),2019-10-09,2019-10-09,idm1703
63,Z53291917B,80025760820,Comune di San Giuseppe Jato,1217.00,1217.00,Fornitura in acquisto N. 3 condizionatori settore finanziario e tributi,06-PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),2019-08-09,2019-08-09,idm1723
64,ZC5291CCA4,80025760820,Comune di San Giuseppe Jato,2868.00,1573.00,Fornitura in acquisto materiale igienico sanitario  anni 2019 e 2020 per uffici comunali,06-PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),2019-08-22,2019-09-20,idm1743
65,Z5328A76B6,80025760820,Comune di San Giuseppe Jato,1200.00,1200.00,Prestazione di servizio – supporto tecnico specialistico elaborazione  del Conto Economico e stato Patrimoniale per l’esercizio  2018,06-PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),2019-07-16,2019-07-16,idm1763
66,Z44289D1DF,80025760820,Comune di San Giuseppe Jato,5078.00,5078.00,Fornitura in acquisto carta in risme -   materiale vario di cancelleria e consumabili per stampanti uffici comunali anno 2019,06-PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),2019-10-21,2019-11-21,idm1783
67,Z7427BC5B4,80025760820,Comune di San Giuseppe Jato,3000.00,3000.00,Spedizione posta massiva I° trimestre 2019,06-PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),2019-01-01,2019-03-31,idm1803
68,ZB91338794,80025760820,Comune di San Giuseppe Jato,20000.00,0.00,"Intervento provvisionale finalizzato a garantire la stabilità del versante a monte di Via Piana Degli Albanesi, interessata da fenomeno franoso",23-AFFIDAMENTO DIRETTO,2015-02-16,,idm1823
69,Z4D1523766,80025760820,Comune di San Giuseppe Jato,20000.00,0.00,Servizio prove di laboratorio su campioni e provini,23-AFFIDAMENTO DIRETTO,2015-06-25,,idm1842
70,ZF02697D08,80025760820,Comune di San Giuseppe Jato,11595.00,11595.00,Servizio di copertura assicurativa R.C.A. per automezzi comunali anno 2019,06-PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),2019-02-07,2020-02-07,idm1861
71,ZC51AAFFA2,80025760820,Comune di San Giuseppe Jato,21680.00,9787.00,Conferimento incarico professionale di Coordinatore della sicurezza per i lavori di manutenzione della scuola materna G.Rodari,23-AFFIDAMENTO DIRETTO,2016-07-19,,idm1890
72,ZF72B41E5F,80025760820,Comune di San Giuseppe Jato,1524.00,1524.00,FORNITURA IN ACQUISTO N. 3 PERSONAL COMPUTER N. 2 MONITOR  E N. 2 UPS PER UFFICI COMUNALI,06-PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),2019-12-27,2019-12-27,idm1909
73,ZD41565779,80025760820,Comune di San Giuseppe Jato,32443.00,28903.00,"Affidamento incarico professionale Direzione lavori , contabilità assistenza al collaudo per i lavori di Manutenzione straordinaria della scuola materna G.Rodari",23-AFFIDAMENTO DIRETTO,2015-07-15,,idm1929
74,Z812B17A66,80025760820,Comune di San Giuseppe Jato,12112.00,0.00,Fornitura in acquisto stampati e generi vari di Tipografia per uffici comunali anni 2020 e 2021,06-PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),2020-01-01,2021-12-31,idm1948
75,8079424799,80025760820,Comune di San Giuseppe Jato,84070.00,84070.00,Lavori di messa in sicurezza della viabilità,01-PROCEDURA APERTA,2019-10-25,,idm1977
76,Z58268852F,80025760820,Comune di San Giuseppe Jato,1512.00,1512.00,Fornitura in acquisto gioco complesso “Torretta Galgary” da ubicare nel parco gioco “Plesso Casa del Fanciullo”,06-PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),2019-01-30,,idm2005
77,ZDB2644BBD,80025760820,Comune di San Giuseppe Jato,5000.00,3500.00,Fornitura carburanti EXTRARETE gasolio da riscaldamento ed. 10 Lotto 17,06-PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),2019-11-26,2019-12-31,idm2024
78,Z7B132CB49,80025760820,Comune di San Giuseppe Jato,5900.00,1180.00,Fornitura noleggio fotocopiatore decorrente da maggio 2015 a maggio 2020,06-PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),2019-01-01,2019-12-31,idm2044
79,ZBA268CEA9,80025760820,Comune di San Giuseppe Jato,0.00,0.00,Servizio di tesoreria comunale anni 2019 – 2021,06-PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),2019-01-01,2021-12-31,idm2064
80,ZD622E6E0F,80025760820,Comune di San Giuseppe Jato,12900.00,12900.00,Proroga contratto servizio di tesoreria anno 2018,06-PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),2018-01-01,2018-12-31,idm2090
81,ZB220B6AB7,80025760820,Comune di San Giuseppe Jato,12049.00,5245.00,Fornitura in acquisto stampati e generi di tipografia mediante richiesta offerta anno  2018 e  2019,06-PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),2018-01-01,2019-12-31,idm2110
82,ZB1264FEA1,80025760820,Comune di San Giuseppe Jato,14134.62,14133.21,Fornitura in acquisto buoni pasto personale dipendente anno 2018,06-PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),2018-01-01,2019-12-31,idm2136
83,Z7325315EA,80025760820,Comune di San Giuseppe Jato,150.00,150.00,Fornitura in acquisto di n. 50 badges a banda magnetica per rilevazione automatica presenze  personale dipendente,06-PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI GARA (SETTORI SPECIALI),2018-11-20,2018-11-20,idm2156
84,Z1D2945974,80025760820,Comune di San Giuseppe Jato,5000.00,5000.00,SERVIZI POSTALI,23-AFFIDAMENTO DIRETTO,2019-07-22,2019-07-30,idm2176
85,Z2D29034FA,80025760820,Comune di San Giuseppe Jato,313.00,313.00,MANUTENZIONE AUTOVETTURA,23-AFFIDAMENTO DIRETTO,2019-06-28,2019-12-04,idm2196
86,ZCE2903345,80025760820,Comune di San Giuseppe Jato,365.00,365.00,PASSAGGIO DI PROPRIETA’ AUTO,23-AFFIDAMENTO DIRETTO,2019-06-28,2019-12-04,idm2216
87,Z112B7FB71,80025760820,Comune di San Giuseppe Jato,200.00,0.00,RINNOVO CASELLE PEC CONSIGLIERI,23-AFFIDAMENTO DIRETTO,2019-12-31,,idm2236
88,ZD3252E15A,80025760820,Comune di San Giuseppe Jato,36363.00,36363.00,IMPEGNO DI SPESA PER IL SERVIZIO STUDENTI PENDOLARI PERIODO NOV/.DIC.  2018,23-AFFIDAMENTO DIRETTO,2018-10-22,2018-12-31,idm2255
89,Z0B26535E5,80025760820,Comune di San Giuseppe Jato,250.00,250.00,AFFIDAMENTO SERVIZIO DI RIPARAZIONE DELLO SCUOLABUS COMUNALE PH TG  CJ283JL,23-AFFIDAMENTO DIRETTO,2018-11-14,2018-12-21,idm2275
90,ZF524A3BCB,80025760820,Comune di San Giuseppe Jato,1489.00,1489.00,AFFIDAMENTO E IMPEGNO PER LA MANUTENZIONE ORDINARIA/REVISIONE SCUOLABUS COMUNALI,23-AFFIDAMENTO DIRETTO,2018-08-14,2018-12-31,idm2295
91,Z8625424BE,80025760820,Comune di San Giuseppe Jato,6115.00,6115.00,AFFIDAMENTO DEL SERVIZIO DI MENSA SCOLASTICA PER I BAMBINI BISOGNOSI A.S. 2018/2019,01-PROCEDURA APERTA,2018-10-10,2019-05-30,idm2315
92,Z3424A4977,80025760820,Comune di San Giuseppe Jato,1838.00,1838.00,AFFIDAMENTO -IMPEGNO MANUTENZIONE SUGLI COMUNALI,23-AFFIDAMENTO DIRETTO,2018-08-10,2018-11-14,idm2335
93,Z4B261119C,80025760820,Comune di San Giuseppe Jato,4098.00,4098.00,ACQUISTO ATTREZZATURE ARREDI SCOLASTICI  SERVIZIO MENSA,23-AFFIDAMENTO DIRETTO,2018-12-04,2018-12-05,idm2355
94,Z6C261188B,80025760820,Comune di San Giuseppe Jato,180.00,180.00,IMPEGNO-AFFIDAMENTO PER CORSO DI FORMAZIONE SERVIZIO MENSA N. 3 UNITA',23-AFFIDAMENTO DIRETTO,2018-12-11,2018-12-13,idm2375
95,7727630203,80025760820,Comune di San Giuseppe Jato,127272.00,0.00,IMPEGNO DI SPESA PER IL SERVIZIO TRASPORTO DEGLI STUDENTI PENDOLARI A.S. 2018/2019 PERIODO GENNAIO/GIUGNO 2019,23-AFFIDAMENTO DIRETTO,2019-01-01,2019-06-30,idm2395
96,Z4F2875C6F,80025760820,Comune di San Giuseppe Jato,688.00,688.00,AFFIDAMENTO E IMPEGNO PER RIPARAZIONE SCUOLABUS COMUNALE TARG.AV076JB,23-AFFIDAMENTO DIRETTO,2019-05-17,2019-07-05,idm2415
97,ZA92977903,80025760820,Comune di San Giuseppe Jato,18181.00,0.00,IMPEGNO E AFFIDAMENTO PER SERVIZIO DI TRASPORTO STUDENTI PENDOLARI A.S. 2019/2020 PERIODO DICEMBRE 2019,23-AFFIDAMENTO DIRETTO,2019-12-01,2019-12-31,idm2435
98,ZDF29AC410,80025760820,Comune di San Giuseppe Jato,924.00,924.00,"AFFIDAMENTO E IMPEGNO MANUTENZIONE ORDINARIA,RIPARAZIONE E REVISIONE SCUOLABUS COMUNALI FIAT IVECO TG. AV076JB E FIAT IVECO TG.CF151ZS",23-AFFIDAMENTO DIRETTO,2019-09-09,2019-10-16,idm2455
99,Z7B2A1D19B,80025760820,Comune di San Giuseppe Jato,56.00,0.00,IMPEGNODI SPESA E AFFIDAMENTO REVISIONE SCUOLABUS COMUNALE PH TG.CJ283JL,23-AFFIDAMENTO DIRETTO,2019-10-18,2020-01-14,idm2475
100,Z5C2A48E21,80025760820,Comune di San Giuseppe Jato,560.00,0.00,IMPEGNO E AFFIDAMENTO DEL SERVIZIO DI RIPARAZIONE SCUOLABUS PH TG. CJ283JL,23-AFFIDAMENTO DIRETTO,2019-10-30,2019-12-31,idm2495
101,ZE12A55F85,80025760820,Comune di San Giuseppe Jato,800.00,0.00,IMPEGNO E AFFIDAMENTO PER LA RIPARAZIONE GUASTO SCUOLABUS TARGATO CF151ZS,23-AFFIDAMENTO DIRETTO,2019-10-25,2019-12-31,idm2515
102,8002595E4B,80025760820,Comune di San Giuseppe Jato,41558.00,0.00,AFFIDAMENTO DEL SERVIZIO ASSISTENZA AUTONOMIA COMUNICAZIONE PER ALUNNI DIVERSAMENTE ABILI A.S. 2019/2020,23-AFFIDAMENTO DIRETTO,2019-11-21,2020-06-09,idm2535
103,8089892611,80025760820,Comune di San Giuseppe Jato,77140.00,0.00,AFFIDAMENTO SERVIZIO REFEZIONE SCOL. SCUOLA MATERNA A.S. 2019/2020,02-PROCEDURA RISTRETTA,2019-01-21,2020-05-31,idm2555
104,81348491C3,80025760820,Comune di San Giuseppe Jato,127272.72,0.00,AFFIDAMENTO E IMPEGNO DI SPESA STUDENTI PENDOLARI A.S. 2019-2020PERIODO GENNAIO-GIUGNO 2020,24-AFFIDAMENTO DIRETTO A SOCIETA' IN HOUSE,2020-01-01,2020-06-30,idm2575
105,ZE0257863E,80025760820,Comune di San Giuseppe Jato,1200.00,940.00,FORNITURA SERVIZIO IDRICO INTEGRATO AUTOBOTTE,23-AFFIDAMENTO DIRETTO,2015-05-18,2018-07-23,idm2595
106,Z2F2578694,80025760820,Comune di San Giuseppe Jato,150.00,23.00,FORNITURA SERVIZIO IDRICO INTEGRATO PARROCCHIA ANIME SANTE,23-AFFIDAMENTO DIRETTO,2015-05-18,2018-07-23,idm2615
107,Z3926044BE,80025760820,Comune di San Giuseppe Jato,18564.00,18564.00,AFFIDAMENTO DIRETTO PER PROGETTAZIONE COSTRUZIONE NUOVO COLOMBARIO C,23-AFFIDAMENTO DIRETTO,2018-11-30,2019-06-05,idm2635
108,Z992611110,80025760820,Comune di San Giuseppe Jato,1854.00,1854.00,INCARICO PROFESSIONALE DELLO STUDIO DEL NUOVO COLOMBARIO C,23-AFFIDAMENTO DIRETTO,2018-12-03,2019-05-14,idm2655
109,ZF3265F3E3,80025760820,Comune di San Giuseppe Jato,538.14,538.14,LIQUIDAZIONE FATTURE BANCA FARMAFACTORIN G-INTERESSI PER CESSIONE DI CREDITO PROSOLUTO ENI S.P.A,23-AFFIDAMENTO DIRETTO,2016-06-30,2018-06-08,idm2675
110,ZCA2667ED9,80025760820,Comune di San Giuseppe Jato,35000.00,0.00,MANITENZIONE IMPIANTO PUBBLICA ILLUMINAZIONE IMMOBILI COMUNALI E GAS NATURALE,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,2018-12-31,2019-12-30,idm2695
111,775190095A,80025760820,Comune di San Giuseppe Jato,149539.14,0.00,LAVORI DI REALIZZAZIONE NUOVO COLOMBARIO,21-PROCEDURA RISTRETTA DERIVANTE DA AVVISI CON CUI SI INDICE LA GARA,2018-12-28,,idm2715
112,7734844331,80025760820,Comune di San Giuseppe Jato,220582.20,0.00,SERVIZIO TEMPORANEO TRASPORTO SMALTIMENTO DEI RIFIUTI,01-PROCEDURA APERTA,2019-01-03,2019-04-02,idm2746
113,Z9028ECF51,80025760820,Comune di San Giuseppe Jato,270.00,270.00,Impegno integrazione servizio piattaforma SIOPE+ IMMEDIA Spa,23-AFFIDAMENTO DIRETTO,2019-07-30,,idm2772
114,Z942B232F2,80025760820,Comune di San Giuseppe Jato,24180.00,0.00,"Impegno utenza telefonica fissa mobile ed internet, VODAFONE Italia SPA",23-AFFIDAMENTO DIRETTO,2019-12-18,,idm2791
115,Z2A2B18930,80025760820,Comune di San Giuseppe Jato,3167.00,3167.00,"Impegno e liquidazione utenza telefonica fissa e mobile,  VODAFONE Italia SPA periodo dal 17/09/2019 al 16/11/2019",23-AFFIDAMENTO DIRETTO,2019-12-18,2019-12-18,idm2810
116,ZF1249DF88,80025760820,Comune di San Giuseppe Jato,3942.00,3942.00,"Impegno e liquidazione utenza telefonica fissa mobile ed internet,  VODAFONE Italia SPA periodo dal 01/10/2019 al 17/01/2020",23-AFFIDAMENTO DIRETTO,2019-12-18,2019-12-18,idm2830
