n,cig,strutturaProponente:codiceFiscaleProp,strutturaProponente:denominazione,importoAggiudicazione,importoSommeLiquidate,oggetto,sceltaContraente,tempiCompletamento:dataInizio,tempiCompletamento:dataUltimazione,lottoID
12,ZF82B5CC16,00137020871,CT - Direzione Cultura,300.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm960
13,Z3F2B5C171,00137020871,CT - Direzione Cultura,300.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm1094
14,ZC52B5CD0C,00137020871,CT - Direzione Cultura,300.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm1228
15,Z092B5C198,00137020871,CT - Direzione Cultura,250.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm1362
16,ZEA2B5CB41,00137020871,CT - Direzione Cultura,400.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm1496
17,Z142B5CB6C,00137020871,CT - Direzione Cultura,500.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm1630
18,Z282B5CBE9,00137020871,CT - Direzione Cultura,300.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm1764
19,Z862B5CCBC,00137020871,CT - Direzione Cultura,500.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm1898
20,Z5B2B5CCE9,00137020871,CT - Direzione Cultura,400.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm2032
21,Z0A2B5CDA1,00137020871,CT - Direzione Cultura,500.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm2166
22,ZBD2B5CDD5,00137020871,CT - Direzione Cultura,500.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm2300
23,ZB42B5CF54,00137020871,CT - Direzione Cultura,1000.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm2434
24,Z622B5CSF4,00137020871,CT - Direzione Cultura,4000.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm2568
25,Z6E2B5C73F,00137020871,CT - Direzione Cultura,300.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm2702
26,Z1B2B5C76D,00137020871,CT - Direzione Cultura,300.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm2836
27,ZB32B5C832,00137020871,CT - Direzione Cultura,1700.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm2970
28,Z602B5C860,00137020871,CT - Direzione Cultura,500.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm3104
29,Z022B5C888,00137020871,CT - Direzione Cultura,500.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm3238
30,Z7E2B5C999,00137020871,CT - Direzione Cultura,400.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm3372
31,Z332B5C9F9,00137020871,CT - Direzione Cultura,3700.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm3506
32,Z512B5CA37,00137020871,CT - Direzione Cultura,300.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm3640
33,Z3C2B5CA70,00137020871,CT - Direzione Cultura,500.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm3774
34,ZA62B5CA93,00137020871,CT - Direzione Cultura,500.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm3908
35,Z2B2B5CAC2,00137020871,CT - Direzione Cultura,500.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm4042
36,ZA42B5CB04,00137020871,CT - Direzione Cultura,500.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm4176
37,Z6A2B5CE03,00137020871,CT - Direzione Cultura,500.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm4310
38,Z852B5CE6D,00137020871,CT - Direzione Cultura,250.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm4444
39,Z482B5CEA7,00137020871,CT - Direzione Cultura,300.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm4578
40,ZF02B5CED5,00137020871,CT - Direzione Cultura,300.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm4712
41,Z252B5CF06,00137020871,CT - Direzione Cultura,400.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm4846
42,ZC22B5CD38,00137020871,CT - Direzione Cultura,300.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm4980
43,ZC12B5D0DF,00137020871,CT - Direzione Cultura,1300.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm5114
44,Z072B5C013,00137020871,CT - Direzione Cultura,300.00,0.00,Piano promo pubblicitario Concerto di Capodanno 30 e 31 dicembre 2019/2020,23-AFFIDAMENTO DIRETTO,2019-12-23,2019-12-30,idm5248
45,Z272B404B4,00137020871,CT - Direzione Cultura,1251.89,0.00,MANUTENZIONE DELL'IMPIANTO D'ALLARME DEL MUSEO CIVICO DI CASTELLO URSINO,23-AFFIDAMENTO DIRETTO,,,idm5382
46,8147084267,00137020871,CT - Direzione Cultura,42180.00,0.00,Realizzazione spettacolo di Capodanno 2019/2020,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-12-29,2019-12-30,idm5400
47,Z292B3E6D9,00137020871,CT - Direzione Cultura,34500.00,0.00,Realizzazione spettacolo di Capodanno 2019/2020,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-12-29,2019-12-30,idm5426
48,81471508DC,00137020871,CT - Direzione Cultura,120000.00,0.00,"Realizzazione spettacolo ""Manifestazioni di fine anno""",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-12-18,2019-12-30,idm5452
49,Z7D2B35BB6,00137020871,RU -  Direzione Risorse Umane,1495.00,0.00,OdA sul MePA n.5293920. Abbonamento annuale per Corsi di Formazione Anticorruzione,23-AFFIDAMENTO DIRETTO,,,idm5478
50,81420697E3,00137020871,CT - Direzione Cultura,0.00,0.00,RdO n. 2473749. Servizio di realizzazione contenuti multimediali in video composing per il Museo Vincenzo Bellini,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm5496
51,Z2F2B342C4,00137020871,EA - Servizo Servizi N.U. e Rapporti con la SRR,400.00,0.00,Pagamento in favore del CO.RE.VE. (Consorzio Recupero Vetro) di una analisi merceologica integrativa.,23-AFFIDAMENTO DIRETTO,,,idm5717
52,Z9E2AF8E2D,00137020871,PR - Direzione Protezione Civile e Pubblica Incolumità,6155.50,0.00,RdO n. 2473225 per noleggio WC chimici,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm5735
53,ZB42B1D695,00137020871,CT - Direzione Cultura,12869.22,0.00,RdO. n. 2473233. Videosorveglianza Monastero Santa Chiara e Chiesa San Nicolò L'Arena,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm5753
54,Z862B1D7E9,00137020871,CT - Direzione Cultura,7200.00,0.00,"INTERVENTO DI SPOLVERATURA E TRATTAMENTO ANTI TARLO DEL CORO LIGNEO, CANTORIA E SACRESTIA DELLA CHIESA S. NICOLA L'ARENA - CATANIA",23-AFFIDAMENTO DIRETTO,,,idm5774
55,8136224073,00137020871,RG - Direzione Ragioneria Generale – Programmazione Bilancio – Provveditorato e Economato,352422.47,352422.47,Ordinativo in convenzione Consip Buoni pasto 8/Lotto 12 per acquisto di n. 70.014 buoni pasto cartacei,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2020-01-09,2020-01-09,idm5798
56,ZC92B0B810,00137020871,PM - Direzione Corpo di Polizia Municipale,1065.00,0.00,"Fornitura pneumatici, convergenza equilibratura per i mezzi della Polizia Municipale",23-AFFIDAMENTO DIRETTO,2019-12-09,2019-12-30,idm5818
57,Z2F2B06079,00137020871,PM - Direzione Corpo di Polizia Municipale,14400.00,14400.00,Polizza Fideiussoria impianto video sorveglianza,23-AFFIDAMENTO DIRETTO,2019-12-16,2020-12-16,idm5838
58,Z412B1D5FB,00137020871,CT - Direzione Cultura,10819.01,0.00,"REALIZZAZIONE DI N. 2 BOX BIGLIETTERIA/CUSTODI, ALL'INTERNO DEL PALAZZO DELLA CULTURA E DELLA CHIESA DI SAN NICOLA",23-AFFIDAMENTO DIRETTO,2020-01-15,,idm5858
59,8044351871,00137020871,CT - Direzione Cultura,120649.72,0.00,RdO n. 2467484 Acquisto attrezzature informatiche per il progetto DIFFONDO 3.0,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm5883
60,8128525F04,00137020871,RG - Direzione Ragioneria Generale – Programmazione Bilancio – Provveditorato e Economato,190040.97,63605.96,Acquisizione copertura RCA per gli automezzi comunali anno 2020,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-12-31,2020-12-30,idm5907
61,Z032AF0937,00137020871,PM - Direzione Corpo di Polizia Municipale,3600.00,3600.00,Locazione Ponte Radio Polizia Municipale,23-AFFIDAMENTO DIRETTO,2018-12-31,2019-12-30,idm5939
62,Z862AF0C2B,00137020871,PM - Direzione Corpo di Polizia Municipale,1160.00,1160.00,Diagnostica elettronica per i mezzi in dotazione alla PoliziaMunicipale,23-AFFIDAMENTO DIRETTO,2018-12-31,2019-12-30,idm5959
63,Z962AE61F5,00137020871,SI - Direzione Sistemi Informativi – E-Government – Smart-City,4949.00,0.00,RdO n. 2462373. Acquisto apparati radio,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm5979
64,Z2C2AE65BE,00137020871,SI - Direzione Sistemi Informativi – E-Government – Smart-City,5894.10,0.00,RdO n. 2462456. Ampliamento e manutenzione rete fonia/dati,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm6015
65,8121076BE9,00137020871,SI - Direzione Sistemi Informativi – E-Government – Smart-City,235532.00,0.00,"PON Metro 2014-2020 Asse1 Progetto SIMEC Scheda Intervento CT 1.1.1.B2 ""Entrate e Patrimonio"" - Adesione a Contratto Quadro Consip SPC Cloud Lotto 1 per la fornitura di servizi di supporto specialistico .",26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2020-01-01,,idm6048
66,ZC92B1D561,00137020871,CT - Direzione Cultura,1050.80,0.00,PRENOTAZIONE ED ACQUISTO DI BIGLIETTI AEREI TRATTA TORINO-CATANIA,23-AFFIDAMENTO DIRETTO,2019-11-26,,idm6067
67,Z542986AD4,00137020871,ST - Direzione Manutenzioni - Servizi Tecnici,39570.00,0.00,OdA n. 5228886. Emettitrici automatiche biglietti bus,23-AFFIDAMENTO DIRETTO,,,idm6086
68,Z272986B72,00137020871,ST - Direzione Manutenzioni - Servizi Tecnici,31600.00,0.00,"OdA n. 5228953. Acquisto, istallazione ed attivazione n.9 POS su emettitrici esistenti",23-AFFIDAMENTO DIRETTO,,,idm6104
69,ZB22AA40B7,00137020871,CT - Direzione Cultura,295.58,0.00,OdA n. 5222387 Acquisto Carta Giapponese per conservare disegni,23-AFFIDAMENTO DIRETTO,,,idm6122
70,ZE42AA4172,00137020871,CT - Direzione Cultura,15387.00,0.00,RdO n. 2446194 Servizio di progettazione grafica e stampa promoturistici,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm6140
71,8078943AA9,00137020871,SI - Direzione Sistemi Informativi – E-Government – Smart-City,0.00,0.00,RdO n. 2443802 Realizzazione sistema informativo Tributi,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm6176
72,Z49248410B,00137020871,EA - Servizo Servizi N.U. e Rapporti con la SRR,20000.00,1593.22,"Affidamento del servizio di stoccaggio e smaltimento dei farmaci scaduti – cod. CER 200132, provenienti dalla raccolta differenziata effettuata nel territorio comunale.",26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,2019-11-08,,idm6215
73,Z392A66811,00137020871,AP - Direzione Sviluppo Attività Produttive - Ufficio Tutela del Consumatore,38040.00,0.00,RdO n. 2437626 per la realizzazione delle luminarie Natale 2019,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm6234
74,0000000000,00137020871,SD - Direzione Servizi Demografici Decentramento e Statistica,18.00,18.00,Acquisto Switch,23-AFFIDAMENTO DIRETTO,2019-11-06,2019-11-17,idm6255
75,0000000000,00137020871,SD - Direzione Servizi Demografici Decentramento e Statistica,276.30,276.30,Fornitura  materiali di consumo,23-AFFIDAMENTO DIRETTO,2019-11-07,2019-11-24,idm6275
76,0000000000,00137020871,SD - Direzione Servizi Demografici Decentramento e Statistica,250.60,250.60,Fornitura materiale di consumo - cancelleria e toner,23-AFFIDAMENTO DIRETTO,2019-11-07,2019-12-03,idm6304
77,Z422B0C4B3,00137020871,CT - Direzione Cultura,5000.00,5000.00,ACQUISIZIONE DI N. 3 OMBRELLONI PER ARREDARE LA TORRE DEL MUSEO CIVICO CASTELLO URSINO,23-AFFIDAMENTO DIRETTO,2019-10-09,2019-11-09,idm6333
78,8055543C5E,00137020871,PS - P.O. Inclusione Sociale Politiche abitative Problematiche Rom e Immigrazione,0.00,0.00,"Città Metropolitane 2014-2020 - Pon Metro asse 3 - Progetto CT 3.1.1.a - Intervento CT 3.1.1.a4 ""Affidamento Servizio Sperimentazione Alloggi di Transizione a bassa protezione"" RDO: 2426517",33-PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,,,idm6353
79,Z2C29FD6FB,00137020871,SI - Direzione Sistemi Informativi – E-Government – Smart-City,39700.00,0.00,"Pon Metro 2014-2020 - Asse 1 Agenda Digitale - Progetto SIMEC -Scheda intervento CT 1.1.1 b2 ""Entrate e Patrimonio"" - Acquisto Piattaforma applicativa per la gestione Dati Patrimoniali degli immobili Comunali.",23-AFFIDAMENTO DIRETTO,,,idm6368
80,0000000000,00137020871,SD - Direzione Servizi Demografici Decentramento e Statistica,261.45,261.45,Fornitura carta  universal copy A 4,23-AFFIDAMENTO DIRETTO,2019-10-22,2019-11-07,idm6386
81,8055660CEB,00137020871,PS - P.O. Inclusione Sociale Politiche abitative Problematiche Rom e Immigrazione,0.00,0.00,"RDO n. 2422591 ""Affidamento Ricerca Alloggi per sperimentazione Housing First"" - Pon Metro 2014-2020 - Asse 3 - Codice Progetto CT 3.1.1.a - Intervento CT 3.1.1.a5 -",33-PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,,,idm6406
82,80558498E4,00137020871,PS - Direzione Politiche Sociali e per la Famiglia,1632258.55,0.00,AFFIDAMENTO  DEI SERVIZI NECESSARI AL FUNZIONAMENTO DEGLI ASILI NIDO COMUNALI,01-PROCEDURA APERTA,,,idm6421
83,805681995C,00137020871,PS - Direzione Politiche Sociali e per la Famiglia,131664.00,0.00,RdO n°2415577 SPAZIO NEUTRO (Servizi Sociali).,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm6462
84,8045216245,00137020871,SI - Direzione Sistemi Informativi – E-Government – Smart-City,0.00,0.00,RdO n°2414096 Software SUE e SUAP,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm6498
85,80452817E7,00137020871,SI - Direzione Sistemi Informativi – E-Government – Smart-City,154030.00,0.00,"RdO n.2412961 
Digitalizzazione dei processi amministrativi a istanza di parte del Comune di Catania.",04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm6519
86,Z402A0EFE2,00137020871,CT - Direzione Cultura,2213.11,2213.11,Affidamento per fornitura servizi,23-AFFIDAMENTO DIRETTO,2019-10-17,2019-10-19,idm6552
87,80293079BD,00137020871,PI - Direzione Pubblica Istruzione - Sport - Pari Opportunità,218164.91,0.00,AFFIDAMENTO SERVIZIO INSEGNANTE DI SOSTEGNO PER I BAMBINI DIVERSAMENTE ABILI DELLA SCUOLA DELL'INFANZIA COMUNALE,01-PROCEDURA APERTA,,,idm6572
88,8029288A0F,00137020871,PI - Direzione Pubblica Istruzione - Sport - Pari Opportunità,394525.68,0.00,AFFIDAMENTO SERVIZIO DI SORVEGLIANZA E ASSISTENZA  A FAVORE DEGLI UTENTI DELLA SCUOLA DELL'INFANZIA COMUNALE PARITARIA,01-PROCEDURA APERTA,,,idm6613
89,ZF92A07434,00137020871,LP - Servizi Cimiteriali,2439.50,2439.50,RdO n°2405287 Noleggio n°30 WC chimici,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,2019-10-31,2019-11-01,idm6654
90,ZC6297D817,00137020871,AP - Direzione Sviluppo Attività Produttive - Ufficio Tutela del Consumatore,25107.20,0.00,"Mercato ""Fiera dei Morti 2019""",01-PROCEDURA APERTA,,,idm6677
91,ZE62A01AC3,00137020871,CT - Direzione Cultura,10327.87,10327.87,Affidamento per fornitura servizi,23-AFFIDAMENTO DIRETTO,2019-10-02,2019-10-02,idm6695
92,0000000000,00137020871,SD - Direzione Servizi Demografici Decentramento e Statistica,299.27,299.27,Acquisto materiale di cancelleria e toner.,23-AFFIDAMENTO DIRETTO,2019-09-24,2019-10-16,idm6715
93,0000000000,00137020871,SD - Direzione Servizi Demografici Decentramento e Statistica,375.80,375.80,Acquisto materiale di cancelleria e toner.,23-AFFIDAMENTO DIRETTO,2019-09-24,2019-10-22,idm6741
94,Z9229FE2C9,00137020871,SI - Direzione Sistemi Informativi – E-Government – Smart-City,39996.83,0.00,"Pon Città Metropolitane 2014-2020 -Asse 1 Agenda Digitale -Progetto SIMEC Scheda Intervento ct 1.1.1 a2 ""Estensione Infrastruttura e Servizi applicativi di base agli altri Enti"" - Adesione a Contratto Quadro Consip SPC Cloud Lotto 2 per l'affidame...",26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,,,idm6767
95,Z992B00E40,00137020871,EA - Servizo Servizi N.U. e Rapporti con la SRR,5000.00,0.00,"Affidamento, ai sensi dell’art.36, comma 2, lett. a) del D. Lgs. n.50 del 18/04/16 e s.m.i., del servizio di smaltimento cartucce e toner esausti – cod. CER 080318 - provenienti dalla raccolta differenziata effettuata nel territorio comunale.",23-AFFIDAMENTO DIRETTO,2019-12-16,,idm6785
96,0000000000,00137020871,SD - Direzione Servizi Demografici Decentramento e Statistica,150.00,150.00,Manutenzione allarme evacuazione antincendio,23-AFFIDAMENTO DIRETTO,2019-09-18,2019-09-29,idm6807
97,Z4F2988FB8,00137020871,Sicurezza nei posti del lavoro ed ergonomia,18000.00,18000.00,D. Lgs. 81/08 e ss.mm.ii.. Servizio di prevenzione e Protezione nei luoghi di lavoro. Affidamento ai sensi del D. Lgs. 50/2016 art. 36 comma 2 lett. a).,23-AFFIDAMENTO DIRETTO,2019-08-31,2019-12-30,idm6827
98,ZD5298BBAE,00137020871,Sicurezza nei posti del lavoro ed ergonomia,18000.00,18000.00,D. Lgs. 81/08 e ss.mm.ii. Servizio di Sorveglianza Sanitaria e di Medico Competente. Affidamento ai sensi del D. Lgs. 50/2016 art. 36 comma 2 lett. a),23-AFFIDAMENTO DIRETTO,2019-08-31,2019-12-30,idm6847
99,Z1529956CF,00137020871,CT - Direzione Cultura,3090.91,3090.91,Affidamento incarico artistico,23-AFFIDAMENTO DIRETTO,2019-08-31,2019-08-31,idm6867
100,80156714F6,00137020871,ST - Direzione Manutenzioni - Servizi Tecnici,197415.51,0.00,RdO n°2376419 Disotturazione e pulizia caditoie.,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm6887
101,ZF02982710,00137020871,RG - Direzione Ragioneria Generale – Programmazione Bilancio – Provveditorato e Economato,1110.00,1110.00,Servizio telemaco periodo 01/07/2019 - 30/06/2020 - Affidamento Diretto.,23-AFFIDAMENTO DIRETTO,2019-06-30,2020-06-29,idm7067
102,Z1D2979ADA,00137020871,ST - Direzione Manutenzioni - Servizi Tecnici,13618.70,0.00,RdO n°2369721 Servizio manutenzione estintore uffici comunali,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm7087
103,8004290510,00137020871,SI - Direzione Sistemi Informativi – E-Government – Smart-City,53001.00,0.00,RdO n°2342469 Messa in sicurezza locali IDC,04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,idm7144
104,ZEC29763DA,00137020871,ST - Direzione Manutenzioni - Servizi Tecnici,8520.00,8520.00,OaD N°5074361 per acquisto climatizzatori per vari uffici comunali,23-AFFIDAMENTO DIRETTO,2019-08-18,2019-10-01,idm7162
105,ZB22A30888,00137020871,SI - Direzione Sistemi Informativi – E-Government – Smart-City,3759.60,1253.20,Affidamento del Servizio di manutenzione annuale del Gruppo Elettrogeno installato presso L'IDC Comunale.,23-AFFIDAMENTO DIRETTO,,,idm7182
106,ZF0296FA0F,00137020871,SI - Direzione Sistemi Informativi – E-Government – Smart-City,9960.00,0.00,"Pon Città Metropolitane 2014 2020 Asse 1 Agenda Digitale - Scheda Intervento CT 1.1.1.a2 ""Estensione Infrastruttura e servizi applicativi di base aglli altri enti"" - Affidamento dei servizi di consulenza per l'implementazione di un sistema di gest...",23-AFFIDAMENTO DIRETTO,,,idm7200
107,0000000000,00137020871,SD - Direzione Servizi Demografici Decentramento e Statistica,103.00,103.00,Acquisto materiale di cancelleria e toner,23-AFFIDAMENTO DIRETTO,2019-09-18,2019-10-16,idm7218
108,Z382962D8D,00137020871,SI - Direzione Sistemi Informativi – E-Government – Smart-City,24000.00,0.00,"Pon Città Metropolitane 2014-2020 - Asse 1 -Agenda Digitale Metropolitana- Scheda Intervento Ct 1.1.1.a2 ""Estensione Infrastruttura e Servizi applicativi di base agli altri enti"" - Affidamento dei servizi di consulenza per l'implementazione di un ...",23-AFFIDAMENTO DIRETTO,,,idm7244
109,0000000000,00137020871,SD - Direzione Servizi Demografici Decentramento e Statistica,102.50,102.50,Acquisto materiale di cancelleria e toner,23-AFFIDAMENTO DIRETTO,2019-09-18,2019-10-16,idm7262
